Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
89.0000	1.0000	Decrease Desire	Smarties	6.0000	4.0000	2.0000	2	-1.0000	4.1804	0.9908	-0.0000	0.0000	0.9908	0.1548	-1.0000	0.0826	0.0851	-0.0025	0.2561
89.0000	2.0000	Decrease Desire	OatmealSquares	4.0000	2.0000	4.0000	7	-1.0000	1.5783	0.8223	-0.1082	0.0000	0.8223	0.2379	-1.0000	0.4116	0.4149	-0.0034	0.6971
89.0000	3.0000	Decrease Desire	FrozenBlueberries	6.0000	5.0000	5.0000	3	-1.0000	1.1930	0.6549	-0.1151	0.0000	0.6549	0.2152	-1.0000	0.1842	0.2081	-0.0239	0.3713
89.0000	4.0000	Decrease Desire	SkittlesSour	6.0000	4.0000	1.0000	6	-1.0000	1.3270	0.7726	0.0955	0.0000	0.7726	0.1694	-1.0000	0.2071	0.2071	-0.0000	0.3587
89.0000	5.0000	Decrease Desire	Mackerel	1.0000	1.0000	3.0000	3	-1.0000	1.2260	0.4029	-0.0795	0.0000	0.4029	0.1664	-1.0000	0.3006	0.3398	-0.0393	0.6528
89.0000	6.0000	Decrease Desire	Shreddies	4.0000	6.0000	4.0000	5	-1.0000	1.0918	0.3861	0.0485	0.0000	0.3861	0.1477	-1.0000	0.2233	0.2233	-0.0000	0.3639
89.0000	7.0000	Decrease Desire	Prunes	3.0000	2.0000	4.0000	2	-1.0000	1.1249	0.1846	0.3013	1.0000	0.7218	0.2167	1.0000	0.2716	0.2716	-0.0000	0.5066
89.0000	8.0000	Decrease Desire	Onion	4.0000	3.0000	6.0000	4	-1.0000	1.2759	0.1844	0.0495	1.0000	0.6543	0.2540	1.0000	0.1383	0.1904	-0.0521	0.4510
89.0000	9.0000	Decrease Desire	ClamJuice	1.0000	1.0000	4.0000	3	-1.0000	1.1408	0.5865	-0.1779	0.0000	0.5865	0.2029	-1.0000	0.2112	0.2112	-0.0000	0.3641
89.0000	10.0000	Decrease Desire	CoffeeCrisp	6.0000	6.0000	2.0000	3	1.0000	3.6612	0.4699	-0.1341	4.0000	3.3252	0.5149	1.0000	0.3036	0.3785	-0.0749	2.0714
89.0000	11.0000	Respond Naturally	RiceKrispiesCereal	6.0000	6.0000	4.0000	7	-1.0000	1.3431	0.8391	-0.0972	0.0000	0.8391	0.1974	-1.0000	0.3141	0.3141	-0.0000	0.4335
89.0000	12.0000	Respond Naturally	Doritos	6.0000	6.0000	3.0000	5	1.0000	1.5616	0.8560	-0.0009	0.0000	0.8560	0.2857	1.0000	0.1293	0.1618	-0.0325	0.2738
89.0000	13.0000	Respond Naturally	Spinach	6.0000	5.0000	6.0000	2	-1.0000	1.4103	0.9400	-0.1447	0.0000	0.9400	0.2192	-1.0000	0.5004	0.5004	-0.0000	0.6835
89.0000	14.0000	Respond Naturally	Starburst	6.0000	6.0000	2.0000	6	-1.0000	1.0243	0.5708	-0.1064	0.0000	0.5708	0.2556	-1.0000	0.3215	0.3277	-0.0062	0.5491
89.0000	15.0000	Respond Naturally	Asparagus	4.0000	3.0000	6.0000	6	-1.0000	1.1585	0.5874	-0.2532	0.0000	0.5874	0.2769	-1.0000	0.4162	0.4169	-0.0007	0.7209
