Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
8	1	1	0.0000	0.0000	0.0000	-1	0.0000
8	1	2	0.0282	-0.0282	0.0098	-1	-0.6970
8	1	3	0.0580	-0.0580	0.0226	-1	-1.0000
8	1	4	0.0896	-0.0896	0.0377	-1	-1.0000
8	1	5	0.1249	-0.1249	0.0529	-1	-1.0000
8	1	6	0.1592	-0.1592	0.0711	-1	-1.0000
8	1	7	0.1960	-0.1960	0.0935	-1	-1.0000
8	1	8	0.2411	-0.2411	0.1238	-1	-1.0000
8	1	9	0.2735	-0.2735	0.1479	-1	-0.9952
8	1	10	0.3003	-0.3003	0.1723	-1	-0.9544
8	1	11	0.3229	-0.3229	0.1994	-1	-0.8595
8	1	12	0.3428	-0.3428	0.2297	-1	-0.7972
8	1	13	0.3603	-0.3603	0.2589	-1	-0.7229
8	1	14	0.3756	-0.3756	0.2872	-1	-0.6239
8	1	15	0.3883	-0.3883	0.3176	-1	-0.3952
8	1	16	0.3946	-0.3946	0.3465	-1	-0.2849
8	1	17	0.3971	-0.3971	0.3754	-6.969697e-01	-0.2393
8	1	18	0.3985	-0.3985	0.4069	6.969697e-01	-0.1993
8	1	19	0.3988	-0.3988	0.4366	1	-0.0576
8	1	20	0.3963	-0.3963	0.4659	1	0.1116
8	1	21	0.3893	-0.3893	0.4951	1	0.2794
8	1	22	0.3655	-0.3655	0.5422	1	0.4565
8	1	23	0.3381	-0.3381	0.5827	1	0.6314
8	1	24	0.3077	-0.3077	0.6139	1	0.8005
8	1	25	0.2611	-0.2611	0.6410	1	0.9165
8	1	26	0.1931	-0.1931	0.6681	1	0.9780
8	1	27	0.1059	-0.1059	0.6943	1	1.0000
8	1	28	-0.0070	0.0070	0.7160	1	1.0000
8	1	29	-0.1115	0.1115	0.7376	1	1.0000
8	1	30	-0.2088	0.2088	0.7567	1	1.0000
8	1	31	-0.2963	0.2963	0.7697	1	1.0000
8	1	32	-0.3580	0.3580	0.7742	1	1.0000
8	1	33	-0.4023	0.4023	0.7760	1	1.0000
8	1	34	-0.4291	0.4291	0.7760	1	1.0000
8	1	35	-0.4404	0.4404	0.7760	1	1.0000
8	1	36	-0.4469	0.4469	0.7730	2.121212e-01	1.0000
8	1	37	-0.4494	0.4494	0.7677	-1	1.0000
8	1	38	-0.4494	0.4494	0.7634	-1	1.0000
8	1	39	-0.4484	0.4484	0.7575	-1	1.0000
8	1	40	-0.4430	0.4430	0.7519	-1	1.0000
8	1	41	-0.4260	0.4260	0.7486	-1	1.0000
8	1	42	-0.3939	0.3939	0.7481	-1	1.0000
8	1	43	-0.3460	0.3460	0.7481	-1	0.4545
8	1	44	-0.2782	0.2782	0.7481	-1	-0.9394
8	1	45	-0.1984	0.1984	0.7532	-1	-1.0000
8	1	46	-0.0870	0.0870	0.7666	-1	-1.0000
8	1	47	0.0553	-0.0553	0.7886	-1	-1.0000
8	1	48	0.2260	-0.2260	0.8254	-1	-1.0000
8	1	49	0.4078	-0.4078	0.8658	-1	-0.9973
8	1	50	0.6166	-0.6166	0.9135	-1	-0.9950
8	1	51	0.9016	-0.9016	0.9807	-1	-0.9991
8	1	52	1.1016	-1.1016	1.0242	-1	-1.0000
8	1	53	1.2652	-1.2652	1.0588	-1	-1.0000
8	1	54	1.4049	-1.4049	1.0891	-1	-1.0000
8	1	55	1.5162	-1.5162	1.1205	-1	-1.0000
8	1	56	1.6066	-1.6066	1.1498	-1	-1.0000
8	1	57	1.6755	-1.6755	1.1761	-1	-1.0000
8	1	58	1.7079	-1.7079	1.1848	-1	-1.0000
8	1	59	1.7258	-1.7258	1.1902	-1	-1.0000
8	1	60	1.7328	-1.7328	1.1928	-1	-1.0000
8	1	61	1.7328	-1.7328	1.1928	-1	-1.0000
8	1	62	1.7328	-1.7328	1.1928	-1	-1.0000
8	1	63	1.7285	-1.7285	1.1915	-1	-1.0000
8	1	64	1.7144	-1.7144	1.1872	-1	-1.0000
8	1	65	1.6929	-1.6929	1.1763	-1	-1.0000
8	1	66	1.6771	-1.6771	1.1672	-1	-1.0000
8	1	67	1.6700	-1.6700	1.1617	-1	-1.0000
8	1	68	1.6658	-1.6658	1.1574	-1	-1.0000
8	1	69	1.6584	-1.6584	1.1512	-1	-1.0000
8	1	70	1.6469	-1.6469	1.1427	-1	-1.0000
8	1	71	1.6243	-1.6243	1.1275	-1	-1.0000
8	1	72	1.5958	-1.5958	1.1123	-1	-1.0000
8	1	73	1.5615	-1.5615	1.0983	-1	-1.0000
8	1	74	1.5177	-1.5177	1.0874	-1	-1.0000
8	1	75	1.4577	-1.4577	1.0802	-1	-1.0000
8	1	76	1.3903	-1.3903	1.0737	-1	-1.0000
8	1	77	1.3170	-1.3170	1.0672	-1	-1.0000
8	1	78	1.2571	-1.2571	1.0607	-1	-1.0000
8	1	79	1.1802	-1.1802	1.0485	-1	-1.0000
8	1	80	1.0922	-1.0922	1.0317	-1	-1.0000
8	1	81	1.0583	-1.0583	1.0209	-1	-1.0000
8	1	82	1.0318	-1.0318	1.0115	-1	-1.0000
8	1	83	1.0126	-1.0126	1.0042	-1	-1.0000
8	1	84	1.0056	-1.0056	1.0020	-1	-1.0000
8	1	85	1.0018	-1.0018	1.0007	-1	-1.0000
8	1	86	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	87	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	88	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	89	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	90	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	91	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	92	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	93	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	94	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	95	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	96	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	97	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	98	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	99	1.0000	-1.0000	1.0000	-1	-1.0000
8	1	100	1.0000	-1.0000	1.0000	-1	-1.0000
8	2	1	0.0000	0.0000	0.0000	1	-0.4188
8	2	2	0.0195	-0.0195	0.0570	1	-0.4097
8	2	3	0.0391	-0.0391	0.1148	1	-0.4013
8	2	4	0.0608	-0.0608	0.1803	1	-0.4000
8	2	5	0.0828	-0.0828	0.2464	1	-0.3951
8	2	6	0.1060	-0.1060	0.3148	1	-0.3754
8	2	7	0.1294	-0.1294	0.3854	1	-0.3648
8	2	8	0.1534	-0.1534	0.4614	1	-0.3763
8	2	9	0.1753	-0.1753	0.5275	1	-0.3646
8	2	10	0.1940	-0.1940	0.5778	1	-0.3158
8	2	11	0.2080	-0.2080	0.6195	1	-0.2680
8	2	12	0.2170	-0.2170	0.6518	1	-0.2214
8	2	13	0.2234	-0.2234	0.6797	1	-0.1673
8	2	14	0.2279	-0.2279	0.7044	1	-0.1078
