Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
104	1	1	0.000	0.0000	0.0000	0.0000	-1	-0.0285
104	1	2	0.017	-0.0017	-0.0017	0.0765	-1	-0.0228
104	1	3	0.034	-0.0034	-0.0034	0.1718	-1	-0.0019
104	1	4	0.050	-0.0034	-0.0034	0.2483	1	0.0722
104	1	5	0.067	0.0017	0.0017	0.3231	1	0.2216
104	1	6	0.084	0.0103	0.0103	0.3622	1	0.1118
104	1	7	0.101	0.0154	0.0154	0.4099	1	0.1604
104	1	8	0.118	0.0223	0.0223	0.4524	1	0.1212
104	1	9	0.134	0.0274	0.0274	0.4949	1	0.0708
104	1	10	0.151	0.0291	0.0291	0.5204	1	0.2984
104	1	11	0.168	0.0342	0.0342	0.5357	1	0.2053
104	1	12	0.185	0.0377	0.0377	0.5510	1	0.3670
104	1	13	0.202	0.0428	0.0428	0.5629	1	0.4539
104	1	14	0.218	0.0514	0.0514	0.5782	1	0.2723
104	1	15	0.235	0.0582	0.0582	0.6003	1	0.2242
104	1	16	0.252	0.0599	0.0599	0.6071	1	0.5387
104	1	17	0.269	0.0685	0.0685	0.6190	1	0.8102
104	1	18	0.286	0.0925	0.0925	0.6361	1	0.8894
104	1	19	0.302	0.1284	0.1284	0.6565	1	0.9740
104	1	20	0.319	0.1678	0.1678	0.6735	1	0.8442
104	1	21	0.336	0.1918	0.1918	0.6888	1	0.8019
104	1	22	0.353	0.2038	0.2038	0.6973	1	0.9586
104	1	23	0.370	0.2192	0.2192	0.7041	1	0.8944
104	1	24	0.386	0.2380	0.2380	0.7143	1	0.8768
104	1	25	0.403	0.2620	0.2620	0.7279	1	0.8429
104	1	26	0.420	0.2757	0.2757	0.7364	1	1.0000
104	1	27	0.437	0.2774	0.2774	0.7364	1	1.0000
104	1	28	0.453	0.2774	0.2774	0.7364	1	1.0000
104	1	29	0.470	0.2774	0.2774	0.7364	1	1.0000
104	1	30	0.487	0.2774	0.2774	0.7364	1	1.0000
104	1	31	0.504	0.2774	0.2774	0.7364	1	1.0000
104	1	32	0.521	0.2774	0.2774	0.7364	1	1.0000
104	1	33	0.537	0.2774	0.2774	0.7364	1	1.0000
104	1	34	0.554	0.2945	0.2945	0.7364	1	1.0000
104	1	35	0.571	0.4880	0.4880	0.8061	1	1.0000
104	1	36	0.588	0.7586	0.7586	0.8503	1	1.0000
104	1	37	0.605	1.0805	1.0805	0.8963	1	1.0000
104	1	38	0.621	1.3442	1.3442	0.9558	1	1.0000
104	1	39	0.638	1.4572	1.4572	0.9983	1	1.0000
104	1	40	0.655	1.4743	1.4743	1.0102	1	1.0000
104	1	41	0.672	1.4743	1.4743	1.0119	1	1.0000
104	1	42	0.689	1.4743	1.4743	1.0170	1	1.0000
104	1	43	0.705	1.4743	1.4743	1.0204	-1	1.0000
104	1	44	0.722	1.4726	1.4726	1.0221	-1	-1.0000
104	1	45	0.739	1.4503	1.4503	1.0221	-1	-1.0000
104	1	46	0.756	1.4110	1.4110	1.0136	-1	-1.0000
104	1	47	0.773	1.3356	1.3356	0.9915	-1	-1.0000
104	1	48	0.789	1.2414	1.2414	0.9660	-1	-1.0000
104	1	49	0.806	1.1524	1.1524	0.9456	-1	-1.0000
104	1	50	0.823	1.1062	1.1062	0.9388	-1	-1.0000
104	1	51	0.840	1.0925	1.0925	0.9388	-1	-1.0000
104	1	52	0.857	1.0908	1.0908	0.9388	-1	-1.0000
104	1	53	0.873	1.0873	1.0873	0.9388	-1	1.0000
104	1	54	0.890	1.0856	1.0856	0.9405	-1	1.0000
104	1	55	0.907	1.0719	1.0719	0.9524	-1	0.3773
104	1	56	0.924	1.0445	1.0445	0.9643	-1	0.1258
104	1	57	0.940	1.0154	1.0154	0.9762	-1	0.1641
104	1	58	0.957	1.0000	1.0000	0.9864	-1	-0.2608
104	1	59	0.974	1.0000	1.0000	0.9864	-1	1.0000
104	1	60	0.991	1.0000	1.0000	0.9932	-1	0.1747
104	1	61	1.008	0.9949	0.9949	1.0000	-1	-0.2732
104	1	62	1.024	0.9863	0.9863	1.0187	-1	-0.6219
104	1	63	1.041	0.9486	0.9486	1.0357	-1	-0.9007
104	1	64	1.058	0.8425	0.8425	1.0510	-1	-1.0000
104	1	65	1.075	0.5154	0.5154	1.0510	-1	-1.0000
104	1	66	1.092	0.2260	0.2260	1.0510	-1	-1.0000
104	1	67	1.108	-0.0993	-0.0993	1.0510	-1	-1.0000
104	1	68	1.125	-0.4640	-0.4640	1.0510	-1	-1.0000
104	1	69	1.142	-0.8322	-0.8322	1.0510	-1	-1.0000
104	1	70	1.159	-1.1901	-1.1901	1.0833	-1	-1.0000
