Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
102.0000	1.0000	Focus on Health	LaysClassic	5.0000	4.0000	3.0000	3	-1.0000	1.6138	0.6560	0.0218	0.0000	0.6560	0.0850	-1.0000	0.1957	0.2072	-0.0115	0.4132
102.0000	2.0000	Focus on Health	VanillaGreekYogurt	4.0000	4.0000	4.0000	4	1.0000	1.3277	0.1514	-0.4583	1.0000	0.7230	0.2550	-1.0000	0.3733	0.3752	-0.0019	0.7739
102.0000	3.0000	Focus on Health	Skittles	6.0000	4.0000	1.0000	6	-1.0000	1.1426	0.4873	0.0416	0.0000	0.4873	0.1105	-1.0000	0.1081	0.1083	-0.0003	0.1877
102.0000	4.0000	Focus on Health	ClifBar	2.0000	2.0000	4.0000	2	1.0000	1.6796	0.4200	-0.3478	1.0000	1.0587	0.2471	-1.0000	0.5285	0.5457	-0.0172	1.1514
102.0000	5.0000	Focus on Health	GreenApple	4.0000	4.0000	4.0000	2	1.0000	1.3610	0.7053	-0.3389	0.0000	0.7053	0.1137	1.0000	0.1755	0.1755	-0.0000	0.3526
102.0000	6.0000	Focus on Health	Mars	6.0000	4.0000	2.0000	4	-1.0000	0.8738	0.1680	-0.0672	1.0000	0.5041	0.1670	1.0000	0.2168	0.2168	-0.0000	0.4018
102.0000	7.0000	Focus on Health	Raspberries	5.0000	3.0000	4.0000	5	-1.0000	1.3946	0.5376	0.1975	1.0000	0.8401	0.1184	1.0000	0.2607	0.2607	-0.0000	0.4608
102.0000	8.0000	Focus on Health	OatBran	2.0000	2.0000	4.0000	2	-1.0000	1.7295	0.4194	0.1315	0.0000	0.4194	0.1802	-1.0000	0.1505	0.1505	-0.0000	0.3436
102.0000	9.0000	Focus on Health	PopTartStrawberry	1.0000	1.0000	1.0000	5	-1.0000	1.4116	0.3368	0.1716	0.0000	0.3368	0.1535	-1.0000	0.2079	0.2108	-0.0029	0.4985
102.0000	10.0000	Focus on Health	FrozenBroccoli	4.0000	4.0000	5.0000	2	1.0000	1.1758	0.1178	-0.3082	1.0000	0.6388	0.1967	-1.0000	0.4748	0.4748	-0.0000	0.8516
102.0000	11.0000	Respond Naturally	Butternut	2.0000	2.0000	5.0000	7	-1.0000	1.1587	0.6042	0.0993	0.0000	0.6042	0.0985	-1.0000	0.1516	0.1518	-0.0002	0.2822
102.0000	12.0000	Respond Naturally	AlmondMilk	4.0000	2.0000	4.0000	2	-1.0000	0.8402	0.3026	0.5986	0.0000	0.3026	0.1876	-1.0000	0.0540	0.0540	-0.0000	0.1814
102.0000	13.0000	Respond Naturally	EnglishCucumber	5.0000	3.0000	5.0000	5	-1.0000	0.8734	0.3024	0.4025	0.0000	0.3024	0.2571	-1.0000	0.1274	0.1274	-0.0000	0.2464
102.0000	14.0000	Respond Naturally	Cauliflower	4.0000	4.0000	5.0000	6	-1.0000	0.7897	0.2689	0.7136	0.0000	0.2689	0.1675	-1.0000	0.0182	0.0183	-0.0001	0.0351
102.0000	15.0000	Respond Naturally	Cheetos	5.0000	2.0000	1.0000	6	-1.0000	1.0420	0.3193	0.6557	0.0000	0.3193	0.1989	-1.0000	0.0872	0.0872	-0.0000	0.1514
102.0000	16.0000	Respond Naturally	WelchsFruitSnacks	1.0000	1.0000	1.0000	3	-1.0000	0.9579	0.3360	0.4436	0.0000	0.3360	0.1912	-1.0000	0.1644	0.1644	-0.0000	0.2866
102.0000	17.0000	Respond Naturally	VegetableThins	2.0000	3.0000	1.0000	2	1.0000	1.6124	0.5042	-0.4256	1.0000	0.7395	0.3575	-1.0000	0.5733	0.5733	-0.0000	1.1329
102.0000	18.0000	Respond Naturally	FrootLoops	1.0000	1.0000	1.0000	6	-1.0000	0.9912	0.5209	-0.0000	0.0000	0.5209	0.1437	-1.0000	0.2156	0.2156	-0.0000	0.4273
102.0000	19.0000	Respond Naturally	AllBranCereal	1.0000	4.0000	4.0000	2	1.0000	1.8318	0.3191	0.1715	0.0000	0.3191	0.0995	1.0000	0.1444	0.1446	-0.0001	0.3281
102.0000	20.0000	Respond Naturally	RomaineLettuce	4.0000	4.0000	4.0000	2	1.0000	3.1924	0.4195	0.1311	2.0000	2.2008	0.3851	1.0000	0.5647	0.5647	-0.0000	1.3955
102.0000	21.0000	Focus on Health	BabyFoodCarrots	1.0000	2.0000	4.0000	5	-1.0000	7.3758	0.3362	0.0130	4.0000	6.5357	0.3041	-1.0000	0.7133	0.7152	-0.0019	1.3297
102.0000	22.0000	Focus on Health	OikosYogurt	5.0000	3.0000	4.0000	6	1.0000	3.3606	0.3527	-0.2239	0.0000	0.3527	0.1036	1.0000	0.3032	0.3038	-0.0006	0.4644
102.0000	23.0000	Focus on Health	Shreddies	4.0000	4.0000	4.0000	2	1.0000	1.4287	0.1849	0.0645	0.0000	0.1849	0.1410	1.0000	0.2282	0.2286	-0.0004	0.4419
102.0000	24.0000	Focus on Health	SlicedTurkey	4.0000	1.0000	3.0000	5	-1.0000	1.4456	0.5211	-0.0248	0.0000	0.5211	0.0939	-1.0000	0.1813	0.1892	-0.0079	0.4352
102.0000	25.0000	Focus on Health	CheeseNips	1.0000	2.0000	3.0000	2	-1.0000	1.3446	0.3698	0.1435	1.0000	0.5883	0.2367	1.0000	0.1721	0.1812	-0.0092	0.4962
102.0000	26.0000	Focus on Health	Doritos	3.0000	2.0000	2.0000	5	-1.0000	1.1081	0.2857	0.5037	0.0000	0.2857	0.1485	-1.0000	0.0630	0.0630	-0.0000	0.1727
102.0000	27.0000	Focus on Health	RedPepper	4.0000	4.0000	4.0000	5	1.0000	1.5122	0.7900	-0.7113	0.0000	0.7900	0.2089	1.0000	0.6491	0.6491	-0.0000	1.1056
102.0000	28.0000	Focus on Health	SunChips	3.0000	3.0000	2.0000	4	-1.0000	1.3268	0.5545	0.1479	0.0000	0.5545	0.2305	-1.0000	0.6565	0.6565	-0.0000	1.4606
102.0000	29.0000	Focus on Health	YorkPeppermintPatties	1.0000	2.0000	1.0000	4	-1.0000	0.9916	0.4033	0.5190	0.0000	0.4033	0.1372	-1.0000	0.2072	0.2072	-0.0000	0.3256
102.0000	30.0000	Focus on Health	FrozenPeas	2.0000	1.0000	2.0000	6	-1.0000	1.0752	0.3192	0.4641	0.0000	0.3192	0.3304	-1.0000	0.1307	0.1307	-0.0000	0.2717
102.0000	31.0000	Respond Naturally	Smarties	5.0000	2.0000	2.0000	5	-1.0000	1.3605	0.3361	-0.0000	0.0000	0.3361	0.0899	-1.0000	0.2106	0.2106	-0.0000	0.3514
102.0000	32.0000	Respond Naturally	PureFit	2.0000	3.0000	4.0000	4	-1.0000	2.1666	0.2858	-0.6155	1.0000	0.6388	0.2192	1.0000	0.1957	0.2070	-0.0113	0.7359
102.0000	33.0000	Respond Naturally	Reese	5.0000	5.0000	2.0000	1	1.0000	1.1595	0.1675	-0.3318	1.0000	0.5713	0.2421	-1.0000	0.5103	0.5103	-0.0000	1.0314
102.0000	34.0000	Respond Naturally	Starburst	1.0000	3.0000	1.0000	6	-1.0000	1.1426	0.2017	-0.1923	1.0000	0.7227	0.2160	1.0000	0.6239	0.6239	-0.0000	1.0697
102.0000	35.0000	Respond Naturally	MnMPeanuts	6.0000	4.0000	2.0000	4	1.0000	0.9578	0.1343	0.2573	0.0000	0.1343	0.1508	1.0000	0.1036	0.1036	-0.0000	0.1834
102.0000	36.0000	Respond Naturally	Triscuit	2.0000	1.0000	3.0000	5	-1.0000	1.2268	0.2352	-0.2420	1.0000	0.6386	0.2099	1.0000	0.3778	0.3778	-0.0000	0.7639
102.0000	37.0000	Respond Naturally	PureFit	3.0000	3.0000	4.0000	2	-1.0000	0.9077	0.1849	0.4099	0.0000	0.1849	0.0803	-1.0000	0.0826	0.0826	-0.0000	0.1658
102.0000	38.0000	Respond Naturally	WaterChestnuts	2.0000	2.0000	4.0000	3	-1.0000	1.2940	0.2352	0.2389	0.0000	0.2352	0.1085	-1.0000	0.0790	0.0901	-0.0110	0.2647
102.0000	39.0000	Respond Naturally	WaterChestnuts	1.0000	2.0000	6.0000	5	-1.0000	0.7895	0.1844	0.4851	0.0000	0.1844	0.1276	-1.0000	0.0816	0.0816	-0.0000	0.1567
102.0000	40.0000	Respond Naturally	Snickers	6.0000	4.0000	1.0000	3	1.0000	1.9485	0.1846	-0.4532	1.0000	0.6384	0.3693	-1.0000	0.3328	0.3330	-0.0002	1.0920
102.0000	41.0000	Respond Naturally	HoneyNutCheerios	3.0000	1.0000	1.0000	5	-1.0000	1.2772	0.5712	1.2405	0.0000	0.5712	0.1077	-1.0000	-0.0080	0.0317	-0.0397	0.1080
102.0000	42.0000	Respond Naturally	BabyFoodSweetPotatos	3.0000	2.0000	4.0000	2	-1.0000	1.9147	0.1009	0.0889	1.0000	1.2762	0.3268	1.0000	0.5960	0.6168	-0.0208	1.2369
102.0000	43.0000	Respond Naturally	EnglishCucumber	5.0000	4.0000	4.0000	2	1.0000	1.0420	0.1008	0.0196	0.0000	0.1008	0.1759	1.0000	0.1857	0.1857	-0.0000	0.3185
102.0000	44.0000	Respond Naturally	KashiBars	2.0000	3.0000	4.0000	4	-1.0000	2.5363	0.1681	-0.4948	1.0000	0.5379	0.3104	1.0000	0.1869	0.2029	-0.0160	0.8922
102.0000	45.0000	Respond Naturally	Fritos	4.0000	4.0000	3.0000	2	1.0000	1.3770	0.4364	0.4181	0.0000	0.4364	0.0912	1.0000	0.0456	0.0598	-0.0141	0.1579
102.0000	46.0000	Respond Naturally	RufflesSourCreamOnion	5.0000	4.0000	3.0000	3	1.0000	0.7393	0.3698	0.6107	0.0000	0.3698	0.2025	-1.0000	0.0364	0.0424	-0.0059	0.1382
102.0000	47.0000	Respond Naturally	Caramilk	5.0000	5.0000	3.0000	2	1.0000	0.9918	0.2017	0.4554	0.0000	0.2017	0.1350	1.0000	0.0587	0.0643	-0.0057	0.2580
102.0000	48.0000	Respond Naturally	Onion	3.0000	4.0000	4.0000	4	-1.0000	2.4185	0.3024	-0.1961	1.0000	0.5713	0.1847	1.0000	0.2307	0.2343	-0.0036	0.8008
102.0000	49.0000	Respond Naturally	FrozenOkra	4.0000	5.0000	4.0000	2	1.0000	2.2011	0.4202	-0.7427	0.0000	0.4202	0.1750	1.0000	0.3256	0.3256	-0.0000	1.1021
102.0000	50.0000	Respond Naturally	AlmondMilk	2.0000	1.0000	6.0000	4	-1.0000	1.7304	0.1009	-0.2376	1.0000	0.3531	0.0771	1.0000	0.1575	0.1575	-0.0000	0.4770
102.0000	51.0000	Focus on Health	IceCreamChocolate	6.0000	5.0000	3.0000	4	1.0000	1.1252	0.5202	-0.2412	0.0000	0.5202	0.1835	1.0000	0.1245	0.1390	-0.0145	0.2819
102.0000	52.0000	Focus on Health	BabyFoodCarrots	3.0000	3.0000	4.0000	3	1.0000	2.5029	0.2517	-0.1571	1.0000	1.7972	0.2476	-1.0000	0.8413	0.8413	-0.0000	1.4516
102.0000	53.0000	Focus on Health	Tempeh	2.0000	2.0000	1.0000	2	-1.0000	0.9244	0.2689	0.4310	0.0000	0.2689	0.1514	-1.0000	0.1276	0.1276	-0.0000	0.2576
102.0000	54.0000	Focus on Health	SpeltCakes	3.0000	2.0000	1.0000	5	-1.0000	5.1222	0.3026	0.3779	0.0000	0.3026	0.1887	-1.0000	0.0439	0.0439	-0.0000	0.3515
102.0000	55.0000	Focus on Health	MangoChunks	5.0000	5.0000	4.0000	5	1.0000	1.5459	0.3025	-0.3849	1.0000	0.6050	0.2302	-1.0000	0.4586	0.4586	-0.0000	1.0025
102.0000	56.0000	Focus on Health	Pringles	5.0000	3.0000	1.0000	5	-1.0000	1.3771	0.3361	-0.0413	1.0000	0.7395	0.2383	1.0000	0.3949	0.3949	-0.0000	0.8720
102.0000	57.0000	Focus on Health	Fritos	5.0000	3.0000	2.0000	5	-1.0000	1.2266	0.4367	0.2185	1.0000	0.7225	0.1978	1.0000	0.2692	0.2692	-0.0000	0.5057
102.0000	58.0000	Focus on Health	Skittles	5.0000	4.0000	3.0000	3	-1.0000	1.4953	0.4032	0.2665	0.0000	0.4032	0.1604	-1.0000	0.1775	0.1775	-0.0000	0.3816
102.0000	59.0000	Focus on Health	PopTartStrawberry	1.0000	3.0000	2.0000	2	-1.0000	0.9245	0.1850	0.3552	0.0000	0.1850	0.0942	-1.0000	0.1232	0.1232	-0.0000	0.2064
102.0000	60.0000	Focus on Health	Nutella	3.0000	1.0000	1.0000	4	-1.0000	0.8572	0.4202	0.8134	0.0000	0.4202	0.1604	-1.0000	0.0570	0.0575	-0.0005	0.1128
