Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
106.0000	1.0000	Respond Naturally	OikosYogurt	4.0000	6.0000	6.0000	6	1.0000	1.0249	0.2520	NA	1.0000	0.4367	0.1607	-1.0000	0.0659	0.0663	-0.0004	0.2592
106.0000	2.0000	Respond Naturally	AllBranBar	4.0000	3.0000	3.0000	1	-1.0000	1.0419	0.3193	-0.0844	1.0000	0.5210	0.1481	1.0000	0.2798	0.2798	-0.0000	0.7108
106.0000	3.0000	Respond Naturally	Onion	1.0000	1.0000	4.0000	2	-1.0000	0.9242	0.1345	-0.3016	1.0000	0.4034	0.2038	1.0000	0.3798	0.3798	-0.0000	0.8515
106.0000	4.0000	Respond Naturally	Fritos	4.0000	4.0000	2.0000	5	1.0000	0.9912	0.1174	0.2551	0.0000	0.1174	0.1261	1.0000	0.1652	0.1652	-0.0000	0.3016
106.0000	5.0000	Respond Naturally	Cauliflower	2.0000	2.0000	4.0000	6	-1.0000	1.0586	0.2185	-0.1516	1.0000	0.4705	0.2108	1.0000	0.2665	0.2665	-0.0000	0.9012
106.0000	6.0000	Respond Naturally	ProMax	4.0000	4.0000	1.0000	4	-1.0000	1.1594	0.1345	0.0300	1.0000	0.4537	0.1579	1.0000	0.3228	0.3304	-0.0076	0.9625
106.0000	7.0000	Respond Naturally	Aero	3.0000	4.0000	1.0000	3	1.0000	0.8233	0.1848	0.1160	0.0000	0.1848	0.0857	1.0000	0.1494	0.1494	-0.0000	0.2483
106.0000	8.0000	Respond Naturally	CoffeeCrisp	3.0000	5.0000	1.0000	1	1.0000	1.1766	0.1179	0.0000	2.0000	0.6390	0.1293	1.0000	0.3059	0.3059	-0.0000	0.8715
106.0000	9.0000	Respond Naturally	Mentos	3.0000	4.0000	2.0000	2	-1.0000	1.1259	0.2353	-0.1463	1.0000	0.5881	0.1316	1.0000	0.2057	0.2063	-0.0005	0.5394
106.0000	10.0000	Respond Naturally	DriedApricots	3.0000	3.0000	4.0000	2	-1.0000	0.9577	0.1176	-0.1046	1.0000	0.4704	0.1582	1.0000	0.1387	0.1524	-0.0137	0.3946
106.0000	11.0000	Focus on Health	WaterChestnuts	1.0000	2.0000	1.0000	3	-1.0000	1.0079	0.2350	0.0918	0.0000	0.2350	0.1993	-1.0000	0.0863	0.0863	-0.0000	0.3901
106.0000	12.0000	Focus on Health	Bananas	4.0000	6.0000	6.0000	3	1.0000	0.7561	0.1176	0.0171	0.0000	0.1176	0.1667	1.0000	0.1103	0.1105	-0.0003	0.2694
106.0000	13.0000	Focus on Health	PCChipCookie	3.0000	4.0000	1.0000	5	-1.0000	1.2096	0.3360	-0.4908	1.0000	0.6384	0.2404	1.0000	0.4692	0.4692	-0.0000	1.0159
106.0000	14.0000	Focus on Health	TofuDessert	5.0000	6.0000	5.0000	2	1.0000	1.0081	0.1176	0.1910	1.0000	0.5041	0.1485	-1.0000	0.3834	0.3834	-0.0000	0.6924
106.0000	15.0000	Focus on Health	GreenApple	5.0000	5.0000	6.0000	2	1.0000	0.7561	0.3192	0.1444	0.0000	0.3192	0.1757	1.0000	0.2381	0.2381	-0.0000	0.4771
106.0000	16.0000	Focus on Health	BBQCrisps	3.0000	5.0000	2.0000	2	-1.0000	0.9409	0.1008	-0.1277	2.0000	0.4872	0.1372	-1.0000	0.2184	0.2184	-0.0000	0.4591
106.0000	17.0000	Focus on Health	Celery	3.0000	3.0000	6.0000	2	1.0000	1.1258	0.1008	0.2742	3.0000	0.6385	0.2275	-1.0000	0.3371	0.3371	-0.0000	0.9528
106.0000	18.0000	Focus on Health	FrozenPeaches	5.0000	6.0000	5.0000	2	1.0000	0.8401	0.1848	0.0421	0.0000	0.1848	0.1268	1.0000	0.1716	0.1716	-0.0000	0.2801
106.0000	19.0000	Focus on Health	Strawberries	4.0000	6.0000	5.0000	3	1.0000	0.7392	0.2182	0.2545	0.0000	0.2182	0.1488	1.0000	0.2145	0.2145	-0.0000	0.3602
106.0000	20.0000	Focus on Health	AllBranCereal	2.0000	3.0000	2.0000	2	-1.0000	0.9070	0.3526	-0.3715	0.0000	0.3526	0.1693	-1.0000	0.2512	0.2512	-0.0000	0.6292
106.0000	21.0000	Focus on Health	AlmondMilk	5.0000	5.0000	4.0000	2	1.0000	0.8569	0.1680	0.3942	0.0000	0.1680	0.1189	1.0000	0.0247	0.0516	-0.0270	-0.1425
106.0000	22.0000	Focus on Health	FrozenBroccoli	3.0000	3.0000	6.0000	2	1.0000	1.2938	0.2521	0.4019	1.0000	0.6554	0.2210	-1.0000	0.4710	0.4710	-0.0000	1.2776
106.0000	23.0000	Focus on Health	SkimMilk	4.0000	4.0000	5.0000	1	-1.0000	1.4280	0.1342	0.0783	1.0000	0.8904	0.2053	1.0000	0.6321	0.6321	-0.0000	1.3327
106.0000	24.0000	Focus on Health	WelchsFruitSnacks	6.0000	6.0000	5.0000	1	1.0000	0.9241	0.1848	0.2792	2.0000	0.5208	0.1159	1.0000	0.1452	0.1456	-0.0004	0.3702
106.0000	25.0000	Focus on Health	SunChips	3.0000	5.0000	2.0000	2	-1.0000	1.0249	0.1344	-0.2235	1.0000	0.4369	0.2524	1.0000	0.5370	0.5370	-0.0000	1.2024
106.0000	26.0000	Focus on Health	Snickers	3.0000	4.0000	2.0000	2	-1.0000	0.8734	0.1678	-0.2080	1.0000	0.3358	0.1759	1.0000	0.2888	0.2894	-0.0005	0.7008
106.0000	27.0000	Focus on Health	Spinach	2.0000	3.0000	6.0000	2	1.0000	0.9074	0.2519	0.3094	0.0000	0.2519	0.1453	1.0000	0.1511	0.1511	-0.0000	0.2934
106.0000	28.0000	Focus on Health	RitzCrackers	3.0000	4.0000	3.0000	2	1.0000	0.8904	0.3696	0.5918	1.0000	0.5208	0.1486	-1.0000	0.1076	0.1076	-0.0000	0.2768
106.0000	29.0000	Focus on Health	SpeltCakes	4.0000	4.0000	4.0000	2	1.0000	1.0418	0.2857	0.1589	0.0000	0.2857	0.0946	1.0000	0.1482	0.1485	-0.0002	0.3552
106.0000	30.0000	Focus on Health	SlicedTurkey	2.0000	4.0000	4.0000	2	1.0000	1.2769	0.1344	0.0875	2.0000	0.5881	0.1658	1.0000	0.2349	0.2670	-0.0321	1.0306
106.0000	31.0000	Respond Naturally	ClifBar	4.0000	2.0000	2.0000	2	-1.0000	0.9745	0.2351	-0.2242	1.0000	0.3695	0.1513	1.0000	0.1970	0.1970	-0.0000	0.5022
106.0000	32.0000	Respond Naturally	Mars	3.0000	5.0000	5.0000	2	-1.0000	0.9408	0.4367	-0.4449	0.0000	0.4367	0.2101	-1.0000	0.3737	0.3737	-0.0000	0.7437
106.0000	33.0000	Respond Naturally	Cheerios	2.0000	2.0000	4.0000	5	-1.0000	1.2265	0.3025	-0.1920	1.0000	0.7057	0.2405	1.0000	0.7249	0.7249	-0.0000	1.2969
106.0000	34.0000	Respond Naturally	Aero	4.0000	4.0000	2.0000	1	-1.0000	1.9992	0.1344	-0.3699	1.0000	1.2096	0.2282	1.0000	0.6631	0.6728	-0.0096	1.3116
106.0000	35.0000	Respond Naturally	VanillaGreekYogurt	5.0000	6.0000	5.0000	4	1.0000	0.8398	0.2686	0.0680	0.0000	0.2686	0.1153	1.0000	0.1784	0.1784	-0.0000	0.2912
106.0000	36.0000	Respond Naturally	IceCreamVanilla	5.0000	5.0000	2.0000	4	-1.0000	1.9987	0.2182	-0.2982	1.0000	1.3603	0.1394	1.0000	0.6841	0.6854	-0.0014	1.1404
106.0000	37.0000	Respond Naturally	GreenGrapes	6.0000	6.0000	5.0000	1	-1.0000	1.5623	0.2182	-0.4293	3.0000	0.9070	0.2179	1.0000	0.5557	0.5557	-0.0000	1.1287
106.0000	38.0000	Respond Naturally	ProMax	4.0000	4.0000	2.0000	2	-1.0000	1.1594	0.1680	-0.6898	1.0000	0.3361	0.1305	1.0000	0.2054	0.2054	-0.0000	0.5532
106.0000	39.0000	Respond Naturally	KashiBars	4.0000	3.0000	4.0000	1	1.0000	2.5199	0.2014	0.5496	2.0000	1.3271	0.3016	1.0000	0.4616	0.4616	-0.0000	1.4831
106.0000	40.0000	Respond Naturally	GreenPepper	4.0000	5.0000	5.0000	6	-1.0000	2.7887	0.2184	0.0463	3.0000	2.0829	0.2824	1.0000	0.6021	0.6021	-0.0000	1.4521
106.0000	41.0000	Respond Naturally	Mentos	3.0000	4.0000	3.0000	5	1.0000	2.3010	0.3192	0.1616	2.0000	1.7634	0.3041	1.0000	0.7322	0.7322	-0.0000	1.2937
106.0000	42.0000	Respond Naturally	PureFit	2.0000	3.0000	3.0000	4	1.0000	1.4112	0.1680	0.0000	4.0000	1.2096	0.2008	1.0000	0.1077	0.1168	-0.0090	0.5014
106.0000	43.0000	Respond Naturally	Pringles	3.0000	4.0000	2.0000	5	1.0000	0.8737	0.1848	0.1149	0.0000	0.1848	0.1251	1.0000	0.0995	0.0995	-0.0000	0.1934
106.0000	44.0000	Respond Naturally	DriedHerring	1.0000	2.0000	4.0000	1	-1.0000	1.0753	0.1680	-0.4584	1.0000	0.4873	0.2435	1.0000	0.2583	0.2583	-0.0000	0.6881
106.0000	45.0000	Respond Naturally	Skittles	3.0000	4.0000	1.0000	6	1.0000	0.9407	0.3192	0.1987	1.0000	0.4368	0.1729	-1.0000	0.2301	0.2301	-0.0000	0.4394
106.0000	46.0000	Respond Naturally	CannedArtichoke	1.0000	1.0000	4.0000	2	-1.0000	0.8571	0.1008	-0.0000	1.0000	0.4369	0.1705	1.0000	0.2019	0.2019	-0.0000	0.5294
106.0000	47.0000	Respond Naturally	Reese	1.0000	1.0000	1.0000	1	-1.0000	1.8638	1.4101	-0.0230	0.0000	1.4101	0.1581	-1.0000	0.2798	0.2802	-0.0004	0.3622
106.0000	48.0000	Respond Naturally	OatmealSquares	4.0000	3.0000	3.0000	7	-1.0000	2.5190	1.3765	-0.0937	1.0000	1.8133	0.3266	1.0000	0.5194	0.5194	-0.0000	1.4251
106.0000	49.0000	Respond Naturally	MangoChunks	5.0000	6.0000	5.0000	2	-1.0000	2.3855	0.1680	-0.0572	1.0000	1.1930	0.2683	1.0000	0.2553	0.2992	-0.0440	0.8422
106.0000	50.0000	Respond Naturally	FrozenBlueberries	5.0000	6.0000	5.0000	3	1.0000	1.0082	0.2016	0.4702	0.0000	0.2016	0.0898	1.0000	0.0886	0.0886	-0.0000	0.1875
106.0000	51.0000	Focus on Health	Shreddies	1.0000	3.0000	5.0000	2	-1.0000	3.2918	0.6885	-0.4016	1.0000	2.2502	0.2340	1.0000	0.7791	0.7791	-0.0000	1.3317
106.0000	52.0000	Focus on Health	OatBran	1.0000	1.0000	4.0000	2	1.0000	1.0750	0.3189	0.3933	0.0000	0.3189	0.1653	1.0000	0.1633	0.1633	-0.0000	0.2347
106.0000	53.0000	Focus on Health	Caramilk	3.0000	5.0000	1.0000	5	-1.0000	1.3778	0.1680	-0.1891	1.0000	0.7562	0.2098	1.0000	0.5246	0.5246	-0.0000	1.2046
106.0000	54.0000	Focus on Health	BabyFoodSweetPotatos	1.0000	1.0000	3.0000	5	-1.0000	1.4785	0.1511	-0.2520	1.0000	0.8736	0.1570	1.0000	0.5258	0.5258	-0.0000	0.9894
106.0000	55.0000	Focus on Health	SpeltCakes	3.0000	4.0000	4.0000	5	1.0000	1.0247	0.3528	0.4215	1.0000	0.6214	0.1428	-1.0000	0.2159	0.2159	-0.0000	0.3204
106.0000	56.0000	Focus on Health	SlimStyles	4.0000	4.0000	4.0000	2	1.0000	0.8904	0.2352	0.3440	0.0000	0.2352	0.1316	1.0000	0.0946	0.0946	-0.0000	0.2381
106.0000	57.0000	Focus on Health	BabyFoodSweetPotatos	1.0000	1.0000	6.0000	2	-1.0000	1.1927	0.3191	-0.1276	1.0000	0.5039	0.1959	1.0000	0.3487	0.3487	-0.0000	0.6543
106.0000	58.0000	Focus on Health	EnglishCucumber	4.0000	5.0000	6.0000	5	1.0000	0.8735	0.1343	0.3275	0.0000	0.1343	0.0979	1.0000	0.1881	0.1881	-0.0000	0.3465
106.0000	59.0000	Focus on Health	Doritos	1.0000	5.0000	2.0000	2	-1.0000	1.3778	0.1512	-0.3198	1.0000	0.8065	0.1696	1.0000	0.5867	0.5867	-0.0000	1.1811
106.0000	60.0000	Focus on Health	Tempeh	1.0000	2.0000	3.0000	4	-1.0000	1.1258	0.2521	-0.3395	1.0000	0.5546	0.3067	1.0000	0.4984	0.4984	-0.0000	1.1330
106.0000	61.0000	Respond Naturally	GreenBeans	1.0000	3.0000	6.0000	4	-1.0000	1.4618	0.2689	0.0530	1.0000	0.7057	0.2400	1.0000	0.2619	0.3000	-0.0381	0.6401
106.0000	62.0000	Respond Naturally	VanillaGreekYogurt	4.0000	6.0000	6.0000	2	-1.0000	3.8113	0.4366	-0.0000	1.0000	3.1225	0.2264	1.0000	0.9653	0.9653	-0.0000	1.2932
106.0000	63.0000	Respond Naturally	MangoChunks	6.0000	6.0000	5.0000	5	1.0000	0.7557	0.3693	0.4198	0.0000	0.3693	0.1174	1.0000	0.1717	0.1717	-0.0000	0.2666
106.0000	64.0000	Respond Naturally	FrozenBroccoli	3.0000	4.0000	4.0000	6	1.0000	1.1761	0.2687	0.5204	0.0000	0.2687	0.0798	1.0000	0.1053	0.1067	-0.0014	0.2775
106.0000	65.0000	Respond Naturally	Tuna	3.0000	2.0000	6.0000	2	-1.0000	2.2164	1.5107	-0.2796	0.0000	1.5107	0.1490	-1.0000	0.5477	0.5605	-0.0128	0.7951
106.0000	66.0000	Respond Naturally	Reese	2.0000	4.0000	2.0000	4	1.0000	2.1163	0.2854	0.1220	0.0000	0.2854	0.0774	1.0000	0.1032	0.1032	-0.0000	0.2724
