Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
90	1	1	0.0000	0.0000	0.0000	-1	0.0000
90	1	2	0.0000	0.0000	0.0122	-1	0.0000
90	1	3	0.0000	0.0000	0.0214	-1	0.0000
90	1	4	0.0000	0.0000	0.0336	-1	-0.0000
90	1	5	0.0000	0.0000	0.0459	-1	-0.0000
90	1	6	0.0000	0.0000	0.0596	-1	0.0000
90	1	7	0.0000	0.0000	0.0749	-1	0.0000
90	1	8	0.0000	0.0000	0.0887	-1	-0.0000
90	1	9	0.0000	0.0000	0.1177	-1	0.0000
90	1	10	0.0000	0.0000	0.1284	-1	0.0000
90	1	11	0.0000	0.0000	0.1437	-1	-0.0000
90	1	12	0.0000	0.0000	0.1621	-1	-0.0000
90	1	13	0.0000	0.0000	0.1774	-1	0.0000
90	1	14	0.0000	0.0000	0.1927	-1	0.0000
90	1	15	0.0000	0.0000	0.2049	-1	0.0000
90	1	16	0.0000	0.0000	0.2095	-1	-0.0000
90	1	17	0.0000	0.0000	0.2141	-1	0.0000
90	1	18	0.0000	0.0000	0.2187	-1	0.0000
90	1	19	0.0000	0.0000	0.2263	-1	-0.0000
90	1	20	0.0000	0.0000	0.2294	-1	-0.0000
90	1	21	0.0000	0.0000	0.2294	-1	-0.0000
90	1	22	0.0000	0.0000	0.2309	-1	-0.0000
90	1	23	0.0000	0.0000	0.2309	-1	-0.0000
90	1	24	0.0000	0.0000	0.2309	-1	-0.0000
90	1	25	0.0000	0.0000	0.2309	-1	-0.0000
90	1	26	0.0000	0.0000	0.2309	-1	-0.0000
90	1	27	0.0000	0.0000	0.2309	-1	-0.0000
90	1	28	0.0000	0.0000	0.2309	-1	-0.0000
90	1	29	0.0000	0.0000	0.2309	-1	-0.0000
90	1	30	0.0000	0.0000	0.2309	-1	-0.0000
90	1	31	0.0000	0.0000	0.2309	-1	-0.0000
90	1	32	0.0000	0.0000	0.2309	-1	-0.0000
90	1	33	0.0000	0.0000	0.2309	-1	-0.0000
90	1	34	0.0000	0.0000	0.2309	-1	-0.0000
90	1	35	0.0000	0.0000	0.2309	-1	-0.0000
90	1	36	0.0000	0.0000	0.2309	-1	-0.0000
90	1	37	0.0000	0.0000	0.2309	-1	-0.0000
90	1	38	0.0000	0.0000	0.2309	-1	-0.0000
90	1	39	0.0000	0.0000	0.2309	-1	-0.0000
90	1	40	0.0000	0.0000	0.2309	-1	-0.0000
90	1	41	0.0000	0.0000	0.2309	-1	-0.0000
90	1	42	0.0000	0.0000	0.2309	-1	-0.0000
90	1	43	0.0000	0.0000	0.2370	-1	0.0000
90	1	44	0.0000	0.0000	0.2446	-1	0.0000
90	1	45	0.0000	0.0000	0.2462	-1	-0.3484
90	1	46	-0.0015	-0.0015	0.2508	-1	-0.0008
90	1	47	-0.0015	-0.0015	0.2523	-1	-0.0008
90	1	48	-0.0015	-0.0015	0.2554	-1	-0.2644
90	1	49	-0.0031	-0.0031	0.2615	-1	-0.2641
90	1	50	-0.0046	-0.0046	0.2676	-1	-0.2637
90	1	51	-0.0061	-0.0061	0.2737	-1	-0.0031
90	1	52	-0.0061	-0.0061	0.2768	-1	-0.4946
90	1	53	-0.0092	-0.0092	0.2829	-1	-0.0046
90	1	54	-0.0092	-0.0092	0.2875	-1	-0.0046
90	1	55	-0.0092	-0.0092	0.2920	-1	-0.0045
90	1	56	-0.0092	-0.0092	0.2966	-1	-0.0045
90	1	57	-0.0092	-0.0092	0.3028	-1	-0.0045
90	1	58	-0.0092	-0.0092	0.3104	-1	0.3287
90	1	59	-0.0077	-0.0077	0.3150	-1	-0.0037
90	1	60	-0.0077	-0.0077	0.3165	-1	-0.0037
90	1	61	-0.0077	-0.0077	0.3196	-1	-0.0037
90	1	62	-0.0077	-0.0077	0.3211	-1	-0.0037
90	1	63	-0.0077	-0.0077	0.3242	-1	-0.0036
90	1	64	-0.0077	-0.0077	0.3272	-1	-0.0036
90	1	65	-0.0077	-0.0077	0.3272	-1	-0.8070
90	1	66	-0.0092	-0.0092	0.3287	-1	-0.8069
90	1	67	-0.0107	-0.0107	0.3303	-1	-0.8067
90	1	68	-0.0123	-0.0123	0.3318	-1	-0.0058
90	1	69	-0.0123	-0.0123	0.3333	-1	-0.0058
90	1	70	-0.0123	-0.0123	0.3333	-1	-0.0058
