Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
120	1	1	0.000	0.0000	0.0000	0.0000	1	0.1923
120	1	2	0.017	0.0058	0.0058	0.0380	1	0.1648
120	1	3	0.034	0.0101	0.0101	0.0712	1	0.1803
120	1	4	0.050	0.0145	0.0145	0.1013	1	0.1292
120	1	5	0.067	0.0159	0.0159	0.1155	1	0.0093
120	1	6	0.084	0.0159	0.0159	0.1218	1	0.5132
120	1	7	0.101	0.0173	0.0173	0.1250	1	0.5129
120	1	8	0.118	0.0173	0.0173	0.1250	1	0.5129
120	1	9	0.134	0.0173	0.0173	0.1250	1	0.5129
120	1	10	0.151	0.0173	0.0173	0.1250	1	0.5129
120	1	11	0.168	0.0173	0.0173	0.1250	1	0.5129
120	1	12	0.185	0.0173	0.0173	0.1250	1	0.5129
120	1	13	0.202	0.0173	0.0173	0.1250	1	0.5129
120	1	14	0.218	0.0173	0.0173	0.1250	1	0.5129
120	1	15	0.235	0.0173	0.0173	0.1250	1	0.5129
120	1	16	0.252	0.0173	0.0173	0.1250	1	0.5129
120	1	17	0.269	0.0173	0.0173	0.1250	1	0.5129
120	1	18	0.285	0.0173	0.0173	0.1250	1	0.5129
120	1	19	0.302	0.0173	0.0173	0.1250	1	0.5129
120	1	20	0.319	0.0173	0.0173	0.1250	1	0.5129
120	1	21	0.336	0.0173	0.0173	0.1250	1	0.5129
120	1	22	0.353	0.0173	0.0173	0.1250	1	0.0101
120	1	23	0.369	0.0173	0.0173	0.1266	1	0.5841
120	1	24	0.386	0.0275	0.0275	0.1456	1	0.6216
120	1	25	0.403	0.0448	0.0448	0.1756	1	0.6785
120	1	26	0.420	0.0838	0.0838	0.2358	1	0.9199
120	1	27	0.437	0.1951	0.1951	0.3434	1	0.9896
120	1	28	0.453	0.3642	0.3642	0.4842	1	1.0000
120	1	29	0.470	0.7283	0.7283	0.7722	1	1.0000
120	1	30	0.487	0.9668	0.9668	0.9699	1	1.0000
120	1	31	0.504	1.1720	1.1720	1.1408	1	1.0000
120	1	32	0.521	1.3280	1.3280	1.2785	1	1.0000
