Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
74	1	1	0.000	0.0000	0.0000	0.0000	1	0.1277
74	1	2	0.017	0.0045	0.0045	0.0444	1	0.2193
74	1	3	0.034	0.0156	0.0156	0.1075	1	0.2416
74	1	4	0.050	0.0268	0.0268	0.1638	1	0.0666
74	1	5	0.067	0.0290	0.0290	0.2133	1	0.2200
74	1	6	0.084	0.0379	0.0379	0.2611	1	0.0194
74	1	7	0.101	0.0379	0.0379	0.2986	1	0.0186
74	1	8	0.118	0.0379	0.0379	0.3294	1	0.0179
74	1	9	0.135	0.0379	0.0379	0.3379	1	0.0177
74	1	10	0.151	0.0379	0.0379	0.3430	1	0.0176
74	1	11	0.168	0.0379	0.0379	0.3447	1	0.0176
74	1	12	0.185	0.0379	0.0379	0.3447	1	0.0176
74	1	13	0.202	0.0379	0.0379	0.3447	1	0.0176
74	1	14	0.219	0.0379	0.0379	0.3447	1	0.0176
74	1	15	0.235	0.0379	0.0379	0.3447	1	0.0176
74	1	16	0.252	0.0379	0.0379	0.3447	1	0.0176
74	1	17	0.269	0.0379	0.0379	0.3447	1	0.0176
74	1	18	0.286	0.0379	0.0379	0.3447	1	0.0176
74	1	19	0.303	0.0379	0.0379	0.3447	1	0.0176
74	1	20	0.319	0.0379	0.0379	0.3447	1	0.0176
74	1	21	0.336	0.0379	0.0379	0.3447	1	0.0176
74	1	22	0.353	0.0379	0.0379	0.3447	1	0.0176
74	1	23	0.370	0.0379	0.0379	0.3447	1	0.0176
74	1	24	0.387	0.0379	0.0379	0.3447	1	0.0176
74	1	25	0.403	0.0379	0.0379	0.3447	1	0.0176
74	1	26	0.420	0.0379	0.0379	0.3447	1	0.0176
74	1	27	0.437	0.0379	0.0379	0.3447	1	0.0176
74	1	28	0.454	0.0379	0.0379	0.3447	1	0.0176
74	1	29	0.471	0.0379	0.0379	0.3481	1	0.0175
74	1	30	0.487	0.0379	0.0379	0.3498	1	0.0175
74	1	31	0.504	0.0379	0.0379	0.3549	1	0.0173
74	1	32	0.521	0.0379	0.0379	0.3584	1	0.0173
74	1	33	0.538	0.0379	0.0379	0.3652	-1	-0.2975
74	1	34	0.555	0.0335	0.0335	0.3788	-1	-0.5561
74	1	35	0.572	0.0179	0.0179	0.4027	-1	-0.5868
74	1	36	0.588	0.0022	0.0022	0.4249	-1	-0.7155
74	1	37	0.605	-0.0201	-0.0201	0.4488	-1	-0.6503
74	1	38	0.622	-0.0536	-0.0536	0.4898	-1	-0.5473
74	1	39	0.639	-0.0692	-0.0692	0.5137	-1	-0.6974
74	1	40	0.656	-0.0804	-0.0804	0.5256	-1	-0.5422
74	1	41	0.672	-0.0871	-0.0871	0.5358	-1	-0.3921
74	1	42	0.689	-0.0893	-0.0893	0.5410	-1	-0.0299
74	1	43	0.706	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	44	0.723	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	45	0.740	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	46	0.756	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	47	0.773	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	48	0.790	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	49	0.807	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	50	0.824	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	51	0.840	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	52	0.857	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	53	0.874	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	54	0.891	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	55	0.908	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	56	0.924	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	57	0.941	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	58	0.958	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	59	0.975	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	60	0.992	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	61	1.008	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	62	1.025	-0.0893	-0.0893	0.5427	-1	-0.0298
74	1	63	1.042	-0.0893	-0.0893	0.5478	-1	-0.0295
74	1	64	1.059	-0.0893	-0.0893	0.5546	1	0.5673
74	1	65	1.076	-0.0670	-0.0670	0.5819	1	0.8719
74	1	66	1.093	0.0335	0.0335	0.6399	1	0.9763
74	1	67	1.109	0.3571	0.3571	0.7713	1	1.0000
74	1	68	1.126	0.5893	0.5893	0.8447	1	1.0000
74	1	69	1.143	0.7478	0.7478	0.8942	1	1.0000
74	1	70	1.160	0.8482	0.8482	0.9317	1	1.0000
74	1	71	1.177	0.9286	0.9286	0.9642	1	1.0000
74	1	72	1.193	1.0000	1.0000	1.0000	1	1.0000
74	2	1	0.000	0.0000	0.0000	0.0000	1	-0.0000
74	2	2	0.017	0.0000	0.0000	0.0468	1	0.0000
74	2	3	0.034	0.0000	0.0000	0.0969	1	0.0000
74	2	4	0.050	0.0000	0.0000	0.1212	1	-0.0000
74	2	5	0.067	0.0000	0.0000	0.1454	1	0.0000
74	2	6	0.084	0.0000	0.0000	0.1567	1	-0.0000
74	2	7	0.101	0.0000	0.0000	0.1648	1	0.7468
74	2	8	0.118	0.0037	0.0037	0.1696	1	0.0021
74	2	9	0.134	0.0037	0.0037	0.1729	1	0.0021
74	2	10	0.151	0.0037	0.0037	0.1745	1	0.0021
74	2	11	0.168	0.0037	0.0037	0.1777	1	0.0021
74	2	12	0.185	0.0037	0.0037	0.1793	1	0.0021
74	2	13	0.202	0.0037	0.0037	0.1858	1	0.0020
74	2	14	0.219	0.0037	0.0037	0.1890	1	0.0020
74	2	15	0.235	0.0037	0.0037	0.1955	1	0.0020
74	2	16	0.252	0.0037	0.0037	0.2019	1	-0.3096
74	2	17	0.269	0.0019	0.0019	0.2084	1	0.0010
74	2	18	0.286	0.0019	0.0019	0.2132	1	0.0010
74	2	19	0.303	0.0019	0.0019	0.2181	1	0.0010
74	2	20	0.319	0.0019	0.0019	0.2197	1	0.0010
74	2	21	0.336	0.0019	0.0019	0.2213	1	-0.5723
74	2	22	0.353	0.0000	0.0000	0.2246	1	-0.5720
74	2	23	0.370	-0.0019	-0.0019	0.2278	1	-0.0010
74	2	24	0.387	-0.0019	-0.0019	0.2294	1	-0.0010
74	2	25	0.404	-0.0019	-0.0019	0.2326	1	-0.0010
74	2	26	0.420	-0.0019	-0.0019	0.2359	1	-0.3991
74	2	27	0.437	-0.0037	-0.0037	0.2407	1	-0.0019
74	2	28	0.454	-0.0037	-0.0037	0.2456	1	-0.3974
74	2	29	0.471	-0.0056	-0.0056	0.2504	1	-0.0029
74	2	30	0.488	-0.0056	-0.0056	0.2585	1	-0.1389
74	2	31	0.504	-0.0074	-0.0074	0.2730	1	-0.0037
74	2	32	0.521	-0.0074	-0.0074	0.2843	1	-0.0037
74	2	33	0.538	-0.0074	-0.0074	0.2973	1	-0.0036
74	2	34	0.555	-0.0074	-0.0074	0.3102	1	0.4418
74	2	35	0.572	0.0000	0.0000	0.3263	1	0.7369
74	2	36	0.589	0.0241	0.0241	0.3538	1	1.0000
74	2	37	0.605	0.1076	0.1076	0.3990	1	1.0000
74	2	38	0.622	0.2134	0.2134	0.4556	1	1.0000
74	2	39	0.639	0.3302	0.3302	0.5170	1	1.0000
74	2	40	0.656	0.4508	0.4508	0.5913	1	1.0000
74	2	41	0.673	0.5751	0.5751	0.6737	1	1.0000
74	2	42	0.689	0.7718	0.7718	0.8158	1	1.0000
74	2	43	0.706	0.8998	0.8998	0.9128	1	1.0000
74	2	44	0.723	1.0000	1.0000	1.0000	1	1.0000
74	3	1	0.000	0.0000	0.0000	0.0000	-1	-0.0000
74	3	2	0.017	0.0000	0.0000	0.0130	-1	-0.0000
74	3	3	0.034	0.0000	0.0000	0.0260	-1	-0.0000
74	3	4	0.050	0.0000	0.0000	0.0373	-1	-0.0000
74	3	5	0.067	0.0000	0.0000	0.0536	-1	-0.2534
74	3	6	0.084	-0.0027	-0.0027	0.0666	-1	-0.0017
74	3	7	0.101	-0.0027	-0.0027	0.0731	-1	-0.0016
74	3	8	0.118	-0.0027	-0.0027	0.0747	-1	-0.0016
74	3	9	0.134	-0.0027	-0.0027	0.0763	-1	-0.0016
74	3	10	0.151	-0.0027	-0.0027	0.0779	-1	-0.0016
74	3	11	0.168	-0.0027	-0.0027	0.0779	-1	-0.0016
74	3	12	0.185	-0.0027	-0.0027	0.0828	-1	-0.0016
74	3	13	0.202	-0.0027	-0.0027	0.0860	-1	-0.0016
74	3	14	0.218	-0.0027	-0.0027	0.0860	-1	-0.0016
74	3	15	0.235	-0.0027	-0.0027	0.0893	-1	-0.0016
74	3	16	0.252	-0.0027	-0.0027	0.0893	-1	-0.0016
74	3	17	0.269	-0.0027	-0.0027	0.0893	-1	-0.0016
74	3	18	0.286	-0.0027	-0.0027	0.0893	-1	-0.0016
74	3	19	0.303	-0.0027	-0.0027	0.0893	-1	-0.0016
74	3	20	0.319	-0.0027	-0.0027	0.0893	-1	-0.0016
74	3	21	0.336	-0.0027	-0.0027	0.0893	-1	-0.0016
74	3	22	0.353	-0.0027	-0.0027	0.0893	-1	-0.0016
74	3	23	0.370	-0.0027	-0.0027	0.0893	-1	-0.8383
74	3	24	0.387	-0.0041	-0.0041	0.0909	-1	-0.0024
74	3	25	0.403	-0.0041	-0.0041	0.0942	-1	-0.0024
74	3	26	0.420	-0.0041	-0.0041	0.1071	1	0.1140
74	3	27	0.437	-0.0014	-0.0014	0.1347	1	0.3002
74	3	28	0.454	0.0068	0.0068	0.1656	1	0.4473
74	3	29	0.471	0.0380	0.0380	0.2419	1	0.4626
74	3	30	0.487	0.0583	0.0583	0.2890	1	0.6728
74	3	31	0.504	0.1085	0.1085	0.3604	1	0.7604
74	3	32	0.521	0.1601	0.1601	0.4205	1	0.8744
74	3	33	0.538	0.2374	0.2374	0.4903	1	0.9052
74	3	34	0.555	0.3433	0.3433	0.5779	1	0.9457
74	3	35	0.572	0.4695	0.4695	0.6705	1	0.9973
74	3	36	0.588	0.6174	0.6174	0.7630	1	1.0000
74	3	37	0.605	0.7571	0.7571	0.8458	1	1.0000
74	3	38	0.622	0.8616	0.8616	0.9042	1	1.0000
74	3	39	0.639	0.9389	0.9389	0.9545	1	1.0000
74	3	40	0.656	0.9634	0.9634	0.9724	1	1.0000
74	3	41	0.672	0.9783	0.9783	0.9854	1	1.0000
74	3	42	0.689	0.9878	0.9878	0.9919	1	1.0000
74	3	43	0.706	1.0000	1.0000	1.0000	1	1.0000
74	4	1	0.000	0.0000	0.0000	0.0000	-1	-0.0000
74	4	2	0.017	0.0000	0.0000	0.0397	-1	-0.0000
74	4	3	0.034	0.0000	0.0000	0.0678	-1	-0.0000
74	4	4	0.051	0.0000	0.0000	0.1025	-1	-0.0000
74	4	5	0.067	0.0000	0.0000	0.1488	-1	-0.0000
74	4	6	0.084	0.0000	0.0000	0.1868	-1	-0.0000
74	4	7	0.101	0.0000	0.0000	0.2215	-1	-0.0000
74	4	8	0.118	0.0000	0.0000	0.2562	-1	-0.0000
74	4	9	0.135	0.0000	0.0000	0.2826	-1	-0.0000
74	4	10	0.151	0.0000	0.0000	0.3008	-1	-0.0000
74	4	11	0.168	0.0000	0.0000	0.3124	-1	-0.0000
74	4	12	0.185	0.0000	0.0000	0.3190	-1	-0.0000
74	4	13	0.202	0.0000	0.0000	0.3223	-1	-0.0000
74	4	14	0.219	0.0000	0.0000	0.3273	-1	-0.0000
74	4	15	0.236	0.0000	0.0000	0.3339	-1	-0.0000
74	4	16	0.252	0.0000	0.0000	0.3405	-1	-0.0000
74	4	17	0.269	0.0000	0.0000	0.3438	-1	-0.0000
74	4	18	0.286	0.0000	0.0000	0.3471	-1	-0.0000
74	4	19	0.303	0.0000	0.0000	0.3471	-1	-0.0000
74	4	20	0.320	0.0000	0.0000	0.3471	-1	-0.0000
74	4	21	0.336	0.0000	0.0000	0.3471	-1	-0.0000
74	4	22	0.353	0.0000	0.0000	0.3471	-1	-0.0000
74	4	23	0.370	0.0000	0.0000	0.3471	-1	-0.0000
74	4	24	0.387	0.0000	0.0000	0.3471	-1	-0.0000
74	4	25	0.404	0.0000	0.0000	0.3471	-1	-0.0000
74	4	26	0.420	0.0000	0.0000	0.3471	-1	-0.0000
74	4	27	0.437	0.0000	0.0000	0.3471	-1	-0.0000
74	4	28	0.454	0.0000	0.0000	0.3471	-1	-0.0000
74	4	29	0.471	0.0000	0.0000	0.3471	-1	-0.0000
74	4	30	0.488	0.0000	0.0000	0.3471	-1	-0.0000
74	4	31	0.504	0.0000	0.0000	0.3471	-1	-0.0000
74	4	32	0.521	0.0000	0.0000	0.3471	-1	-0.0000
74	4	33	0.538	0.0000	0.0000	0.3471	-1	-0.0000
74	4	34	0.555	0.0000	0.0000	0.3471	-1	-0.0000
74	4	35	0.572	0.0000	0.0000	0.3471	-1	-0.0000
74	4	36	0.588	0.0000	0.0000	0.3471	-1	-0.0000
74	4	37	0.605	0.0000	0.0000	0.3471	-1	-0.0000
74	4	38	0.622	0.0000	0.0000	0.3471	-1	-0.0935
74	4	39	0.639	-0.0031	-0.0031	0.3802	-1	-0.2021
74	4	40	0.656	-0.0092	-0.0092	0.4099	-1	-0.1090
74	4	41	0.672	-0.0123	-0.0123	0.4380	-1	-0.1788
74	4	42	0.689	-0.0138	-0.0138	0.4463	-1	-0.0055
74	4	43	0.706	-0.0138	-0.0138	0.4479	-1	-0.0055
74	4	44	0.723	-0.0138	-0.0138	0.4512	1	0.4410
74	4	45	0.740	-0.0062	-0.0062	0.4661	1	0.7317
74	4	46	0.757	0.0308	0.0308	0.5025	1	0.8347
74	4	47	0.773	0.1292	0.1292	0.5785	1	0.9145
74	4	48	0.790	0.2692	0.2692	0.6645	1	0.9583
74	4	49	0.807	0.4400	0.4400	0.7537	1	0.9958
74	4	50	0.824	0.6215	0.6215	0.8347	1	0.9920
74	4	51	0.841	0.7908	0.7908	0.9107	1	1.0000
74	4	52	0.857	0.9231	0.9231	0.9653	1	1.0000
74	4	53	0.874	0.9569	0.9569	0.9785	1	1.0000
74	4	54	0.891	0.9800	0.9800	0.9917	1	1.0000
74	4	55	0.908	1.0000	1.0000	1.0000	1	1.0000
74	5	1	0.000	0.0000	0.0000	0.0000	1	0.3551
74	5	2	0.017	0.0109	0.0109	0.0380	1	0.1088
74	5	3	0.034	0.0136	0.0136	0.0710	1	0.0082
74	5	4	0.051	0.0136	0.0136	0.1056	1	0.0080
74	5	5	0.067	0.0136	0.0136	0.1337	1	0.0078
74	5	6	0.084	0.0136	0.0136	0.1716	-1	-0.1476
74	5	7	0.101	0.0082	0.0082	0.2112	-1	-0.3713
74	5	8	0.118	0.0000	0.0000	0.2343	-1	-0.3171
74	5	9	0.135	-0.0054	-0.0054	0.2525	-1	-0.5433
74	5	10	0.151	-0.0163	-0.0163	0.2723	-1	-0.2927
74	5	11	0.168	-0.0217	-0.0217	0.2921	-1	-0.5902
74	5	12	0.185	-0.0299	-0.0299	0.3053	-1	-0.0145
74	5	13	0.202	-0.0299	-0.0299	0.3086	-1	-0.7279
74	5	14	0.219	-0.0326	-0.0326	0.3119	-1	-0.0157
74	5	15	0.236	-0.0326	-0.0326	0.3152	-1	-1.0000
74	5	16	0.252	-0.0353	-0.0353	0.3168	-1	-1.0000
74	5	17	0.269	-0.0353	-0.0353	0.3168	-1	-0.0170
74	5	18	0.286	-0.0353	-0.0353	0.3185	-1	-1.0000
74	5	19	0.303	-0.0380	-0.0380	0.3201	-1	-1.0000
74	5	20	0.320	-0.0380	-0.0380	0.3201	-1	-1.0000
74	5	21	0.336	-0.0380	-0.0380	0.3201	-1	-0.0182
74	5	22	0.353	-0.0380	-0.0380	0.3218	-1	-0.0181
74	5	23	0.370	-0.0380	-0.0380	0.3218	-1	-0.0181
74	5	24	0.387	-0.0380	-0.0380	0.3218	-1	-0.0181
74	5	25	0.404	-0.0380	-0.0380	0.3218	-1	-0.0181
74	5	26	0.420	-0.0380	-0.0380	0.3218	-1	-0.0181
74	5	27	0.437	-0.0380	-0.0380	0.3218	-1	-0.0181
74	5	28	0.454	-0.0380	-0.0380	0.3234	-1	-0.0181
74	5	29	0.471	-0.0380	-0.0380	0.3234	-1	-0.0181
74	5	30	0.488	-0.0380	-0.0380	0.3300	-1	-0.0180
74	5	31	0.504	-0.0380	-0.0380	0.3482	-1	-0.0175
74	5	32	0.521	-0.0380	-0.0380	0.3746	1	0.2836
74	5	33	0.538	-0.0272	-0.0272	0.4092	1	0.5812
74	5	34	0.555	0.0136	0.0136	0.4670	1	0.6424
74	5	35	0.572	0.0707	0.0707	0.5363	1	0.8237
74	5	36	0.589	0.1848	0.1848	0.6254	1	0.9242
74	5	37	0.605	0.4402	0.4402	0.7723	1	0.9729
74	5	38	0.622	0.6168	0.6168	0.8515	1	0.9728
74	5	39	0.639	0.8125	0.8125	0.9356	1	1.0000
74	5	40	0.656	1.0000	1.0000	1.0000	1	1.0000
74	6	1	0.000	0.0000	0.0000	0.0000	-1	-0.0000
74	6	2	0.017	0.0000	0.0000	0.1160	-1	0.0000
74	6	3	0.034	0.0000	0.0000	0.2281	-1	-0.0808
74	6	4	0.050	-0.0069	-0.0069	0.3213	-1	-0.1678
