Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
126	1	1	0.0000	0.0000	0.0000	-1	-0.0314
126	1	2	0.0010	-0.0010	0.0405	-1	-0.0095
126	1	3	0.0014	-0.0014	0.0760	-1	-0.0008
126	1	4	0.0014	-0.0014	0.1074	-1	-0.0008
126	1	5	0.0014	-0.0014	0.1360	-1	-0.0008
126	1	6	0.0014	-0.0014	0.1597	-1	-0.0008
126	1	7	0.0014	-0.0014	0.1798	-1	-0.0008
126	1	8	0.0014	-0.0014	0.1963	-1	-0.0008
126	1	9	0.0014	-0.0014	0.2070	-1	-0.0008
126	1	10	0.0014	-0.0014	0.2140	-1	0.1985
126	1	11	0.0012	-0.0012	0.2182	-1	0.5341
126	1	12	0.0002	-0.0002	0.2206	-1	0.9375
126	1	13	-0.0008	0.0008	0.2209	-1	1.0000
126	1	14	-0.0014	0.0014	0.2209	-1	1.0000
126	1	15	-0.0014	0.0014	0.2209	-1	1.0000
126	1	16	-0.0014	0.0014	0.2209	-1	1.0000
126	1	17	-0.0014	0.0014	0.2209	-1	1.0000
126	1	18	-0.0014	0.0014	0.2209	-1	1.0000
126	1	19	-0.0014	0.0014	0.2209	-1	1.0000
126	1	20	-0.0014	0.0014	0.2209	-1	1.0000
126	1	21	-0.0014	0.0014	0.2209	-1	1.0000
126	1	22	-0.0014	0.0014	0.2209	-1	1.0000
126	1	23	-0.0014	0.0014	0.2209	-1	1.0000
126	1	24	-0.0014	0.0014	0.2209	-1	1.0000
126	1	25	-0.0014	0.0014	0.2209	-1	1.0000
126	1	26	-0.0014	0.0014	0.2209	-1	1.0000
126	1	27	-0.0014	0.0014	0.2209	-1	1.0000
126	1	28	-0.0014	0.0014	0.2209	-1	1.0000
126	1	29	-0.0014	0.0014	0.2209	-1	1.0000
126	1	30	-0.0014	0.0014	0.2209	-1	1.0000
126	1	31	-0.0014	0.0014	0.2209	-1	1.0000
126	1	32	-0.0014	0.0014	0.2209	-1	1.0000
126	1	33	-0.0014	0.0014	0.2209	-1	1.0000
126	1	34	-0.0014	0.0014	0.2209	-1	1.0000
126	1	35	-0.0014	0.0014	0.2209	-1	1.0000
126	1	36	-0.0014	0.0014	0.2209	-1	1.0000
126	1	37	-0.0014	0.0014	0.2209	-1	1.0000
