,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept_subj.23,0.021492718814966311,0.05965845957060037,-0.092421099896822331,-0.01953218442740013,0.022189400419116906,0.061849173545342542,0.13764786863132572,0.0017273317494061725
v_Intercept_subj.24,0.022303538096692315,0.056537196225028223,-0.087085742488315507,-0.01655634498065546,0.020848340965600259,0.059543461992114022,0.13759038650087219,0.0013049885814720855
v_Intercept_subj.25,-0.081021363528457097,0.055346299429308507,-0.18720594364664106,-0.11932114768842743,-0.080438416323982298,-0.042388046062368567,0.026916583757540524,0.0014893352682060941
v_Intercept_subj.26,0.012968324119013216,0.069911708742865009,-0.12475942606082123,-0.035382165606934787,0.011872792355498041,0.061155198231285318,0.15387888372327344,0.0021382145053478506
v_Intercept_subj.27,-0.097735097703752008,0.067442627900076282,-0.22870416819442763,-0.1419845757740891,-0.099065974370544263,-0.053792681515254626,0.036202894268036662,0.0018425709396485766
v_Intercept_subj.28,0.03128203220438526,0.061452071020844309,-0.091092689550024086,-0.010387435068991889,0.033830900958378277,0.071825442526767064,0.15102827784734718,0.0015826887126308548
v_Intercept_subj.29,0.17761421087895399,0.059436342917857939,0.063081660207397111,0.13758700854333311,0.17836825896058495,0.21719195259185681,0.29581428366684559,0.001804908092933746
v_Intercept_subj.30,-0.13427798574980354,0.065055949567021223,-0.25928351847929232,-0.17856512390103907,-0.13490712847005046,-0.090465620222275306,-0.0040646788697663583,0.0017804881179008156
v_Intercept_subj.31,-0.096724564283590886,0.058963882412876929,-0.21045756495526885,-0.13595160004803494,-0.09690359075701746,-0.057995637995903904,0.018048756407002819,0.0016441935203545868
v_face_mult_1,0.86423850451859685,0.022947409171782399,0.81991092672055055,0.84898430818040693,0.86401276411269234,0.87952005579424564,0.91001048389099815,0.00056735501273276446
v_house_mult_1,0.7698157063562121,0.022955985080770548,0.7255676554891729,0.75451891442443064,0.76946059064427619,0.78531711204978993,0.81626695173496044,0.00048364376419682915
v_face_mult_2,1.0842701699463917,0.057980566511442316,0.96942174290266758,1.0465610110451058,1.0838320494065545,1.1225051417828438,1.1987866385789934,0.0013331856297839199
v_house_mult_2,0.81346775079446099,0.055128892988984844,0.70876192212631539,0.7760645270724098,0.81301862490606447,0.85121515031873096,0.92431679797527266,0.001274705681830037
v_face_mult_3,1.4224020906132133,0.061109251507664671,1.3056196948731822,1.3817155995983836,1.421080418306492,1.4610017653246656,1.5431951118215861,0.0014501261692731529
v_house_mult_3,1.2323419750798028,0.056681264774703137,1.1222021798996951,1.1937896539150541,1.2316965198652978,1.2704273337131928,1.3431542870467574,0.001257890600057575
a_Intercept,3.472532073970195,0.12444876201695911,3.2278167209350128,3.3938225054751348,3.4717347942079546,3.5528612529181616,3.7267853987817503,0.0028742725160885389
a_Intercept_std,0.64145443699933347,0.096935837098510835,0.48853090905067409,0.57581503823428815,0.63109168058623588,0.69628823292783137,0.8565204964025549,0.0027751582736034956
a_Intercept_subj.1,3.0985867671125553,0.14160115218942454,2.8373346890048912,3.001460639477755,3.0941960962611681,3.1928960066892,3.3837362162949698,0.0041379821673910161
a_Intercept_subj.2,3.0576283128681645,0.15287931143848416,2.7794637275052234,2.9540078713341344,3.0550255166538869,3.1536417239186516,3.3838636039648962,0.004752930758977209
a_Intercept_subj.3,4.1180695748087688,0.20935850682937165,3.7344204630579028,3.97918839226242,4.1070650845824126,4.2487751317292917,4.556696472430402,0.0061236090529703056
a_Intercept_subj.4,4.5060530865293673,0.2385629934004409,4.0612408525384369,4.3411078257083711,4.4956794619981668,4.6617592750339583,4.9969014647290235,0.007353832290336852
a_Intercept_subj.5,3.1474696930394233,0.1452758151462275,2.8683398702883984,3.0513257604572304,3.1408408617618702,3.2451362597954834,3.4343635121592104,0.0045469040253580334
a_Intercept_subj.6,3.6291653094973322,0.18432284533115081,3.2966716064809733,3.5004643745398827,3.6200875650629576,3.7526976186787384,4.0009744594156782,0.0062704283618645858
a_Intercept_subj.7,2.7815721639835651,0.13779112817219547,2.5253611282322614,2.6902453428138511,2.7773828513348575,2.867640600560557,3.0761847263228157,0.0047352074573372861
a_Intercept_subj.8,3.0871829453020729,0.14579195644253654,2.8076947655393072,2.9824781415668875,3.0895255418888636,3.1819289169940776,3.3785099858107617,0.0043102451821712007
a_Intercept_subj.9,4.2592108281768422,0.20000840711830012,3.8873108350026651,4.1243152765957172,4.2463894885955291,4.4003220684395297,4.6659047565747098,0.0057298583169256741
a_Intercept_subj.10,3.8581413712652748,0.17826588297605034,3.51669293015558,3.7365054346030586,3.856151517529363,3.9716383038617131,4.2370144399854119,0.0057723610001343215
a_Intercept_subj.11,2.9435633427972139,0.13610435372894608,2.6831827252381806,2.8515075960657832,2.9383194846010938,3.0318930090764273,3.2200926718339637,0.0039139949493123731
a_Intercept_subj.12,2.772511351101326,0.14121841119856915,2.5119802796164636,2.6762470335863608,2.7614999065146861,2.8643685016041944,3.0723635384335641,0.00458423257438321
a_Intercept_subj.13,2.785838873340412,0.1393005268629928,2.5184952218693999,2.6911833719064568,2.7824526090959498,2.8798312224795417,3.0662712163769443,0.0041940389669305033
a_Intercept_subj.14,3.1803397526731843,0.15157936127901001,2.9072153115158108,3.0760597805227814,3.1775565220893212,3.2803511504580096,3.4909472240363204,0.0048718972822305437
a_Intercept_subj.15,3.176171301490061,0.14502303710681047,2.9123192413425047,3.0772153051395885,3.1724237241621616,3.2687687114219952,3.4781817746597086,0.004463502999981296
a_Intercept_subj.16,3.8565293147943969,0.18224131033513821,3.5210237325691676,3.7302900753000832,3.8471902357255887,3.971311526872201,4.2232287645434621,0.0055572030620106103
a_Intercept_subj.17,1.7631349248821133,0.071716300056347798,1.626669898372223,1.7147643295882491,1.7613692672973136,1.8105853119758915,1.9083665203631488,0.0019137589610140958
a_Intercept_subj.18,3.9929169800834345,0.20780590455714534,3.5869554892665088,3.8498094684826425,3.984960413132729,4.1309439608976932,4.4248988380898178,0.0067722495484032075
a_Intercept_subj.19,4.1037427341923296,0.20211892401315948,3.7211182500770263,3.9651196037780165,4.1015351761921082,4.2318390804757229,4.5173110964301992,0.0073163049817030132
a_Intercept_subj.20,3.8899381559061492,0.18463592739910681,3.5409728890322127,3.7637202190131536,3.8864063453310527,4.0110590026682482,4.2602753228808883,0.0052576378754508619
a_Intercept_subj.21,3.7938852640061569,0.19322746083677833,3.4534238806275859,3.6541450130445861,3.7848301032381273,3.9178554748649375,4.2031013089695941,0.0072727131718056089
a_Intercept_subj.22,3.1091788490476628,0.1479720729978915,2.835779340352282,3.007605729563994,3.104364618700199,3.207514715310781,3.4209688774285207,0.0044022076523063886
a_Intercept_subj.23,4.1548405055990782,0.1965036170933453,3.7814960341705008,4.0208547201397673,4.1514839019725169,4.2909363355900432,4.5282370787736799,0.0061926581477135291
a_Intercept_subj.24,3.7558569037320679,0.1648978018974227,3.4585106142398478,3.6403592112391001,3.749536705940435,3.8635093554415207,4.1056567853709218,0.0049858157495138861
a_Intercept_subj.25,4.1022986211306911,0.18266519887520921,3.7598137593232854,3.9732572486977142,4.0987971462843209,4.2321582271943434,4.465963593369711,0.004979440194576976
a_Intercept_subj.26,3.199370169956909,0.13859820034338552,2.9446805634185682,3.1042501562983618,3.1951944662705731,3.2943194391469519,3.4869940887327164,0.0038508653247717184
a_Intercept_subj.27,3.0736705257593493,0.1333464763450537,2.8258559178139859,2.9832464018880862,3.0661516694065645,3.1607834021644541,3.3452132451956529,0.0039380436462525797
a_Intercept_subj.28,3.3943811839469449,0.16534625960347618,3.0985087651620731,3.2777942731101599,3.3852591902524449,3.504230765539857,3.7351619892431569,0.0048530236874791072
a_Intercept_subj.29,3.7191015838549477,0.18925248972026101,3.3795240933518751,3.5833632690607313,3.7133638650396952,3.8421250603924566,4.1155345647682671,0.0065810324180443107
a_Intercept_subj.30,3.2384874108767439,0.15007163565965001,2.9618588289691581,3.1356269074613321,3.2339264472625331,3.3352187186126763,3.5430365616108248,0.0052661731534310134
a_Intercept_subj.31,4.0849486972458369,0.18831011601420744,3.7291059652797696,3.9530756722764151,4.0847310441404794,4.2100767626272821,4.4647196941127207,0.0063506530829750829
a_C(mult_num)[T.1],0.038094919984681737,0.063497443387760602,-0.086263212828742858,-0.0045855893172901604,0.038538729338584835,0.080942548680138282,0.16474921665310971,0.0017772855944060365
a_C(mult_num)[T.2],0.078499015380356821,0.067777603692034963,-0.049964966743671513,0.033413738122443019,0.077680371848215579,0.12166498474903882,0.21460328879025936,0.0019669054464220197
t_Intercept,0.46773723379576909,0.08258104888207074,0.25564211219919408,0.43365399252924453,0.48078977046682536,0.51942695329646416,0.58408363233318794,0.003711289395140465
t_Intercept_std,0.27930755143002822,0.067538747025160023,0.19319156665371492,0.23333995216475789,0.26541237685150265,0.30693886193741038,0.46160392968449548,0.003008505608221885
t_Intercept_subj.1,0.71306033541634117,0.040372008821986181,0.61929241005437119,0.69050411991269556,0.71824257173882544,0.74170312388569015,0.7800754961394748,0.0011270942839035668
t_Intercept_subj.2,0.67503250877292453,0.046225623519519497,0.57145262338125813,0.64698865862583077,0.67881895165857664,0.70719407177249538,0.75660432365914365,0.0012916208633079655
t_Intercept_subj.3,0.2347365010947039,0.068585474125507764,0.088369267798320258,0.18967913417851129,0.2402232514292878,0.28440337414025996,0.35405057684886071,0.0020614121238667848
t_Intercept_subj.4,0.81758302964532481,0.084996677549963276,0.63581256120208407,0.76420624130305548,0.82580196139791928,0.87731433125540437,0.96271548221624559,0.0028487135583489124
t_Intercept_subj.5,0.43701101518201191,0.050001512113277601,0.32710456481246369,0.40757153915359035,0.44058956360684171,0.47231090675506759,0.52599813438519927,0.0016483673892641656
t_Intercept_subj.6,0.35269431799387807,0.06059413322692897,0.22068737524951887,0.3146325402405909,0.35764940621552516,0.397314111519385,0.45627785501387397,0.002225655406650596
t_Intercept_subj.7,0.44885611487036459,0.040769952246757571,0.35867964647111433,0.42465245681266017,0.45206022763589615,0.47787982263350248,0.51880793424621718,0.0013945205038536725
t_Intercept_subj.8,0.58528371040353122,0.04407556672717465,0.48885209888601261,0.55821394539315805,0.58836337583153142,0.61630475318689704,0.66218207976335852,0.0013783616994192927
t_Intercept_subj.9,0.24837552793332482,0.067482683114021391,0.10426972475661295,0.20405874006632763,0.25387562816275205,0.2970437314521801,0.36457624003543254,0.0020889024800245732
t_Intercept_subj.10,0.73557207339790187,0.067421750406939179,0.59194743090333657,0.6917815416526375,0.73982588078889655,0.78342014591247888,0.85564608708600964,0.0022353841886281417
t_Intercept_subj.11,0.48815135881698296,0.036560381484236459,0.40378249611268185,0.46616246253748078,0.49168465223992641,0.51325488962440236,0.54910876129204589,0.001099392397845368
t_Intercept_subj.12,0.55622104563962071,0.042953323740287798,0.45558163492297266,0.53188185524109299,0.55984590121252842,0.58585800237390673,0.62782584474415737,0.0013452428059588053
t_Intercept_subj.13,0.51479539480806025,0.039873129096830925,0.43248501990384319,0.48754376713546882,0.51817225391188582,0.54402645615329748,0.58568005041231586,0.0013049380171573344
t_Intercept_subj.14,0.54776955011824002,0.055447220107161153,0.43384279634937639,0.51361757337607039,0.55006629101965454,0.585981437484274,0.65149557990333173,0.0017938276248827029
t_Intercept_subj.15,0.92826384398498585,0.043819817401262978,0.83078753703532904,0.90203597867804219,0.93245697658287141,0.9590041824877481,1.0019523578312748,0.0014634465233241882
t_Intercept_subj.16,0.24565288665300875,0.057206689288306183,0.11802853961443222,0.21063510744498315,0.25147841622860556,0.28671647991834126,0.34021269241234325,0.0018641270827453222
t_Intercept_subj.17,0.0030810130224552886,0.0020690533997250963,0.001041282245670436,0.0015894586975062001,0.0024325776616147231,0.0038591295413688241,0.008531822288464809,8.0993255985943152e-05
t_Intercept_subj.18,0.77430165579164623,0.071346425177974737,0.62462450145134885,0.73021803920012052,0.77874568418046664,0.82441557333069171,0.90580728863285742,0.0023427995156719344
t_Intercept_subj.19,0.23393396984301545,0.076200092740663722,0.067842997405208633,0.18738390286021112,0.2392906212960299,0.28790958171371078,0.37039441558617836,0.0027346671215299581
t_Intercept_subj.20,0.42608131946602462,0.062937036083057271,0.2821071353784797,0.39009188470427547,0.43143410734697124,0.46951808940306689,0.5337713624448176,0.001986258238334752
t_Intercept_subj.21,0.65697776100285499,0.071930051082623181,0.50422244471059763,0.61164660736436349,0.66203349828847036,0.70933228349788935,0.78375657391425957,0.0026315008832663725
t_Intercept_subj.22,0.49519340625204467,0.044141557547849236,0.40324394562197141,0.46678503852745223,0.4979547040773642,0.52724674534348448,0.57150950279875479,0.001413870927465119
t_Intercept_subj.23,0.36331281833229512,0.061741937016712364,0.23035615243702556,0.3257496428075552,0.36888315586817289,0.40644725331612769,0.47028050615608863,0.0020544121569158031
t_Intercept_subj.24,0.87529826460424642,0.056860900865681435,0.75364608120936594,0.83954389416480601,0.88086621978800939,0.91713507782211889,0.97377606579530684,0.0018286767711478858
t_Intercept_subj.25,0.10139939800335704,0.053653104041792771,0.0099900063605859526,0.058520349409634839,0.09936968785396641,0.13854277693406628,0.21403003997634262,0.0015181825360041979
t_Intercept_subj.26,0.454979764279765,0.035842832384287426,0.37644523245873424,0.43311678966069656,0.4583028339568086,0.48063684908719601,0.51488877132552391,0.0010727476783838139
t_Intercept_subj.27,0.35795874639898878,0.03263279015891557,0.28937783018745267,0.33677481824766903,0.36107653154620512,0.38195593186401144,0.4138051000060376,0.00093662628945533706
t_Intercept_subj.28,0.74866456009782056,0.049754111949163467,0.63748226928822627,0.71790275167535211,0.75355442536747819,0.78448193732900373,0.83241786991244215,0.0015922029224463331
t_Intercept_subj.29,0.54644400181080222,0.072234507467367703,0.39116621618384551,0.50126502498461478,0.55200227467956497,0.59700868251869332,0.67074294246001631,0.0025696476155222811
t_Intercept_subj.30,0.68694080627410492,0.046903511150893765,0.58916262239278461,0.65841307055192211,0.69044827617769855,0.72017677901520827,0.76893084655926869,0.0017524828144521456
t_Intercept_subj.31,0.51985867404963682,0.063063455332786886,0.38466084975903431,0.47928076118599755,0.52522318458342376,0.5644292540385909,0.62588793653302965,0.0021188185998624555
t_fix_num,0.13849067497579728,0.0013773462473570188,0.1354897945821065,0.13763566099288385,0.13860523739042976,0.13948237932959845,0.14086940510500476,4.3695675584800438e-05
