Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
108.0000	1.0000	Respond Naturally	Avocado	4.0000	4.0000	4.0000	5	-1.0000	1.3773	0.6215	-0.0000	0.0000	0.6215	0.1415	-1.0000	0.0740	0.0812	-0.0072	0.1801
108.0000	2.0000	Respond Naturally	MangoChunks	2.0000	1.0000	4.0000	5	-1.0000	0.9237	0.4364	0.2197	0.0000	0.4364	0.2367	-1.0000	0.0539	0.0539	-0.0000	0.0791
108.0000	3.0000	Respond Naturally	BBQCrisps	4.0000	5.0000	1.0000	2	-1.0000	1.4279	0.5877	0.0811	0.0000	0.5877	0.3095	-1.0000	0.0434	0.0456	-0.0022	0.0926
108.0000	4.0000	Respond Naturally	TofuDessert	1.0000	1.0000	4.0000	2	-1.0000	0.9409	0.3193	0.0606	0.0000	0.3193	0.2357	-1.0000	0.0678	0.0678	-0.0000	0.1272
108.0000	5.0000	Respond Naturally	AllBranBar	2.0000	3.0000	3.0000	3	-1.0000	0.8902	0.3359	0.1114	0.0000	0.3359	0.2379	-1.0000	0.0489	0.0489	-0.0000	0.1097
108.0000	6.0000	Respond Naturally	VegetableThins	5.0000	5.0000	4.0000	5	-1.0000	0.9742	0.3023	-0.1593	0.0000	0.3023	0.2537	-1.0000	0.0437	0.0514	-0.0078	0.1323
108.0000	7.0000	Respond Naturally	Mars	5.0000	6.0000	1.0000	4	-1.0000	1.0414	0.3190	0.1517	0.0000	0.3190	0.1754	-1.0000	0.0377	0.0407	-0.0030	0.0939
108.0000	8.0000	Respond Naturally	Bananas	6.0000	6.0000	6.0000	3	-1.0000	0.8060	0.2853	-0.0283	0.0000	0.2853	0.2039	-1.0000	0.0234	0.0259	-0.0025	0.0655
108.0000	9.0000	Respond Naturally	Cheetos	5.0000	5.0000	1.0000	3	-1.0000	1.3268	0.5036	0.2490	0.0000	0.5036	0.1307	-1.0000	0.0487	0.0487	-0.0000	0.0799
108.0000	10.0000	Respond Naturally	IceCreamChocolate	3.0000	1.0000	2.0000	4	-1.0000	1.2093	0.4532	0.2420	0.0000	0.4532	0.1727	-1.0000	0.0695	0.0705	-0.0010	0.1124
108.0000	11.0000	Focus on Health	Aero	4.0000	6.0000	1.0000	1	-1.0000	2.2675	0.5708	0.1667	0.0000	0.5708	0.1037	-1.0000	0.0611	0.0611	-0.0000	0.1695
108.0000	12.0000	Focus on Health	Reese	2.0000	2.0000	1.0000	1	-1.0000	1.1421	0.5877	0.2702	0.0000	0.5877	0.1667	-1.0000	0.0597	0.0597	-0.0000	0.0953
108.0000	13.0000	Focus on Health	BabyFoodCarrots	1.0000	1.0000	4.0000	3	-1.0000	1.0246	0.4870	0.2827	0.0000	0.4870	0.1069	-1.0000	0.0969	0.0979	-0.0011	0.1721
108.0000	14.0000	Focus on Health	Triscuit	2.0000	2.0000	2.0000	2	-1.0000	2.0644	0.6212	0.5825	0.0000	0.6212	0.1206	-1.0000	0.0453	0.0453	-0.0000	0.1113
108.0000	15.0000	Focus on Health	VanillaGreekYogurt	5.0000	5.0000	4.0000	4	1.0000	3.0403	0.7388	-0.0825	2.0000	1.4948	0.1275	1.0000	0.1322	0.1348	-0.0026	0.4100
108.0000	16.0000	Focus on Health	Aero	3.0000	6.0000	1.0000	3	-1.0000	0.9741	0.4533	0.0193	0.0000	0.4533	0.2861	-1.0000	0.0455	0.0925	-0.0470	0.1821
108.0000	17.0000	Focus on Health	AlmondMilk	4.0000	4.0000	5.0000	4	1.0000	3.9135	1.9646	-0.0134	4.0000	3.3255	0.2520	1.0000	0.1518	0.1679	-0.0161	0.6264
108.0000	18.0000	Focus on Health	OatmealSquares	2.0000	3.0000	4.0000	3	-1.0000	1.1084	0.5876	0.0858	0.0000	0.5876	0.1591	-1.0000	0.1061	0.1166	-0.0105	0.1982
108.0000	19.0000	Focus on Health	LaysClassic	4.0000	4.0000	2.0000	4	-1.0000	2.7367	2.0648	0.2422	0.0000	2.0648	0.3043	-1.0000	0.1560	0.1571	-0.0011	0.2104
108.0000	20.0000	Focus on Health	Nutella	2.0000	1.0000	1.0000	4	-1.0000	0.9575	0.3359	0.4711	0.0000	0.3359	0.1837	-1.0000	0.0480	0.0498	-0.0019	0.1012
108.0000	21.0000	Respond Naturally	FrozenBroccoli	1.0000	3.0000	5.0000	6	-1.0000	1.0246	0.3861	0.1845	0.0000	0.3861	0.2407	-1.0000	0.0641	0.0641	-0.0000	0.1013
108.0000	22.0000	Respond Naturally	SlimStyles	4.0000	4.0000	2.0000	6	-1.0000	2.0821	0.3692	0.0205	2.0000	1.5280	0.2559	-1.0000	0.1173	0.1203	-0.0030	0.2615
