Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
129	1	1	0.000	0.0000	0.0000	0.0000	1	0.2384
129	1	2	0.017	0.0154	0.0154	0.0813	1	0.3942
129	1	3	0.034	0.0308	0.0308	0.1280	1	0.2876
129	1	4	0.051	0.0385	0.0385	0.1609	1	0.2238
129	1	5	0.067	0.0416	0.0416	0.1782	1	0.4979
129	1	6	0.084	0.0493	0.0493	0.1955	1	0.4579
129	1	7	0.101	0.0570	0.0570	0.2145	1	0.6010
129	1	8	0.118	0.0678	0.0678	0.2336	1	0.6889
129	1	9	0.135	0.0878	0.0878	0.2630	1	0.8628
129	1	10	0.151	0.1325	0.1325	0.3097	1	0.8702
129	1	11	0.168	0.2542	0.2542	0.4343	1	0.8224
129	1	12	0.185	0.3282	0.3282	0.5156	1	0.7865
129	1	13	0.202	0.3867	0.3867	0.5830	1	0.7988
129	1	14	0.219	0.4268	0.4268	0.6263	1	0.9438
129	1	15	0.235	0.4499	0.4499	0.6436	1	0.9418
129	1	16	0.252	0.4545	0.4545	0.6471	1	0.9414
129	1	17	0.269	0.4545	0.4545	0.6471	1	0.9414
129	1	18	0.286	0.4545	0.4545	0.6471	1	0.1444
129	1	19	0.303	0.4545	0.4545	0.6488	1	0.1437
129	1	20	0.319	0.4545	0.4545	0.6505	-1	-0.8700
129	1	21	0.336	0.3867	0.3867	0.6782	-1	-0.9790
129	1	22	0.353	0.2265	0.2265	0.7197	-1	-0.9518
129	1	23	0.370	0.0092	0.0092	0.7837	-1	-1.0000
129	1	24	0.387	-0.2542	-0.2542	0.8304	-1	-1.0000
129	1	25	0.403	-0.5547	-0.5547	0.8945	-1	-1.0000
129	1	26	0.420	-0.8521	-0.8521	0.9446	-1	-1.0000
129	1	27	0.437	-1.0570	-1.0570	0.9775	-1	-1.0000
129	1	28	0.454	-1.1325	-1.1325	0.9913	-1	-1.0000
129	1	29	0.471	-1.1418	-1.1418	0.9931	-1	-1.0000
129	1	30	0.487	-1.1418	-1.1418	0.9931	1	1.0000
129	1	31	0.504	-1.1233	-1.1233	0.9931	1	1.0000
129	1	32	0.521	-1.0586	-1.0586	0.9931	1	1.0000
129	1	33	0.538	-0.9676	-0.9676	0.9931	1	1.0000
129	1	34	0.555	-0.8182	-0.8182	0.9931	1	1.0000
129	1	35	0.571	-0.6055	-0.6055	0.9931	1	1.0000
129	1	36	0.588	-0.3914	-0.3914	0.9931	1	1.0000
129	1	37	0.605	-0.1695	-0.1695	0.9931	1	1.0000
129	1	38	0.622	0.0478	0.0478	0.9931	1	1.0000
129	1	39	0.639	0.2481	0.2481	0.9931	1	1.0000
129	1	40	0.655	0.4191	0.4191	0.9931	1	1.0000
129	1	41	0.672	0.6194	0.6194	0.9931	1	0.9306
129	1	42	0.689	0.7011	0.7011	1.0035	1	0.7662
129	1	43	0.706	0.7273	0.7273	1.0138	1	0.4859
129	1	44	0.723	0.7319	0.7319	1.0190	1	0.2082
129	1	45	0.739	0.7334	0.7334	1.0242	1	0.0252
129	1	46	0.756	0.7334	0.7334	1.0277	1	0.0290
129	1	47	0.773	0.7334	0.7334	1.0294	1	0.5135
129	1	48	0.790	0.7396	0.7396	1.0363	1	0.7825
129	1	49	0.807	0.7535	0.7535	1.0433	1	0.7337
129	1	50	0.823	0.7889	0.7889	1.0657	1	0.9599
129	1	51	0.840	0.8398	0.8398	1.0848	1	1.0000
129	1	52	0.857	0.8983	0.8983	1.0986	1	1.0000
129	1	53	0.874	0.9399	0.9399	1.1142	1	1.0000
