Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
129	1	1	0.0000	0.0000	0.0000	1	0.2384
129	1	2	0.0151	0.0151	0.0797	1	0.3911
129	1	3	0.0302	0.0302	0.1261	1	0.2920
129	1	4	0.0381	0.0381	0.1589	1	0.2277
129	1	5	0.0414	0.0414	0.1768	1	0.4758
129	1	6	0.0485	0.0485	0.1938	1	0.4620
129	1	7	0.0561	0.0561	0.2122	1	0.5837
129	1	8	0.0663	0.0663	0.2309	1	0.6765
129	1	9	0.0846	0.0846	0.2582	1	0.8347
129	1	10	0.1244	0.1244	0.3012	1	0.8688
129	1	11	0.2296	0.2296	0.4091	1	0.8320
129	1	12	0.3118	0.3118	0.4975	1	0.7945
129	1	13	0.3726	0.3726	0.5667	1	0.7958
129	1	14	0.4163	0.4163	0.6149	1	0.9057
129	1	15	0.4434	0.4434	0.6387	1	0.9424
129	1	16	0.4531	0.4531	0.6460	1	0.9415
129	1	17	0.4545	0.4545	0.6471	1	0.9414
129	1	18	0.4545	0.4545	0.6471	1	0.4181
129	1	19	0.4545	0.4545	0.6482	1	0.1439
129	1	20	0.4545	0.4545	0.6499	1.515152e-01	-0.4809
129	1	21	0.4141	0.4141	0.6670	-1	-0.9350
129	1	22	0.2945	0.2945	0.7021	-1	-0.9634
129	1	23	0.1058	0.1058	0.7553	-1	-0.9786
129	1	24	-0.1318	-0.1318	0.8087	-1	-1.0000
129	1	25	-0.4090	-0.4090	0.8634	-1	-1.0000
129	1	26	-0.7019	-0.7019	0.9193	-1	-1.0000
129	1	27	-0.9494	-0.9494	0.9602	-1	-1.0000
129	1	28	-1.0913	-1.0913	0.9838	-1	-1.0000
129	1	29	-1.1365	-1.1365	0.9921	-1	-1.0000
129	1	30	-1.1418	-1.1418	0.9931	-7.575758e-01	-0.1717
129	1	31	-1.1345	-1.1345	0.9931	1	1.0000
129	1	32	-1.0991	-1.0991	0.9931	1	1.0000
129	1	33	-1.0264	-1.0264	0.9931	1	1.0000
129	1	34	-0.9178	-0.9178	0.9931	1	1.0000
129	1	35	-0.7516	-0.7516	0.9931	1	1.0000
129	1	36	-0.5428	-0.5428	0.9931	1	1.0000
129	1	37	-0.3309	-0.3309	0.9931	1	1.0000
129	1	38	-0.1146	-0.1146	0.9931	1	1.0000
129	1	39	0.0943	0.0943	0.9931	1	1.0000
129	1	40	0.2844	0.2844	0.9931	1	1.0000
129	1	41	0.4575	0.4575	0.9931	1	0.9867
129	1	42	0.6334	0.6334	0.9949	1	0.9024
129	1	43	0.7050	0.7050	1.0050	1	0.7237
129	1	44	0.7279	0.7279	1.0145	1	0.4494
129	1	45	0.7321	0.7321	1.0196	1	0.1879
129	1	46	0.7334	0.7334	1.0245	1	0.0256
129	1	47	0.7334	0.7334	1.0278	1	0.0632
129	1	48	0.7337	0.7337	1.0298	1	0.5271
129	1	49	0.7400	0.7400	1.0365	1	0.7811
129	1	50	0.7538	0.7538	1.0435	1	0.7360
129	1	51	0.7885	0.7885	1.0655	1	0.9576
129	1	52	0.8382	0.8382	1.0842	1	0.9988
129	1	53	0.8953	0.8953	1.0979	1	1.0000
129	1	54	0.9370	0.9370	1.1131	1	1.0000
129	1	55	0.9497	0.9497	1.1173	1	1.0000
129	1	56	0.9534	0.9534	1.1192	1	1.0000
129	1	57	0.9538	0.9538	1.1194	1	1.0000
129	1	58	0.9538	0.9538	1.1194	1	1.0000
129	1	59	0.9551	0.9551	1.1194	1	1.0000
129	1	60	0.9615	0.9615	1.1194	1	1.0000
129	1	61	0.9752	0.9752	1.1167	1	1.0000
129	1	62	0.9855	0.9855	1.1146	1	1.0000
129	1	63	0.9911	0.9911	1.1116	1	1.0000
129	1	64	0.9957	0.9957	1.1082	1	1.0000
129	1	65	0.9991	0.9991	1.1060	1	1.0000
129	1	66	1.0000	1.0000	1.1055	1	1.0000
129	1	67	1.0000	1.0000	1.1044	1	1.0000
129	1	68	1.0000	1.0000	1.1038	1	1.0000
129	1	69	1.0000	1.0000	1.1038	1	1.0000
129	1	70	1.0000	1.0000	1.1038	1	1.0000
129	1	71	1.0000	1.0000	1.1038	1	1.0000
129	1	72	1.0000	1.0000	1.1038	1	1.0000
129	1	73	1.0000	1.0000	1.1038	1	1.0000
129	1	74	1.0000	1.0000	1.1038	1	1.0000
129	1	75	1.0000	1.0000	1.1038	1	1.0000
129	1	76	1.0000	1.0000	1.1038	1	1.0000
129	1	77	1.0000	1.0000	1.1038	1	1.0000
129	1	78	1.0000	1.0000	1.1038	1	1.0000
129	1	79	1.0000	1.0000	1.1038	1	1.0000
129	1	80	1.0000	1.0000	1.1038	1	1.0000
129	1	81	1.0000	1.0000	1.1038	1	1.0000
129	1	82	1.0000	1.0000	1.1038	1	1.0000
129	1	83	1.0000	1.0000	1.1038	1	1.0000
129	1	84	1.0000	1.0000	1.1038	1	1.0000
129	1	85	1.0000	1.0000	1.1012	1	1.0000
129	1	86	1.0000	1.0000	1.0922	1	1.0000
129	1	87	1.0000	1.0000	1.0793	1	1.0000
129	1	88	1.0000	1.0000	1.0594	1	1.0000
129	1	89	1.0000	1.0000	1.0411	1	1.0000
129	1	90	1.0000	1.0000	1.0252	1	1.0000
129	1	91	1.0000	1.0000	1.0137	1	1.0000
129	1	92	1.0000	1.0000	1.0046	1	1.0000
129	1	93	1.0000	1.0000	1.0015	1	1.0000
129	1	94	1.0000	1.0000	1.0000	1	1.0000
129	1	95	1.0000	1.0000	1.0000	1	1.0000
129	1	96	1.0000	1.0000	1.0000	1	1.0000
129	1	97	1.0000	1.0000	1.0000	1	1.0000
129	1	98	1.0000	1.0000	1.0000	1	1.0000
129	1	99	1.0000	1.0000	1.0000	1	1.0000
129	1	100	1.0000	1.0000	1.0000	1	1.0000
129	2	1	0.0000	0.0000	0.0000	1	0.4970
129	2	2	0.0212	0.0212	0.0515	1	0.4266
129	2	3	0.0424	0.0424	0.1031	1	0.3562
129	2	4	0.0631	0.0631	0.1717	1	0.2991
129	2	5	0.0836	0.0836	0.2497	1	0.2493
129	2	6	0.1002	0.1002	0.3176	1	0.2096
129	2	7	0.1070	0.1070	0.3601	1	0.1954
129	2	8	0.1138	0.1138	0.4025	1	0.1812
129	2	9	0.1185	0.1185	0.4366	1	0.1909
129	2	10	0.1231	0.1231	0.4701	1	0.2024
129	2	11	0.1276	0.1276	0.4991	1	0.2311
129	2	12	0.1321	0.1321	0.5249	1	0.2726
129	2	13	0.1369	0.1369	0.5489	1	0.3085
129	2	14	0.1422	0.1422	0.5663	1	0.3242
129	2	15	0.1475	0.1475	0.5837	1	0.3399
129	2	16	0.1534	0.1534	0.6005	1	0.3958
