Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
16	1	1	0.0000	0.0000	0.0000	1	0.0000
16	1	2	0.0000	0.0000	0.0190	1	0.0000
16	1	3	0.0000	0.0000	0.0380	1	0.0000
16	1	4	0.0000	0.0000	0.0556	1	0.0000
16	1	5	0.0000	0.0000	0.0730	1	0.0000
16	1	6	0.0000	0.0000	0.0879	1	0.0000
16	1	7	0.0000	0.0000	0.1021	1	0.0000
16	1	8	0.0000	0.0000	0.1121	1	0.0000
16	1	9	0.0000	0.0000	0.1200	1	0.0000
16	1	10	0.0000	0.0000	0.1302	1	0.0000
16	1	11	0.0000	0.0000	0.1420	1	0.0000
16	1	12	0.0000	0.0000	0.1535	1	0.0000
16	1	13	0.0000	0.0000	0.1646	1	0.0000
16	1	14	0.0000	0.0000	0.1762	1	0.0000
16	1	15	0.0000	0.0000	0.1889	1	0.0000
16	1	16	0.0000	0.0000	0.2010	1	0.0000
16	1	17	0.0000	0.0000	0.2112	1	0.0000
16	1	18	0.0000	0.0000	0.2205	1	0.0000
16	1	19	0.0000	0.0000	0.2236	1	0.0000
16	1	20	0.0000	0.0000	0.2267	1	0.0000
16	1	21	0.0000	0.0000	0.2283	1	0.0000
16	1	22	0.0000	0.0000	0.2299	1	0.0000
16	1	23	0.0000	0.0000	0.2307	1	0.0000
16	1	24	0.0000	0.0000	0.2315	1	0.0000
16	1	25	0.0000	0.0000	0.2317	1	0.0000
16	1	26	0.0000	0.0000	0.2317	1	0.0000
16	1	27	0.0000	0.0000	0.2317	1	0.0000
16	1	28	0.0000	0.0000	0.2317	1	0.0000
16	1	29	0.0000	0.0000	0.2317	1	0.0000
16	1	30	0.0000	0.0000	0.2317	1	0.0000
16	1	31	0.0000	0.0000	0.2317	1	0.0000
16	1	32	0.0000	0.0000	0.2317	1	0.0000
16	1	33	0.0000	0.0000	0.2317	1	0.0000
16	1	34	0.0000	0.0000	0.2317	1	0.0000
16	1	35	0.0000	0.0000	0.2317	1	0.0000
16	1	36	0.0000	0.0000	0.2317	1	0.0000
16	1	37	0.0000	0.0000	0.2317	1	0.0000
16	1	38	0.0000	0.0000	0.2317	1	0.0000
16	1	39	0.0000	0.0000	0.2317	1	0.0000
16	1	40	0.0000	0.0000	0.2317	1	0.0000
16	1	41	0.0000	0.0000	0.2317	1	0.0000
16	1	42	0.0000	0.0000	0.2317	1	0.0000
16	1	43	0.0000	0.0000	0.2317	1	0.0000
16	1	44	0.0000	0.0000	0.2317	1	0.0000
16	1	45	0.0000	0.0000	0.2317	1	0.0000
16	1	46	0.0000	0.0000	0.2317	1	0.0000
16	1	47	0.0000	0.0000	0.2317	1	0.0000
16	1	48	0.0000	0.0000	0.2317	1	0.0000
16	1	49	0.0000	0.0000	0.2317	1	0.0000
16	1	50	0.0000	0.0000	0.2317	1	0.0000
16	1	51	0.0000	0.0000	0.2317	1	0.0000
16	1	52	0.0000	0.0000	0.2317	1	0.0000
16	1	53	0.0000	0.0000	0.2317	1	0.0000
16	1	54	0.0000	0.0000	0.2317	1	0.0000
16	1	55	0.0000	0.0000	0.2317	1	0.0000
16	1	56	0.0000	0.0000	0.2317	1	0.0000
16	1	57	0.0000	0.0000	0.2317	1	0.0000
16	1	58	0.0000	0.0000	0.2317	1	0.0000
16	1	59	0.0000	0.0000	0.2317	1	0.0000
16	1	60	0.0000	0.0000	0.2317	1	0.0055
16	1	61	0.0000	0.0000	0.2317	1	0.2618
16	1	62	0.0000	0.0000	0.2317	1	0.5181
16	1	63	0.0012	0.0012	0.2338	1	0.3060
16	1	64	0.0025	0.0025	0.2362	1	0.0504
16	1	65	0.0027	0.0027	0.2386	1	0.1614
16	1	66	0.0027	0.0027	0.2410	1	0.3592
16	1	67	0.0036	0.0036	0.2439	1	0.4355
16	1	68	0.0049	0.0049	0.2471	1	0.4601
16	1	69	0.0069	0.0069	0.2516	1	0.5275
16	1	70	0.0095	0.0095	0.2572	1	0.6238
16	1	71	0.0133	0.0133	0.2635	1	0.6936
16	1	72	0.0184	0.0184	0.2706	1	0.7356
