Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
39	1	1	0.0000	0.0000	0.0000	-1	0.0816
39	1	2	0.0083	0.0083	0.1301	-1	0.1448
39	1	3	0.0220	0.0220	0.2440	-1	0.1812
39	1	4	0.0359	0.0359	0.3324	-1	0.2263
39	1	5	0.0510	0.0510	0.4053	-1	0.2340
39	1	6	0.0640	0.0640	0.4636	-1	0.1535
39	1	7	0.0700	0.0700	0.5034	-1	0.0513
39	1	8	0.0710	0.0710	0.5237	-1	0.0246
39	1	9	0.0710	0.0710	0.5353	-1	0.0240
39	1	10	0.0710	0.0710	0.5399	-1	0.0238
39	1	11	0.0710	0.0710	0.5405	-1	0.0237
39	1	12	0.0710	0.0710	0.5405	-1	0.0237
39	1	13	0.0710	0.0710	0.5405	-1	0.0237
39	1	14	0.0703	0.0703	0.5405	-1	-0.2637
39	1	15	0.0689	0.0689	0.5413	-1	-0.5816
39	1	16	0.0675	0.0675	0.5423	-1	-0.5816
39	1	17	0.0656	0.0656	0.5435	-1	-0.5817
39	1	18	0.0633	0.0633	0.5463	-1	-0.5813
39	1	19	0.0623	0.0623	0.5475	-1	-0.5812
39	1	20	0.0623	0.0623	0.5475	-1	-0.5812
39	1	21	0.0623	0.0623	0.5475	-1	-0.5812
39	1	22	0.0621	0.0621	0.5475	-1	-0.5812
39	1	23	0.0609	0.0609	0.5475	-1	-0.5816
39	1	24	0.0608	0.0608	0.5475	-1	-0.5817
39	1	25	0.0594	0.0594	0.5475	-1	-0.5821
39	1	26	0.0580	0.0580	0.5458	-1	-0.5832
39	1	27	0.0580	0.0580	0.5441	-1	-0.5839
39	1	28	0.0567	0.0567	0.5408	-1	-0.5856
39	1	29	0.0540	0.0540	0.5359	-1	-0.5884
39	1	30	0.0500	0.0500	0.5308	-1	-0.5917
39	1	31	0.0470	0.0470	0.5258	-1	-0.5948
39	1	32	0.0453	0.0453	0.5220	-1	-0.5969
39	1	33	0.0429	0.0429	0.5174	-1	-0.5996
39	1	34	0.0401	0.0401	0.5123	-1	-0.6027
39	1	35	0.0382	0.0382	0.5095	-1	-0.6045
39	1	36	0.0368	0.0368	0.5078	-1	-0.6057
39	1	37	0.0354	0.0354	0.5061	-1	-0.6069
39	1	38	0.0348	0.0348	0.5053	-1	-0.6075
39	1	39	0.0341	0.0341	0.5053	-1	-0.6077
39	1	40	0.0333	0.0333	0.5053	-1	-0.6080
39	1	41	0.0333	0.0333	0.5053	-1	-0.6080
39	1	42	0.0333	0.0333	0.5053	-1	-0.6080
39	1	43	0.0333	0.0333	0.5053	-1	-0.6080
39	1	44	0.0333	0.0333	0.5053	-1	-0.6080
39	1	45	0.0327	0.0327	0.5053	-1	-0.6754
39	1	46	0.0289	0.0289	0.5062	-1	-0.8865
39	1	47	0.0191	0.0191	0.5128	-1	-0.7504
39	1	48	0.0022	0.0022	0.5273	-1	-0.5870
39	1	49	-0.0047	-0.0047	0.5360	-1	-0.3859
39	1	50	-0.0102	-0.0102	0.5476	-1	-0.3372
