Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
54.0000	1.0000	Focus on Health	TofuDessert	5.0000	4.0000	4.0000	2	-1.0000	1.7273	0.1509	0.7005	0.0000	0.1509	0.2696	-1.0000	0.0037	0.0053	-0.0016	0.0605
54.0000	2.0000	Focus on Health	EnglishCucumber	4.0000	4.0000	6.0000	5	-1.0000	0.9897	0.4530	0.8223	0.0000	0.4530	0.1936	-1.0000	0.0444	0.0517	-0.0073	0.1828
54.0000	3.0000	Focus on Health	RedPepper	2.0000	4.0000	5.0000	5	-1.0000	1.0399	0.3690	NA	0.0000	0.3690	0.1687	-1.0000	0.0679	0.0679	-0.0000	0.2498
54.0000	4.0000	Focus on Health	SlimStyles	5.0000	4.0000	4.0000	2	1.0000	2.5534	0.2015	-0.8882	4.0000	1.7808	0.3430	1.0000	0.8920	0.8920	-0.0000	1.5792
54.0000	5.0000	Focus on Health	Smartfood	2.0000	4.0000	4.0000	2	-1.0000	3.6433	3.1392	-0.0398	0.0000	3.1392	0.1574	-1.0000	0.2269	0.2269	-0.0000	0.3132
54.0000	6.0000	Focus on Health	YorkPeppermintPatties	2.0000	4.0000	3.0000	2	-1.0000	1.5616	0.8560	-0.0794	0.0000	0.8560	0.1551	-1.0000	0.3139	0.3139	-0.0000	0.4728
54.0000	7.0000	Focus on Health	AppleChips	5.0000	5.0000	3.0000	5	1.0000	1.5456	0.9239	0.0000	0.0000	0.9239	0.1931	1.0000	0.2415	0.2498	-0.0083	0.3996
54.0000	8.0000	Focus on Health	Orange	4.0000	6.0000	6.0000	5	1.0000	1.0749	0.5708	0.0750	0.0000	0.5708	0.2982	1.0000	0.1928	0.1933	-0.0005	0.3236
54.0000	9.0000	Focus on Health	AlmondMilk	5.0000	6.0000	6.0000	4	-1.0000	2.7702	2.2662	-0.0070	0.0000	2.2662	0.1869	-1.0000	0.2253	0.2400	-0.0147	0.2902
54.0000	10.0000	Focus on Health	Butternut	4.0000	4.0000	5.0000	3	1.0000	3.2404	0.8724	-0.1452	0.0000	0.8724	0.1525	1.0000	0.1146	0.1146	-0.0000	0.3911
54.0000	11.0000	Respond Naturally	GreenGrapes	4.0000	4.0000	4.0000	1	-1.0000	1.2429	0.7051	0.2388	0.0000	0.7051	0.1364	-1.0000	0.1789	0.1789	-0.0000	0.2837
54.0000	12.0000	Respond Naturally	TofuDessert	5.0000	5.0000	5.0000	4	1.0000	1.6130	0.9405	0.0000	1.0000	1.1253	0.3779	-1.0000	0.2911	0.2911	-0.0000	1.2520
54.0000	13.0000	Respond Naturally	OatBran	4.0000	4.0000	4.0000	2	-1.0000	1.4611	0.9570	0.1820	0.0000	0.9570	0.1529	-1.0000	0.1516	0.1516	-0.0000	0.2565
54.0000	14.0000	Respond Naturally	SlicedTurkey	4.0000	4.0000	5.0000	5	1.0000	1.2768	0.8230	-0.0020	0.0000	0.8230	0.2731	1.0000	0.0921	0.1290	-0.0369	-0.2286
54.0000	15.0000	Respond Naturally	SevenGrain	3.0000	4.0000	4.0000	3	1.0000	1.2766	0.5877	-0.1346	0.0000	0.5877	0.1754	1.0000	0.1406	0.1518	-0.0112	0.2483
54.0000	16.0000	Respond Naturally	AllBranBar	3.0000	4.0000	4.0000	1	1.0000	1.3436	0.8899	-0.1049	0.0000	0.8899	0.2173	1.0000	0.1114	0.1138	-0.0024	0.1729
54.0000	17.0000	Respond Naturally	GreenApple	4.0000	5.0000	6.0000	2	1.0000	1.0584	0.5542	-0.1030	0.0000	0.5542	0.2296	1.0000	0.0977	0.1015	-0.0038	0.1858
54.0000	18.0000	Respond Naturally	OikosYogurt	4.0000	3.0000	4.0000	3	1.0000	4.2466	2.5684	-0.1776	2.0000	3.5753	0.2926	1.0000	0.4433	0.4433	-0.0000	1.0988
54.0000	19.0000	Respond Naturally	SkimMilk	1.0000	3.0000	4.0000	1	-1.0000	1.3774	0.8565	0.0672	0.0000	0.8565	0.3102	-1.0000	0.1054	0.1446	-0.0391	0.2398
54.0000	20.0000	Respond Naturally	GreenBeans	5.0000	4.0000	6.0000	4	-1.0000	1.9321	0.6382	-0.0304	1.0000	0.8735	0.3494	1.0000	0.6164	0.6187	-0.0023	1.3629
54.0000	21.0000	Focus on Health	Cheerios	5.0000	4.0000	3.0000	2	1.0000	1.2261	0.7724	0.2376	0.0000	0.7724	0.2246	1.0000	0.2352	0.2352	-0.0000	0.3485
54.0000	22.0000	Focus on Health	Almonds	4.0000	4.0000	4.0000	2	1.0000	1.0249	0.5038	-0.0212	0.0000	0.5038	0.1875	1.0000	0.1727	0.1744	-0.0017	0.2834
54.0000	23.0000	Focus on Health	RaisinBran	4.0000	6.0000	5.0000	7	-1.0000	2.3673	2.0312	-0.0000	0.0000	2.0312	0.2476	-1.0000	0.3538	0.3548	-0.0010	0.4486
54.0000	24.0000	Focus on Health	Aero	4.0000	4.0000	3.0000	3	-1.0000	1.2934	0.6381	-0.0000	1.0000	0.7725	0.1728	1.0000	0.2816	0.2817	-0.0001	0.8032
54.0000	25.0000	Focus on Health	CannedArtichoke	3.0000	4.0000	4.0000	5	-1.0000	0.9909	0.5877	0.1533	0.0000	0.5877	0.3193	-1.0000	0.1351	0.1422	-0.0070	0.2317
54.0000	26.0000	Focus on Health	MnMPeanuts	3.0000	5.0000	2.0000	4	-1.0000	1.7638	0.6380	0.2989	1.0000	0.7892	0.4007	1.0000	0.6482	0.6482	-0.0000	1.5707
54.0000	27.0000	Focus on Health	VegetableThins	2.0000	4.0000	4.0000	2	1.0000	0.9908	0.4867	-0.0075	0.0000	0.4867	0.3026	1.0000	0.1189	0.1206	-0.0018	0.2335
54.0000	28.0000	Focus on Health	SlimStyles	5.0000	5.0000	6.0000	6	1.0000	1.1088	0.6550	-0.1327	0.0000	0.6550	0.2094	1.0000	0.1205	0.1300	-0.0095	0.2303
54.0000	29.0000	Focus on Health	AllBranCereal	4.0000	4.0000	4.0000	6	-1.0000	1.2432	0.5040	0.0360	1.0000	0.6216	0.2048	1.0000	0.2345	0.2478	-0.0134	0.6673
54.0000	30.0000	Focus on Health	Avocado	2.0000	4.0000	4.0000	2	1.0000	1.0914	0.6208	-0.1428	0.0000	0.6208	0.4425	1.0000	0.0999	0.1286	-0.0287	0.2268
