Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
112	1	1	0.000	0.0000	0.0000	0.0000	-1	-0.0861
112	1	2	0.017	-0.0062	-0.0062	0.0919	-1	-0.0818
112	1	3	0.034	-0.0124	-0.0124	0.1873	-1	-0.1708
112	1	4	0.051	-0.0156	-0.0156	0.2085	-1	-0.2228
112	1	5	0.067	-0.0187	-0.0187	0.2244	-1	-0.0099
112	1	6	0.084	-0.0187	-0.0187	0.2279	-1	-0.0099
112	1	7	0.101	-0.0187	-0.0187	0.2297	-1	-0.0099
112	1	8	0.118	-0.0187	-0.0187	0.2297	-1	-0.0099
112	1	9	0.135	-0.0187	-0.0187	0.2297	-1	-1.0000
112	1	10	0.151	-0.0202	-0.0202	0.2297	-1	-1.0000
112	1	11	0.168	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	12	0.185	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	13	0.202	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	14	0.219	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	15	0.236	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	16	0.252	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	17	0.269	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	18	0.286	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	19	0.303	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	20	0.320	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	21	0.336	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	22	0.353	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	23	0.370	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	24	0.387	-0.0218	-0.0218	0.2297	-1	-1.0000
112	1	25	0.404	-0.0218	-0.0218	0.2297	-1	1.0000
112	1	26	0.420	-0.0187	-0.0187	0.2279	-1	1.0000
112	1	27	0.437	-0.0187	-0.0187	0.2279	-1	1.0000
112	1	28	0.454	-0.0187	-0.0187	0.2279	-1	1.0000
112	1	29	0.471	-0.0187	-0.0187	0.2279	-1	1.0000
