Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
2.0000	1.0000	Focus on Health	Caramilk	5.0000	5.0000	1.0000	5	-1.0000	3.2407	1.1245	-0.0640	1.0000	1.5109	0.3738	1.0000	0.4338	0.4497	-0.0160	1.2937
2.0000	2.0000	Focus on Health	BabyFoodCarrots	3.0000	2.0000	3.0000	5	-1.0000	3.2907	2.6355	0.1161	0.0000	2.6355	0.1527	-1.0000	0.2217	0.2262	-0.0046	0.2861
2.0000	3.0000	Focus on Health	Snickers	3.0000	4.0000	2.0000	2	-1.0000	1.5955	0.7222	-0.0000	0.0000	0.7222	0.1742	-1.0000	0.1029	0.1034	-0.0006	0.2916
2.0000	4.0000	Focus on Health	RomaineLettuce	3.0000	3.0000	6.0000	2	1.0000	2.7030	0.4534	-0.0351	0.0000	0.4534	0.1466	1.0000	0.0511	0.0522	-0.0012	0.2126
2.0000	5.0000	Focus on Health	VegetableThins	5.0000	4.0000	3.0000	2	1.0000	2.1662	0.8899	0.1581	0.0000	0.8899	0.2251	1.0000	0.0710	0.0710	-0.0000	0.1958
2.0000	6.0000	Focus on Health	FrozenOkra	2.0000	4.0000	6.0000	2	-1.0000	1.5619	0.7222	0.3497	0.0000	0.7222	0.2065	-1.0000	0.0499	0.0611	-0.0112	0.1596
2.0000	7.0000	Focus on Health	Bananas	6.0000	6.0000	6.0000	2	1.0000	1.2773	0.6053	0.0933	0.0000	0.6053	0.1152	1.0000	0.1008	0.1199	-0.0191	0.3497
2.0000	8.0000	Focus on Health	RitzCrackers	5.0000	4.0000	4.0000	2	1.0000	1.1763	0.6052	0.1395	0.0000	0.6052	0.1772	1.0000	0.0875	0.0913	-0.0038	0.1738
2.0000	9.0000	Focus on Health	RedPepper	3.0000	3.0000	6.0000	2	1.0000	1.2262	0.4871	0.0735	0.0000	0.4871	0.1826	1.0000	0.0597	0.0832	-0.0235	0.1768
2.0000	10.0000	Focus on Health	RaisinBran	6.0000	4.0000	4.0000	3	1.0000	1.2601	0.5712	0.1979	0.0000	0.5712	0.1931	1.0000	0.0819	0.1194	-0.0374	0.2506
