Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
119.0000	1.0000	Decrease Desire	OatBran	4.0000	4.0000	4.0000	2	1.0000	5.0567	0.7567	0.0000	1.0000	1.5801	0.1003	-1.0000	0.2487	0.2487	-0.0000	0.9115
119.0000	2.0000	Decrease Desire	Nutella	3.0000	3.0000	1.0000	4	-1.0000	2.3355	0.5385	-0.0654	0.0000	0.5385	0.1224	-1.0000	0.1459	0.1459	-0.0000	0.6102
119.0000	3.0000	Decrease Desire	WelchsFruitSnacks	5.0000	6.0000	1.0000	1	1.0000	5.4767	1.3112	0.1079	0.0000	1.3112	0.0801	1.0000	0.2331	0.2331	-0.0000	0.6148
119.0000	4.0000	Decrease Desire	Asparagus	1.0000	1.0000	6.0000	6	-1.0000	1.1938	0.4544	-0.1058	0.0000	0.4544	0.2401	-1.0000	0.2289	0.2338	-0.0050	0.5549
119.0000	5.0000	Decrease Desire	Celery	4.0000	5.0000	6.0000	4	-1.0000	2.3866	0.5047	-0.1382	2.0000	1.4624	0.1527	-1.0000	0.4611	0.4652	-0.0041	0.9940
119.0000	6.0000	Decrease Desire	ProMax	3.0000	3.0000	3.0000	4	-1.0000	3.7468	1.6972	-0.0000	0.0000	1.6972	0.1489	-1.0000	0.2185	0.2187	-0.0002	0.5043
119.0000	7.0000	Decrease Desire	Doritos	6.0000	6.0000	2.0000	2	1.0000	1.6978	0.4879	0.2064	1.0000	0.8743	0.0817	-1.0000	0.3844	0.3844	-0.0000	0.8037
119.0000	8.0000	Decrease Desire	PopTartStrawberry	4.0000	5.0000	1.0000	5	-1.0000	2.1345	0.6222	-0.1522	0.0000	0.6222	0.1654	-1.0000	0.1517	0.1664	-0.0147	0.6038
119.0000	9.0000	Decrease Desire	AllBranCereal	3.0000	1.0000	3.0000	6	-1.0000	1.7814	0.5215	-0.1472	0.0000	0.5215	0.1726	-1.0000	0.1766	0.1766	-0.0000	0.5450
119.0000	10.0000	Decrease Desire	SpeltCakes	3.0000	3.0000	3.0000	2	-1.0000	1.3954	0.2019	-0.0077	0.0000	0.2019	0.1134	-1.0000	0.2031	0.2031	-0.0000	0.4581
119.0000	11.0000	Respond Naturally	Mackerel	1.0000	1.0000	5.0000	3	-1.0000	1.0591	0.4205	-0.1410	0.0000	0.4205	0.2557	-1.0000	0.2069	0.2135	-0.0066	0.4927
119.0000	12.0000	Respond Naturally	Mars	6.0000	6.0000	2.0000	4	1.0000	1.2271	0.4541	0.1068	0.0000	0.4541	0.1286	1.0000	0.1919	0.1987	-0.0068	0.5095
119.0000	13.0000	Respond Naturally	BabyFoodCarrots	1.0000	1.0000	5.0000	3	-1.0000	0.9748	0.5380	-0.0000	0.0000	0.5380	0.1548	-1.0000	0.3082	0.3087	-0.0005	0.6177
119.0000	14.0000	Respond Naturally	AlmondMilk	1.0000	1.0000	4.0000	2	-1.0000	1.6470	0.5887	-0.1421	0.0000	0.5887	0.1490	-1.0000	0.1830	0.1830	-0.0000	0.5591
119.0000	15.0000	Respond Naturally	FrozenOkra	1.0000	1.0000	5.0000	2	-1.0000	2.5204	0.5548	-0.1198	0.0000	0.5548	0.0818	-1.0000	0.1524	0.1613	-0.0089	0.5898
119.0000	16.0000	Respond Naturally	BabyFoodSweetPotatos	1.0000	1.0000	4.0000	2	-1.0000	1.2272	0.4205	-0.0663	0.0000	0.4205	0.1448	-1.0000	0.2250	0.2264	-0.0014	0.5890
