Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
119	1	1	0.0000	0.0000	0.0000	1	0.0000
119	1	2	0.0000	0.0000	0.1735	1	-0.0000
119	1	3	0.0000	0.0000	0.3258	1	-0.0000
119	1	4	0.0000	0.0000	0.4202	1	0.0000
119	1	5	0.0000	0.0000	0.4542	1	0.0000
119	1	6	0.0000	0.0000	0.4762	1	-0.0000
119	1	7	0.0000	0.0000	0.4956	1	0.0000
119	1	8	0.0000	0.0000	0.5277	1	-0.0000
119	1	9	0.0000	0.0000	0.5678	1	0.0247
119	1	10	0.0048	0.0048	0.6096	1	0.2273
119	1	11	0.0124	0.0124	0.6458	1	0.0490
119	1	12	0.0224	0.0224	0.6984	1	0.1621
119	1	13	0.0340	0.0340	0.7420	1	0.2703
119	1	14	0.0372	0.0372	0.7532	1	0.0065
119	1	15	0.0372	0.0372	0.7595	1	0.0063
119	1	16	0.0372	0.0372	0.7652	9.090909e-02	-0.5566
119	1	17	0.0096	0.0096	0.7825	-1	-0.7884
119	1	18	-0.0635	-0.0635	0.8163	-1	-0.8937
119	1	19	-0.1224	-0.1224	0.8361	-1	-0.9083
119	1	20	-0.1401	-0.1401	0.8413	-1	-0.9530
119	1	21	-0.1508	-0.1508	0.8417	-1	-1.0000
119	1	22	-0.1618	-0.1618	0.8417	-1	-0.9036
119	1	23	-0.2092	-0.2092	0.8568	-1	-0.9858
119	1	24	-0.3290	-0.3290	0.8668	-1	-1.0000
119	1	25	-0.4050	-0.4050	0.8527	-1	-1.0000
119	1	26	-0.4180	-0.4180	0.8526	-1	-1.0000
119	1	27	-0.4381	-0.4381	0.8510	-1	1.0000
119	1	28	-0.4381	-0.4381	0.8495	-1	1.0000
119	1	29	-0.4381	-0.4381	0.8495	-1	1.0000
119	1	30	-0.4381	-0.4381	0.8495	-1	1.0000
119	1	31	-0.4381	-0.4381	0.8495	-1	1.0000
119	1	32	-0.4381	-0.4381	0.8491	-1	0.9740
119	1	33	-0.3861	-0.3861	0.8500	1	1.0000
119	1	34	-0.3122	-0.3122	0.8542	1	1.0000
119	1	35	-0.2512	-0.2512	0.8576	1	0.9940
119	1	36	-0.0317	-0.0317	0.8889	1	0.9682
119	1	37	0.1358	0.1358	0.9149	1	0.9640
119	1	38	0.3108	0.3108	0.9412	1	0.9839
119	1	39	0.4778	0.4778	0.9594	1	0.9750
119	1	40	0.5618	0.5618	0.9658	1	0.9924
119	1	41	0.6721	0.6721	0.9671	1	1.0000
119	1	42	0.7409	0.7409	0.9687	1	1.0000
119	1	43	0.7964	0.7964	0.9687	1	1.0000
119	1	44	0.8666	0.8666	0.9748	1	0.9903
119	1	45	0.8977	0.8977	0.9852	1	1.0000
119	1	46	0.9447	0.9447	1.0097	1	1.0000
119	1	47	0.9836	0.9836	1.0246	1	1.0000
119	1	48	0.9845	0.9845	1.0265	1	1.0000
119	1	49	0.9845	0.9845	1.0266	1	1.0000
119	1	50	0.9845	0.9845	1.0282	1	1.0000
119	1	51	0.9845	0.9845	1.0313	1	1.0000
119	1	52	0.9845	0.9845	1.0329	1	1.0000
119	1	53	0.9845	0.9845	1.0329	1	1.0000
119	1	54	0.9845	0.9845	1.0329	1	1.0000
119	1	55	0.9845	0.9845	1.0329	1	1.0000
119	1	56	0.9845	0.9845	1.0329	1	1.0000
119	1	57	0.9845	0.9845	1.0321	1	1.0000
119	1	58	0.9861	0.9861	1.0282	1	1.0000
119	1	59	0.9861	0.9861	1.0251	1	1.0000
