Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
72	1	1	0.000	-0.0000	0.0000	0.0000	1	0.4318
72	1	2	0.017	-0.0060	0.0060	0.0170	1	0.6677
72	1	3	0.034	-0.0150	0.0150	0.0324	1	0.4884
72	1	4	0.051	-0.0225	0.0225	0.0509	1	0.4700
72	1	5	0.067	-0.0284	0.0284	0.0664	1	0.7178
72	1	6	0.084	-0.0374	0.0374	0.0802	1	0.6601
72	1	7	0.101	-0.0419	0.0419	0.0880	1	0.9521
72	1	8	0.118	-0.0479	0.0479	0.0941	1	0.5700
72	1	9	0.135	-0.0524	0.0524	0.1034	1	0.7152
72	1	10	0.151	-0.0554	0.0554	0.1080	1	0.5693
72	1	11	0.168	-0.0569	0.0569	0.1111	1	0.5691
72	1	12	0.185	-0.0584	0.0584	0.1142	1	0.5688
72	1	13	0.202	-0.0584	0.0584	0.1142	1	0.3159
72	1	14	0.219	-0.0599	0.0599	0.1204	1	0.4037
72	1	15	0.235	-0.0614	0.0614	0.1250	1	0.7104
72	1	16	0.252	-0.0644	0.0644	0.1296	1	0.9399
72	1	17	0.269	-0.0659	0.0659	0.1312	1	0.0382
72	1	18	0.286	-0.0659	0.0659	0.1358	1	0.5651
72	1	19	0.303	-0.0689	0.0689	0.1420	1	0.4031
72	1	20	0.319	-0.0704	0.0704	0.1466	1	0.0403
72	1	21	0.336	-0.0704	0.0704	0.1528	1	0.0401
72	1	22	0.353	-0.0704	0.0704	0.1590	1	0.0399
72	1	23	0.370	-0.0704	0.0704	0.1620	1	0.0398
72	1	24	0.387	-0.0704	0.0704	0.1682	1	0.0396
72	1	25	0.403	-0.0704	0.0704	0.1821	1	0.0391
72	1	26	0.420	-0.0704	0.0704	0.1944	-1	-0.2868
72	1	27	0.437	-0.0644	0.0644	0.2145	-1	-0.2286
72	1	28	0.454	-0.0584	0.0584	0.2392	-1	-0.3254
72	1	29	0.471	-0.0479	0.0479	0.2701	-1	-0.4363
72	1	30	0.487	-0.0329	0.0329	0.3025	-1	-0.5859
72	1	31	0.504	0.0165	-0.0165	0.3781	-1	-0.6738
72	1	32	0.521	0.0808	-0.0808	0.4583	-1	-0.7367
72	1	33	0.538	0.1841	-0.1841	0.5679	-1	-0.8951
72	1	34	0.555	0.3039	-0.3039	0.6512	-1	-0.9481
72	1	35	0.572	0.4311	-0.4311	0.7253	-1	-1.0000
72	1	36	0.588	0.5374	-0.5374	0.7701	-1	-1.0000
72	1	37	0.605	0.6287	-0.6287	0.7963	-1	-1.0000
72	1	38	0.622	0.6781	-0.6781	0.8086	-1	-1.0000
72	1	39	0.639	0.7036	-0.7036	0.8164	-1	-1.0000
72	1	40	0.656	0.7260	-0.7260	0.8225	-1	-1.0000
72	1	41	0.672	0.7695	-0.7695	0.8426	-1	-1.0000
72	1	42	0.689	0.7829	-0.7829	0.8457	-1	-1.0000
72	1	43	0.706	0.7964	-0.7964	0.8472	-1	-1.0000
72	1	44	0.723	0.8039	-0.8039	0.8519	-1	-1.0000
72	1	45	0.740	0.8129	-0.8129	0.8565	-1	-0.9053
72	1	46	0.757	0.8368	-0.8368	0.8796	-1	-0.8438
72	1	47	0.773	0.8653	-0.8653	0.9105	-1	-1.0000
72	1	48	0.790	0.8757	-0.8757	0.9182	-1	-1.0000
72	1	49	0.807	0.8802	-0.8802	0.9244	-1	-1.0000
72	1	50	0.824	0.8847	-0.8847	0.9306	-1	-1.0000
72	1	51	0.840	0.9072	-0.9072	0.9537	-1	-1.0000
72	1	52	0.857	0.9296	-0.9296	0.9676	-1	-1.0000
72	1	53	0.874	0.9476	-0.9476	0.9784	-1	-1.0000
72	1	54	0.891	0.9626	-0.9626	0.9861	-1	-1.0000
72	1	55	0.907	0.9746	-0.9746	0.9923	-1	-1.0000
72	1	56	0.924	0.9970	-0.9970	0.9985	-1	-1.0000
72	1	57	0.941	1.0000	-1.0000	1.0000	-1	-1.0000
72	1	58	0.958	1.0000	-1.0000	1.0000	-1	-1.0000
72	1	59	0.974	1.0000	-1.0000	1.0000	-1	-1.0000
72	1	60	0.991	1.0000	-1.0000	1.0000	-1	-1.0000
72	1	61	1.008	1.0000	-1.0000	1.0000	-1	-1.0000
72	2	1	0.000	0.0000	0.0000	0.0000	-1	-0.1498
72	2	2	0.017	-0.0015	-0.0015	0.0128	-1	-0.2370
72	2	3	0.034	-0.0060	-0.0060	0.0367	-1	-0.1597
72	2	4	0.051	-0.0090	-0.0090	0.0606	-1	-0.2141
72	2	5	0.067	-0.0121	-0.0121	0.0781	-1	-0.1497
72	2	6	0.084	-0.0136	-0.0136	0.0909	-1	-0.2568
72	2	7	0.101	-0.0166	-0.0166	0.1053	-1	-0.2859
72	2	8	0.118	-0.0181	-0.0181	0.1116	-1	-0.2320
72	2	9	0.135	-0.0211	-0.0211	0.1276	-1	-0.1350
72	2	10	0.151	-0.0226	-0.0226	0.1419	-1	-0.2300
72	2	11	0.168	-0.0241	-0.0241	0.1499	-1	-0.5237
72	2	12	0.185	-0.0256	-0.0256	0.1531	-1	-0.3664
72	2	13	0.202	-0.0271	-0.0271	0.1579	-1	-0.4724
72	2	14	0.219	-0.0332	-0.0332	0.1722	-1	-0.4712
72	2	15	0.235	-0.0392	-0.0392	0.1866	-1	-0.7005
72	2	16	0.252	-0.0513	-0.0513	0.2041	-1	-0.6224
72	2	17	0.269	-0.0588	-0.0588	0.2169	-1	-0.7469
72	2	18	0.286	-0.0649	-0.0649	0.2249	-1	-0.8668
72	2	19	0.303	-0.0709	-0.0709	0.2313	-1	-0.8664
72	2	20	0.319	-0.0769	-0.0769	0.2376	-1	-0.9871
72	2	21	0.336	-0.0845	-0.0845	0.2440	-1	-1.0000
72	2	22	0.353	-0.0890	-0.0890	0.2472	-1	-0.8671
72	2	23	0.370	-0.0905	-0.0905	0.2488	-1	-0.8670
72	2	24	0.387	-0.0920	-0.0920	0.2504	-1	-1.0000
72	2	25	0.403	-0.0950	-0.0950	0.2504	-1	-1.0000
72	2	26	0.420	-0.0950	-0.0950	0.2504	-1	-0.8686
72	2	27	0.437	-0.0980	-0.0980	0.2536	-1	-1.0000
72	2	28	0.454	-0.1011	-0.1011	0.2552	-1	-1.0000
72	2	29	0.471	-0.1086	-0.1086	0.2568	-1	-1.0000
72	2	30	0.487	-0.1176	-0.1176	0.2616	-1	-1.0000
72	2	31	0.504	-0.1312	-0.1312	0.2695	-1	-1.0000
72	2	32	0.521	-0.1493	-0.1493	0.2759	-1	-1.0000
72	2	33	0.538	-0.1765	-0.1765	0.2871	-1	-1.0000
72	2	34	0.555	-0.2428	-0.2428	0.3254	-1	-1.0000
72	2	35	0.572	-0.2624	-0.2624	0.3365	-1	-1.0000
72	2	36	0.588	-0.2745	-0.2745	0.3461	-1	-0.4500
72	2	37	0.605	-0.2760	-0.2760	0.3509	-1	-0.1342
72	2	38	0.622	-0.2760	-0.2760	0.3668	1	0.3392
72	2	39	0.639	-0.2609	-0.2609	0.3971	1	0.7076
72	2	40	0.656	-0.1946	-0.1946	0.4577	1	0.8717
72	2	41	0.672	-0.0452	-0.0452	0.5518	1	0.9292
72	2	42	0.689	0.1599	0.1599	0.6603	1	0.9852
72	2	43	0.706	0.3846	0.3846	0.7560	1	1.0000
72	2	44	0.723	0.7149	0.7149	0.8676	1	1.0000
72	2	45	0.740	0.9291	0.9291	0.9123	1	1.0000
72	2	46	0.756	1.0799	1.0799	0.9346	1	1.0000
72	2	47	0.773	1.1418	1.1418	0.9410	1	1.0000
72	2	48	0.790	1.1448	1.1448	0.9410	1	1.0000
72	2	49	0.807	1.1448	1.1448	0.9410	1	1.0000
72	2	50	0.824	1.1448	1.1448	0.9410	1	1.0000
72	2	51	0.840	1.1448	1.1448	0.9410	1	1.0000
72	2	52	0.857	1.1448	1.1448	0.9410	1	1.0000
72	2	53	0.874	1.1448	1.1448	0.9410	1	1.0000
72	2	54	0.891	1.1448	1.1448	0.9410	1	1.0000
72	2	55	0.907	1.1357	1.1357	0.9410	1	1.0000
72	2	56	0.924	1.1222	1.1222	0.9410	1	1.0000
72	2	57	0.941	1.0995	1.0995	0.9410	1	1.0000
72	2	58	0.958	1.0709	1.0709	0.9553	1	1.0000
72	2	59	0.975	1.0407	1.0407	0.9729	1	1.0000
72	2	60	0.991	1.0166	1.0166	0.9872	1	1.0000
72	2	61	1.008	1.0015	1.0015	0.9984	1	1.0000
72	2	62	1.025	1.0000	1.0000	1.0000	1	1.0000
72	2	63	1.042	1.0000	1.0000	1.0000	1	1.0000
72	2	64	1.058	1.0000	1.0000	1.0000	1	1.0000
72	2	65	1.075	1.0000	1.0000	1.0000	1	1.0000
72	2	66	1.092	1.0000	1.0000	1.0000	1	1.0000
72	2	67	1.108	1.0000	1.0000	1.0000	1	1.0000
72	2	68	1.125	1.0000	1.0000	1.0000	1	1.0000
72	2	69	1.142	1.0000	1.0000	1.0000	1	1.0000
72	3	1	0.000	0.0000	0.0000	0.0000	-1	-0.4538
72	3	2	0.017	-0.0069	-0.0069	0.0185	-1	-0.8097
72	3	3	0.034	-0.0172	-0.0172	0.0323	-1	-0.0107
72	3	4	0.050	-0.0172	-0.0172	0.0369	-1	-0.0107
72	3	5	0.067	-0.0172	-0.0172	0.0385	-1	-0.0107
72	3	6	0.084	-0.0172	-0.0172	0.0400	-1	-0.6427
72	3	7	0.101	-0.0189	-0.0189	0.0431	-1	-0.1835
72	3	8	0.118	-0.0206	-0.0206	0.0554	-1	-0.0126
72	3	9	0.134	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	10	0.151	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	11	0.168	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	12	0.185	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	13	0.202	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	14	0.218	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	15	0.235	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	16	0.252	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	17	0.269	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	18	0.286	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	19	0.302	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	20	0.319	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	21	0.336	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	22	0.353	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	23	0.370	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	24	0.386	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	25	0.403	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	26	0.420	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	27	0.437	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	28	0.454	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	29	0.470	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	30	0.487	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	31	0.504	-0.0206	-0.0206	0.0585	-1	-0.0126
72	3	32	0.521	-0.0206	-0.0206	0.0600	1	1.0000
72	3	33	0.538	-0.0137	-0.0137	0.0662	1	1.0000
72	3	34	0.554	0.0155	0.0155	0.0815	1	1.0000
72	3	35	0.571	0.0704	0.0704	0.1138	1	1.0000
72	3	36	0.588	0.1512	0.1512	0.1646	1	1.0000
72	3	37	0.605	0.2251	0.2251	0.2138	1	1.0000
72	3	38	0.622	0.3454	0.3454	0.2923	1	1.0000
72	3	39	0.638	0.4381	0.4381	0.3708	1	1.0000
