parcode,trial,rt,choice,item_left,item_right
0,615,3260,1,1,0
0,616,1360,1,1,0
0,617,690,-1,1,0
0,618,2160,-1,1,0
0,619,1470,-1,1,0
0,620,2890,-1,1,0
0,621,7880,1,1,0
0,622,2170,-1,1,0
0,623,1380,-1,1,0
0,624,3780,1,1,0
0,625,8870,-1,1,0
0,626,3490,-1,1,0
0,627,2920,-1,1,0
0,628,1160,-1,1,0
0,629,1540,-1,1,0
0,630,1400,-1,1,0
0,631,750,-1,1,0
0,632,5550,-1,1,0
0,633,4390,1,1,0
0,634,390,1,1,0
0,635,3100,1,1,0
0,636,6410,-1,1,0
0,637,2570,-1,1,0
0,638,8830,-1,1,0
0,639,2890,-1,1,0
0,640,1970,-1,1,0
0,641,3460,1,1,0
0,642,750,1,1,0
0,643,1160,-1,1,0
0,644,1950,-1,1,0
0,645,2540,-1,1,0
0,646,2980,1,1,0
0,647,2750,1,1,0
0,648,1500,1,1,0
0,649,920,-1,1,0
0,650,4280,-1,1,0
0,651,2220,-1,1,0
0,652,2930,-1,1,0
0,653,5390,1,1,0
0,654,2530,-1,1,0
0,655,2860,1,1,0
0,656,5660,1,1,0
0,657,4140,-1,1,0
0,658,820,-1,1,0
0,659,1910,-1,1,0
0,660,8740,-1,1,0
0,661,2310,-1,1,0
0,662,1380,-1,1,0
0,663,320,1,1,0
0,664,1760,-1,1,0
0,665,600,1,1,0
0,666,1530,-1,1,0
0,667,3830,-1,1,0
0,668,630,-1,1,0
0,669,6680,-1,1,0
0,670,4950,-1,1,0
0,671,2900,-1,1,0
0,672,2150,-1,1,0
0,673,2220,1,1,0
0,674,4420,-1,1,0
0,675,810,1,1,0
0,676,890,-1,1,0
0,677,790,-1,1,0
0,678,1620,1,1,0
0,679,1200,-1,1,0
0,680,630,1,1,0
0,681,7260,-1,1,0
0,682,3950,-1,1,0
0,683,410,1,1,0
0,684,4410,-1,1,0
0,685,1590,-1,1,0
0,686,3220,-1,1,0
0,687,5860,-1,1,0
0,688,1180,-1,1,0
0,689,4810,-1,1,0
0,690,1680,-1,1,0
0,691,7410,1,1,0
0,692,790,-1,1,0
0,693,2260,1,1,0
0,694,1690,-1,1,0
0,695,560,-1,1,0
0,696,3750,-1,1,0
0,697,820,1,1,0
0,698,5630,-1,1,0
0,699,820,1,1,0
0,700,2600,-1,1,0
0,701,7880,1,1,0
0,702,2980,-1,1,0
0,703,2780,1,1,0
0,704,2610,1,1,0
0,705,2870,1,1,0
0,706,2230,1,1,0
0,707,3230,1,1,0
0,708,7400,1,1,0
0,709,1930,1,1,0
0,710,2110,-1,1,0
0,711,1290,-1,1,0
0,712,4590,1,1,0
0,713,2330,-1,1,0
0,714,5030,-1,1,0
0,715,4710,1,1,0
0,716,3690,-1,1,0
0,717,940,1,1,0
0,718,1160,-1,1,0
0,719,2640,-1,1,0
0,720,1670,-1,1,0
0,721,580,-1,1,0
0,722,4630,-1,1,0
0,723,4270,1,1,0
0,724,6620,1,1,0
0,725,3380,-1,1,0
0,726,1490,-1,1,0
0,727,1500,-1,1,0
0,728,540,1,1,0
0,729,2570,1,1,0
0,730,1610,-1,1,0
0,731,3510,-1,1,0
0,732,3180,-1,1,0
0,733,2410,-1,1,0
0,734,3810,-1,1,0
0,735,2720,-1,1,0
0,736,4260,-1,1,0
0,737,1510,-1,1,0
0,738,3770,1,1,0
0,739,1500,-1,1,0
0,740,5380,-1,1,0
0,741,1460,1,1,0
0,742,1760,-1,1,0
0,743,2610,1,1,0
0,744,1950,-1,1,0
0,745,2410,-1,1,0
0,746,3910,-1,1,0
0,747,1910,-1,1,0
0,748,1190,1,1,0
0,749,2070,-1,1,0
0,750,2000,-1,1,0
0,751,1280,-1,1,0
0,752,5080,1,1,0
0,753,1220,1,1,0
0,754,7290,-1,1,0
0,755,3050,1,1,0
0,756,2380,-1,1,0
0,757,1270,-1,1,0
0,758,2510,1,1,0
0,759,1280,1,1,0
0,760,560,-1,1,0
0,761,3070,-1,1,0
0,762,1170,1,1,0
0,763,2950,-1,1,0
0,764,7350,-1,1,0
0,765,800,-1,1,0
0,766,2730,-1,1,0
0,767,1190,-1,1,0
0,768,2690,1,1,0
0,769,1160,-1,1,0
0,770,9840,1,1,0
0,771,940,1,1,0
0,772,6020,1,1,0
0,773,3120,-1,1,0
0,774,340,1,1,0
0,775,3290,1,1,0
0,776,590,1,1,0
0,777,1020,-1,1,0
0,778,5030,-1,1,0
0,779,6030,-1,1,0
0,780,1030,-1,1,0
0,781,4910,1,1,0
0,782,4330,-1,1,0
0,783,3530,-1,1,0
0,784,7380,-1,1,0
0,785,4140,-1,1,0
0,786,1470,1,1,0
0,787,1630,1,1,0
0,788,5570,1,1,0
0,789,4300,1,1,0
0,790,1010,-1,1,0
0,791,1850,-1,1,0
0,792,540,-1,1,0
0,793,3410,-1,1,0
0,794,780,1,1,0
0,795,2210,1,1,0
0,796,1510,1,1,0
0,797,3480,-1,1,0
0,798,3740,-1,1,0
0,799,7170,-1,1,0
0,800,6850,-1,1,1
0,801,2660,-1,1,1
0,802,850,-1,1,1
0,803,6500,-1,1,1
0,804,1200,1,1,1
0,805,5720,-1,1,1
0,806,6780,1,1,1
0,807,1620,1,1,1
0,808,4130,-1,1,1
0,809,2630,1,1,1
0,810,4360,-1,1,1
0,811,1240,1,1,1
0,812,3590,1,1,1
0,813,4320,1,1,1
0,814,2100,1,1,1
0,815,2260,-1,1,1
0,816,2790,1,1,1
0,817,2250,1,1,1
0,818,1740,-1,1,1
0,819,500,1,1,1
0,820,410,-1,1,1
0,821,2320,-1,1,1
0,822,610,-1,1,1
0,823,5210,1,1,1
0,824,1000,1,1,1
0,825,6740,1,1,1
0,826,5850,-1,1,1
0,827,1190,-1,1,1
0,828,3350,-1,1,1
0,829,2210,-1,1,1
0,830,2900,1,1,1
0,831,2480,-1,1,1
0,832,5170,1,1,1
0,833,1260,1,1,1
0,834,890,1,1,1
0,835,950,1,1,1
0,836,1630,-1,1,1
0,837,6570,1,1,1
0,838,2050,-1,1,1
0,839,1080,1,1,1
0,840,5570,-1,1,1
0,841,2040,-1,1,1
0,842,970,1,1,1
0,843,4050,1,1,1
0,844,970,1,1,1
0,845,2430,-1,1,1
0,846,5170,-1,1,1
0,847,1910,1,1,1
0,848,850,-1,1,1
0,849,1570,1,1,1
0,850,750,-1,1,1
0,851,2590,-1,1,1
0,852,1220,-1,1,1
0,853,1430,-1,1,1
0,854,2130,1,1,1
0,855,1590,-1,1,1
0,856,1400,-1,1,1
0,857,2630,1,1,1
0,858,560,1,1,1
0,859,1120,1,1,1
0,860,3060,1,1,1
0,861,720,-1,1,1
0,862,1770,1,1,1
0,863,4910,-1,1,1
0,864,2190,1,1,1
0,865,3000,1,1,1
0,866,2020,1,1,1
0,867,1080,-1,1,1
0,868,1620,1,1,1
0,869,1200,-1,1,1
0,870,1170,1,1,1
0,871,2650,1,1,1
0,872,1430,-1,1,1
0,873,3470,1,1,1
0,874,700,-1,1,1
0,875,1110,-1,1,1
0,876,1820,-1,1,1
0,877,3050,1,1,1
0,878,12890,-1,1,1
0,879,760,1,1,1
0,880,2890,1,1,1
0,881,470,-1,1,1
0,882,1190,-1,1,1
0,883,2790,1,1,1
0,884,1060,1,1,1
0,885,480,-1,1,1
0,886,5060,-1,1,1
0,887,2380,1,1,1
0,888,1900,-1,1,1
0,889,2130,-1,1,1
0,890,990,-1,1,1
0,891,2920,1,1,1
0,892,820,1,1,1
0,893,890,-1,1,1
0,894,1280,1,1,1
0,895,1340,1,1,1
0,896,640,1,1,1
0,897,2800,1,1,1
0,898,2950,1,1,1
0,899,1940,-1,1,1
0,900,1210,-1,1,2
0,901,2520,-1,1,2
0,902,310,-1,1,2
0,903,2250,-1,1,2
0,904,1130,1,1,2
0,905,2930,-1,1,2
0,906,2720,1,1,2
0,907,610,1,1,2
0,908,2800,1,1,2
0,909,2420,1,1,2
0,910,2090,1,1,2
0,911,1580,1,1,2
0,912,1700,1,1,2
0,913,8970,-1,1,2
0,914,1110,1,1,2
0,915,2080,1,1,2
0,916,770,1,1,2
0,917,6920,-1,1,2
0,918,1240,1,1,2
0,919,1180,1,1,2
0,920,630,1,1,2
0,921,4170,1,1,2
0,922,9220,-1,1,2
0,923,2120,1,1,2
0,924,1970,1,1,2
0,925,3470,-1,1,2
0,926,1770,1,1,2
0,927,2810,1,1,2
0,928,10180,1,1,2
0,929,2960,1,1,2
0,930,3630,1,1,2
0,931,580,1,1,2
0,932,4670,1,1,2
0,933,2170,-1,1,2
0,934,1500,-1,1,2
0,935,5600,-1,1,2
0,936,1960,1,1,2
0,937,1360,1,1,2
0,938,4950,1,1,2
0,939,1680,1,1,2
0,940,8480,-1,1,2
0,941,1750,1,1,2
0,942,2240,1,1,2
0,943,1240,1,1,2
0,944,770,1,1,2
0,945,4590,-1,1,2
0,946,3230,1,1,2
0,947,2630,-1,1,2
0,948,2030,1,1,2
0,949,1960,1,1,2
0,950,4110,1,1,2
0,951,990,-1,1,2
0,952,5060,1,1,2
0,953,1980,1,1,2
0,954,4720,1,1,2
0,955,5590,1,1,2
0,956,5620,-1,1,2
0,957,700,-1,1,2
0,958,2350,-1,1,2
0,959,760,-1,1,2
0,960,5430,-1,1,2
0,961,850,-1,1,2
0,962,1440,1,1,2
0,963,2870,1,1,2
0,964,840,1,1,2
0,965,440,-1,1,2
0,966,7650,1,1,2
0,967,670,-1,1,2
0,968,1230,1,1,2
0,969,880,-1,1,2
0,970,1100,1,1,2
0,971,1680,-1,1,2
0,972,6920,1,1,2
0,973,3970,-1,1,2
0,974,430,1,1,2
0,975,850,-1,1,2
0,976,1470,1,1,2
0,977,3500,1,1,2
0,978,1280,1,1,2
0,979,1050,1,1,2
0,980,3390,1,1,2
0,981,2290,1,1,2
0,982,1830,-1,1,2
0,983,2590,1,1,2
0,984,3130,1,1,2
0,985,4540,-1,1,2
0,986,960,1,1,2
0,987,2860,-1,1,2
0,988,2790,-1,1,2
0,989,4600,1,1,2
0,990,1820,1,1,2
0,991,2260,1,1,2
0,992,1680,1,1,2
0,993,430,-1,1,2
0,994,1050,1,1,2
0,995,2780,1,1,2
0,996,1080,1,1,2
0,997,1710,1,1,2
0,998,1780,1,1,2
0,999,4840,1,1,2
0,1000,3660,1,1,2
0,1001,3300,1,1,2
0,1002,1000,1,1,2
0,1003,3510,1,1,2
0,1004,2950,-1,1,2
0,1005,1120,1,1,2
0,1006,1110,-1,1,2
0,1007,5510,1,1,2
0,1008,1040,1,1,2
0,1009,2530,1,1,2
0,1010,950,-1,1,2
0,1011,2660,1,1,2
0,1012,600,1,1,2
0,1013,930,1,1,2
0,1014,2360,-1,1,2
0,1015,1310,1,1,2
0,1016,2130,-1,1,2
0,1017,760,1,1,2
0,1018,1990,-1,1,2
0,1019,3690,-1,1,2
0,1020,4060,-1,1,2
0,1021,4750,1,1,2
0,1022,1470,-1,1,2
0,1023,3080,1,1,2
0,1024,570,1,1,2
0,1025,2520,-1,1,2
0,1026,1680,1,1,2
0,1027,1950,1,1,2
0,1028,5410,1,1,2
0,1029,2050,1,1,2
0,1030,2560,1,1,2
0,1031,1550,-1,1,2
0,1032,550,-1,1,2
0,1033,1770,1,1,2
0,1034,4600,1,1,2
0,1035,580,1,1,2
0,1036,7000,-1,1,2
0,1037,2320,1,1,2
0,1038,860,1,1,2
0,1039,2830,-1,1,2
0,1040,970,-1,1,2
0,1041,5970,1,1,2
0,1042,1530,-1,1,2
0,1043,3770,-1,1,2
0,1044,1070,1,1,2
0,1045,1740,1,1,2
0,1046,520,-1,1,2
0,1047,300,-1,1,2
0,1048,930,1,1,2
0,1049,4890,1,1,2
