Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
127.0000	1.0000	Decrease Desire	FrozenBlueberries	2.0000	1.0000	1.0000	1	-1.0000	1.4952	0.3863	0.0240	1.0000	0.8736	0.3515	1.0000	0.6148	0.6332	-0.0184	1.2595
127.0000	2.0000	Decrease Desire	RaisinBran	2.0000	1.0000	3.0000	3	-1.0000	1.3103	0.6887	-0.0650	0.0000	0.6887	0.2298	-1.0000	0.5325	0.5333	-0.0007	0.9523
127.0000	3.0000	Decrease Desire	SpeltCakes	1.0000	1.0000	2.0000	2	-1.0000	1.1422	0.5878	-0.1101	0.0000	0.5878	0.4400	-1.0000	0.6721	0.6721	-0.0000	1.0842
127.0000	4.0000	Decrease Desire	FrozenBlueberries	1.0000	1.0000	5.0000	3	-1.0000	1.2600	0.4199	-0.1018	0.0000	0.4199	0.2165	-1.0000	0.4230	0.4230	-0.0000	0.9223
127.0000	5.0000	Decrease Desire	GreenPepper	1.0000	4.0000	6.0000	6	1.0000	3.5948	1.0917	-0.0302	2.0000	2.9060	0.2749	1.0000	0.8549	0.8742	-0.0193	1.3036
127.0000	6.0000	Decrease Desire	Cheetos	6.0000	2.0000	1.0000	6	1.0000	0.9744	0.4703	0.2238	0.0000	0.4703	0.4469	1.0000	0.5316	0.5316	-0.0000	0.8374
127.0000	7.0000	Decrease Desire	YorkPeppermintPatties	2.0000	1.0000	2.0000	4	-1.0000	1.1090	0.5881	-0.1123	0.0000	0.5881	0.5414	-1.0000	0.6877	0.6877	-0.0000	1.0603
127.0000	8.0000	Decrease Desire	BBQCrisps	6.0000	6.0000	4.0000	2	1.0000	0.9407	0.5039	0.0929	0.0000	0.5039	0.4498	1.0000	0.6316	0.6316	-0.0000	1.0501
127.0000	9.0000	Decrease Desire	EnglishCucumber	6.0000	6.0000	6.0000	2	1.0000	1.6631	0.4703	0.1318	0.0000	0.4703	0.2805	1.0000	0.3478	0.3867	-0.0388	0.8366
127.0000	10.0000	Decrease Desire	Mackerel	1.0000	1.0000	4.0000	3	-1.0000	1.1255	0.5207	-0.1201	0.0000	0.5207	0.2243	-1.0000	0.5794	0.5794	-0.0000	0.9271
127.0000	11.0000	Respond Naturally	AllBranCereal	1.0000	1.0000	4.0000	6	-1.0000	0.8907	0.3697	0.1055	0.0000	0.3697	0.1733	-1.0000	0.4305	0.4305	-0.0000	0.9032
127.0000	12.0000	Respond Naturally	MnMPlain	6.0000	6.0000	2.0000	5	1.0000	0.9242	0.4201	0.0930	0.0000	0.4201	0.2192	1.0000	0.3574	0.3837	-0.0263	0.8272
127.0000	13.0000	Respond Naturally	MangoChunks	3.0000	2.0000	5.0000	2	1.0000	2.2674	0.4195	0.0647	1.0000	0.9404	0.2297	-1.0000	0.5594	0.5779	-0.0185	1.4362
127.0000	14.0000	Respond Naturally	Bananas	4.0000	5.0000	6.0000	3	-1.0000	2.2181	0.5041	-0.0547	2.0000	1.6468	0.2772	-1.0000	0.5324	0.5693	-0.0369	1.5403
127.0000	15.0000	Respond Naturally	Almonds	5.0000	5.0000	5.0000	2	1.0000	1.4614	0.5205	0.0889	1.0000	0.9573	0.3374	-1.0000	0.6981	0.6981	-0.0000	1.2691
