Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
31.0000	1.0000	Decrease Desire	PCChipCookie	4.0000	2.0000	3.0000	5	-1.0000	2.0679	0.5041	0.0445	3.0000	1.6980	0.1889	1.0000	0.5840	0.5846	-0.0006	1.5377
31.0000	2.0000	Decrease Desire	RufflesSourCreamOnion	6.0000	6.0000	3.0000	5	1.0000	1.4443	0.8064	-0.3200	0.0000	0.8064	0.1617	1.0000	0.0865	0.0867	-0.0002	0.1996
31.0000	3.0000	Decrease Desire	Avocado	6.0000	6.0000	6.0000	5	1.0000	1.2780	0.5043	0.0973	1.0000	0.7229	0.2055	-1.0000	0.4846	0.4848	-0.0001	1.5646
31.0000	4.0000	Decrease Desire	HoneyNutCheerios	5.0000	5.0000	5.0000	2	-1.0000	2.4877	0.6889	0.0294	3.0000	1.5632	0.4657	1.0000	0.2430	0.2662	-0.0232	1.2813
31.0000	5.0000	Decrease Desire	Cheerios	5.0000	3.0000	5.0000	2	-1.0000	1.3112	0.6219	0.0878	0.0000	0.6219	0.1867	-1.0000	0.0609	0.0725	-0.0116	0.1452
31.0000	6.0000	Decrease Desire	Spinach	4.0000	6.0000	6.0000	2	1.0000	1.1431	0.5713	-0.1372	0.0000	0.5713	0.1712	1.0000	0.1592	0.1592	-0.0000	0.3356
31.0000	7.0000	Decrease Desire	RiceKrispiesCereal	4.0000	5.0000	4.0000	7	-1.0000	2.0836	0.7552	0.1544	0.0000	0.7552	0.0783	-1.0000	0.0319	0.0477	-0.0157	-0.1056
31.0000	8.0000	Decrease Desire	OatBran	5.0000	4.0000	5.0000	2	-1.0000	1.0927	0.6219	0.3048	0.0000	0.6219	0.2034	-1.0000	0.0476	0.0486	-0.0010	0.0824
31.0000	9.0000	Decrease Desire	VanillaGreekYogurt	1.0000	3.0000	3.0000	4	-1.0000	1.6638	0.5037	0.2150	1.0000	0.7728	0.3398	1.0000	0.1228	0.1580	-0.0352	0.9045
31.0000	10.0000	Decrease Desire	AlmondMilk	5.0000	6.0000	6.0000	4	1.0000	1.2762	0.6209	-0.4479	1.0000	0.7718	0.2233	-1.0000	0.2555	0.2557	-0.0002	0.7381
31.0000	11.0000	Respond Naturally	MnMPlain	4.0000	4.0000	3.0000	3	-1.0000	1.1765	0.6385	0.0139	0.0000	0.6385	0.1515	-1.0000	0.0627	0.0740	-0.0113	0.1270
31.0000	12.0000	Respond Naturally	ClamJuice	1.0000	4.0000	3.0000	3	-1.0000	1.4439	0.6381	0.1322	0.0000	0.6381	0.1447	-1.0000	0.0528	0.0643	-0.0115	0.1359
31.0000	13.0000	Respond Naturally	Snickers	2.0000	2.0000	1.0000	3	-1.0000	1.4448	0.7055	0.5063	0.0000	0.7055	0.1129	-1.0000	-0.0022	0.0283	-0.0305	-0.2091
31.0000	14.0000	Respond Naturally	Snickers	2.0000	3.0000	1.0000	2	-1.0000	1.1258	0.4365	0.4056	0.0000	0.4365	0.1326	-1.0000	0.0610	0.0612	-0.0002	0.1061
31.0000	15.0000	Respond Naturally	RitzCrackers	5.0000	5.0000	3.0000	2	-1.0000	2.9402	0.6550	0.2920	1.0000	1.1762	0.2562	1.0000	0.6379	0.6461	-0.0082	1.3995
31.0000	16.0000	Respond Naturally	Tuna	2.0000	3.0000	3.0000	2	-1.0000	1.2101	0.6553	0.4967	0.0000	0.6553	0.2325	-1.0000	-0.0074	0.0386	-0.0460	-0.2586
31.0000	17.0000	Respond Naturally	AllBranCereal	4.0000	5.0000	6.0000	2	-1.0000	1.0250	0.4701	0.2979	0.0000	0.4701	0.1422	-1.0000	0.0551	0.0557	-0.0006	0.1086
