date, psychopy_version, exp_version, unattractive_face_version, attractive_face_version, left, subject, block, trial, rt, response, correct, summed_val_total, unattractive_face_image, unattractive_face_val_base, unattractive_face_mult, unattractive_face_val_total, attractive_face_image, attractive_face_val_base, attractive_face_mult, attractive_face_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,6,6.068,1,1,0.09,face_m_u_1_065.jpg,0.30,0.10,0.03,face_m_a_3_049.jpg,0.02,3.00,0.06,4,0.116,weights,9,0.57,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,6,6.068,1,1,0.09,face_m_u_1_065.jpg,0.30,0.10,0.03,face_m_a_3_049.jpg,0.02,3.00,0.06,5,0.268,left,9,0.57,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,6,6.068,1,1,0.09,face_m_u_1_065.jpg,0.30,0.10,0.03,face_m_a_3_049.jpg,0.02,3.00,0.06,6,0.152,weights,9,0.57,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,6,6.068,1,1,0.09,face_m_u_1_065.jpg,0.30,0.10,0.03,face_m_a_3_049.jpg,0.02,3.00,0.06,7,0.649,right,9,0.57,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,6,6.068,1,1,0.09,face_m_u_1_065.jpg,0.30,0.10,0.03,face_m_a_3_049.jpg,0.02,3.00,0.06,8,0.200,weights,9,0.57,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,7,6.402,0,0,0.20,face_m_u_1_071.jpg,0.42,1.00,0.42,face_m_a_3_061.jpg,-0.22,1.00,-0.22,0,0.533,weights,9,0.50,0
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,7,6.402,0,0,0.20,face_m_u_1_071.jpg,0.42,1.00,0.42,face_m_a_3_061.jpg,-0.22,1.00,-0.22,1,1.551,left,9,0.50,0
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,7,6.402,0,0,0.20,face_m_u_1_071.jpg,0.42,1.00,0.42,face_m_a_3_061.jpg,-0.22,1.00,-0.22,2,0.200,weights,9,0.50,0
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,7,6.402,0,0,0.20,face_m_u_1_071.jpg,0.42,1.00,0.42,face_m_a_3_061.jpg,-0.22,1.00,-0.22,3,2.717,right,9,0.50,0
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,7,6.402,0,0,0.20,face_m_u_1_071.jpg,0.42,1.00,0.42,face_m_a_3_061.jpg,-0.22,1.00,-0.22,4,0.199,weights,9,0.50,0
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,7,6.402,0,0,0.20,face_m_u_1_071.jpg,0.42,1.00,0.42,face_m_a_3_061.jpg,-0.22,1.00,-0.22,5,0.450,left,9,0.50,0
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,7,6.402,0,0,0.20,face_m_u_1_071.jpg,0.42,1.00,0.42,face_m_a_3_061.jpg,-0.22,1.00,-0.22,6,0.150,weights,9,0.50,0
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,7,6.402,0,0,0.20,face_m_u_1_071.jpg,0.42,1.00,0.42,face_m_a_3_061.jpg,-0.22,1.00,-0.22,7,0.467,right,9,0.50,0
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,1,7,6.402,0,0,0.20,face_m_u_1_071.jpg,0.42,1.00,0.42,face_m_a_3_061.jpg,-0.22,1.00,-0.22,8,0.135,weights,9,0.50,0
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,8,6.621,1,1,2.82,face_m_u_1_065.jpg,0.30,10.00,3.00,face_m_a_3_068.jpg,-0.36,0.50,-0.18,0,0.528,weights,9,0.56,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,8,6.621,1,1,2.82,face_m_u_1_065.jpg,0.30,10.00,3.00,face_m_a_3_068.jpg,-0.36,0.50,-0.18,1,2.292,left,9,0.56,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,8,6.621,1,1,2.82,face_m_u_1_065.jpg,0.30,10.00,3.00,face_m_a_3_068.jpg,-0.36,0.50,-0.18,2,0.300,weights,9,0.56,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,8,6.621,1,1,2.82,face_m_u_1_065.jpg,0.30,10.00,3.00,face_m_a_3_068.jpg,-0.36,0.50,-0.18,3,2.418,right,9,0.56,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,8,6.621,1,1,2.82,face_m_u_1_065.jpg,0.30,10.00,3.00,face_m_a_3_068.jpg,-0.36,0.50,-0.18,4,0.095,weights,9,0.56,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,8,6.621,1,1,2.82,face_m_u_1_065.jpg,0.30,10.00,3.00,face_m_a_3_068.jpg,-0.36,0.50,-0.18,5,0.388,left,9,0.56,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,8,6.621,1,1,2.82,face_m_u_1_065.jpg,0.30,10.00,3.00,face_m_a_3_068.jpg,-0.36,0.50,-0.18,6,0.133,weights,9,0.56,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,8,6.621,1,1,2.82,face_m_u_1_065.jpg,0.30,10.00,3.00,face_m_a_3_068.jpg,-0.36,0.50,-0.18,7,0.334,right,9,0.56,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,8,6.621,1,1,2.82,face_m_u_1_065.jpg,0.30,10.00,3.00,face_m_a_3_068.jpg,-0.36,0.50,-0.18,8,0.133,weights,9,0.56,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,9,3.623,1,1,1.80,face_m_u_1_096.jpg,0.92,2.00,1.84,face_m_a_3_051.jpg,-0.02,2.00,-0.04,0,0.737,weights,5,0.60,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,9,3.623,1,1,1.80,face_m_u_1_096.jpg,0.92,2.00,1.84,face_m_a_3_051.jpg,-0.02,2.00,-0.04,1,1.286,left,5,0.60,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,9,3.623,1,1,1.80,face_m_u_1_096.jpg,0.92,2.00,1.84,face_m_a_3_051.jpg,-0.02,2.00,-0.04,2,0.217,weights,5,0.60,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,9,3.623,1,1,1.80,face_m_u_1_096.jpg,0.92,2.00,1.84,face_m_a_3_051.jpg,-0.02,2.00,-0.04,3,1.300,right,5,0.60,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,9,3.623,1,1,1.80,face_m_u_1_096.jpg,0.92,2.00,1.84,face_m_a_3_051.jpg,-0.02,2.00,-0.04,4,0.084,weights,5,0.60,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,0,0.749,weights,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,1,1.151,left,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,2,0.150,weights,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,3,2.350,right,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,4,0.134,weights,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,5,0.600,left,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,6,0.098,weights,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,7,2.418,right,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,8,0.133,weights,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,9,0.916,left,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,10,0.234,weights,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,11,0.949,right,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,10,9.983,0,1,-0.29,face_m_u_1_025.jpg,-0.50,0.50,-0.25,face_m_a_3_051.jpg,-0.02,2.00,-0.04,12,0.100,weights,13,0.64,2
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,11,2.270,1,1,1.66,face_m_u_1_091.jpg,0.82,2.00,1.64,face_m_a_3_042.jpg,0.16,0.10,0.02,0,0.420,weights,5,0.67,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,11,2.270,1,1,1.66,face_m_u_1_091.jpg,0.82,2.00,1.64,face_m_a_3_042.jpg,0.16,0.10,0.02,1,1.034,left,5,0.67,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,11,2.270,1,1,1.66,face_m_u_1_091.jpg,0.82,2.00,1.64,face_m_a_3_042.jpg,0.16,0.10,0.02,2,0.150,weights,5,0.67,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,11,2.270,1,1,1.66,face_m_u_1_091.jpg,0.82,2.00,1.64,face_m_a_3_042.jpg,0.16,0.10,0.02,3,0.516,right,5,0.67,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,2,11,2.270,1,1,1.66,face_m_u_1_091.jpg,0.82,2.00,1.64,face_m_a_3_042.jpg,0.16,0.10,0.02,4,0.150,weights,5,0.67,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,12,3.204,0,1,-0.12,face_m_u_1_019.jpg,-0.62,2.00,-1.24,face_m_a_3_022.jpg,0.56,2.00,1.12,0,0.724,weights,5,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,12,3.204,0,1,-0.12,face_m_u_1_019.jpg,-0.62,2.00,-1.24,face_m_a_3_022.jpg,0.56,2.00,1.12,1,0.834,left,5,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,12,3.204,0,1,-0.12,face_m_u_1_019.jpg,-0.62,2.00,-1.24,face_m_a_3_022.jpg,0.56,2.00,1.12,2,0.200,weights,5,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,12,3.204,0,1,-0.12,face_m_u_1_019.jpg,-0.62,2.00,-1.24,face_m_a_3_022.jpg,0.56,2.00,1.12,3,1.296,right,5,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,12,3.204,0,1,-0.12,face_m_u_1_019.jpg,-0.62,2.00,-1.24,face_m_a_3_022.jpg,0.56,2.00,1.12,4,0.149,weights,5,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,13,2.326,0,1,-9.44,face_m_u_1_001.jpg,-0.98,10.00,-9.80,face_m_a_3_044.jpg,0.12,3.00,0.36,0,0.526,weights,5,0.71,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,13,2.326,0,1,-9.44,face_m_u_1_001.jpg,-0.98,10.00,-9.80,face_m_a_3_044.jpg,0.12,3.00,0.36,1,1.150,left,5,0.71,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,13,2.326,0,1,-9.44,face_m_u_1_001.jpg,-0.98,10.00,-9.80,face_m_a_3_044.jpg,0.12,3.00,0.36,2,0.133,weights,5,0.71,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,13,2.326,0,1,-9.44,face_m_u_1_001.jpg,-0.98,10.00,-9.80,face_m_a_3_044.jpg,0.12,3.00,0.36,3,0.451,right,5,0.71,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,13,2.326,0,1,-9.44,face_m_u_1_001.jpg,-0.98,10.00,-9.80,face_m_a_3_044.jpg,0.12,3.00,0.36,4,0.066,weights,5,0.71,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,14,3.578,0,0,0.05,face_m_u_1_057.jpg,0.14,0.10,0.01,face_m_a_3_033.jpg,0.34,0.10,0.03,0,0.445,weights,5,0.67,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,14,3.578,0,0,0.05,face_m_u_1_057.jpg,0.14,0.10,0.01,face_m_a_3_033.jpg,0.34,0.10,0.03,1,1.016,left,5,0.67,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,14,3.578,0,0,0.05,face_m_u_1_057.jpg,0.14,0.10,0.01,face_m_a_3_033.jpg,0.34,0.10,0.03,2,0.184,weights,5,0.67,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,14,3.578,0,0,0.05,face_m_u_1_057.jpg,0.14,0.10,0.01,face_m_a_3_033.jpg,0.34,0.10,0.03,3,1.850,right,5,0.67,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,14,3.578,0,0,0.05,face_m_u_1_057.jpg,0.14,0.10,0.01,face_m_a_3_033.jpg,0.34,0.10,0.03,4,0.083,weights,5,0.67,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,15,4.890,0,1,-0.04,face_m_u_1_049.jpg,-0.02,1.00,-0.02,face_m_a_3_060.jpg,-0.20,0.10,-0.02,0,0.689,weights,7,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,15,4.890,0,1,-0.04,face_m_u_1_049.jpg,-0.02,1.00,-0.02,face_m_a_3_060.jpg,-0.20,0.10,-0.02,1,0.951,left,7,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,15,4.890,0,1,-0.04,face_m_u_1_049.jpg,-0.02,1.00,-0.02,face_m_a_3_060.jpg,-0.20,0.10,-0.02,2,0.100,weights,7,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,15,4.890,0,1,-0.04,face_m_u_1_049.jpg,-0.02,1.00,-0.02,face_m_a_3_060.jpg,-0.20,0.10,-0.02,3,2.350,right,7,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,15,4.890,0,1,-0.04,face_m_u_1_049.jpg,-0.02,1.00,-0.02,face_m_a_3_060.jpg,-0.20,0.10,-0.02,4,0.100,weights,7,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,15,4.890,0,1,-0.04,face_m_u_1_049.jpg,-0.02,1.00,-0.02,face_m_a_3_060.jpg,-0.20,0.10,-0.02,5,0.567,left,7,0.69,5
2019_Jul_03_1320,3.0.2,3.3.0,0,1,unattractive,999,3,15,4.890,0,1,-0.04,face_m_u_1_049.jpg,-0.02,1.00,-0.02,face_m_a_3_060.jpg,-0.20,0.10,-0.02,6,0.134,weights,7,0.69,5
