Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
115	1	1	0.0000	0.0000	0.0000	-1	-0.2606
115	1	2	-0.0320	-0.0320	0.1544	-1	-0.1634
115	1	3	-0.0520	-0.0520	0.2955	-1	-0.0823
115	1	4	-0.0616	-0.0616	0.4144	-1	-0.0259
115	1	5	-0.0616	-0.0616	0.4827	-1	-0.0231
115	1	6	-0.0616	-0.0616	0.5243	-1	-0.0213
115	1	7	-0.0616	-0.0616	0.5552	-1	-0.0199
115	1	8	-0.0616	-0.0616	0.5793	-1	-0.0189
115	1	9	-0.0616	-0.0616	0.5889	-1	-0.0184
115	1	10	-0.0616	-0.0616	0.5924	-1	-0.0183
115	1	11	-0.0616	-0.0616	0.5927	-1	-0.0183
115	1	12	-0.0616	-0.0616	0.5941	-1	-0.0182
115	1	13	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	14	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	15	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	16	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	17	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	18	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	19	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	20	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	21	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	22	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	23	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	24	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	25	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	26	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	27	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	28	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	29	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	30	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	31	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	32	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	33	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	34	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	35	-0.0616	-0.0616	0.5943	-1	-0.0182
115	1	36	-0.0616	-0.0616	0.5945	-1	-0.0182
115	1	37	-0.0616	-0.0616	0.5958	-1	-0.0181
115	1	38	-0.0616	-0.0616	0.5962	-1	-0.0181
115	1	39	-0.0616	-0.0616	0.5962	-1	-0.0181
115	1	40	-0.0616	-0.0616	0.5962	-1	-0.0181
115	1	41	-0.0616	-0.0616	0.5975	-1	-0.0180
115	1	42	-0.0616	-0.0616	0.5989	-1	-0.0180
115	1	43	-0.0616	-0.0616	0.6000	-1	-0.0179
115	1	44	-0.0616	-0.0616	0.6000	-1	-0.0179
115	1	45	-0.0616	-0.0616	0.6000	-1	-0.0179
115	1	46	-0.0616	-0.0616	0.6000	-1	-0.0179
115	1	47	-0.0616	-0.0616	0.6000	-1	-0.0179
115	1	48	-0.0616	-0.0616	0.6013	-1	-0.5066
115	1	49	-0.0695	-0.0695	0.6092	-1	-0.7808
115	1	50	-0.0941	-0.0941	0.6274	-1	-0.8953
115	1	51	-0.1648	-0.1648	0.6697	-1	-0.9828
115	1	52	-0.2284	-0.2284	0.6956	-1	-1.0000
115	1	53	-0.2844	-0.2844	0.7136	-1	-1.0000
115	1	54	-0.3318	-0.3318	0.7259	-1	-0.9987
115	1	55	-0.3705	-0.3705	0.7410	-1	-0.9079
115	1	56	-0.3948	-0.3948	0.7526	-1	-0.5907
115	1	57	-0.4070	-0.4070	0.7612	-1	-0.1357
115	1	58	-0.4081	-0.4081	0.7667	-3.939394e-01	0.3159
115	1	59	-0.4019	-0.4019	0.7767	1	0.6807
115	1	60	-0.3594	-0.3594	0.7954	1	0.9105
115	1	61	-0.2700	-0.2700	0.8238	1	0.9858
115	1	62	-0.1330	-0.1330	0.8456	1	0.9963
115	1	63	-0.0074	-0.0074	0.8533	1	1.0000
