parcode,trial,rt,choice,item_left,item_right
0,736,5460,-1,-1,0
0,737,2320,-1,-1,0
0,738,4790,-1,-1,0
0,739,920,1,-1,0
0,740,3200,1,-1,0
0,741,4410,-1,-1,0
0,742,510,1,-1,0
0,743,2340,-1,-1,0
0,744,3770,-1,-1,0
0,745,8540,1,-1,0
0,746,1230,1,-1,0
0,747,11160,1,-1,0
0,748,990,1,-1,0
0,749,9590,1,-1,0
0,750,2370,1,-1,0
0,751,14500,-1,-1,0
0,752,920,1,-1,0
0,753,2700,1,-1,0
0,754,7150,1,-1,0
0,755,2910,1,-1,0
0,756,1650,-1,-1,0
0,757,2940,1,-1,0
0,758,850,1,-1,0
0,759,6450,1,-1,0
0,760,4070,-1,-1,0
0,761,1180,1,-1,0
0,762,2170,1,-1,0
0,763,1860,-1,-1,0
0,764,8160,1,-1,0
0,765,3170,-1,-1,0
0,766,8260,-1,-1,0
0,767,4110,-1,-1,0
0,768,2580,-1,-1,0
0,769,6750,1,-1,0
0,770,1890,1,-1,0
0,771,1200,-1,-1,0
0,772,2480,-1,-1,0
0,773,2050,1,-1,0
0,774,1490,-1,-1,0
0,775,2150,-1,-1,0
0,776,2320,1,-1,0
0,777,750,-1,-1,0
0,778,2390,-1,-1,0
0,779,1820,1,-1,0
0,780,3650,-1,-1,0
0,781,280,1,-1,0
0,782,1710,1,-1,0
0,783,3440,-1,-1,0
0,784,1610,1,-1,0
0,785,3230,-1,-1,0
0,786,1450,1,-1,0
0,787,2340,-1,-1,0
0,788,1030,1,-1,0
0,789,2740,1,-1,0
0,790,4330,1,-1,0
0,791,3960,1,-1,0
0,792,4520,1,-1,0
0,793,2220,-1,-1,0
0,794,4260,1,-1,0
0,795,10110,1,-1,0
0,796,1380,1,-1,0
0,797,2910,-1,-1,0
0,798,6360,1,-1,0
0,799,1930,-1,-1,0
0,800,5860,1,-1,1
0,801,2550,-1,-1,1
0,802,5740,-1,-1,1
0,803,9320,1,-1,1
0,804,550,-1,-1,1
0,805,1820,-1,-1,1
0,806,12520,1,-1,1
0,807,3520,-1,-1,1
0,808,7690,1,-1,1
0,809,1470,-1,-1,1
0,810,1700,1,-1,1
0,811,5380,1,-1,1
0,812,920,-1,-1,1
0,813,4910,-1,-1,1
0,814,3650,1,-1,1
0,815,950,-1,-1,1
0,816,3830,1,-1,1
0,817,1070,-1,-1,1
0,818,5940,1,-1,1
0,819,340,-1,-1,1
0,820,2900,-1,-1,1
0,821,1240,1,-1,1
0,822,2260,1,-1,1
0,823,9410,1,-1,1
0,824,1260,-1,-1,1
0,825,4440,1,-1,1
0,826,7650,1,-1,1
0,827,3750,1,-1,1
0,828,2930,1,-1,1
0,829,3150,1,-1,1
0,830,2350,1,-1,1
0,831,4480,-1,-1,1
0,832,890,-1,-1,1
0,833,3840,-1,-1,1
0,834,790,1,-1,1
0,835,3340,1,-1,1
0,836,1480,1,-1,1
0,837,1060,1,-1,1
0,838,930,1,-1,1
0,839,4020,-1,-1,1
0,840,6130,-1,-1,1
0,841,3600,-1,-1,1
0,842,770,-1,-1,1
0,843,1910,1,-1,1
0,844,4210,-1,-1,1
0,845,3510,1,-1,1
0,846,800,-1,-1,1
0,847,6990,1,-1,1
0,848,2920,-1,-1,1
0,849,5130,1,-1,1
0,850,2620,1,-1,1
0,851,6430,-1,-1,1
0,852,6480,-1,-1,1
0,853,300,-1,-1,1
0,854,5610,1,-1,1
0,855,1930,1,-1,1
0,856,3240,1,-1,1
0,857,650,1,-1,1
0,858,2200,1,-1,1
0,859,5170,1,-1,1
0,860,950,1,-1,1
0,861,3480,-1,-1,1
0,862,730,-1,-1,1
0,863,1100,1,-1,1
0,864,3720,-1,-1,1
0,865,1340,-1,-1,1
0,866,630,1,-1,1
0,867,660,-1,-1,1
0,868,3100,-1,-1,1
0,869,5060,-1,-1,1
0,870,1150,-1,-1,1
0,871,1290,-1,-1,1
0,872,1800,1,-1,1
0,873,10530,-1,-1,1
0,874,4960,1,-1,1
0,875,8420,-1,-1,1
0,876,3250,-1,-1,1
0,877,1790,-1,-1,1
0,878,1170,1,-1,1
0,879,2160,-1,-1,1
0,880,2770,-1,-1,1
0,881,820,-1,-1,1
0,882,2940,-1,-1,1
0,883,700,1,-1,1
0,884,5760,1,-1,1
0,885,4650,1,-1,1
0,886,520,-1,-1,1
0,887,3220,-1,-1,1
0,888,2900,1,-1,1
0,889,5380,-1,-1,1
0,890,1420,1,-1,1
0,891,600,-1,-1,1
0,892,1870,1,-1,1
0,893,2600,-1,-1,1
0,894,1440,-1,-1,1
0,895,5220,1,-1,1
0,896,4380,-1,-1,1
0,897,2480,1,-1,1
0,898,1370,-1,-1,1
0,899,1400,1,-1,1
0,900,2690,1,0,-1
0,901,12500,1,0,-1
0,902,1730,1,0,-1
0,903,6300,1,0,-1
0,904,1090,1,0,-1
0,905,2410,-1,0,-1
0,906,2850,1,0,-1
0,907,5330,-1,0,-1
0,908,1460,1,0,-1
0,909,1720,-1,0,-1
0,910,1780,1,0,-1
0,911,8420,-1,0,-1
0,912,2190,1,0,-1
0,913,1680,-1,0,-1
0,914,700,1,0,-1
0,915,2740,1,0,-1
0,916,3690,1,0,-1
0,917,2310,-1,0,-1
0,918,2160,1,0,-1
0,919,5430,1,0,-1
0,920,940,-1,0,-1
0,921,4490,-1,0,-1
0,922,3110,1,0,-1
0,923,640,-1,0,-1
0,924,1870,-1,0,-1
0,925,3900,-1,0,-1
0,926,3280,1,0,-1
0,927,2100,-1,0,-1
0,928,690,1,0,-1
0,929,750,1,0,-1
0,930,2920,-1,0,-1
0,931,1190,1,0,-1
0,932,1410,1,0,-1
0,933,900,1,0,-1
0,934,2280,1,0,-1
0,935,3290,1,0,-1
0,936,3400,-1,0,-1
0,937,2310,1,0,-1
0,938,890,1,0,-1
0,939,900,1,0,-1
0,940,2540,1,0,-1
0,941,3070,1,0,-1
0,942,4040,-1,0,-1
0,943,3780,-1,0,-1
0,944,1170,1,0,-1
0,945,1700,1,0,-1
0,946,7760,-1,0,-1
0,947,2830,-1,0,-1
0,948,910,1,0,-1
0,949,3730,-1,0,-1
0,950,1270,-1,0,-1
0,951,4110,1,0,-1
0,952,930,1,0,-1
0,953,2480,-1,0,-1
0,954,1450,1,0,-1
0,955,1710,1,0,-1
0,956,2720,1,0,-1
0,957,1660,-1,0,-1
0,958,2740,-1,0,-1
0,959,2230,-1,0,-1
0,960,1640,-1,0,-1
0,961,3140,1,0,-1
0,962,13380,1,0,-1
0,963,2880,1,0,-1
0,964,4460,-1,0,-1
0,965,9810,1,0,-1
0,966,1150,1,0,-1
0,967,5760,-1,0,-1
0,968,1400,1,0,-1
0,969,1440,1,0,-1
0,970,1800,1,0,-1
0,971,2110,1,0,-1
0,972,2500,-1,0,-1
0,973,6390,1,0,-1
