parcode,trial,rt,choice,item_left,item_right
0,287,2120,-1,-1,0
0,288,5240,-1,-1,0
0,289,1310,1,-1,0
0,290,3860,1,-1,0
0,291,1120,-1,-1,0
0,292,980,-1,-1,0
0,293,2360,-1,-1,0
0,294,3800,1,-1,0
0,295,6520,1,-1,0
0,296,1260,1,-1,0
0,297,1850,-1,-1,0
0,298,2090,1,-1,0
0,299,3900,1,-1,0
0,300,1300,1,-1,0
0,301,2600,1,-1,0
0,302,4470,1,-1,0
0,303,1200,1,-1,0
0,304,2900,1,-1,0
0,305,2250,1,-1,0
0,306,740,1,-1,0
0,307,1060,1,-1,0
0,308,4500,1,-1,0
0,309,3860,-1,-1,0
0,310,4330,-1,-1,0
0,311,1330,1,-1,0
0,312,1180,-1,-1,0
0,313,660,1,-1,0
0,314,3130,1,-1,0
0,315,3410,-1,-1,0
0,316,1330,1,-1,0
0,317,2360,1,-1,0
0,318,2140,1,-1,0
0,319,1450,1,-1,0
0,320,2820,1,-1,0
0,321,2790,-1,-1,0
0,322,5530,-1,-1,0
0,323,800,-1,-1,0
0,324,4150,-1,-1,0
0,325,3570,1,-1,0
0,326,5720,1,-1,0
0,327,1920,1,-1,0
0,328,2130,-1,-1,0
0,329,8420,1,-1,0
0,330,1170,-1,-1,0
0,331,1780,1,-1,0
0,332,1790,-1,-1,0
0,333,4910,1,-1,0
0,334,1450,1,-1,0
0,335,700,1,-1,0
0,336,980,1,-1,0
0,337,7110,1,-1,0
0,338,4270,-1,-1,0
0,339,2720,1,-1,0
0,340,5360,-1,-1,0
0,341,5480,-1,-1,0
0,342,1980,1,-1,0
0,343,960,1,-1,0
0,344,990,1,-1,0
0,345,5180,-1,-1,0
0,346,5550,-1,-1,0
0,347,1400,1,-1,0
0,348,3250,1,-1,0
0,349,1770,1,-1,0
0,350,1110,-1,-1,0
0,351,2390,-1,-1,0
0,352,2240,1,-1,0
0,353,2880,1,-1,0
0,354,2280,1,-1,0
0,355,570,-1,-1,0
0,356,2450,-1,-1,0
0,357,3260,1,-1,0
0,358,1550,1,-1,0
0,359,2880,-1,-1,0
0,360,4900,1,-1,0
0,361,2310,1,-1,0
0,362,4070,-1,-1,0
0,363,1940,-1,-1,0
0,364,1840,1,-1,0
0,365,1600,1,-1,0
0,366,1900,1,-1,0
0,367,1790,1,-1,0
0,368,2920,1,-1,0
0,369,2090,1,-1,0
0,370,980,1,-1,0
0,371,2260,1,-1,0
0,372,4040,-1,-1,0
0,373,1260,-1,-1,0
0,374,3010,1,-1,0
0,375,2110,1,-1,0
0,376,2130,1,-1,0
0,377,8130,1,-1,0
0,378,680,-1,-1,0
0,379,1140,1,-1,0
0,380,3560,1,-1,0
0,381,1410,-1,-1,0
0,382,2000,1,-1,0
0,383,1450,1,-1,0
0,384,1270,1,-1,0
0,385,590,1,-1,0
0,386,1200,1,-1,0
0,387,1000,-1,-1,0
0,388,3060,-1,-1,0
0,389,4150,1,-1,0
0,390,6810,1,-1,0
0,391,1750,1,-1,0
0,392,840,-1,-1,0
0,393,760,1,-1,0
0,394,780,1,-1,0
0,395,2810,1,-1,0
0,396,790,-1,-1,0
0,397,1920,1,-1,0
0,398,17690,-1,-1,0
0,399,3350,1,-1,0
0,400,1850,1,-1,0
0,401,4650,1,-1,0
0,402,1930,1,-1,0
0,403,1410,1,-1,0
0,404,1420,1,-1,0
0,405,1520,1,-1,0
0,406,3730,1,-1,0
0,407,990,1,-1,0
0,408,3200,-1,-1,0
0,409,390,-1,-1,0
0,410,1560,1,-1,0
0,411,1230,1,-1,0
0,412,1600,1,-1,0
0,413,16840,-1,-1,0
0,414,3060,-1,-1,0
0,415,1560,1,-1,0
0,416,2540,-1,-1,0
0,417,3920,-1,-1,0
0,418,1650,1,-1,0
0,419,2630,1,-1,0
0,420,800,-1,-1,0
0,421,1430,1,-1,0
0,422,5810,-1,-1,0
0,423,1420,1,-1,0
0,424,1570,1,-1,0
0,425,2980,-1,-1,0
0,426,860,1,-1,0
0,427,1130,1,-1,0
0,428,6480,-1,-1,0
0,429,2870,1,-1,0
0,430,1710,1,-1,0
0,431,4120,1,-1,0
0,432,1330,1,-1,0
0,433,1210,1,-1,0
0,434,1840,-1,-1,0
0,435,2160,1,-1,0
0,436,970,-1,-1,0
0,437,1730,1,-1,0
0,438,3010,1,-1,0
0,439,3640,-1,-1,0
0,440,2220,1,-1,0
0,441,2540,1,-1,0
0,442,9760,-1,-1,0
0,443,1890,-1,-1,0
0,444,1540,1,-1,0
0,445,2020,-1,-1,0
0,446,1780,-1,-1,0
0,447,8830,1,-1,0
0,448,5010,-1,-1,0
0,449,2130,1,-1,0
0,450,960,1,-1,0
0,451,790,-1,-1,0
0,452,1240,-1,-1,0
0,453,1320,1,-1,0
0,454,5180,1,-1,0
0,455,3530,1,-1,0
0,456,1450,-1,-1,0
0,457,5400,-1,-1,0
0,458,4890,1,-1,0
0,459,410,1,-1,0
0,460,2500,1,-1,0
0,461,2350,1,-1,0
0,462,2760,1,-1,0
0,463,1410,-1,-1,0
0,464,2500,-1,-1,0
0,465,5910,-1,-1,0
0,466,3860,-1,-1,0
0,467,3630,-1,-1,0
0,468,4430,1,-1,0
0,469,1140,1,-1,0
0,470,3320,1,-1,0
0,471,6790,-1,-1,0
0,472,1160,1,-1,0
0,473,5110,-1,-1,0
0,474,1030,1,-1,0
0,475,2690,-1,-1,0
0,476,8260,-1,-1,0
0,477,480,1,-1,0
0,478,2420,-1,-1,0
0,479,1930,-1,-1,0
0,480,2740,-1,-1,0
0,481,2600,1,-1,0
0,482,360,-1,-1,0
0,483,3040,1,-1,0
0,484,520,1,-1,0
0,485,3310,1,-1,0
0,486,1220,-1,-1,0
0,487,2760,1,-1,0
0,488,1150,1,-1,0
0,489,780,1,-1,0
0,490,870,1,-1,0
0,491,1460,1,-1,0
0,492,4090,1,-1,0
0,493,2350,-1,-1,0
0,494,4220,-1,-1,0
0,495,6030,1,-1,0
0,496,5310,-1,-1,0
0,497,1440,-1,-1,0
0,498,2370,-1,-1,0
0,499,3740,1,-1,0
0,500,1510,1,-1,0
0,501,2670,1,-1,0
0,502,5150,-1,-1,0
0,503,6190,1,-1,0
0,504,2170,-1,-1,0
0,505,2380,-1,-1,0
0,506,810,1,-1,0
0,507,2440,1,-1,0
0,508,2150,-1,-1,0
0,509,3190,1,-1,0
0,510,4160,1,-1,0
0,511,770,1,-1,0
0,512,1530,1,-1,0
0,513,1270,-1,-1,0
0,514,1780,-1,-1,0
0,515,870,1,-1,0
0,516,1070,-1,-1,0
0,517,7070,-1,-1,0
0,518,9090,-1,-1,0
0,519,610,1,-1,0
0,520,1310,1,-1,0
0,521,780,1,-1,0
0,522,15120,1,-1,0
0,523,2350,-1,-1,0
0,524,4610,1,-1,0
0,525,2470,1,-1,0
0,526,1330,-1,-1,0
0,527,1860,-1,-1,0
0,528,1210,1,-1,0
0,529,1730,1,-1,0
0,530,2120,1,-1,0
0,531,2070,1,-1,0
0,532,860,1,-1,0
0,533,2310,1,-1,0
0,534,2090,1,-1,0
0,535,2210,-1,-1,0
0,536,1210,1,-1,0
0,537,1680,-1,-1,0
0,538,1030,-1,-1,0
0,539,2140,1,-1,0
0,540,6070,1,-1,0
0,541,490,-1,-1,0
0,542,2100,-1,-1,0
0,543,2250,-1,-1,0
0,544,2550,1,-1,0
0,545,860,1,-1,0
0,546,2770,1,-1,0
0,547,1350,-1,-1,0
0,548,1210,1,-1,0
0,549,2480,-1,-1,0
0,550,11550,1,-1,0
0,551,6030,1,-1,0
0,552,10080,-1,-1,0
0,553,4760,-1,-1,0
0,554,6130,1,-1,0
0,555,1260,-1,-1,0
0,556,5610,1,-1,0
0,557,3790,1,-1,0
0,558,9160,-1,-1,0
0,559,2570,1,-1,0
0,560,600,1,-1,0
0,561,5690,1,-1,0
0,562,3010,1,-1,0
0,563,6380,-1,-1,0
0,564,6650,-1,-1,0
0,565,2400,1,-1,0
0,566,750,-1,-1,0
0,567,1280,-1,-1,0
0,568,11890,1,-1,0
0,569,3130,1,-1,0
0,570,1760,-1,-1,0
0,571,900,1,-1,0
0,572,5370,1,-1,0
0,573,2610,-1,-1,0
0,574,2570,1,-1,0
0,575,1140,1,-1,0
0,576,590,-1,-1,0
0,577,810,1,-1,0
0,578,1470,1,-1,0
0,579,1180,-1,-1,0
0,580,1200,-1,-1,0
0,581,320,-1,-1,0
0,582,2340,-1,-1,0
0,583,11320,-1,-1,0
0,584,1330,1,-1,0
0,585,4490,1,-1,0
0,586,4920,1,-1,0
0,587,3970,-1,-1,0
0,588,2600,-1,-1,0
0,589,610,1,-1,0
0,590,2140,1,-1,0
0,591,630,1,-1,0
0,592,1990,1,-1,0
0,593,1890,1,-1,0
0,594,980,1,-1,0
0,595,2430,1,-1,0
0,596,14960,1,-1,0
0,597,2050,1,-1,0
0,598,5780,-1,-1,0
0,599,3020,-1,-1,0
0,600,4510,-1,-1,0
0,601,4380,-1,-1,0
0,602,4100,-1,-1,0
0,603,2160,1,-1,0
0,604,2410,-1,-1,0
0,605,2770,-1,-1,0
0,606,4310,1,-1,0
0,607,920,1,-1,0
0,608,3780,-1,-1,0
0,609,3740,-1,-1,0
0,610,1150,-1,-1,0
0,611,4020,1,-1,0
0,612,3450,1,-1,0
0,613,2810,1,-1,0
0,614,1610,1,-1,0
0,615,2460,-1,-1,0
0,616,1470,1,-1,0
0,617,1780,-1,-1,0
0,618,780,-1,-1,0
0,619,4910,-1,-1,0
0,620,3030,-1,-1,0
0,621,2050,1,-1,0
0,622,1070,1,-1,0
0,623,4600,-1,-1,0
0,624,1690,1,-1,0
0,625,1130,1,-1,0
0,626,1710,1,-1,0
0,627,1620,-1,-1,0
0,628,5090,1,-1,0
0,629,2470,-1,-1,0
0,630,1400,-1,-1,0
0,631,2280,-1,-1,0
0,632,7090,1,-1,0
0,633,1290,1,-1,0
0,634,860,1,-1,0
0,635,3200,1,-1,0
0,636,2570,1,-1,0
0,637,3510,1,-1,0
0,638,1250,1,-1,0
0,639,3120,-1,-1,0
0,640,3330,-1,-1,0
0,641,2350,1,-1,0
0,642,3610,1,-1,0
0,643,2230,1,-1,0
0,644,1310,1,-1,0
0,645,5040,-1,-1,0
0,646,9940,1,-1,0
0,647,830,1,-1,0
0,648,2300,-1,-1,0
0,649,4030,1,-1,0
0,650,1020,-1,-1,0
0,651,2840,1,-1,0
0,652,2810,-1,-1,0
0,653,6510,-1,-1,0
0,654,490,1,-1,0
0,655,1410,1,-1,0
0,656,1350,1,-1,0
0,657,6410,-1,-1,0
0,658,3320,-1,-1,0
0,659,1510,1,-1,0
0,660,5280,-1,-1,0
0,661,3680,-1,-1,0
0,662,2050,-1,-1,0
0,663,4800,1,-1,0
0,664,660,1,-1,0
0,665,2560,1,-1,0
0,666,2140,-1,-1,0
0,667,2120,1,-1,0
0,668,2830,-1,-1,0
0,669,3970,1,-1,0
0,670,3010,-1,-1,0
0,671,3490,1,-1,0
0,672,3930,1,-1,0
0,673,2570,-1,-1,0
0,674,3480,1,-1,0
0,675,1750,1,-1,0
0,676,1380,-1,-1,0
0,677,1520,1,-1,0
0,678,5780,1,-1,0
0,679,1130,-1,-1,0
0,680,7800,1,-1,0
0,681,2730,-1,-1,0
0,682,1520,-1,-1,0
0,683,1300,-1,-1,0
0,684,2290,1,-1,0
0,685,1590,1,-1,0
0,686,2750,-1,-1,0
0,687,2580,-1,-1,0
0,688,1200,-1,-1,0
0,689,6260,-1,-1,0
0,690,3590,-1,-1,0
0,691,1620,-1,-1,0
0,692,2290,-1,-1,0
0,693,5010,1,-1,0
0,694,2520,1,-1,0
0,695,1460,-1,-1,0
0,696,2420,1,-1,0
0,697,2960,1,-1,0
0,698,2400,1,-1,0
0,699,8270,1,-1,0
0,700,9020,-1,-1,0
0,701,1690,1,-1,0
0,702,1150,-1,-1,0
0,703,1780,-1,-1,0
0,704,580,-1,-1,0
0,705,1830,-1,-1,0
0,706,910,1,-1,0
0,707,4650,1,-1,0
0,708,530,1,-1,0
0,709,7690,1,-1,0
0,710,2890,-1,-1,0
0,711,880,-1,-1,0
0,712,3630,1,-1,0
0,713,980,-1,-1,0
0,714,2720,-1,-1,0
0,715,7190,1,-1,0
0,716,590,-1,-1,0
0,717,6450,-1,-1,0
0,718,2340,1,-1,0
0,719,3340,-1,-1,0
0,720,620,-1,-1,0
0,721,6800,1,-1,0
0,722,1420,-1,-1,0
0,723,3150,1,-1,0
0,724,5280,-1,-1,0
0,725,1470,-1,-1,0
0,726,1570,1,-1,0
0,727,2850,1,-1,0
0,728,2480,-1,-1,0
0,729,2670,1,-1,0
0,730,1630,1,-1,0
0,731,2740,1,-1,0
0,732,720,1,-1,0
0,733,1030,1,-1,0
0,734,2520,1,-1,0
0,735,4120,1,-1,0
0,736,1000,-1,-1,0
0,737,4900,-1,-1,0
0,738,3680,-1,-1,0
0,739,3440,1,-1,0
0,740,720,1,-1,0
0,741,750,1,-1,0
0,742,2320,-1,-1,0
0,743,4050,-1,-1,0
0,744,5730,-1,-1,0
0,745,1560,-1,-1,0
0,746,1050,1,-1,0
0,747,2390,-1,-1,0
0,748,2180,-1,-1,0
0,749,490,1,-1,0
0,750,3340,-1,-1,0
0,751,2650,1,-1,0
0,752,2880,1,-1,0
0,753,2280,-1,-1,0
0,754,3220,1,-1,0
0,755,500,1,-1,0
0,756,2450,-1,-1,0
0,757,4130,1,-1,0
0,758,1840,1,-1,0
0,759,1700,-1,-1,0
0,760,1050,1,-1,0
0,761,1830,1,-1,0
0,762,4000,-1,-1,0
0,763,2660,1,-1,0
0,764,8740,-1,-1,0
0,765,500,1,-1,0
0,766,4780,1,-1,0
0,767,3150,-1,-1,0
0,768,810,-1,-1,0
0,769,5510,-1,-1,0
0,770,580,-1,-1,0
0,771,1150,1,-1,0
0,772,4200,-1,-1,0
0,773,2710,1,-1,0
0,774,1610,1,-1,0
0,775,1090,1,-1,0
0,776,1600,1,-1,0
0,777,570,-1,-1,0
0,778,1880,-1,-1,0
0,779,3270,1,-1,0
0,780,430,-1,-1,0
0,781,1010,-1,-1,0
0,782,6970,-1,-1,0
0,783,3350,-1,-1,0
0,784,1390,-1,-1,0
0,785,3250,1,-1,0
0,786,5400,-1,-1,0
0,787,3930,1,-1,0
0,788,2360,-1,-1,0
0,789,2050,-1,-1,0
0,790,450,1,-1,0
0,791,5180,-1,-1,0
0,792,1890,1,-1,0
0,793,6790,1,-1,0
0,794,3020,-1,-1,0
0,795,910,-1,-1,0
0,796,3430,-1,-1,0
0,797,3370,1,-1,0
0,798,2550,1,-1,0
0,799,3860,-1,-1,0
0,800,3580,1,-1,1
0,801,1570,-1,-1,1
0,802,800,1,-1,1
0,803,3930,-1,-1,1
0,804,2210,1,-1,1
0,805,2110,1,-1,1
0,806,2230,-1,-1,1
0,807,450,1,-1,1
0,808,880,1,-1,1
0,809,2240,1,-1,1
0,810,2180,1,-1,1
0,811,2460,1,-1,1
0,812,1450,-1,-1,1
0,813,980,1,-1,1
0,814,2060,1,-1,1
0,815,1220,1,-1,1
0,816,3580,1,-1,1
0,817,470,1,-1,1
0,818,8610,-1,-1,1
0,819,1410,-1,-1,1
0,820,5920,-1,-1,1
0,821,1900,-1,-1,1
0,822,2680,-1,-1,1
0,823,2130,1,-1,1
0,824,3510,-1,-1,1
0,825,1900,1,-1,1
0,826,8320,-1,-1,1
0,827,550,-1,-1,1
0,828,2090,-1,-1,1
0,829,3730,-1,-1,1
0,830,650,1,-1,1
0,831,6100,1,-1,1
0,832,540,-1,-1,1
0,833,1470,1,-1,1
0,834,6190,1,-1,1
0,835,3790,1,-1,1
0,836,3780,1,-1,1
0,837,3250,-1,-1,1
0,838,2710,1,-1,1
0,839,7570,1,-1,1
0,840,580,-1,-1,1
0,841,4130,-1,-1,1
0,842,7220,-1,-1,1
0,843,4340,-1,-1,1
0,844,3990,1,-1,1
0,845,690,-1,-1,1
0,846,1380,-1,-1,1
0,847,900,-1,-1,1
0,848,1840,-1,-1,1
0,849,9510,-1,-1,1
0,850,1950,-1,-1,1
0,851,2590,-1,-1,1
0,852,4390,1,-1,1
0,853,5150,1,-1,1
0,854,3130,-1,-1,1
0,855,800,-1,-1,1
0,856,3150,-1,-1,1
0,857,2450,-1,-1,1
0,858,1370,1,-1,1
0,859,1780,1,-1,1
0,860,530,-1,-1,1
0,861,790,-1,-1,1
0,862,1520,1,-1,1
0,863,1990,-1,-1,1
0,864,2820,-1,-1,1
0,865,3760,1,-1,1
0,866,1260,-1,-1,1
0,867,1480,1,-1,1
0,868,1400,1,-1,1
0,869,1510,1,-1,1
0,870,750,1,-1,1
0,871,1620,1,-1,1
0,872,12700,-1,-1,1
0,873,5690,-1,-1,1
0,874,5200,-1,-1,1
0,875,1980,-1,-1,1
0,876,7480,1,-1,1
0,877,860,-1,-1,1
0,878,1070,-1,-1,1
0,879,1710,-1,-1,1
0,880,5660,1,-1,1
0,881,800,1,-1,1
0,882,730,-1,-1,1
0,883,3150,-1,-1,1
0,884,2910,1,-1,1
0,885,330,-1,-1,1
0,886,4010,1,-1,1
0,887,4560,-1,-1,1
0,888,2150,1,-1,1
0,889,1140,-1,-1,1
0,890,1230,-1,-1,1
0,891,2320,-1,-1,1
0,892,2970,-1,-1,1
0,893,1950,1,-1,1
0,894,2230,-1,-1,1
0,895,3640,1,-1,1
0,896,1980,1,-1,1
0,897,4480,-1,-1,1
0,898,1640,1,-1,1
0,899,4170,1,-1,1
0,900,2480,-1,0,-1
0,901,3750,1,0,-1
0,902,1290,1,0,-1
0,903,1710,1,0,-1
0,904,980,1,0,-1
0,905,1660,1,0,-1
0,906,690,-1,0,-1
0,907,650,-1,0,-1
0,908,2670,-1,0,-1
0,909,650,1,0,-1
0,910,650,1,0,-1
0,911,4350,1,0,-1
0,912,10140,-1,0,-1
0,913,11250,1,0,-1
0,914,1420,-1,0,-1
0,915,2720,1,0,-1
0,916,3990,-1,0,-1
0,917,2470,-1,0,-1
0,918,1360,1,0,-1
0,919,3860,1,0,-1
0,920,2380,1,0,-1
0,921,1230,1,0,-1
0,922,1630,1,0,-1
0,923,830,1,0,-1
0,924,750,-1,0,-1
0,925,2470,1,0,-1
0,926,1940,1,0,-1
0,927,1860,1,0,-1
0,928,1680,-1,0,-1
0,929,430,1,0,-1
0,930,4740,1,0,-1
0,931,3630,-1,0,-1
0,932,2990,-1,0,-1
0,933,1560,1,0,-1
0,934,2300,-1,0,-1
0,935,1280,-1,0,-1
0,936,610,1,0,-1
0,937,4880,1,0,-1
0,938,1040,1,0,-1
0,939,4620,-1,0,-1
0,940,1780,1,0,-1
0,941,3890,-1,0,-1
0,942,12620,1,0,-1
0,943,2580,-1,0,-1
0,944,3330,1,0,-1
0,945,5360,1,0,-1
0,946,1310,1,0,-1
0,947,6800,-1,0,-1
0,948,1990,1,0,-1
0,949,3750,1,0,-1
0,950,1740,1,0,-1
0,951,1460,1,0,-1
0,952,3070,-1,0,-1
0,953,2980,-1,0,-1
0,954,410,-1,0,-1
0,955,1750,-1,0,-1
0,956,1440,-1,0,-1
0,957,1720,1,0,-1
0,958,2050,-1,0,-1
0,959,1240,1,0,-1
0,960,5710,-1,0,-1
0,961,8850,-1,0,-1
0,962,2120,1,0,-1
0,963,820,1,0,-1
0,964,3270,1,0,-1
0,965,9230,1,0,-1
0,966,4100,1,0,-1
0,967,550,1,0,-1
0,968,3600,-1,0,-1
0,969,2330,1,0,-1
