Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
61	1	1	-0.0000	0.0000	0.0000	1	0.1928
61	1	2	-0.0080	0.0080	0.0524	1	0.1936
61	1	3	-0.0157	0.0157	0.1030	1	0.0778
61	1	4	-0.0186	0.0186	0.1520	1	0.0960
61	1	5	-0.0233	0.0233	0.2162	1	0.0125
61	1	6	-0.0233	0.0233	0.2693	1	0.0118
61	1	7	-0.0233	0.0233	0.3154	1	0.0019
61	1	8	-0.0230	0.0230	0.3520	1	-0.0567
61	1	9	-0.0211	0.0211	0.3793	1	-0.1056
61	1	10	-0.0178	0.0178	0.4066	1	-0.0497
61	1	11	-0.0168	0.0168	0.4244	1	0.0069
61	1	12	-0.0168	0.0168	0.4441	1	0.0067
61	1	13	-0.0168	0.0168	0.4587	1	-0.0610
61	1	14	-0.0163	0.0163	0.4683	1	-0.1432
61	1	15	-0.0150	0.0150	0.4776	1	-0.1978
61	1	16	-0.0131	0.0131	0.4878	1	-0.1876
61	1	17	-0.0116	0.0116	0.4959	1	0.0042
61	1	18	-0.0116	0.0116	0.5041	1	0.0042
61	1	19	-0.0116	0.0116	0.5098	1	0.0041
61	1	20	-0.0116	0.0116	0.5138	1	0.0041
61	1	21	-0.0116	0.0116	0.5161	1	-0.3654
61	1	22	-0.0108	0.0108	0.5177	1	-0.6053
61	1	23	-0.0103	0.0103	0.5183	1	-0.6053
61	1	24	-0.0103	0.0103	0.5183	1	-0.6053
61	1	25	-0.0103	0.0103	0.5183	1	-0.1624
61	1	26	-0.0103	0.0103	0.5207	1	0.0036
61	1	27	-0.0103	0.0103	0.5215	1	0.0036
61	1	28	-0.0103	0.0103	0.5228	1	0.0036
61	1	29	-0.0103	0.0103	0.5258	1	0.0036
61	1	30	-0.0103	0.0103	0.5276	1	0.0035
61	1	31	-0.0103	0.0103	0.5307	1	0.0035
61	1	32	-0.0103	0.0103	0.5325	1	0.0035
61	1	33	-0.0103	0.0103	0.5341	1	0.0035
61	1	34	-0.0103	0.0103	0.5358	1	0.0035
61	1	35	-0.0103	0.0103	0.5374	1	0.0035
61	1	36	-0.0103	0.0103	0.5376	1	0.0035
61	1	37	-0.0103	0.0103	0.5405	1	0.0034
61	1	38	-0.0103	0.0103	0.5405	1	0.0034
61	1	39	-0.0103	0.0103	0.5405	1	0.0034
61	1	40	-0.0103	0.0103	0.5405	1	0.0034
61	1	41	-0.0103	0.0103	0.5405	1	0.0034
61	1	42	-0.0103	0.0103	0.5405	1	0.0034
61	1	43	-0.0103	0.0103	0.5405	1	0.0034
61	1	44	-0.0103	0.0103	0.5410	1	0.0034
61	1	45	-0.0103	0.0103	0.5421	1	0.0034
61	1	46	-0.0103	0.0103	0.5421	1	0.0034
61	1	47	-0.0103	0.0103	0.5421	1	0.0034
61	1	48	-0.0103	0.0103	0.5421	1	0.0034
61	1	49	-0.0103	0.0103	0.5421	1	0.0034
61	1	50	-0.0103	0.0103	0.5421	1	0.0034
61	1	51	-0.0103	0.0103	0.5421	1	0.0034
61	1	52	-0.0103	0.0103	0.5421	1	0.0034
61	1	53	-0.0103	0.0103	0.5421	1	0.0034
61	1	54	-0.0103	0.0103	0.5421	1	0.0034
61	1	55	-0.0103	0.0103	0.5421	1	0.0034
61	1	56	-0.0103	0.0103	0.5421	1	0.0034
61	1	57	-0.0103	0.0103	0.5421	1	0.0034
61	1	58	-0.0103	0.0103	0.5421	1	0.0034
61	1	59	-0.0103	0.0103	0.5421	1	0.0034
61	1	60	-0.0103	0.0103	0.5421	1	0.0034
61	1	61	-0.0103	0.0103	0.5421	1	0.0034
61	1	62	-0.0103	0.0103	0.5421	1	0.0034
61	1	63	-0.0103	0.0103	0.5421	1	0.0034
61	1	64	-0.0103	0.0103	0.5421	1	0.0034
61	1	65	-0.0103	0.0103	0.5421	1	0.0034
61	1	66	-0.0103	0.0103	0.5421	1	0.0034
61	1	67	-0.0103	0.0103	0.5421	1	0.0034
61	1	68	-0.0103	0.0103	0.5421	9.393939e-01	0.0034
61	1	69	-0.0103	0.0103	0.5426	-1	-0.0472
61	1	70	-0.0079	0.0079	0.5518	-1	-0.8451
61	1	71	0.0214	-0.0214	0.5713	-1	-0.9825
61	1	72	0.0647	-0.0647	0.5910	-1	-0.9991
61	1	73	0.1410	-0.1410	0.6234	-1	-0.9953
61	1	74	0.2467	-0.2467	0.6675	-1	-1.0000
61	1	75	0.3602	-0.3602	0.7064	-1	-0.9791
61	1	76	0.4555	-0.4555	0.7503	-1	-0.8802
61	1	77	0.5275	-0.5275	0.7973	-1	-0.7375
61	1	78	0.5748	-0.5748	0.8400	-1	-0.5660
61	1	79	0.6027	-0.6027	0.8789	-1	-0.4073
61	1	80	0.6245	-0.6245	0.9237	-1	-0.2489
61	1	81	0.6350	-0.6350	0.9561	-1	-0.2483
61	1	82	0.6377	-0.6377	0.9656	-1	-0.3529
61	1	83	0.6403	-0.6403	0.9705	-1	-0.4069
61	1	84	0.6423	-0.6423	0.9738	-1	-0.5798
