Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
107	1	1	0.0000	0.0000	0.0000	-1	-0.3011
107	1	2	0.0078	-0.0078	0.0325	-1	-0.1618
107	1	3	0.0131	-0.0131	0.0710	-1	-0.0649
107	1	4	0.0158	-0.0158	0.1171	-1	-0.0093
107	1	5	0.0158	-0.0158	0.1800	-1	-0.0088
107	1	6	0.0158	-0.0158	0.2496	-3.030303e-02	0.0587
107	1	7	0.0120	-0.0120	0.3288	1	0.1318
107	1	8	0.0008	-0.0008	0.4219	1	0.1745
107	1	9	-0.0146	0.0146	0.5057	1	0.2436
107	1	10	-0.0320	0.0320	0.5766	1	0.3216
107	1	11	-0.0542	0.0542	0.6401	1	0.4052
107	1	12	-0.1046	0.1046	0.7400	1	0.4803
107	1	13	-0.1450	0.1450	0.8038	1	0.4632
107	1	14	-0.1748	0.1748	0.8439	1	0.4213
107	1	15	-0.1883	0.1883	0.8652	1	0.4263
107	1	16	-0.1921	0.1921	0.8711	1	0.4260
107	1	17	-0.1933	0.1933	0.8730	1	0.4253
107	1	18	-0.1933	0.1933	0.8730	1	0.4253
107	1	19	-0.1933	0.1933	0.8730	1	0.4253
107	1	20	-0.1933	0.1933	0.8730	1	0.4253
107	1	21	-0.1933	0.1933	0.8730	1	0.4253
107	1	22	-0.1933	0.1933	0.8730	1	0.4253
107	1	23	-0.1933	0.1933	0.8730	1	0.4253
107	1	24	-0.1933	0.1933	0.8730	1	0.4253
107	1	25	-0.1933	0.1933	0.8730	1	0.4253
107	1	26	-0.1933	0.1933	0.8730	1	0.4253
107	1	27	-0.1933	0.1933	0.8730	1	0.2687
107	1	28	-0.1933	0.1933	0.8734	1	-0.0410
107	1	29	-0.1933	0.1933	0.8768	-3.030303e-02	-0.4950
107	1	30	-0.1901	0.1901	0.8802	-1	-0.6435
107	1	31	-0.1850	0.1850	0.8839	-1	-0.6569
107	1	32	-0.1783	0.1783	0.8884	-1	-0.6402
107	1	33	-0.1705	0.1705	0.8939	-1	-0.5665
107	1	34	-0.1622	0.1622	0.9011	-1	-0.5634
107	1	35	-0.1529	0.1529	0.9101	-1	-0.6474
107	1	36	-0.1383	0.1383	0.9202	-1	-0.7267
107	1	37	-0.1238	0.1238	0.9281	-1	-0.8415
107	1	38	-0.1089	0.1089	0.9338	-1	-0.9532
107	1	39	-0.0932	0.0932	0.9361	-1	-0.9879
107	1	40	-0.0630	0.0630	0.9383	-1	-0.9976
107	1	41	-0.0329	0.0329	0.9397	-1	-1.0000
107	1	42	-0.0083	0.0083	0.9397	-1	-1.0000
107	1	43	0.0120	-0.0120	0.9397	-1	-1.0000
107	1	44	0.0270	-0.0270	0.9397	-1	-1.0000
107	1	45	0.0380	-0.0380	0.9397	-1	-1.0000
107	1	46	0.0481	-0.0481	0.9397	-1	-1.0000
107	1	47	0.0607	-0.0607	0.9380	-1	-1.0000
107	1	48	0.0741	-0.0741	0.9350	-1	-1.0000
107	1	49	0.0876	-0.0876	0.9305	-1	-1.0000
107	1	50	0.1092	-0.1092	0.9250	-1	-1.0000
107	1	51	0.1333	-0.1333	0.9200	-1	-1.0000
107	1	52	0.1610	-0.1610	0.9158	-1	-1.0000
107	1	53	0.2092	-0.2092	0.9147	-1	-1.0000
107	1	54	0.2867	-0.2867	0.9120	-1	-1.0000
