Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
107	1	1	0.000	-0.0000	0.0000	0.0000	-1	-0.3011
107	1	2	0.017	0.0111	-0.0111	0.0460	-1	-0.1041
107	1	3	0.034	0.0158	-0.0158	0.1063	-1	-0.0094
107	1	4	0.051	0.0158	-0.0158	0.1952	-1	-0.0087
107	1	5	0.067	0.0158	-0.0158	0.2968	1	0.1172
107	1	6	0.084	-0.0000	0.0000	0.4286	1	0.1775
107	1	7	0.101	-0.0222	0.0222	0.5460	1	0.2781
107	1	8	0.118	-0.0491	0.0491	0.6302	1	0.3977
107	1	9	0.135	-0.1204	0.1204	0.7714	1	0.5039
107	1	10	0.151	-0.1712	0.1712	0.8381	1	0.4200
107	1	11	0.168	-0.1902	0.1902	0.8683	1	0.4270
107	1	12	0.185	-0.1933	0.1933	0.8730	1	0.4253
107	1	13	0.202	-0.1933	0.1933	0.8730	1	0.4253
107	1	14	0.219	-0.1933	0.1933	0.8730	1	0.4253
107	1	15	0.235	-0.1933	0.1933	0.8730	1	0.4253
107	1	16	0.252	-0.1933	0.1933	0.8730	1	0.4253
107	1	17	0.269	-0.1933	0.1933	0.8730	1	0.4253
107	1	18	0.286	-0.1933	0.1933	0.8730	1	0.4253
107	1	19	0.303	-0.1933	0.1933	0.8730	1	0.4253
107	1	20	0.319	-0.1933	0.1933	0.8730	1	0.0174
107	1	21	0.336	-0.1933	0.1933	0.8778	-1	-0.6247
107	1	22	0.353	-0.1870	0.1870	0.8825	-1	-0.6619
107	1	23	0.370	-0.1775	0.1775	0.8889	-1	-0.6383
107	1	24	0.386	-0.1664	0.1664	0.8968	-1	-0.5236
107	1	25	0.403	-0.1537	0.1537	0.9095	-1	-0.6428
107	1	26	0.420	-0.1331	0.1331	0.9238	-1	-0.7550
107	1	27	0.437	-0.1125	0.1125	0.9333	-1	-0.9453
107	1	28	0.454	-0.0903	0.0903	0.9365	-1	-0.9944
107	1	29	0.471	-0.0428	0.0428	0.9397	-1	-1.0000
107	1	30	0.487	-0.0079	0.0079	0.9397	-1	-1.0000
107	1	31	0.504	0.0206	-0.0206	0.9397	-1	-1.0000
107	1	32	0.521	0.0365	-0.0365	0.9397	-1	-1.0000
107	1	33	0.538	0.0507	-0.0507	0.9397	-1	-1.0000
107	1	34	0.555	0.0697	-0.0697	0.9365	-1	-1.0000
107	1	35	0.571	0.0887	-0.0887	0.9302	-1	-1.0000
107	1	36	0.588	0.1204	-0.1204	0.9222	-1	-1.0000
107	1	37	0.605	0.1569	-0.1569	0.9159	-1	-1.0000
107	1	38	0.622	0.2250	-0.2250	0.9143	-1	-1.0000
107	1	39	0.639	0.3550	-0.3550	0.9095	-1	-1.0000
107	1	40	0.655	0.4770	-0.4770	0.8984	-1	-1.0000
107	1	41	0.672	0.5753	-0.5753	0.8952	-1	-1.0000
107	1	42	0.689	0.6434	-0.6434	0.8905	-1	-1.0000
107	1	43	0.706	0.6799	-0.6799	0.8905	-1	-1.0000
107	1	44	0.723	0.7211	-0.7211	0.8905	-1	-1.0000
107	1	45	0.739	0.7575	-0.7575	0.8905	-1	-1.0000
107	1	46	0.756	0.7797	-0.7797	0.8921	-1	-1.0000
107	1	47	0.773	0.8051	-0.8051	0.8984	-1	-1.0000
107	1	48	0.790	0.8399	-0.8399	0.9016	-1	-1.0000
107	1	49	0.807	0.9049	-0.9049	0.9079	-1	-1.0000
107	1	50	0.823	0.9445	-0.9445	0.9143	-1	-1.0000
107	1	51	0.840	0.9556	-0.9556	0.9159	-1	-1.0000
107	1	52	0.857	0.9588	-0.9588	0.9175	-1	-1.0000
107	1	53	0.874	0.9588	-0.9588	0.9175	-1	-1.0000
107	1	54	0.891	0.9588	-0.9588	0.9175	-1	-1.0000
107	1	55	0.907	0.9588	-0.9588	0.9175	-1	-1.0000
107	1	56	0.924	0.9604	-0.9604	0.9175	-1	-1.0000
107	1	57	0.941	0.9667	-0.9667	0.9222	-1	-1.0000
107	1	58	0.958	0.9746	-0.9746	0.9333	-1	-1.0000
107	1	59	0.975	0.9842	-0.9842	0.9556	-1	-1.0000
107	1	60	0.991	0.9889	-0.9889	0.9683	-1	-1.0000
107	1	61	1.008	0.9905	-0.9905	0.9746	-1	-1.0000
107	1	62	1.025	0.9937	-0.9937	0.9794	-1	-1.0000
107	1	63	1.042	0.9968	-0.9968	0.9889	-1	-1.0000
107	1	64	1.059	0.9968	-0.9968	0.9937	-1	-1.0000
107	1	65	1.075	1.0000	-1.0000	0.9984	-1	-1.0000
107	1	66	1.092	1.0000	-1.0000	1.0000	-1	-1.0000
107	1	67	1.109	1.0000	-1.0000	1.0000	-1	-1.0000
107	1	68	1.126	1.0000	-1.0000	1.0000	-1	-1.0000
107	1	69	1.143	1.0000	-1.0000	1.0000	-1	-1.0000
107	1	70	1.159	1.0000	-1.0000	1.0000	-1	-1.0000
107	1	71	1.176	1.0000	-1.0000	1.0000	-1	-1.0000
107	2	1	0.000	0.0000	0.0000	0.0000	1	0.4339
107	2	2	0.017	0.0280	0.0280	0.0789	1	0.4618
107	2	3	0.034	0.0515	0.0515	0.1401	1	0.3968
107	2	4	0.051	0.0663	0.0663	0.1852	1	0.3067
107	2	5	0.067	0.0722	0.0722	0.2093	1	0.1834
107	2	6	0.084	0.0751	0.0751	0.2319	1	0.2673
107	2	7	0.101	0.0795	0.0795	0.2528	1	0.1640
107	2	8	0.118	0.0810	0.0810	0.2657	1	0.0414
107	2	9	0.135	0.0810	0.0810	0.2818	1	0.1610
107	2	10	0.151	0.0839	0.0839	0.3076	1	0.1591
107	2	11	0.168	0.0884	0.0884	0.3462	1	0.1381
107	2	12	0.185	0.0913	0.0913	0.3768	1	0.1826
107	2	13	0.202	0.0957	0.0957	0.4074	1	0.1873
107	2	14	0.219	0.1016	0.1016	0.4461	1	0.3101
107	2	15	0.235	0.1149	0.1149	0.4911	1	0.1753
107	2	16	0.252	0.1208	0.1208	0.5314	1	0.2681
107	2	17	0.269	0.1325	0.1325	0.5765	1	0.2608
107	2	18	0.286	0.1414	0.1414	0.6103	1	0.2411
107	2	19	0.303	0.1473	0.1473	0.6345	1	0.2603
107	2	20	0.319	0.1561	0.1561	0.6667	1	0.2925
107	2	21	0.336	0.1708	0.1708	0.7118	1	0.3707
107	2	22	0.353	0.1797	0.1797	0.7311	1	0.4980
107	2	23	0.370	0.1973	0.1973	0.7568	1	0.7548
107	2	24	0.387	0.2607	0.2607	0.8019	1	0.8535
107	2	25	0.403	0.3903	0.3903	0.8663	1	0.7960
107	2	26	0.420	0.5390	0.5390	0.9485	1	0.8060
107	2	27	0.437	0.6716	0.6716	1.0048	1	0.7280
107	2	28	0.454	0.8085	0.8085	1.0692	1	0.9695
107	2	29	0.471	0.9499	0.9499	1.1272	1	1.0000
107	2	30	0.487	1.0545	1.0545	1.1691	1	1.0000
107	2	31	0.504	1.0663	1.0663	1.1755	1	1.0000
107	2	32	0.521	1.0707	1.0707	1.1771	1	1.0000
107	2	33	0.538	1.0736	1.0736	1.1771	1	1.0000
107	2	34	0.555	1.0781	1.0781	1.1771	1	1.0000
107	2	35	0.572	1.0839	1.0839	1.1739	1	1.0000
107	2	36	0.588	1.0884	1.0884	1.1707	1	1.0000
107	2	37	0.605	1.0987	1.0987	1.1659	1	1.0000
107	2	38	0.622	1.1105	1.1105	1.1594	1	1.0000
107	2	39	0.639	1.1267	1.1267	1.1417	1	1.0000
107	2	40	0.656	1.1355	1.1355	1.1047	1	1.0000
107	2	41	0.672	1.1370	1.1370	1.0789	1	1.0000
107	2	42	0.689	1.1370	1.1370	1.0709	1	1.0000
107	2	43	0.706	1.1370	1.1370	1.0660	1	1.0000
107	2	44	0.723	1.1267	1.1267	1.0564	1	1.0000
107	2	45	0.740	1.1031	1.1031	1.0499	1	1.0000
107	2	46	0.756	1.0677	1.0677	1.0386	1	1.0000
107	2	47	0.773	1.0530	1.0530	1.0338	1	1.0000
107	2	48	0.790	1.0412	1.0412	1.0274	1	1.0000
107	2	49	0.807	1.0324	1.0324	1.0242	1	1.0000
107	2	50	0.824	1.0133	1.0133	1.0081	1	1.0000
107	2	51	0.840	1.0044	1.0044	1.0016	1	1.0000
107	2	52	0.857	1.0015	1.0015	1.0000	1	1.0000
107	2	53	0.874	1.0000	1.0000	1.0000	1	1.0000
107	2	54	0.891	1.0000	1.0000	1.0000	1	1.0000
107	3	1	0.000	-0.0000	0.0000	0.0000	-1	-0.1343
107	3	2	0.017	0.0016	-0.0016	0.0151	-1	-0.2925
107	3	3	0.034	0.0048	-0.0048	0.0287	-1	-0.4273
107	3	4	0.050	0.0096	-0.0096	0.0422	-1	-0.4615
107	3	5	0.067	0.0160	-0.0160	0.0588	-1	-0.3430
107	3	6	0.084	0.0240	-0.0240	0.0875	-1	-0.2503
107	3	7	0.101	0.0335	-0.0335	0.1357	-1	-0.1488
107	3	8	0.118	0.0367	-0.0367	0.1644	-1	-0.2449
