Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
112.0000	1.0000	Respond Naturally	FrozenCorn	3.0000	1.0000	1.0000	2	1.0000	2.6903	0.7902	-0.0746	0.0000	0.7902	0.1473	1.0000	0.0676	0.0676	-0.0000	0.2002
112.0000	2.0000	Respond Naturally	PureFit	1.0000	1.0000	1.0000	2	-1.0000	0.9919	0.5881	-0.1350	0.0000	0.5881	0.1931	-1.0000	0.1596	0.1596	-0.0000	0.3080
112.0000	3.0000	Respond Naturally	Spinach	1.0000	1.0000	6.0000	4	-1.0000	1.5804	1.0924	-0.0000	0.0000	1.0924	0.1824	-1.0000	0.1147	0.1147	-0.0000	0.2510
112.0000	4.0000	Respond Naturally	RaisinBran	1.0000	1.0000	1.0000	7	-1.0000	1.4797	0.6555	-0.0784	0.0000	0.6555	0.2157	-1.0000	0.1974	0.1974	-0.0000	0.4078
112.0000	5.0000	Respond Naturally	AllBranCereal	1.0000	1.0000	1.0000	6	-1.0000	0.8571	0.4199	0.2259	0.0000	0.4199	0.1879	-1.0000	0.0771	0.0771	-0.0000	0.2295
112.0000	6.0000	Respond Naturally	FrozenBroccoli	3.0000	5.0000	4.0000	2	1.0000	1.4803	0.2524	0.2332	1.0000	0.6394	0.2891	-1.0000	0.2547	0.2646	-0.0099	1.0527
112.0000	7.0000	Respond Naturally	Smartfood	1.0000	1.0000	1.0000	2	-1.0000	1.0087	0.5040	-0.2536	0.0000	0.5040	0.1509	-1.0000	0.0848	0.0848	-0.0000	0.2290
112.0000	8.0000	Respond Naturally	VanillaGreekYogurt	1.0000	6.0000	4.0000	2	1.0000	1.3793	0.6055	-0.0114	1.0000	0.9084	0.4129	-1.0000	0.3629	0.3629	-0.0000	1.6454
112.0000	9.0000	Respond Naturally	FrozenOkra	1.0000	1.0000	1.0000	2	-1.0000	1.0427	0.6388	-0.3789	0.0000	0.6388	0.2226	-1.0000	0.1405	0.1405	-0.0000	0.3514
112.0000	10.0000	Respond Naturally	Butternut	1.0000	1.0000	1.0000	3	-1.0000	1.3115	0.7731	-0.0191	0.0000	0.7731	0.2125	-1.0000	0.0193	0.0592	-0.0398	-0.2096
