Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
116	1	1	0.000	0.0000	0.0000	0.0000	1	0.3968
116	1	2	0.017	0.0172	0.0172	0.0534	1	0.3192
116	1	3	0.034	0.0313	0.0313	0.1084	1	0.3618
116	1	4	0.051	0.0454	0.0454	0.1557	1	0.2416
116	1	5	0.067	0.0532	0.0532	0.1969	1	0.2483
116	1	6	0.084	0.0626	0.0626	0.2443	1	0.1708
116	1	7	0.101	0.0657	0.0657	0.2687	1	0.0334
116	1	8	0.118	0.0657	0.0657	0.2916	1	0.1516
116	1	9	0.135	0.0673	0.0673	0.3053	1	0.0328
116	1	10	0.151	0.0673	0.0673	0.3115	1	0.0326
116	1	11	0.168	0.0673	0.0673	0.3115	1	0.0326
116	1	12	0.185	0.0673	0.0673	0.3130	1	0.0325
116	1	13	0.202	0.0673	0.0673	0.3145	-1	-1.0000
116	1	14	0.219	0.0657	0.0657	0.3145	-1	-1.0000
116	1	15	0.235	0.0610	0.0610	0.3160	-1	-1.0000
116	1	16	0.252	0.0532	0.0532	0.3160	-1	-1.0000
116	1	17	0.269	0.0454	0.0454	0.3160	-1	-1.0000
116	1	18	0.286	0.0391	0.0391	0.3160	-1	-1.0000
116	1	19	0.303	0.0344	0.0344	0.3160	-1	-1.0000
116	1	20	0.319	0.0297	0.0297	0.3160	-1	-1.0000
116	1	21	0.336	0.0250	0.0250	0.3160	-1	-0.9554
116	1	22	0.353	0.0188	0.0188	0.3206	-1	-1.0000
116	1	23	0.370	0.0141	0.0141	0.3221	-1	-1.0000
116	1	24	0.387	0.0000	0.0000	0.3282	-1	-1.0000
116	1	25	0.403	-0.0235	-0.0235	0.3344	-1	-1.0000
116	1	26	0.420	-0.0595	-0.0595	0.3542	-1	-1.0000
116	1	27	0.437	-0.0720	-0.0720	0.3618	-1	-1.0000
116	1	28	0.454	-0.0892	-0.0892	0.3725	-1	-0.8712
116	1	29	0.471	-0.1095	-0.1095	0.3908	-1	-0.7649
