Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
110	1	1	-0.0000	0.0000	0.0000	1	0.3130
110	1	2	-0.0259	0.0259	0.1034	1	0.2817
110	1	3	-0.0440	0.0440	0.1824	1	0.2602
110	1	4	-0.0589	0.0589	0.2527	1	0.1716
110	1	5	-0.0659	0.0659	0.3008	1	0.0908
110	1	6	-0.0683	0.0683	0.3446	1	0.0449
110	1	7	-0.0690	0.0690	0.3883	1	0.0301
110	1	8	-0.0690	0.0690	0.4305	1	0.0445
110	1	9	-0.0695	0.0695	0.4704	1	0.0927
110	1	10	-0.0718	0.0718	0.5055	1	0.1366
110	1	11	-0.0755	0.0755	0.5345	1	0.1483
110	1	12	-0.0772	0.0772	0.5480	1	0.2567
110	1	13	-0.0799	0.0799	0.5572	1	0.0258
110	1	14	-0.0799	0.0799	0.5603	1	0.0256
110	1	15	-0.0799	0.0799	0.5634	1	0.0254
110	1	16	-0.0799	0.0799	0.5679	1	0.0252
110	1	17	-0.0799	0.0799	0.5714	1	0.0250
110	1	18	-0.0799	0.0799	0.5745	1	0.0248
110	1	19	-0.0799	0.0799	0.5777	1	0.0246
110	1	20	-0.0799	0.0799	0.5792	1	0.0245
110	1	21	-0.0799	0.0799	0.5792	1	0.0245
110	1	22	-0.0799	0.0799	0.5792	1	0.0245
110	1	23	-0.0799	0.0799	0.5792	1	0.0245
110	1	24	-0.0799	0.0799	0.5792	1	0.0245
110	1	25	-0.0799	0.0799	0.5792	1	0.0245
110	1	26	-0.0799	0.0799	0.5792	1	0.0245
110	1	27	-0.0799	0.0799	0.5792	1	0.0245
110	1	28	-0.0799	0.0799	0.5792	1	0.0245
110	1	29	-0.0799	0.0799	0.5792	1	0.0245
110	1	30	-0.0799	0.0799	0.5792	1	0.0245
110	1	31	-0.0799	0.0799	0.5792	1	0.0245
110	1	32	-0.0799	0.0799	0.5792	1	0.0245
110	1	33	-0.0799	0.0799	0.5792	1	0.0245
110	1	34	-0.0799	0.0799	0.5792	1	0.0245
110	1	35	-0.0799	0.0799	0.5792	1	0.0245
110	1	36	-0.0799	0.0799	0.5792	1	0.0245
110	1	37	-0.0799	0.0799	0.5792	1	0.0245
110	1	38	-0.0799	0.0799	0.5792	1	0.0245
110	1	39	-0.0799	0.0799	0.5792	1	0.0245
110	1	40	-0.0799	0.0799	0.5792	1	0.0245
110	1	41	-0.0799	0.0799	0.5792	1	0.0245
110	1	42	-0.0799	0.0799	0.5792	1	0.0245
110	1	43	-0.0799	0.0799	0.5792	6.363636e-01	-0.5964
110	1	44	-0.0577	0.0577	0.5810	-1	-1.0000
110	1	45	0.0146	-0.0146	0.5910	-1	-1.0000
110	1	46	0.1290	-0.1290	0.6156	-1	-1.0000
110	1	47	0.2688	-0.2688	0.6564	-1	-1.0000
110	1	48	0.4512	-0.4512	0.7112	-1	-1.0000
110	1	49	0.6575	-0.6575	0.7764	-1	-1.0000
110	1	50	0.8646	-0.8646	0.8377	-1	-1.0000
110	1	51	1.0649	-1.0649	0.9050	-1	-1.0000
110	1	52	1.2100	-1.2100	0.9499	-1	-1.0000
110	1	53	1.2964	-1.2964	0.9802	-1	-1.0000
110	1	54	1.3573	-1.3573	1.0096	-1	-1.0000
110	1	55	1.4135	-1.4135	1.0415	-1	-1.0000
110	1	56	1.4479	-1.4479	1.0640	-1	-1.0000
110	1	57	1.4651	-1.4651	1.0796	-1	-1.0000
110	1	58	1.4771	-1.4771	1.0940	-1	-1.0000
110	1	59	1.4832	-1.4832	1.1033	-1	-1.0000
110	1	60	1.4847	-1.4847	1.1060	-1	-1.0000
110	1	61	1.4859	-1.4859	1.1073	-1	-1.0000
110	1	62	1.4859	-1.4859	1.1073	-1	-1.0000
110	1	63	1.4859	-1.4859	1.1073	-1	-1.0000
110	1	64	1.4802	-1.4802	1.1089	-1	-1.0000
110	1	65	1.4472	-1.4472	1.1062	-1	-1.0000
110	1	66	1.3619	-1.3619	1.0865	-1	-1.0000
110	1	67	1.2832	-1.2832	1.0721	-1	-1.0000
110	1	68	1.2166	-1.2166	1.0651	-1	-1.0000
110	1	69	1.1691	-1.1691	1.0622	-1	-1.0000
110	1	70	1.1405	-1.1405	1.0613	-1	-1.0000
110	1	71	1.1227	-1.1227	1.0596	-1	-1.0000
110	1	72	1.1120	-1.1120	1.0558	-1	-1.0000
110	1	73	1.0996	-1.0996	1.0530	-1	-1.0000
110	1	74	1.0692	-1.0692	1.0446	-1	-1.0000
110	1	75	1.0138	-1.0138	1.0319	-1	-1.0000
