date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,3.132,0,0,1.12,faceMorph088.jpg,-0.76,3.00,-2.28,houseMorph033.jpg,0.34,10.00,3.40,0,1.148,weights,5,0.00,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,3.132,0,0,1.12,faceMorph088.jpg,-0.76,3.00,-2.28,houseMorph033.jpg,0.34,10.00,3.40,1,0.767,left,5,0.00,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,3.132,0,0,1.12,faceMorph088.jpg,-0.76,3.00,-2.28,houseMorph033.jpg,0.34,10.00,3.40,2,0.150,weights,5,0.00,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,3.132,0,0,1.12,faceMorph088.jpg,-0.76,3.00,-2.28,houseMorph033.jpg,0.34,10.00,3.40,3,0.766,right,5,0.00,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,3.132,0,0,1.12,faceMorph088.jpg,-0.76,3.00,-2.28,houseMorph033.jpg,0.34,10.00,3.40,4,0.301,weights,5,0.00,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,1,2.416,1,1,0.06,faceMorph030.jpg,0.40,0.10,0.04,houseMorph042.jpg,0.16,0.10,0.02,0,0.432,weights,5,0.50,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,1,2.416,1,1,0.06,faceMorph030.jpg,0.40,0.10,0.04,houseMorph042.jpg,0.16,0.10,0.02,1,0.901,left,5,0.50,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,1,2.416,1,1,0.06,faceMorph030.jpg,0.40,0.10,0.04,houseMorph042.jpg,0.16,0.10,0.02,2,0.133,weights,5,0.50,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,1,2.416,1,1,0.06,faceMorph030.jpg,0.40,0.10,0.04,houseMorph042.jpg,0.16,0.10,0.02,3,0.866,right,5,0.50,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,1,2.416,1,1,0.06,faceMorph030.jpg,0.40,0.10,0.04,houseMorph042.jpg,0.16,0.10,0.02,4,0.084,weights,5,0.50,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,3.698,0,1,-0.56,faceMorph091.jpg,-0.82,1.00,-0.82,houseMorph037.jpg,0.26,1.00,0.26,0,0.415,weights,7,0.67,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,3.698,0,1,-0.56,faceMorph091.jpg,-0.82,1.00,-0.82,houseMorph037.jpg,0.26,1.00,0.26,1,0.850,left,7,0.67,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,3.698,0,1,-0.56,faceMorph091.jpg,-0.82,1.00,-0.82,houseMorph037.jpg,0.26,1.00,0.26,2,0.250,weights,7,0.67,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,3.698,0,1,-0.56,faceMorph091.jpg,-0.82,1.00,-0.82,houseMorph037.jpg,0.26,1.00,0.26,3,1.067,right,7,0.67,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,3.698,0,1,-0.56,faceMorph091.jpg,-0.82,1.00,-0.82,houseMorph037.jpg,0.26,1.00,0.26,4,0.115,weights,7,0.67,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,3.698,0,1,-0.56,faceMorph091.jpg,-0.82,1.00,-0.82,houseMorph037.jpg,0.26,1.00,0.26,5,0.304,left,7,0.67,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,3.698,0,1,-0.56,faceMorph091.jpg,-0.82,1.00,-0.82,houseMorph037.jpg,0.26,1.00,0.26,6,0.697,weights,7,0.67,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,3,2.649,0,1,-0.64,faceMorph087.jpg,-0.74,1.00,-0.74,houseMorph045.jpg,0.10,1.00,0.10,0,0.364,weights,5,0.75,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,3,2.649,0,1,-0.64,faceMorph087.jpg,-0.74,1.00,-0.74,houseMorph045.jpg,0.10,1.00,0.10,1,1.201,left,5,0.75,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,3,2.649,0,1,-0.64,faceMorph087.jpg,-0.74,1.00,-0.74,houseMorph045.jpg,0.10,1.00,0.10,2,0.133,weights,5,0.75,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,3,2.649,0,1,-0.64,faceMorph087.jpg,-0.74,1.00,-0.74,houseMorph045.jpg,0.10,1.00,0.10,3,0.817,right,5,0.75,0
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,3,2.649,0,1,-0.64,faceMorph087.jpg,-0.74,1.00,-0.74,houseMorph045.jpg,0.10,1.00,0.10,4,0.134,weights,5,0.75,0
