date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,0,0.600,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,1,1.432,left,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,2,0.266,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,3,1.184,right,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,4,0.434,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,5,1.866,left,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,6,0.400,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,7,0.917,right,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,8,0.216,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,9,1.368,left,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,10,4.266,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,11,0.617,right,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,12,0.317,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,13,1.016,left,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,14,0.483,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,15,2.083,right,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,16,0.467,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,17,1.084,left,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,18,0.149,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,19,0.551,right,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,0,20.099,0,1,-0.08,faceMorph075.jpg,-0.50,0.50,-0.25,houseMorph024.jpg,0.52,0.33,0.17,20,0.384,weights,21,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,1,2.834,1,1,0.62,faceMorph021.jpg,0.58,1.00,0.58,houseMorph048.jpg,0.04,1.00,0.04,0,0.367,weights,5,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,1,2.834,1,1,0.62,faceMorph021.jpg,0.58,1.00,0.58,houseMorph048.jpg,0.04,1.00,0.04,1,1.167,left,5,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,1,2.834,1,1,0.62,faceMorph021.jpg,0.58,1.00,0.58,houseMorph048.jpg,0.04,1.00,0.04,2,0.166,weights,5,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,1,2.834,1,1,0.62,faceMorph021.jpg,0.58,1.00,0.58,houseMorph048.jpg,0.04,1.00,0.04,3,0.900,right,5,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,1,2.834,1,1,0.62,faceMorph021.jpg,0.58,1.00,0.58,houseMorph048.jpg,0.04,1.00,0.04,4,0.233,weights,5,1.00,50
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,4.216,1,0,-3.18,faceMorph059.jpg,-0.18,10.00,-1.80,houseMorph073.jpg,-0.46,3.00,-1.38,0,0.333,weights,7,0.67,5
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,4.216,1,0,-3.18,faceMorph059.jpg,-0.18,10.00,-1.80,houseMorph073.jpg,-0.46,3.00,-1.38,1,1.301,left,7,0.67,5
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,4.216,1,0,-3.18,faceMorph059.jpg,-0.18,10.00,-1.80,houseMorph073.jpg,-0.46,3.00,-1.38,2,0.116,weights,7,0.67,5
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,4.216,1,0,-3.18,faceMorph059.jpg,-0.18,10.00,-1.80,houseMorph073.jpg,-0.46,3.00,-1.38,3,1.917,right,7,0.67,5
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,4.216,1,0,-3.18,faceMorph059.jpg,-0.18,10.00,-1.80,houseMorph073.jpg,-0.46,3.00,-1.38,4,0.100,weights,7,0.67,5
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,4.216,1,0,-3.18,faceMorph059.jpg,-0.18,10.00,-1.80,houseMorph073.jpg,-0.46,3.00,-1.38,5,0.384,left,7,0.67,5
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,2,4.216,1,0,-3.18,faceMorph059.jpg,-0.18,10.00,-1.80,houseMorph073.jpg,-0.46,3.00,-1.38,6,0.066,weights,7,0.67,5
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,3,3.099,1,1,0.76,faceMorph035.jpg,0.30,2.00,0.60,houseMorph025.jpg,0.50,0.33,0.17,0,0.349,weights,5,0.75,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,3,3.099,1,1,0.76,faceMorph035.jpg,0.30,2.00,0.60,houseMorph025.jpg,0.50,0.33,0.17,1,1.017,left,5,0.75,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,3,3.099,1,1,0.76,faceMorph035.jpg,0.30,2.00,0.60,houseMorph025.jpg,0.50,0.33,0.17,2,0.166,weights,5,0.75,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,3,3.099,1,1,0.76,faceMorph035.jpg,0.30,2.00,0.60,houseMorph025.jpg,0.50,0.33,0.17,3,1.468,right,5,0.75,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,3,3.099,1,1,0.76,faceMorph035.jpg,0.30,2.00,0.60,houseMorph025.jpg,0.50,0.33,0.17,4,0.100,weights,5,0.75,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,4,2.901,1,1,1.48,faceMorph044.jpg,0.12,2.00,0.24,houseMorph019.jpg,0.62,2.00,1.24,0,0.283,weights,5,0.80,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,4,2.901,1,1,1.48,faceMorph044.jpg,0.12,2.00,0.24,houseMorph019.jpg,0.62,2.00,1.24,1,1.101,left,5,0.80,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,4,2.901,1,1,1.48,faceMorph044.jpg,0.12,2.00,0.24,houseMorph019.jpg,0.62,2.00,1.24,2,0.066,weights,5,0.80,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,4,2.901,1,1,1.48,faceMorph044.jpg,0.12,2.00,0.24,houseMorph019.jpg,0.62,2.00,1.24,3,1.350,right,5,0.80,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,4,2.901,1,1,1.48,faceMorph044.jpg,0.12,2.00,0.24,houseMorph019.jpg,0.62,2.00,1.24,4,0.101,weights,5,0.80,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,5,2.368,0,1,-3.26,faceMorph043.jpg,0.14,1.00,0.14,houseMorph067.jpg,-0.34,10.00,-3.40,0,0.350,weights,5,0.83,9
2019_Mar_13_0230,3.0.2,3.1.0,1,1,face,997,0,5,2.368,0,1,-3.26,faceMorph043.jpg,0.14,1.00,0.14,houseMorph067.jpg,-0.34,10.00,-3.40,1,1.000,left,5,0.83,9
