Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
9	1	1	0.000	-0.0000	0.0000	0.0000	1	0.0000
9	1	2	0.017	-0.0119	0.0119	0.0059	1	1.0000
9	1	3	0.034	-0.0209	0.0209	0.0088	1	0.0132
9	1	4	0.051	-0.0209	0.0209	0.0103	1	1.0000
9	1	5	0.068	-0.0239	0.0239	0.0118	1	1.0000
9	1	6	0.085	-0.0269	0.0269	0.0133	1	1.0000
9	1	7	0.101	-0.0299	0.0299	0.0147	1	1.0000
9	1	8	0.118	-0.0343	0.0343	0.0177	1	1.0000
9	1	9	0.135	-0.0388	0.0388	0.0206	1	1.0000
9	1	10	0.152	-0.0507	0.0507	0.0265	1	1.0000
9	1	11	0.169	-0.0657	0.0657	0.0324	1	1.0000
9	1	12	0.185	-0.0791	0.0791	0.0412	1	1.0000
9	1	13	0.202	-0.1000	0.1000	0.0515	1	1.0000
9	1	14	0.219	-0.1149	0.1149	0.0604	1	1.0000
9	1	15	0.236	-0.1284	0.1284	0.0677	1	1.0000
9	1	16	0.253	-0.1388	0.1388	0.0707	1	1.0000
9	1	17	0.270	-0.1478	0.1478	0.0751	1	1.0000
9	1	18	0.286	-0.1612	0.1612	0.0766	1	1.0000
9	1	19	0.303	-0.1716	0.1716	0.0795	1	1.0000
9	1	20	0.320	-0.1791	0.1791	0.0810	1	1.0000
9	1	21	0.337	-0.1866	0.1866	0.0810	1	1.0000
9	1	22	0.354	-0.1940	0.1940	0.0810	1	1.0000
9	1	23	0.371	-0.2045	0.2045	0.0839	1	1.0000
9	1	24	0.387	-0.2119	0.2119	0.0869	1	1.0000
9	1	25	0.404	-0.2239	0.2239	0.0898	1	1.0000
9	1	26	0.421	-0.2313	0.2313	0.0928	1	1.0000
9	1	27	0.438	-0.2418	0.2418	0.0943	1	1.0000
9	1	28	0.455	-0.2478	0.2478	0.0987	1	1.0000
9	1	29	0.472	-0.2567	0.2567	0.1031	1	1.0000
9	1	30	0.488	-0.2701	0.2701	0.1119	1	1.0000
9	1	31	0.505	-0.2881	0.2881	0.1237	1	1.0000
9	1	32	0.522	-0.2970	0.2970	0.1296	1	1.0000
9	1	33	0.539	-0.3060	0.3060	0.1370	1	1.0000
9	1	34	0.556	-0.3149	0.3149	0.1443	1	1.0000
9	1	35	0.572	-0.3209	0.3209	0.1517	1	1.0000
9	1	36	0.589	-0.3328	0.3328	0.1605	1	0.9743
9	1	37	0.606	-0.3373	0.3373	0.1664	1	1.0000
9	1	38	0.623	-0.3478	0.3478	0.1767	1	1.0000
9	1	39	0.640	-0.3537	0.3537	0.1841	1	1.0000
9	1	40	0.657	-0.3567	0.3567	0.1870	1	0.2126
9	1	41	0.673	-0.3567	0.3567	0.1885	1	0.2124
9	1	42	0.690	-0.3567	0.3567	0.1885	1	0.2124
9	1	43	0.707	-0.3567	0.3567	0.1900	1	0.2121
9	1	44	0.724	-0.3567	0.3567	0.1900	1	0.2121
9	1	45	0.741	-0.3567	0.3567	0.1915	-1	0.2119
9	1	46	0.757	-0.3567	0.3567	0.1929	-1	-0.7164
9	1	47	0.774	-0.3537	0.3537	0.1959	-1	-1.0000
9	1	48	0.791	-0.3060	0.3060	0.2077	-1	-1.0000
9	1	49	0.808	-0.2448	0.2448	0.2194	-1	-1.0000
9	1	50	0.825	-0.1821	0.1821	0.2371	-1	-1.0000
9	1	51	0.842	-0.1075	0.1075	0.2607	-1	-1.0000
9	1	52	0.858	-0.0299	0.0299	0.2887	-1	-1.0000
9	1	53	0.875	0.0537	-0.0537	0.3255	-1	-1.0000
9	1	54	0.892	0.1388	-0.1388	0.3608	-1	-1.0000
9	1	55	0.909	0.2149	-0.2149	0.4006	-1	-1.0000
9	1	56	0.926	0.2627	-0.2627	0.4286	-1	-1.0000
9	1	57	0.943	0.3060	-0.3060	0.4551	-1	-0.9869
9	1	58	0.959	0.3224	-0.3224	0.4683	-1	-0.8917
9	1	59	0.976	0.3284	-0.3284	0.4742	-1	-0.8909
9	1	60	0.993	0.3299	-0.3299	0.4742	-1	-0.8919
9	1	61	1.010	0.3299	-0.3299	0.4742	-1	-0.8919
9	1	62	1.027	0.3299	-0.3299	0.4742	-1	-0.8919
9	1	63	1.043	0.3299	-0.3299	0.4742	-1	-0.8919
9	1	64	1.060	0.3299	-0.3299	0.4742	-1	-0.8919
9	1	65	1.077	0.3299	-0.3299	0.4742	-1	-0.8919
9	1	66	1.094	0.3299	-0.3299	0.4742	-1	-0.4478
9	1	67	1.111	0.3313	-0.3313	0.4786	-1	0.3082
9	1	68	1.127	0.3284	-0.3284	0.4845	-1	0.4797
9	1	69	1.144	0.3239	-0.3239	0.4904	-1	0.5282
9	1	70	1.161	0.3164	-0.3164	0.4993	-1	0.4805
9	1	71	1.178	0.3075	-0.3075	0.5110	-1	0.4022
9	1	72	1.195	0.3000	-0.3000	0.5228	-1	0.3155
9	1	73	1.212	0.2925	-0.2925	0.5376	-1	0.5179
9	1	74	1.228	0.2791	-0.2791	0.5538	-1	0.0306
9	1	75	1.245	0.2776	-0.2776	0.5641	-1	-0.0943
9	1	76	1.262	0.2776	-0.2776	0.5758	-1	-0.0919
9	1	77	1.279	0.2776	-0.2776	0.5876	-1	-0.9453
9	1	78	1.296	0.2866	-0.2866	0.5935	-1	-1.0000
9	1	79	1.312	0.3000	-0.3000	0.5994	-1	-1.0000
9	1	80	1.329	0.3224	-0.3224	0.6053	-1	-1.0000
9	1	81	1.346	0.3582	-0.3582	0.6156	-1	-1.0000
9	1	82	1.363	0.3881	-0.3881	0.6230	-1	-1.0000
9	1	83	1.380	0.4119	-0.4119	0.6333	-1	-1.0000
9	1	84	1.397	0.4418	-0.4418	0.6465	-1	-1.0000
9	1	85	1.413	0.4866	-0.4866	0.6642	-1	-1.0000
9	1	86	1.430	0.5179	-0.5179	0.6775	-1	-1.0000
9	1	87	1.447	0.5448	-0.5448	0.6922	-1	-0.9280
9	1	88	1.464	0.5612	-0.5612	0.7054	-1	-0.9348
9	1	89	1.481	0.5761	-0.5761	0.7172	-1	-0.8397
9	1	90	1.498	0.5851	-0.5851	0.7261	-1	-0.6305
9	1	91	1.514	0.5896	-0.5896	0.7334	-1	-0.3776
9	1	92	1.531	0.5910	-0.5910	0.7393	-1	-0.5569
9	1	93	1.548	0.5940	-0.5940	0.7452	-1	-0.1659
9	1	94	1.565	0.5940	-0.5940	0.7467	-1	-0.1650
9	1	95	1.582	0.5940	-0.5940	0.7511	-1	-0.3658
9	1	96	1.598	0.5955	-0.5955	0.7570	-1	-0.5421
9	1	97	1.615	0.5985	-0.5985	0.7629	-1	-0.8484
9	1	98	1.632	0.6119	-0.6119	0.7747	-1	-0.8852
9	1	99	1.649	0.6493	-0.6493	0.8041	-1	-1.0000
9	1	100	1.666	0.7090	-0.7090	0.8336	-1	-1.0000
9	1	101	1.683	0.7507	-0.7507	0.8542	-1	-0.9923
9	1	102	1.700	0.8000	-0.8000	0.8837	-1	-0.9341
9	1	103	1.716	0.8463	-0.8463	0.9161	-1	-0.9368
9	1	104	1.733	0.8910	-0.8910	0.9455	-1	-1.0000
9	1	105	1.750	0.9269	-0.9269	0.9691	-1	-1.0000
9	1	106	1.767	0.9672	-0.9672	0.9867	-1	-1.0000
9	1	107	1.784	0.9866	-0.9866	0.9956	-1	-1.0000
9	1	108	1.800	0.9970	-0.9970	1.0000	-1	-1.0000
9	1	109	1.817	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	110	1.834	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	111	1.851	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	112	1.868	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	113	1.884	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	114	1.901	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	115	1.918	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	116	1.935	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	117	1.952	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	118	1.968	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	119	1.985	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	120	2.002	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	121	2.019	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	122	2.036	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	123	2.052	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	124	2.069	1.0000	-1.0000	1.0000	-1	-1.0000
9	1	125	2.086	1.0000	-1.0000	1.0000	-1	-1.0000
9	2	1	0.000	-0.0000	0.0000	0.0000	1	0.8625
9	2	2	0.017	-0.0166	0.0166	0.0206	1	0.9575
9	2	3	0.034	-0.0331	0.0331	0.0382	1	0.9078
9	2	4	0.051	-0.0446	0.0446	0.0515	1	0.5313
9	2	5	0.067	-0.0497	0.0497	0.0632	1	0.2913
9	2	6	0.084	-0.0510	0.0510	0.0691	1	0.0310
9	2	7	0.101	-0.0510	0.0510	0.0735	1	0.0309
9	2	8	0.118	-0.0510	0.0510	0.0735	1	0.0309
9	2	9	0.135	-0.0510	0.0510	0.0765	1	0.8967
9	2	10	0.151	-0.0522	0.0522	0.0779	1	0.0316
9	2	11	0.168	-0.0522	0.0522	0.0794	1	0.0315
9	2	12	0.185	-0.0522	0.0522	0.0809	1	0.8949
9	2	13	0.202	-0.0535	0.0535	0.0824	1	0.0322
9	2	14	0.219	-0.0535	0.0535	0.0853	1	0.8931
9	2	15	0.236	-0.0561	0.0561	0.0882	1	0.8930
9	2	16	0.252	-0.0573	0.0573	0.0897	1	0.8929
