Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
32	1	1	-0.0000	0.0000	0.0000	1	0.0000
32	1	2	-0.0000	0.0000	0.0092	1	0.2164
32	1	3	-0.0029	0.0029	0.0250	1	0.2777
32	1	4	-0.0075	0.0075	0.0454	1	0.3586
32	1	5	-0.0133	0.0133	0.0681	1	0.5095
32	1	6	-0.0225	0.0225	0.0889	1	0.4279
32	1	7	-0.0301	0.0301	0.1096	1	0.4220
32	1	8	-0.0367	0.0367	0.1284	1	0.3759
32	1	9	-0.0423	0.0423	0.1453	1	0.3143
32	1	10	-0.0464	0.0464	0.1615	1	0.3133
32	1	11	-0.0505	0.0505	0.1776	1	0.1443
32	1	12	-0.0525	0.0525	0.1946	1	0.0913
32	1	13	-0.0535	0.0535	0.2128	1	0.0679
32	1	14	-0.0544	0.0544	0.2313	1	0.0288
32	1	15	-0.0544	0.0544	0.2428	1	0.0284
32	1	16	-0.0544	0.0544	0.2504	1	0.0994
32	1	17	-0.0550	0.0550	0.2593	1	0.1920
32	1	18	-0.0560	0.0560	0.2680	1	0.2112
32	1	19	-0.0570	0.0570	0.2726	1	0.0289
32	1	20	-0.0570	0.0570	0.2749	1	0.0288
32	1	21	-0.0570	0.0570	0.2756	1	0.0288
32	1	22	-0.0570	0.0570	0.2760	1	0.0288
32	1	23	-0.0570	0.0570	0.2770	1	0.0287
32	1	24	-0.0570	0.0570	0.2770	1	0.0287
32	1	25	-0.0570	0.0570	0.2770	1	0.0287
32	1	26	-0.0570	0.0570	0.2770	1	0.0287
32	1	27	-0.0570	0.0570	0.2770	1	0.0287
32	1	28	-0.0570	0.0570	0.2770	1	0.0287
32	1	29	-0.0570	0.0570	0.2770	1	0.0287
32	1	30	-0.0570	0.0570	0.2770	1	0.4585
32	1	31	-0.0575	0.0575	0.2775	1	0.8023
32	1	32	-0.0584	0.0584	0.2785	1	0.8022
32	1	33	-0.0584	0.0584	0.2785	1	0.8022
32	1	34	-0.0584	0.0584	0.2785	1	0.8022
32	1	35	-0.0589	0.0589	0.2785	1	0.8025
32	1	36	-0.0600	0.0600	0.2785	1	0.8031
32	1	37	-0.0610	0.0610	0.2785	1	0.8037
32	1	38	-0.0610	0.0610	0.2785	1	0.8037
32	1	39	-0.0610	0.0610	0.2785	1	0.8037
32	1	40	-0.0619	0.0619	0.2785	1	0.8041
32	1	41	-0.0637	0.0637	0.2785	1	0.8051
32	1	42	-0.0637	0.0637	0.2785	1	0.8051
32	1	43	-0.0637	0.0637	0.2785	1	0.8051
32	1	44	-0.0637	0.0637	0.2785	1	0.8051
32	1	45	-0.0637	0.0637	0.2785	1	0.8051
32	1	46	-0.0637	0.0637	0.2785	1	0.8051
32	1	47	-0.0647	0.0647	0.2785	1	0.8056
32	1	48	-0.0650	0.0650	0.2785	1	0.8058
32	1	49	-0.0650	0.0650	0.2785	1	0.8058
32	1	50	-0.0650	0.0650	0.2785	1	0.8058
32	1	51	-0.0650	0.0650	0.2785	1	0.8058
32	1	52	-0.0650	0.0650	0.2785	1	0.8058
32	1	53	-0.0656	0.0656	0.2792	1	0.6347
32	1	54	-0.0672	0.0672	0.2823	1	0.4027
32	1	55	-0.0703	0.0703	0.2904	1	0.3395
32	1	56	-0.0724	0.0724	0.2973	1	0.5538
32	1	57	-0.0796	0.0796	0.3100	1	0.6041
32	1	58	-0.0893	0.0893	0.3259	1	0.5791
32	1	59	-0.0999	0.0999	0.3440	1	0.5575
32	1	60	-0.1123	0.1123	0.3671	1	0.6351
32	1	61	-0.1309	0.1309	0.3951	1	0.5945
32	1	62	-0.1510	0.1510	0.4278	1	0.5864
32	1	63	-0.1720	0.1720	0.4629	1	0.6177
32	1	64	-0.1936	0.1936	0.4963	1	0.6500
32	1	65	-0.2163	0.2163	0.5274	1	0.5648
32	1	66	-0.2383	0.2383	0.5635	1	0.5141
32	1	67	-0.2555	0.2555	0.5946	1	0.4820
32	1	68	-0.2663	0.2663	0.6155	1	0.4342
32	1	69	-0.2735	0.2735	0.6305	1	0.2527
32	1	70	-0.2754	0.2754	0.6375	-3.333333e-01	0.1272
32	1	71	-0.2759	0.2759	0.6413	-1	-0.0780
32	1	72	-0.2756	0.2756	0.6436	-1	-0.4066
32	1	73	-0.2745	0.2745	0.6459	-1	-0.8765
32	1	74	-0.2642	0.2642	0.6505	-1	-0.9726
32	1	75	-0.2193	0.2193	0.6634	-1	-1.0000
32	1	76	-0.1300	0.1300	0.6864	-1	-1.0000
32	1	77	0.0081	-0.0081	0.7207	-1	-1.0000
32	1	78	0.1948	-0.1948	0.7667	-1	-1.0000
32	1	79	0.4929	-0.4929	0.8375	-1	-1.0000
32	1	80	0.7235	-0.7235	0.8993	-1	-1.0000
32	1	81	0.8690	-0.8690	0.9452	-1	-1.0000
32	1	82	0.9629	-0.9629	0.9763	-1	-1.0000
32	1	83	0.9887	-0.9887	0.9901	-1	-1.0000
32	1	84	0.9982	-0.9982	0.9965	-1	-1.0000
32	1	85	1.0000	-1.0000	0.9990	-1	-1.0000
32	1	86	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	87	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	88	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	89	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	90	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	91	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	92	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	93	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	94	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	95	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	96	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	97	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	98	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	99	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	100	1.0000	-1.0000	1.0000	-1	-1.0000
32	2	1	0.0000	0.0000	0.0000	1	0.0000
32	2	2	0.0479	0.0479	0.0451	1	0.6061
32	2	3	0.0939	0.0939	0.0870	1	0.9980
32	2	4	0.1362	0.1362	0.1228	1	0.9921
32	2	5	0.1715	0.1715	0.1571	1	0.9622
