,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_Intercept_subj.14,3.4077988456455555,0.09219966906708954,3.2300771127796137,3.3425981102319624,3.4081704302915057,3.4710773584071659,3.5911279889891894,0.0030060371202762395
a_Intercept_subj.15,3.5539815438118572,0.10002750893756678,3.3598019556862582,3.4872423756279782,3.5518575773476266,3.6215321546475221,3.7496024187021462,0.0032084497103243626
a_Intercept_subj.16,3.8442324333325479,0.1077260469836463,3.6408526652325706,3.769521414165387,3.8417545481115734,3.9154806970353166,4.0583200694893113,0.003531988399541336
a_Intercept_subj.17,2.3012413516514751,0.053231292456037756,2.1993772392333204,2.2645548125430799,2.3015548709834248,2.3368132631892977,2.4065117271525596,0.001456387528861408
a_Intercept_subj.18,4.1842888507060687,0.10889385886518771,3.9753745880022411,4.1090812962826861,4.1829835942656537,4.2570845861008806,4.400124919910601,0.0032985490367445519
a_Intercept_subj.19,4.5516183337161857,0.13291402203115285,4.2782385349076728,4.4604999981399533,4.5544344695507055,4.6391187560515714,4.8028917671566989,0.0038356100844227406
a_Intercept_subj.20,4.0892905137679474,0.12006454932653458,3.8605068255977635,4.0084584819614095,4.0878681113855411,4.1704863336334324,4.3284650545161787,0.0035057783385157248
a_Intercept_subj.21,3.9834701978661271,0.11399426252398322,3.7691483804440145,3.9060576903143174,3.9824011550323308,4.0549727018925807,4.2175349513705669,0.0037983938588777534
a_Intercept_subj.22,3.475120197875051,0.090102484736227645,3.3027312515171841,3.4118381591709634,3.4743477481953375,3.5371922224880175,3.6539937038028145,0.0027110796403306352
a_Intercept_subj.23,4.183691426414831,0.11754251333641404,3.9591862607058292,4.101469922337893,4.1813517580257029,4.2621209666274513,4.4232106522970591,0.0039016545154119267
a_Intercept_subj.24,3.6909516146649124,0.1013582184016161,3.4944821005703695,3.6222722639826137,3.6890791368663258,3.7571009848574834,3.894857188132733,0.0029472731583382698
a_Intercept_subj.25,4.3812037364360785,0.12314683483313785,4.1520962944174151,4.2958183263087939,4.3752268199797193,4.4625066298887948,4.6376599596641972,0.0036575873441783723
a_Intercept_subj.26,3.3790472611536795,0.087132032203928178,3.2135883652914781,3.3194090158664018,3.3771963578942477,3.4377241678126489,3.5570603930408975,0.0023189748630937481
a_Intercept_subj.27,3.1862141157804511,0.084741414377768068,3.0260090623922902,3.1273121217488171,3.1825862672770073,3.2443175151369252,3.3547429429696889,0.0025555969146711672
a_Intercept_subj.28,3.5980558903580051,0.097436257667350396,3.4101000070680714,3.5339723561949459,3.5956042652654632,3.6619511596161858,3.796965756471788,0.0029323832819038399
a_Intercept_subj.29,3.7422736939727672,0.11266594962693592,3.5226011359828262,3.6657077995150442,3.7373334417719617,3.8139895577361953,3.9752974982231599,0.0039739033435100901
a_Intercept_subj.30,3.5017536415303749,0.089801732833298203,3.3306185419584562,3.4403281964360986,3.5023536850935053,3.562178315636328,3.6772338139173586,0.0024612761116140592
a_Intercept_subj.31,4.2437333981775813,0.12265677483471799,4.0189866753402148,4.1611999647075102,4.2419309121398303,4.3234189104720446,4.502007678960946,0.0035309681812693205
a_C(mult_num)[T.1],-0.011936340425433359,0.040361262638597635,-0.089547845229596523,-0.039213897166914508,-0.011103112130362483,0.014797804544351117,0.065134986161408615,0.0012924569283923539
a_C(mult_num)[T.2],0.042511312375065217,0.032308636341725511,-0.02163377919745995,0.020533372780786707,0.043232991451502535,0.065041444961173644,0.10500969883746135,0.0013469840227263992
t_Intercept,0.48170936157540134,0.076534421875213615,0.29832529694790061,0.4459162689456837,0.49097674347220077,0.53261025758633063,0.5986176752360185,0.0027932277183111819
t_Intercept_std,0.29246944310507089,0.06248724302940032,0.20666412476223178,0.24992414381400385,0.28102039565717718,0.32231153538217838,0.44379935655624592,0.0024438253571898282
t_Intercept_subj.1,0.69844440773648941,0.027349737874985493,0.64010243052101101,0.68062253581531418,0.69965356836577808,0.71841290037863836,0.7457913883841607,0.00073699235148918022
t_Intercept_subj.2,0.71193014001180377,0.029703933143502791,0.65037671076627879,0.69332316461679833,0.71331732453455765,0.7331347428611602,0.76459889412354887,0.00087791729872943212
t_Intercept_subj.3,0.16178075680197532,0.051163222644982985,0.058806115685345633,0.12759919319100663,0.16387710648964365,0.19743123606377136,0.25759823015630162,0.0018677925820476224
t_Intercept_subj.4,0.95229143855239429,0.053822764297760374,0.83607469751820329,0.91748961364698667,0.95528722718108039,0.99154411451343882,1.0463468231213402,0.0016062105590025698
t_Intercept_subj.5,0.30976338432207889,0.03796696083825174,0.23265123690290801,0.28431590992483069,0.31178296564019964,0.33699221210116731,0.37689560109910486,0.0011269816515858551
t_Intercept_subj.6,0.32562400752775611,0.045622404577726205,0.23323037882013886,0.29504304620991284,0.32771123590185358,0.35837548574384387,0.40695590429561923,0.0015975994805745291
t_Intercept_subj.7,0.4935850075526329,0.02641613027117741,0.43848398198355815,0.47681571323684813,0.49522162086499455,0.51147106737821324,0.54268738238553449,0.00078941547889668459
t_Intercept_subj.8,0.62824950024147896,0.032174976725199964,0.56090294984415345,0.60816005834933051,0.62918926275528886,0.64982325806061381,0.68637736712189346,0.00094489414652189374
t_Intercept_subj.9,0.28378542510844618,0.050657330444460857,0.17777793686715548,0.25067279022635996,0.28741351466596232,0.31934912846434477,0.37807207241270191,0.0014676750180996762
t_Intercept_subj.10,0.7234033834957182,0.043274688289255694,0.6295369695335673,0.69654777723822192,0.72715648076761752,0.75334490250671149,0.79930895806643165,0.0014568814434337265
t_Intercept_subj.11,0.54601905390259675,0.024458790707291952,0.49194233721981012,0.53114792627852203,0.5484134062335031,0.56343255100085476,0.58919377700506892,0.00067782265614622613
t_Intercept_subj.12,0.53429627012962477,0.025618743512678878,0.48046339546512662,0.51737041916544979,0.53567041592502718,0.55154050453414505,0.58140335840200663,0.00069152779392942345
t_Intercept_subj.13,0.48928244247883262,0.026038713607035847,0.43388105451668713,0.47287255047358512,0.49123151451173419,0.50783331344144444,0.53506653884348254,0.00079475022695473679
t_Intercept_subj.14,0.56253971542134529,0.033554906773908072,0.49141023151852736,0.54070591201633733,0.56373462072624503,0.58585362369684113,0.62412814494232771,0.00099322869034432085
t_Intercept_subj.15,0.94714154421878405,0.037905434455020683,0.86611087194528413,0.92211890437043809,0.949694673724924,0.97423327908099977,1.015825247377647,0.0012392257013985706
t_Intercept_subj.16,0.31625073164414963,0.037028036687252866,0.2390337894015076,0.29267898873302756,0.31743969742006839,0.34209658717387637,0.38543536755376395,0.0011182891625623698
t_Intercept_subj.17,0.0021062567843317956,0.0010766035695967922,0.001032830816891228,0.0013211874774905156,0.0017917917493462836,0.0025826989589799601,0.0049138064098634953,3.6243067889081582e-05
t_Intercept_subj.18,0.66056897002067994,0.036952054022054807,0.58067608358645095,0.63674719422352888,0.66270140850724601,0.68777186639252341,0.72477559042087181,0.0010078907190584332
t_Intercept_subj.19,0.13051511823301762,0.055381265418668925,0.021431217888578682,0.090619801481984383,0.13221262599108749,0.16959902398858015,0.23734267829503708,0.0017435784109995263
t_Intercept_subj.20,0.46753713969291072,0.046091517182759237,0.37073965921900826,0.4369210557860293,0.47006518175905143,0.5006800824923594,0.55174724839664224,0.0014461489726185451
t_Intercept_subj.21,0.60929968121481182,0.046346047500117817,0.51115578693121067,0.58198745394357376,0.61056374583793882,0.64207862518292336,0.69190603605786283,0.0015585596203914437
t_Intercept_subj.22,0.48646853359027942,0.030845102391675743,0.42081317903702536,0.46643592205615059,0.48811058139262387,0.50792225397516177,0.54321340946528418,0.0008299067906876841
t_Intercept_subj.23,0.4440886110850793,0.042835282226561848,0.35250786202651124,0.41696323945019953,0.44446732614099377,0.47312176210810586,0.5219443172063355,0.0013920589019373098
t_Intercept_subj.24,0.971601227260256,0.037301728120540993,0.89424601994412523,0.94698433789583691,0.97494683019228279,0.99864613514793854,1.0360769412987796,0.0010083253477649642
t_Intercept_subj.25,0.12615864981786296,0.048608694576346895,0.029682291953826073,0.092188050220986778,0.1273878178787774,0.16216167883014904,0.22054092037723488,0.0015175980446217063
t_Intercept_subj.26,0.52331964505506523,0.021252817635645151,0.4777532124659859,0.50946202313565692,0.52540220627746537,0.53883693715535452,0.55974442173783323,0.00061387914347891029
t_Intercept_subj.27,0.42178638563079612,0.021450177459246409,0.37355486593464698,0.40848379002012769,0.42421618800775351,0.43673458214760791,0.45816351024442148,0.00061041526822582935
t_Intercept_subj.28,0.80545169379141912,0.031351533147769117,0.73945406223374155,0.78556652573319652,0.80723896217829749,0.82746090477511014,0.86115910003832663,0.00090670310774827614
t_Intercept_subj.29,0.62733846772761603,0.044367895745208094,0.53087949146564717,0.59915993073219065,0.63009369862582454,0.65785532601646268,0.70722226162356616,0.0014941284754192269
t_Intercept_subj.30,0.64186565074190804,0.02873395700924098,0.58101839053188686,0.62407189438447697,0.64307766044555925,0.66254367183848872,0.69191229073324301,0.00075587936206502151
t_Intercept_subj.31,0.55748866090536808,0.046424728749965852,0.45700133576287039,0.52850447077470075,0.56033842776778564,0.59071962511736786,0.63954378939195489,0.0013576122586237238
t_fix_num,0.12158670372097859,0.00080213032638836097,0.1198703550420004,0.12108373350258961,0.12160479816020302,0.12218445678144571,0.12301026749570235,2.2827493644485837e-05
