Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
55	1	1	0.0000	0.0000	0.0000	1	-0.0224
55	1	2	-0.0017	-0.0017	0.1214	1	-0.1576
55	1	3	-0.0094	-0.0094	0.1758	1	-0.0859
55	1	4	-0.0120	-0.0120	0.2332	1	-0.0063
55	1	5	-0.0120	-0.0120	0.2705	1	-0.0061
55	1	6	-0.0121	-0.0121	0.2868	1	-0.3480
55	1	7	-0.0137	-0.0137	0.2932	1	-0.0068
55	1	8	-0.0137	-0.0137	0.2966	1	-0.0067
55	1	9	-0.0137	-0.0137	0.2988	1	-0.0067
55	1	10	-0.0137	-0.0137	0.3037	1	-0.0067
55	1	11	-0.0137	-0.0137	0.3152	1	-0.0066
55	1	12	-0.0137	-0.0137	0.3277	1	-0.4079
55	1	13	-0.0168	-0.0168	0.3359	1	-0.4316
55	1	14	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	15	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	16	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	17	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	18	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	19	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	20	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	21	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	22	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	23	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	24	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	25	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	26	-0.0223	-0.0223	0.3483	1	-0.4304
55	1	27	-0.0223	-0.0223	0.3484	1	-0.0103
55	1	28	-0.0223	-0.0223	0.3514	1	-0.3337
55	1	29	-0.0240	-0.0240	0.3549	1	-0.0110
55	1	30	-0.0240	-0.0240	0.3560	1	-0.0110
55	1	31	-0.0240	-0.0240	0.3591	1	-0.0109
55	1	32	-0.0240	-0.0240	0.3591	1	-0.0109
55	1	33	-0.0240	-0.0240	0.3602	1	-0.0109
55	1	34	-0.0234	-0.0234	0.3612	1	0.8242
55	1	35	-0.0223	-0.0223	0.3622	1	0.8241
55	1	36	-0.0177	-0.0177	0.3664	1	0.8923
55	1	37	0.0047	0.0047	0.3821	1	1.0000
55	1	38	0.0517	0.0517	0.4059	1	1.0000
55	1	39	0.1028	0.1028	0.4249	1	1.0000
55	1	40	0.1515	0.1515	0.4367	1	1.0000
55	1	41	0.1754	0.1754	0.4432	1	1.0000
55	1	42	0.1835	0.1835	0.4458	1	1.0000
55	1	43	0.1835	0.1835	0.4458	1	1.0000
55	1	44	0.1835	0.1835	0.4458	1	1.0000
55	1	45	0.1835	0.1835	0.4458	1	1.0000
55	1	46	0.1835	0.1835	0.4458	1	1.0000
55	1	47	0.1835	0.1835	0.4458	1	1.0000
55	1	48	0.1835	0.1835	0.4458	1	1.0000
55	1	49	0.1835	0.1835	0.4458	1	1.0000
55	1	50	0.1835	0.1835	0.4458	1	1.0000
55	1	51	0.1835	0.1835	0.4458	1	1.0000
55	1	52	0.1835	0.1835	0.4458	1	1.0000
55	1	53	0.1835	0.1835	0.4458	1	1.0000
55	1	54	0.1835	0.1835	0.4458	1	1.0000
55	1	55	0.1835	0.1835	0.4458	1	1.0000
55	1	56	0.1835	0.1835	0.4458	1	1.0000
55	1	57	0.1835	0.1835	0.4458	1	1.0000
55	1	58	0.1835	0.1835	0.4458	1	1.0000
55	1	59	0.1835	0.1835	0.4458	1	1.0000
55	1	60	0.1835	0.1835	0.4458	1	1.0000
55	1	61	0.1835	0.1835	0.4458	1	1.0000
55	1	62	0.1835	0.1835	0.4458	1	1.0000
55	1	63	0.1835	0.1835	0.4458	1	1.0000
55	1	64	0.1835	0.1835	0.4458	1	1.0000
55	1	65	0.1835	0.1835	0.4458	1	1.0000
55	1	66	0.1835	0.1835	0.4458	1	1.0000
55	1	67	0.1835	0.1835	0.4458	1	1.0000
55	1	68	0.1835	0.1835	0.4458	1	1.0000
55	1	69	0.1835	0.1835	0.4458	1	1.0000
55	1	70	0.1835	0.1835	0.4458	1	1.0000
55	1	71	0.1835	0.1835	0.4458	1	1.0000
55	1	72	0.1848	0.1848	0.4458	1	1.0000
55	1	73	0.1852	0.1852	0.4464	2.727273e-01	0.0758
55	1	74	0.1852	0.1852	0.4474	-1	-0.5154
55	1	75	0.1726	0.1726	0.4603	-1	-0.7483
55	1	76	0.1231	0.1231	0.4979	-1	-0.9087
55	1	77	0.0005	0.0005	0.5658	-1	-0.9885
55	1	78	-0.2325	-0.2325	0.6515	-1	-1.0000
55	1	79	-0.5401	-0.5401	0.7337	-1	-1.0000
55	1	80	-0.7904	-0.7904	0.7685	-1	-1.0000
55	1	81	-0.9353	-0.9353	0.7880	-1	-1.0000
55	1	82	-0.9933	-0.9933	0.8027	-1	-1.0000
55	1	83	-0.9966	-0.9966	0.8034	1	-1.0000
55	1	84	-0.9966	-0.9966	0.8034	1	-1.0000
55	1	85	-0.9927	-0.9927	0.8034	1	0.5152
55	1	86	-0.8377	-0.8377	0.8169	1	0.9665
55	1	87	-0.4334	-0.4334	0.8681	1	0.9654
55	1	88	0.0894	0.0894	0.9383	1	0.9716
55	1	89	0.6897	0.6897	0.9976	1	0.9970
55	1	90	0.9445	0.9445	1.0000	1	1.0000
55	1	91	0.9983	0.9983	1.0000	1	1.0000
55	1	92	0.9983	0.9983	1.0000	1	1.0000
55	1	93	0.9983	0.9983	1.0000	1	1.0000
55	1	94	0.9983	0.9983	1.0000	1	1.0000
55	1	95	0.9999	0.9999	1.0000	1	1.0000
55	1	96	1.0000	1.0000	1.0000	1	1.0000
55	1	97	1.0000	1.0000	1.0000	1	1.0000
55	1	98	1.0000	1.0000	1.0000	1	1.0000
55	1	99	1.0000	1.0000	1.0000	1	1.0000
55	1	100	1.0000	1.0000	1.0000	1	1.0000
55	2	1	-0.0000	0.0000	0.0000	1	0.3013
55	2	2	-0.0687	0.0687	0.2741	1	0.2949
55	2	3	-0.1195	0.1195	0.4600	1	0.3330
55	2	4	-0.1232	0.1232	0.4708	1	0.3200
55	2	5	-0.1232	0.1232	0.4708	1	0.3200
55	2	6	-0.1232	0.1232	0.4708	1	0.3200
55	2	7	-0.1232	0.1232	0.4708	1	0.3200
55	2	8	-0.1232	0.1232	0.4708	1	0.3200
55	2	9	-0.1232	0.1232	0.4708	1	0.2347
55	2	10	-0.1232	0.1232	0.4725	1	0.0475
55	2	11	-0.1232	0.1232	0.4725	1	0.0475
