date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,0,2.568,1,1,0.82,faceMorph048.jpg,0.04,1.00,0.04,houseMorph089.jpg,0.78,1.00,0.78,0,0.550,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,0,2.568,1,1,0.82,faceMorph048.jpg,0.04,1.00,0.04,houseMorph089.jpg,0.78,1.00,0.78,1,0.683,left,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,0,2.568,1,1,0.82,faceMorph048.jpg,0.04,1.00,0.04,houseMorph089.jpg,0.78,1.00,0.78,2,0.150,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,0,2.568,1,1,0.82,faceMorph048.jpg,0.04,1.00,0.04,houseMorph089.jpg,0.78,1.00,0.78,3,0.685,right,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,0,2.568,1,1,0.82,faceMorph048.jpg,0.04,1.00,0.04,houseMorph089.jpg,0.78,1.00,0.78,4,0.066,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,0,2.568,1,1,0.82,faceMorph048.jpg,0.04,1.00,0.04,houseMorph089.jpg,0.78,1.00,0.78,5,0.317,left,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,0,2.568,1,1,0.82,faceMorph048.jpg,0.04,1.00,0.04,houseMorph089.jpg,0.78,1.00,0.78,6,0.116,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,1,4.467,0,1,-1.62,faceMorph082.jpg,-0.64,1.00,-0.64,houseMorph001.jpg,-0.98,1.00,-0.98,0,0.583,weights,9,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,1,4.467,0,1,-1.62,faceMorph082.jpg,-0.64,1.00,-0.64,houseMorph001.jpg,-0.98,1.00,-0.98,1,1.051,left,9,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,1,4.467,0,1,-1.62,faceMorph082.jpg,-0.64,1.00,-0.64,houseMorph001.jpg,-0.98,1.00,-0.98,2,0.249,weights,9,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,1,4.467,0,1,-1.62,faceMorph082.jpg,-0.64,1.00,-0.64,houseMorph001.jpg,-0.98,1.00,-0.98,3,0.851,right,9,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,1,4.467,0,1,-1.62,faceMorph082.jpg,-0.64,1.00,-0.64,houseMorph001.jpg,-0.98,1.00,-0.98,4,0.149,weights,9,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,1,4.467,0,1,-1.62,faceMorph082.jpg,-0.64,1.00,-0.64,houseMorph001.jpg,-0.98,1.00,-0.98,5,0.983,left,9,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,1,4.467,0,1,-1.62,faceMorph082.jpg,-0.64,1.00,-0.64,houseMorph001.jpg,-0.98,1.00,-0.98,6,0.083,weights,9,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,1,4.467,0,1,-1.62,faceMorph082.jpg,-0.64,1.00,-0.64,houseMorph001.jpg,-0.98,1.00,-0.98,7,0.384,right,9,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,1,4.467,0,1,-1.62,faceMorph082.jpg,-0.64,1.00,-0.64,houseMorph001.jpg,-0.98,1.00,-0.98,8,0.133,weights,9,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,2,4.968,1,1,0.54,faceMorph064.jpg,-0.28,1.00,-0.28,houseMorph091.jpg,0.82,1.00,0.82,0,1.216,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,2,4.968,1,1,0.54,faceMorph064.jpg,-0.28,1.00,-0.28,houseMorph091.jpg,0.82,1.00,0.82,1,1.834,left,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,2,4.968,1,1,0.54,faceMorph064.jpg,-0.28,1.00,-0.28,houseMorph091.jpg,0.82,1.00,0.82,2,0.149,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,2,4.968,1,1,0.54,faceMorph064.jpg,-0.28,1.00,-0.28,houseMorph091.jpg,0.82,1.00,0.82,3,0.801,right,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,2,4.968,1,1,0.54,faceMorph064.jpg,-0.28,1.00,-0.28,houseMorph091.jpg,0.82,1.00,0.82,4,0.116,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,2,4.968,1,1,0.54,faceMorph064.jpg,-0.28,1.00,-0.28,houseMorph091.jpg,0.82,1.00,0.82,5,0.668,left,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,2,4.968,1,1,0.54,faceMorph064.jpg,-0.28,1.00,-0.28,houseMorph091.jpg,0.82,1.00,0.82,6,0.184,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,3,3.282,1,1,1.21,faceMorph085.jpg,-0.70,0.50,-0.35,houseMorph076.jpg,0.52,3.00,1.56,0,0.498,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,3,3.282,1,1,1.21,faceMorph085.jpg,-0.70,0.50,-0.35,houseMorph076.jpg,0.52,3.00,1.56,1,0.817,left,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,3,3.282,1,1,1.21,faceMorph085.jpg,-0.70,0.50,-0.35,houseMorph076.jpg,0.52,3.00,1.56,2,0.149,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,3,3.282,1,1,1.21,faceMorph085.jpg,-0.70,0.50,-0.35,houseMorph076.jpg,0.52,3.00,1.56,3,0.885,right,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,3,3.282,1,1,1.21,faceMorph085.jpg,-0.70,0.50,-0.35,houseMorph076.jpg,0.52,3.00,1.56,4,0.149,weights,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,3,3.282,1,1,1.21,faceMorph085.jpg,-0.70,0.50,-0.35,houseMorph076.jpg,0.52,3.00,1.56,5,0.351,left,7,1.00,50
2019_Mar_13_1913,3.0.2,3.1.0,1,0,house,998,0,3,3.282,1,1,1.21,faceMorph085.jpg,-0.70,0.50,-0.35,houseMorph076.jpg,0.52,3.00,1.56,6,0.434,weights,7,1.00,50
