date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,0,4.068,weights,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,1,1.550,left,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,2,0.916,weights,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,3,2.317,right,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,4,1.149,weights,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,5,5.949,left,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,6,0.450,weights,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,7,3.067,left,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,8,0.383,weights,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,9,4.584,right,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,10,1.116,weights,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,11,0.167,left,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,0,28.201,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,12,2.483,weights,13,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,1,5.892,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,0,0.774,weights,9,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,1,5.892,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,1,0.934,left,9,1.00,0
2019_Mar_11_1520,3.0.2,3.0.2,1,0,house,998,0,1,5.892,1,1,8.10,faceMorph023.jpg,0.54,10.00,5.40,houseMorph095.jpg,0.90,3.00,2.70,2,0.149,weights,9,1.00,0
