color,congruent,word,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,date,frameRate,expName,session,participant,
green,0,red,g,0,0,0,1,g,1,2.08354569302,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,0,blue ,r,0,1,1,5,r,1,1.30038972525,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,1,red,r,0,2,2,0,r,1,0.86706272111,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,1,green,g,0,3,3,2,g,1,1.01690422115,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,0,green,b,0,4,4,3,b,1,1.33375059935,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,1,blue ,b,0,5,5,4,b,1,0.767082368722,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,0,green,b,1,0,6,3,b,1,1.01710033003,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,1,red,r,1,1,7,0,r,1,0.700197135273,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,1,green,g,1,2,8,2,g,1,0.933539241611,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,0,red,g,1,3,9,1,g,1,0.867109274084,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,0,blue ,r,1,4,10,5,r,1,1.26684960391,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,1,blue ,b,1,5,11,4,b,1,0.766883327276,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,0,red,g,2,0,12,1,g,1,1.23371856211,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,0,blue ,r,2,1,13,5,r,1,1.40044778812,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,1,red,r,2,2,14,0,r,1,0.867075550661,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,1,green,g,2,3,15,2,g,1,0.983573038306,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,0,green,b,2,4,16,3,b,1,0.850206519186,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,1,blue ,b,2,5,17,4,b,1,0.883551997831,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,0,blue ,r,3,0,18,5,r,1,1.51703031734,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,0,green,b,3,1,19,3,b,1,1.11687027785,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,1,red,r,3,2,20,0,r,1,1.26688076137,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,1,green,g,3,3,21,2,g,1,1.0003401665,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,0,red,g,3,4,22,1,g,1,1.58373886941,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,1,blue ,b,3,5,23,4,b,1,0.900202193763,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,0,green,b,4,0,24,3,b,1,1.61688274081,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,1,green,g,4,1,25,2,g,1,1.18374524754,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,0,blue ,r,4,2,26,5,r,1,1.56710956729,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,0,red,g,4,3,27,1,g,1,1.51705487678,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,1,blue ,b,4,4,28,4,b,1,1.0504179502,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,1,red,r,4,5,29,0,r,1,1.33355815604,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,1,green,g,5,0,30,2,g,1,0.933537042234,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,1,blue ,b,5,1,31,4,b,1,1.40019156359,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,0,green,b,5,2,32,3,b,1,1.05022074166,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,0,red,g,5,3,33,1,g,1,1.45040717343,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,1,red,r,5,4,34,0,r,1,1.53368967731,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,0,blue ,r,5,5,35,5,r,1,1.66687365016,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,1,green,g,6,0,36,2,g,1,0.683589460095,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,1,red,r,6,1,37,0,r,1,0.667036768747,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,0,blue ,r,6,2,38,5,r,1,0.783539388212,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,1,blue ,b,6,3,39,4,b,1,0.750437671086,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,0,green,b,6,4,40,3,b,1,0.900224553829,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,0,red,g,6,5,41,1,g,1,1.70027521229,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,0,red,g,7,0,42,1,g,1,0.60036413942,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,1,blue ,b,7,1,43,4,b,1,1.30022477382,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,1,green,g,7,2,44,2,g,1,1.68351101654,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,0,blue ,r,7,3,45,5,r,1,1.30025813065,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,1,red,r,7,4,46,0,r,1,1.05022440723,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,0,green,b,7,5,47,3,b,1,1.23342384887,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,1,red,r,8,0,48,0,r,1,1.33371760906,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,1,green,g,8,1,49,2,g,1,2.483511823,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,0,green,b,8,2,50,3,b,1,1.70023855643,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,0,blue ,r,8,3,51,5,r,1,1.63360111666,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,0,red,g,8,4,52,1,g,1,2.73372076149,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,1,blue ,b,8,5,53,4,b,1,2.0835662203,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,0,green,b,9,0,54,3,b,1,1.01687489642,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,0,blue ,r,9,1,55,5,r,1,1.06691785716,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
red,1,red,r,9,2,56,0,r,1,0.817083908245,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
blue,1,blue ,b,9,3,57,4,b,1,0.817060448462,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,1,green,g,9,4,58,2,g,1,0.850221181521,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
green,0,red,g,9,5,59,1,g,1,0.550386792747,2017_Mar_31_1507,60.0001759506,Stroop,001,74,
