color,congruent,word,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Response.keys,Response.corr,Response.rt,date,frameRate,expName,session,participant,
blue,1,blue ,b,4,2,26,4,b,1,0.733704045182,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,1,red,r,4,3,27,0,r,1,0.600387451297,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,0,blue ,r,4,4,28,5,r,1,0.633493457921,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,1,green,g,4,5,29,2,g,1,0.616866409953,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
blue,1,blue ,b,5,0,30,4,b,1,0.48353625345,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
blue,0,green,b,5,1,31,3,b,1,0.733532862796,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,0,red,g,5,2,32,1,g,1,1.28367151314,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,1,red,r,5,3,33,0,r,1,0.433477329323,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,1,green,g,5,4,34,2,g,1,0.800178880047,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,0,blue ,r,5,5,35,5,r,1,0.46685972024,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,1,green,g,6,0,36,2,g,1,0.500176130852,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
blue,1,blue ,b,6,1,37,4,b,1,0.566875298973,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
blue,0,green,b,6,2,38,3,b,1,0.583528738993,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,0,red,g,6,3,39,1,g,1,0.716843500093,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,1,red,r,6,4,40,0,r,1,0.50040669553,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,0,blue ,r,6,5,41,5,r,1,0.450172923447,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,0,red,g,7,0,42,1,g,1,0.783533870825,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,1,red,r,7,1,43,0,r,1,0.566867967835,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,1,green,g,7,2,44,2,g,1,0.80021480273,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
blue,0,green,b,7,3,45,3,g,0,0.683498131461,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
blue,1,blue ,b,7,4,46,4,b,1,0.566867601243,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,0,blue ,r,7,5,47,5,b,0,0.883498498006,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,1,green,g,8,0,48,2,g,1,0.683485301968,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
blue,0,green,b,8,1,49,3,b,1,0.966861003253,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,0,blue ,r,8,2,50,5,r,1,0.833490158839,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,1,red,r,8,3,51,0,r,1,0.950125454343,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
blue,1,blue ,b,8,4,52,4,b,1,0.68350179703,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,0,red,g,8,5,53,1,g,1,0.783735843957,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,1,green,g,9,0,54,2,g,1,0.466850556375,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,1,red,r,9,1,55,0,r,1,0.716862194531,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
blue,0,green,b,9,2,56,3,b,1,1.3503699482,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
blue,1,blue ,b,9,3,57,4,b,1,0.483492266503,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
green,0,red,g,9,4,58,1,g,1,0.766837910109,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
red,0,blue ,r,9,5,59,5,r,1,0.666893077025,2017_Mar_31_1149,59.9948319891,Stroop,001,63,
