Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
111	1	1	-0.0000	0.0000	0.0000	1	0.0000
111	1	2	-0.0000	0.0000	0.0221	1	0.0000
111	1	3	-0.0000	0.0000	0.0518	1	0.0000
111	1	4	-0.0000	0.0000	0.0769	1	-0.0000
111	1	5	-0.0000	0.0000	0.1066	1	-0.0000
111	1	6	-0.0000	0.0000	0.1451	1	0.0000
111	1	7	-0.0000	0.0000	0.1920	1	0.0000
111	1	8	-0.0000	0.0000	0.2356	1	-0.0000
111	1	9	-0.0000	0.0000	0.2753	1	-0.0000
111	1	10	-0.0000	0.0000	0.2963	1	0.0000
111	1	11	-0.0000	0.0000	0.3035	1	-0.0000
111	1	12	-0.0000	0.0000	0.3035	1	-0.0000
111	1	13	-0.0000	0.0000	0.3035	1	-0.0000
111	1	14	-0.0000	0.0000	0.3035	1	-0.0000
111	1	15	-0.0000	0.0000	0.3035	1	-0.0000
111	1	16	-0.0000	0.0000	0.3035	1	-0.0000
111	1	17	-0.0000	0.0000	0.3035	1	-0.0000
111	1	18	-0.0000	0.0000	0.3035	1	-0.0000
111	1	19	-0.0000	0.0000	0.3035	1	-0.0000
111	1	20	-0.0000	0.0000	0.3035	1	-0.0000
111	1	21	-0.0000	0.0000	0.3035	1	-0.0000
111	1	22	-0.0000	0.0000	0.3035	1	0.4927
111	1	23	-0.0018	0.0018	0.3052	1	1.0000
111	1	24	-0.0045	0.0045	0.3065	1	0.8850
111	1	25	-0.0077	0.0077	0.3096	1	1.0000
111	1	26	-0.0109	0.0109	0.3105	1	1.0000
111	1	27	-0.0121	0.0121	0.3111	1	1.0000
111	1	28	-0.0121	0.0121	0.3111	1	1.0000
111	1	29	-0.0121	0.0121	0.3111	1	0.9738
111	1	30	-0.0130	0.0130	0.3121	1	0.8144
111	1	31	-0.0136	0.0136	0.3126	1	0.8143
111	1	32	-0.0146	0.0146	0.3136	1	0.8143
111	1	33	-0.0171	0.0171	0.3164	1	0.5137
111	1	34	-0.0196	0.0196	0.3242	1	0.2275
111	1	35	-0.0214	0.0214	0.3326	1	0.1292
111	1	36	-0.0226	0.0226	0.3455	1	0.0105
111	1	37	-0.0226	0.0226	0.3549	1	0.0103
111	1	38	-0.0226	0.0226	0.3632	3.737374e-01	-0.1564
111	1	39	-0.0205	0.0205	0.3711	-1	-0.5812
111	1	40	-0.0149	0.0149	0.3790	-1	-0.5865
111	1	41	-0.0103	0.0103	0.3857	-1	-0.8106
111	1	42	-0.0048	0.0048	0.3891	-1	-1.0000
111	1	43	0.0040	-0.0040	0.3937	-1	-0.9571
111	1	44	0.0108	-0.0108	0.3982	-1	-0.9879
111	1	45	0.0184	-0.0184	0.4025	-1	-0.8180
111	1	46	0.0229	-0.0229	0.4036	-1	-0.8311
111	1	47	0.0260	-0.0260	0.4052	-1	-1.0000
111	1	48	0.0271	-0.0271	0.4052	-1	-0.8291
111	1	49	0.0287	-0.0287	0.4067	-1	-0.7680
111	1	50	0.0287	-0.0287	0.4067	-1	-0.9414
111	1	51	0.0317	-0.0317	0.4071	-1	-0.0134
111	1	52	0.0317	-0.0317	0.4082	-1	-0.7608
111	1	53	0.0351	-0.0351	0.4082	-1	-1.0000
111	1	54	0.0362	-0.0362	0.4082	-1	-0.8238
111	1	55	0.0377	-0.0377	0.4101	-1	-0.0159
111	1	56	0.0377	-0.0377	0.4112	-1	-0.7813
111	1	57	0.0407	-0.0407	0.4112	-1	-0.9352
111	1	58	0.0419	-0.0419	0.4124	-1	-0.9514
111	1	59	0.0485	-0.0485	0.4141	-1	-0.9359
111	1	60	0.0708	-0.0708	0.4282	-1	-1.0000
111	1	61	0.1602	-0.1602	0.4747	-1	-1.0000
111	1	62	0.3508	-0.3508	0.5871	-1	-0.9923
111	1	63	0.5615	-0.5615	0.7283	-1	-0.8961
111	1	64	0.7195	-0.7195	0.8578	-1	-0.8500
111	1	65	0.8281	-0.8281	0.9420	-1	-0.8499
111	1	66	0.8822	-0.8822	0.9804	-1	-1.0000
111	1	67	0.9015	-0.9015	0.9939	-1	-1.0000
111	1	68	0.9035	-0.9035	0.9939	-1	-1.0000
111	1	69	0.9095	-0.9095	0.9965	-1	-1.0000
111	1	70	0.9164	-0.9164	0.9998	-1	-1.0000
111	1	71	0.9191	-0.9191	1.0000	-1	-1.0000
111	1	72	0.9201	-0.9201	1.0000	-1	-1.0000
111	1	73	0.9362	-0.9362	1.0000	-1	-1.0000
111	1	74	0.9618	-0.9618	1.0000	-1	-1.0000
111	1	75	0.9785	-0.9785	1.0000	-1	-1.0000
111	1	76	0.9830	-0.9830	1.0000	-1	-1.0000
111	1	77	0.9849	-0.9849	1.0000	-1	-1.0000
111	1	78	0.9849	-0.9849	1.0000	-1	-1.0000
111	1	79	0.9876	-0.9876	1.0000	-1	-1.0000
111	1	80	0.9894	-0.9894	1.0000	-1	-1.0000
111	1	81	0.9931	-0.9931	1.0000	-1	-1.0000
111	1	82	0.9940	-0.9940	1.0000	-1	-1.0000
111	1	83	0.9976	-0.9976	1.0000	-1	-1.0000
111	1	84	0.9985	-0.9985	1.0000	-1	-1.0000
111	1	85	1.0000	-1.0000	1.0000	-1	-1.0000
111	1	86	1.0000	-1.0000	1.0000	-1	-1.0000
111	1	87	1.0000	-1.0000	1.0000	-1	-1.0000
111	1	88	1.0000	-1.0000	1.0000	-1	-1.0000
