Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
17	1	1	0.000	-0.0000	0.0000	0.0000	-1	-0.2556
17	1	2	0.017	0.1228	-0.1228	0.6035	-1	-0.2696
17	1	3	0.034	0.2543	-0.2543	1.0645	-1	-0.2044
17	1	4	0.050	0.3439	-0.3439	1.3652	-1	-0.3469
17	1	5	0.067	0.3555	-0.3555	1.3652	-1	-0.3519
17	1	6	0.084	0.3512	-0.3512	1.3652	-1	1.0000
17	1	7	0.101	0.3136	-0.3136	1.3652	-1	1.0000
17	1	8	0.118	0.2601	-0.2601	1.3652	-1	1.0000
17	1	9	0.134	0.2168	-0.2168	1.3652	-1	1.0000
17	1	10	0.151	0.1792	-0.1792	1.3652	-1	1.0000
17	1	11	0.168	0.1460	-0.1460	1.3652	-1	1.0000
17	1	12	0.185	0.1199	-0.1199	1.3652	-1	1.0000
17	1	13	0.202	0.1098	-0.1098	1.3652	-1	1.0000
17	1	14	0.218	0.1098	-0.1098	1.3652	-1	1.0000
17	1	15	0.235	0.1069	-0.1069	1.3652	-1	1.0000
17	1	16	0.252	0.1055	-0.1055	1.3652	-1	1.0000
17	1	17	0.269	0.1026	-0.1026	1.3652	-1	1.0000
17	1	18	0.286	0.1012	-0.1012	1.3652	-1	1.0000
17	1	19	0.303	0.1012	-0.1012	1.3652	-1	1.0000
17	1	20	0.319	0.1012	-0.1012	1.3652	-1	1.0000
17	1	21	0.336	0.1012	-0.1012	1.3652	-1	1.0000
17	1	22	0.353	0.1012	-0.1012	1.3652	-1	1.0000
17	1	23	0.370	0.1012	-0.1012	1.3652	-1	1.0000
17	1	24	0.386	0.1012	-0.1012	1.3652	-1	1.0000
17	1	25	0.403	0.1012	-0.1012	1.3652	-1	1.0000
17	1	26	0.420	0.1012	-0.1012	1.3652	-1	1.0000
17	1	27	0.437	0.1012	-0.1012	1.3652	-1	1.0000
17	1	28	0.454	0.1012	-0.1012	1.3652	-1	1.0000
17	1	29	0.470	0.1012	-0.1012	1.3652	-1	1.0000
17	1	30	0.487	0.1012	-0.1012	1.3652	-1	1.0000
17	1	31	0.504	0.1012	-0.1012	1.3652	-1	1.0000
17	1	32	0.521	0.0997	-0.0997	1.3652	-1	1.0000
17	1	33	0.538	0.0997	-0.0997	1.3652	-1	-0.0266
