Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
6	1	1	0.0000	0.0000	0.0000	1	0.0000
6	1	2	0.0000	0.0000	0.0044	1	0.0000
6	1	3	0.0000	0.0000	0.0058	1	0.0000
6	1	4	0.0000	0.0000	0.0174	1	0.0000
6	1	5	0.0000	0.0000	0.0316	1	0.0000
6	1	6	0.0000	0.0000	0.0443	1	0.0000
6	1	7	0.0000	0.0000	0.0483	1	0.0000
6	1	8	0.0000	0.0000	0.0490	1	0.0000
6	1	9	0.0000	0.0000	0.0523	1	0.0000
6	1	10	0.0000	0.0000	0.0567	1	0.1119
6	1	11	0.0011	0.0011	0.0621	1	0.4100
6	1	12	0.0015	0.0015	0.0632	1	0.4099
6	1	13	0.0015	0.0015	0.0632	1	0.4099
6	1	14	0.0015	0.0015	0.0632	1	0.4099
6	1	15	0.0015	0.0015	0.0632	1	0.4099
6	1	16	0.0015	0.0015	0.0632	1	0.4099
6	1	17	0.0015	0.0015	0.0632	1	0.4099
6	1	18	0.0015	0.0015	0.0632	1	0.4099
6	1	19	0.0015	0.0015	0.0632	1	0.1868
6	1	20	0.0015	0.0015	0.0662	1	0.0009
6	1	21	0.0015	0.0015	0.0698	1	0.0009
6	1	22	0.0015	0.0015	0.0749	1	0.0009
6	1	23	0.0015	0.0015	0.0778	1	0.0009
6	1	24	0.0015	0.0015	0.0794	1	0.0009
6	1	25	0.0015	0.0015	0.0809	1	0.0009
6	1	26	0.0015	0.0015	0.0834	1	0.0009
6	1	27	0.0015	0.0015	0.0853	1	0.0009
6	1	28	0.0015	0.0015	0.0877	1	0.0009
6	1	29	0.0015	0.0015	0.0887	1	0.0009
6	1	30	0.0015	0.0015	0.0897	1	0.7447
6	1	31	0.0031	0.0031	0.0915	1	0.0018
6	1	32	0.0042	0.0042	0.0926	1	0.0025
6	1	33	0.0055	0.0055	0.0952	1	0.7043
6	1	34	0.0102	0.0102	0.1039	1	0.4885
6	1	35	0.0149	0.0149	0.1130	1	0.7787
6	1	36	0.0224	0.0224	0.1242	1	0.4757
6	1	37	0.0247	0.0247	0.1297	1	0.5258
6	1	38	0.0261	0.0261	0.1340	1	0.0151
6	1	39	0.0261	0.0261	0.1399	1	0.0150
6	1	40	0.0261	0.0261	0.1487	1	0.0149
6	1	41	0.0261	0.0261	0.1704	1	-0.2516
6	1	42	0.0186	0.0186	0.2047	1	-0.1839
6	1	43	0.0096	0.0096	0.2580	1	-0.0057
6	1	44	0.0117	0.0117	0.2850	1	1.0000
6	1	45	0.0153	0.0153	0.2868	1	1.0000
6	1	46	0.0153	0.0153	0.2868	1	1.0000
6	1	47	0.0153	0.0153	0.2868	1	1.0000
6	1	48	0.0153	0.0153	0.2868	1	1.0000
6	1	49	0.0153	0.0153	0.2868	1	1.0000
6	1	50	0.0153	0.0153	0.2868	1	1.0000
6	1	51	0.0153	0.0153	0.2868	1	1.0000
6	1	52	0.0153	0.0153	0.2868	1	1.0000
6	1	53	0.0153	0.0153	0.2868	1	1.0000
6	1	54	0.0153	0.0153	0.2868	1	1.0000
6	1	55	0.0153	0.0153	0.2868	1	1.0000
6	1	56	0.0153	0.0153	0.2868	1	1.0000
6	1	57	0.0153	0.0153	0.2868	1	1.0000
6	1	58	0.0153	0.0153	0.2868	1	1.0000
6	1	59	0.0153	0.0153	0.2868	1	1.0000
6	1	60	0.0153	0.0153	0.2868	9.797980e-01	1.0000
6	1	61	0.0153	0.0153	0.2868	-1	0.1714
6	1	62	0.0050	0.0050	0.2995	-1	-0.9882
6	1	63	-0.0453	-0.0453	0.3430	-1	-0.8297
6	1	64	-0.1479	-0.1479	0.4381	-1	-0.7861
6	1	65	-0.3089	-0.3089	0.6026	-1	-0.8300
6	1	66	-0.4824	-0.4824	0.7509	-1	-0.8863
6	1	67	-0.5665	-0.5665	0.8078	-1	-0.8464
6	1	68	-0.6100	-0.6100	0.8390	-1	-0.7642
6	1	69	-0.6347	-0.6347	0.8605	-1	-0.6270
6	1	70	-0.6415	-0.6415	0.8680	-1	-0.2453
6	1	71	-0.6437	-0.6437	0.8731	-1	-0.7267
6	1	72	-0.6592	-0.6592	0.8837	-1	-0.9166
6	1	73	-0.7027	-0.7027	0.9029	1	-0.9396
6	1	74	-0.7050	-0.7050	0.9029	1	-0.9412
6	1	75	-0.7018	-0.7018	0.9029	1	1.0000
6	1	76	-0.6676	-0.6676	0.9020	1	1.0000
6	1	77	-0.6160	-0.6160	0.9015	1	1.0000
