Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
58	1	1	0.000	0.0000	0.0000	0.0000	1	0.0000
58	1	2	0.017	0.0348	0.0348	0.0186	1	1.0000
58	1	3	0.034	0.0629	0.0629	0.0300	1	1.0000
58	1	4	0.050	0.1142	0.1142	0.0501	1	1.0000
58	1	5	0.067	0.1474	0.1474	0.0615	1	1.0000
58	1	6	0.084	0.1788	0.1788	0.0687	1	1.0000
58	1	7	0.101	0.1904	0.1904	0.0730	1	1.0000
58	1	8	0.118	0.2053	0.2053	0.0744	1	1.0000
58	1	9	0.134	0.2268	0.2268	0.0801	1	1.0000
58	1	10	0.151	0.2351	0.2351	0.0815	1	1.0000
58	1	11	0.168	0.2401	0.2401	0.0830	1	1.0000
58	1	12	0.185	0.2483	0.2483	0.0844	1	1.0000
58	1	13	0.202	0.2533	0.2533	0.0858	1	1.0000
58	1	14	0.218	0.2550	0.2550	0.0858	1	1.0000
58	1	15	0.235	0.2550	0.2550	0.0858	1	1.0000
58	1	16	0.252	0.2550	0.2550	0.0858	1	1.0000
58	1	17	0.269	0.2550	0.2550	0.0858	1	1.0000
58	1	18	0.286	0.2550	0.2550	0.0858	1	1.0000
58	1	19	0.302	0.2550	0.2550	0.0858	1	1.0000
58	1	20	0.319	0.2550	0.2550	0.0858	1	1.0000
58	1	21	0.336	0.2550	0.2550	0.0858	1	1.0000
58	1	22	0.353	0.2550	0.2550	0.0858	1	1.0000
58	1	23	0.369	0.2550	0.2550	0.0858	1	1.0000
58	1	24	0.386	0.2550	0.2550	0.0858	1	1.0000
58	1	25	0.403	0.2550	0.2550	0.0858	1	1.0000
58	1	26	0.420	0.2550	0.2550	0.0858	1	1.0000
58	1	27	0.437	0.2550	0.2550	0.0858	1	1.0000
58	1	28	0.453	0.2550	0.2550	0.0858	1	1.0000
58	1	29	0.470	0.2550	0.2550	0.0858	1	1.0000
58	1	30	0.487	0.2550	0.2550	0.0858	1	1.0000
58	1	31	0.504	0.2550	0.2550	0.0858	1	0.3352
58	1	32	0.521	0.2566	0.2566	0.0973	1	0.4924
58	1	33	0.537	0.2699	0.2699	0.1445	1	0.4149
58	1	34	0.554	0.2947	0.2947	0.2589	1	0.5706
58	1	35	0.571	0.3477	0.3477	0.3948	1	0.7177
58	1	36	0.588	0.4404	0.4404	0.5479	1	0.7709
58	1	37	0.605	0.5414	0.5414	0.6824	1	0.8245
58	1	38	0.621	0.6407	0.6407	0.7868	1	0.9219
58	1	39	0.638	0.7169	0.7169	0.8426	1	0.9698
58	1	40	0.655	0.7781	0.7781	0.8798	1	1.0000
58	1	41	0.672	0.8228	0.8228	0.9027	1	1.0000
58	1	42	0.689	0.8725	0.8725	0.9270	1	1.0000
58	1	43	0.705	0.9089	0.9089	0.9485	1	1.0000
