Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
122.0000	1.0000	Focus on Health	RomaineLettuce	4.0000	4.0000	6.0000	4	-1.0000	2.0487	0.2688	-0.0000	0.0000	0.2688	0.3667	-1.0000	0.3205	0.3205	-0.0000	0.9049
122.0000	2.0000	Focus on Health	Reese	4.0000	4.0000	1.0000	4	-1.0000	1.5789	0.8229	-0.1804	0.0000	0.8229	0.0984	-1.0000	0.2922	0.2923	-0.0001	0.5090
122.0000	3.0000	Focus on Health	CoffeeCrisp	3.0000	2.0000	1.0000	1	-1.0000	1.2260	0.5541	0.0539	0.0000	0.5541	0.1968	-1.0000	0.2127	0.2127	-0.0000	0.3474
122.0000	4.0000	Focus on Health	Skittles	4.0000	5.0000	1.0000	6	-1.0000	1.1587	0.5373	-0.0424	0.0000	0.5373	0.2675	-1.0000	0.2778	0.2778	-0.0000	0.5028
122.0000	5.0000	Focus on Health	Shreddies	3.0000	2.0000	6.0000	5	-1.0000	2.8380	0.6883	-0.0269	3.0000	2.1997	0.4517	1.0000	0.5257	0.5257	-0.0000	1.4335
122.0000	6.0000	Focus on Health	Almonds	6.0000	6.0000	5.0000	2	1.0000	1.0240	0.5705	-0.1883	0.0000	0.5705	0.2998	1.0000	0.5191	0.5191	-0.0000	0.7807
122.0000	7.0000	Focus on Health	AllBranBar	3.0000	2.0000	5.0000	1	1.0000	2.9556	0.9063	-0.0136	1.0000	2.0989	0.2484	-1.0000	0.6897	0.6897	-0.0000	1.4553
122.0000	8.0000	Focus on Health	SlicedTurkey	5.0000	5.0000	4.0000	2	-1.0000	2.6360	1.1412	0.0459	1.0000	2.0818	0.3581	1.0000	0.6692	0.6693	-0.0001	1.3834
122.0000	9.0000	Focus on Health	FrozenPeaches	5.0000	5.0000	5.0000	2	1.0000	1.6960	0.7889	0.2025	0.0000	0.7889	0.4800	1.0000	0.3291	0.3291	-0.0000	0.4763
122.0000	10.0000	Focus on Health	PopTartStrawberry	3.0000	2.0000	2.0000	5	-1.0000	1.2762	0.6715	-0.0410	0.0000	0.6715	0.2604	-1.0000	0.2294	0.2294	-0.0000	0.4094
122.0000	11.0000	Respond Naturally	TofuDessert	1.0000	1.0000	4.0000	4	-1.0000	1.1924	0.5876	0.0773	0.0000	0.5876	0.1995	-1.0000	0.2372	0.2375	-0.0003	0.4973
122.0000	12.0000	Respond Naturally	CannedArtichoke	1.0000	1.0000	5.0000	2	-1.0000	1.1755	0.5708	-0.0380	0.0000	0.5708	0.1954	-1.0000	0.2811	0.2936	-0.0124	0.5418
122.0000	13.0000	Respond Naturally	SlicedTurkey	4.0000	5.0000	4.0000	5	-1.0000	1.9480	0.5540	0.0151	0.0000	0.5540	0.2091	-1.0000	0.4040	0.4040	-0.0000	0.6901
122.0000	14.0000	Respond Naturally	PCChipCookie	4.0000	4.0000	2.0000	2	-1.0000	2.1655	1.0072	-0.1207	0.0000	1.0072	0.2285	-1.0000	0.4211	0.4211	-0.0000	0.7590
122.0000	15.0000	Respond Naturally	Celery	4.0000	4.0000	6.0000	4	-1.0000	1.3269	0.4533	-0.0000	0.0000	0.4533	0.3057	-1.0000	0.5202	0.5202	-0.0000	0.8868
122.0000	16.0000	Respond Naturally	NatureValleyChocolate	3.0000	2.0000	2.0000	1	-1.0000	1.9143	0.8561	0.1261	0.0000	0.8561	0.2208	-1.0000	0.2828	0.2828	-0.0000	0.4971
