Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
86	1	1	0.0000	0.0000	0.0000	1	0.3159
86	1	2	0.0047	0.0047	0.0187	1	0.3075
86	1	3	0.0099	0.0099	0.0393	1	0.2786
86	1	4	0.0155	0.0155	0.0626	1	0.2222
86	1	5	0.0196	0.0196	0.0852	1	0.1865
86	1	6	0.0228	0.0228	0.1054	1	0.1364
86	1	7	0.0247	0.0247	0.1204	1	0.0418
86	1	8	0.0253	0.0253	0.1320	1	0.0146
86	1	9	0.0253	0.0253	0.1421	1	0.0145
86	1	10	0.0253	0.0253	0.1514	1	0.0144
86	1	11	0.0253	0.0253	0.1576	1	0.0143
86	1	12	0.0253	0.0253	0.1613	1	0.0143
86	1	13	0.0253	0.0253	0.1660	1	0.0142
86	1	14	0.0253	0.0253	0.1698	1	0.0141
86	1	15	0.0253	0.0253	0.1726	1	0.0141
86	1	16	0.0253	0.0253	0.1754	1	0.0141
86	1	17	0.0253	0.0253	0.1777	1	0.0140
86	1	18	0.0253	0.0253	0.1786	1	0.0140
86	1	19	0.0253	0.0253	0.1802	1	0.0140
86	1	20	0.0253	0.0253	0.1820	1	0.0140
86	1	21	0.0253	0.0253	0.1829	1	0.0140
86	1	22	0.0253	0.0253	0.1833	1	-0.1786
86	1	23	0.0253	0.0253	0.1833	1	-0.5155
86	1	24	0.0243	0.0243	0.1852	1	-0.1791
86	1	25	0.0238	0.0238	0.1866	1	0.0131
86	1	26	0.0238	0.0238	0.1875	1	0.0131
86	1	27	0.0238	0.0238	0.1885	1	0.0131
86	1	28	0.0238	0.0238	0.1891	1	0.0131
86	1	29	0.0238	0.0238	0.1891	1	0.0131
86	1	30	0.0238	0.0238	0.1898	1	0.0131
86	1	31	0.0238	0.0238	0.1906	1	0.0131
86	1	32	0.0238	0.0238	0.1906	1	0.0131
86	1	33	0.0238	0.0238	0.1906	1	0.0131
86	1	34	0.0238	0.0238	0.1906	1	0.0131
86	1	35	0.0238	0.0238	0.1906	1	0.0131
86	1	36	0.0238	0.0238	0.1906	1	0.0131
86	1	37	0.0238	0.0238	0.1906	1	0.0131
86	1	38	0.0238	0.0238	0.1906	1	0.0131
86	1	39	0.0238	0.0238	0.1906	1	0.0131
86	1	40	0.0238	0.0238	0.1906	1	0.0131
86	1	41	0.0238	0.0238	0.1913	1	0.0131
86	1	42	0.0238	0.0238	0.1925	1	0.0130
86	1	43	0.0238	0.0238	0.1953	1	0.0130
86	1	44	0.0238	0.0238	0.2002	1	0.0501
86	1	45	0.0238	0.0238	0.2067	1	0.1149
86	1	46	0.0247	0.0247	0.2170	1	0.2422
86	1	47	0.0273	0.0273	0.2301	1	0.3524
86	1	48	0.0320	0.0320	0.2469	1	0.4398
86	1	49	0.0457	0.0457	0.2797	1	0.4590
86	1	50	0.0656	0.0656	0.3255	1	0.4645
86	1	51	0.0978	0.0978	0.3974	1	0.4639
86	1	52	0.1448	0.1448	0.4992	1	0.4759
86	1	53	0.2003	0.2003	0.6149	1	0.4846
86	1	54	0.2712	0.2712	0.7418	1	0.4421
86	1	55	0.3432	0.3432	0.8708	1	0.4171
86	1	56	0.4160	0.4160	1.0015	1	0.4053
86	1	57	0.5144	0.5144	1.1349	1	0.7837
86	1	58	0.5908	0.5908	1.2111	1	1.0000
86	1	59	0.6381	0.6381	1.2111	1	1.0000
86	1	60	0.6578	0.6578	1.2111	1	1.0000
86	1	61	0.6700	0.6700	1.2111	1	1.0000
86	1	62	0.6747	0.6747	1.2111	1	1.0000
86	1	63	0.6768	0.6768	1.2111	1	1.0000
86	1	64	0.6776	0.6776	1.2111	1	1.0000
86	1	65	0.6776	0.6776	1.2111	1	1.0000
86	1	66	0.6776	0.6776	1.2111	1	0.2727
86	1	67	0.6776	0.6776	1.2111	3.333333e-01	-1.0000
86	1	68	0.6728	0.6728	1.2083	-9.191919e-01	-1.0000
86	1	69	0.6576	0.6576	1.1995	-1	-1.0000
86	1	70	0.6283	0.6283	1.1828	-1	-1.0000
86	1	71	0.5811	0.5811	1.1516	-1	-1.0000
86	1	72	0.5294	0.5294	1.1140	-1	-1.0000
86	1	73	0.4736	0.4736	1.0664	-1	-1.0000
86	1	74	0.4536	0.4536	1.0468	-1	-0.0909
86	1	75	0.4487	0.4487	1.0391	-1	1.0000
86	1	76	0.4487	0.4487	1.0353	-1	1.0000
86	1	77	0.4585	0.4585	1.0295	1.919192e-01	1.0000
86	1	78	0.4755	0.4755	1.0220	1	1.0000
86	1	79	0.5105	0.5105	1.0164	1	1.0000
86	1	80	0.5564	0.5564	1.0100	1	1.0000
86	1	81	0.6169	0.6169	1.0025	1	1.0000
86	1	82	0.6807	0.6807	0.9967	1	1.0000
86	1	83	0.7396	0.7396	0.9924	1	1.0000
86	1	84	0.7850	0.7850	0.9915	1	1.0000
86	1	85	0.8249	0.8249	0.9912	1	1.0000
86	1	86	0.8614	0.8614	0.9912	1	1.0000
86	1	87	0.8898	0.8898	0.9912	1	1.0000
86	1	88	0.9225	0.9225	0.9923	1	1.0000
86	1	89	0.9584	0.9584	0.9941	1	1.0000
86	1	90	0.9745	0.9745	0.9951	1	1.0000
86	1	91	0.9861	0.9861	0.9960	1	1.0000
86	1	92	0.9918	0.9918	0.9969	1	1.0000
86	1	93	0.9958	0.9958	0.9987	1	1.0000
86	1	94	0.9985	0.9985	1.0000	1	1.0000
86	1	95	0.9985	0.9985	1.0000	1	1.0000
86	1	96	0.9992	0.9992	1.0000	1	1.0000
86	1	97	1.0000	1.0000	1.0000	1	1.0000
86	1	98	1.0000	1.0000	1.0000	1	1.0000
86	1	99	1.0000	1.0000	1.0000	1	1.0000
86	1	100	1.0000	1.0000	1.0000	1	1.0000
86	2	1	0.0000	0.0000	0.0000	-1	-0.3116
86	2	2	-0.0145	-0.0145	0.0582	-1	-0.2271
86	2	3	-0.0276	-0.0276	0.1259	-1	-0.1556
86	2	4	-0.0387	-0.0387	0.2062	-1	-0.1015
86	2	5	-0.0418	-0.0418	0.2400	-1	-0.0547
86	2	6	-0.0430	-0.0430	0.2636	-1	-0.0220
86	2	7	-0.0430	-0.0430	0.2806	-1	-0.0216
86	2	8	-0.0430	-0.0430	0.2912	-1	0.0362
86	2	9	-0.0429	-0.0429	0.2991	-1	0.1603
86	2	10	-0.0420	-0.0420	0.3061	-1	0.5455
86	2	11	-0.0412	-0.0412	0.3097	-1	0.4451
86	2	12	-0.0403	-0.0403	0.3107	-1	-0.0195
86	2	13	-0.0403	-0.0403	0.3117	-1	-0.0195
86	2	14	-0.0403	-0.0403	0.3123	-1	-0.0195
86	2	15	-0.0403	-0.0403	0.3123	-1	-0.0195
86	2	16	-0.0403	-0.0403	0.3132	-1	-0.0194
86	2	17	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	18	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	19	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	20	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	21	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	22	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	23	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	24	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	25	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	26	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	27	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	28	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	29	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	30	-0.0403	-0.0403	0.3139	-1	-0.0194
86	2	31	-0.0403	-0.0403	0.3139	-1	0.0732
86	2	32	-0.0403	-0.0403	0.3139	-1.717172e-01	0.7220
86	2	33	-0.0393	-0.0393	0.3145	1	1.0000
86	2	34	-0.0376	-0.0376	0.3155	1	1.0000
86	2	35	-0.0291	-0.0291	0.3175	1	1.0000
86	2	36	-0.0172	-0.0172	0.3208	1	1.0000
86	2	37	-0.0010	-0.0010	0.3258	1	1.0000
86	2	38	0.0079	0.0079	0.3308	1	0.9610
86	2	39	0.0149	0.0149	0.3355	1	0.9355
86	2	40	0.0200	0.0200	0.3395	1	0.9601
86	2	41	0.0294	0.0294	0.3464	1	0.9560
86	2	42	0.0411	0.0411	0.3549	1	0.9394
86	2	43	0.0556	0.0556	0.3659	1	0.9167
86	2	44	0.0731	0.0731	0.3798	1	0.9137
86	2	45	0.0927	0.0927	0.3959	1	0.9254
86	2	46	0.1235	0.1235	0.4200	1	0.9384
86	2	47	0.1562	0.1562	0.4449	1	0.9390
86	2	48	0.1912	0.1912	0.4710	1	0.9231
86	2	49	0.2116	0.2116	0.4868	1	0.9028
86	2	50	0.2279	0.2279	0.4997	1	0.8821
86	2	51	0.2399	0.2399	0.5098	1	0.8623
86	2	52	0.2561	0.2561	0.5241	1	0.7995
86	2	53	0.2733	0.2733	0.5400	1	0.7385
86	2	54	0.2862	0.2862	0.5551	1	0.7919
86	2	55	0.3102	0.3102	0.5793	1	0.8067
86	2	56	0.3427	0.3427	0.6104	1	0.7924
86	2	57	0.3847	0.3847	0.6516	1	0.8314
86	2	58	0.4321	0.4321	0.6940	1	0.8652
86	2	59	0.4868	0.4868	0.7382	1	0.8921
86	2	60	0.5489	0.5489	0.7815	1	0.8944
86	2	61	0.6119	0.6119	0.8238	1	0.9037
86	2	62	0.6744	0.6744	0.8639	1	0.9401
86	2	63	0.7307	0.7307	0.8940	1	0.9063
86	2	64	0.7842	0.7842	0.9210	1	0.8666
86	2	65	0.8355	0.8355	0.9531	1	0.9600
86	2	66	0.8790	0.8790	0.9829	1	1.0000
86	2	67	0.9167	0.9167	1.0110	1	1.0000
86	2	68	0.9569	0.9569	1.0442	1	1.0000
86	2	69	0.9861	0.9861	1.0687	1	1.0000
86	2	70	1.0006	1.0006	1.0817	1	1.0000
86	2	71	1.0181	1.0181	1.0948	1	1.0000
86	2	72	1.0360	1.0360	1.1061	1	1.0000
86	2	73	1.0540	1.0540	1.1131	1	1.0000
86	2	74	1.0646	1.0646	1.1180	1	1.0000
86	2	75	1.0715	1.0715	1.1215	1	1.0000
86	2	76	1.0732	1.0732	1.1215	1	1.0000
86	2	77	1.0739	1.0739	1.1215	1	1.0000
86	2	78	1.0739	1.0739	1.1215	1	1.0000
86	2	79	1.0739	1.0739	1.1215	1	1.0000
86	2	80	1.0739	1.0739	1.1215	1	1.0000
86	2	81	1.0739	1.0739	1.1215	1	1.0000
86	2	82	1.0739	1.0739	1.1215	1	1.0000
86	2	83	1.0739	1.0739	1.1209	1	1.0000
86	2	84	1.0739	1.0739	1.1189	1	1.0000
86	2	85	1.0715	1.0715	1.1097	1	1.0000
86	2	86	1.0671	1.0671	1.0966	1	1.0000
86	2	87	1.0568	1.0568	1.0776	1	1.0000
86	2	88	1.0456	1.0456	1.0591	1	1.0000
86	2	89	1.0336	1.0336	1.0410	1	1.0000
86	2	90	1.0233	1.0233	1.0280	1	1.0000
86	2	91	1.0142	1.0142	1.0162	1	1.0000
86	2	92	1.0065	1.0065	1.0062	1	1.0000
86	2	93	1.0032	1.0032	1.0030	1	1.0000
86	2	94	1.0011	1.0011	1.0013	1	1.0000
86	2	95	1.0002	1.0002	1.0003	1	1.0000
86	2	96	1.0000	1.0000	1.0000	1	1.0000
86	2	97	1.0000	1.0000	1.0000	1	1.0000
86	2	98	1.0000	1.0000	1.0000	1	1.0000
86	2	99	1.0000	1.0000	1.0000	1	1.0000
86	2	100	1.0000	1.0000	1.0000	1	1.0000
86	3	1	-0.0000	0.0000	0.0000	1	-0.0000
86	3	2	-0.0000	0.0000	0.0426	1	-0.0000
86	3	3	-0.0000	0.0000	0.0780	1	-0.0000
86	3	4	-0.0000	0.0000	0.1054	1	-0.0000
86	3	5	-0.0000	0.0000	0.1253	1	-0.0000
86	3	6	-0.0000	0.0000	0.1375	1	-0.0000
86	3	7	-0.0000	0.0000	0.1424	1	0.0522
86	3	8	-0.0000	0.0000	0.1439	1	0.3442
86	3	9	-0.0013	0.0013	0.1481	1	0.3440
86	3	10	-0.0015	0.0015	0.1488	1	0.4560
86	3	11	-0.0024	0.0024	0.1507	1	0.4979
86	3	12	-0.0030	0.0030	0.1521	1	0.4978
86	3	13	-0.0030	0.0030	0.1521	1	0.4978
86	3	14	-0.0030	0.0030	0.1521	1	0.4978
86	3	15	-0.0030	0.0030	0.1521	1	0.4978
86	3	16	-0.0030	0.0030	0.1521	1	0.4978
86	3	17	-0.0030	0.0030	0.1521	1	0.4978
86	3	18	-0.0030	0.0030	0.1521	1	0.4978
86	3	19	-0.0030	0.0030	0.1521	1	0.4978
86	3	20	-0.0030	0.0030	0.1521	1	0.4978
86	3	21	-0.0030	0.0030	0.1521	1	0.4978
86	3	22	-0.0030	0.0030	0.1521	1	0.4978
86	3	23	-0.0030	0.0030	0.1521	1	0.4978
86	3	24	-0.0030	0.0030	0.1521	1	0.4978
86	3	25	-0.0030	0.0030	0.1521	1	0.4978
86	3	26	-0.0030	0.0030	0.1521	1	0.4978
86	3	27	-0.0030	0.0030	0.1521	1	0.4978
86	3	28	-0.0030	0.0030	0.1521	1	0.4978
86	3	29	-0.0030	0.0030	0.1521	1	0.4978
86	3	30	-0.0030	0.0030	0.1521	1	0.4978
86	3	31	-0.0030	0.0030	0.1521	1	0.4978
86	3	32	-0.0030	0.0030	0.1521	1	0.4978
86	3	33	-0.0030	0.0030	0.1521	1	0.4978
86	3	34	-0.0030	0.0030	0.1521	1	0.4978
86	3	35	-0.0030	0.0030	0.1521	1	0.2103
86	3	36	-0.0020	0.0020	0.1523	-3.939394e-01	-1.0000
86	3	37	0.0149	-0.0149	0.1566	-1	-1.0000
86	3	38	0.0342	-0.0342	0.1608	-1	-1.0000
86	3	39	0.0414	-0.0414	0.1620	-1	-1.0000
86	3	40	0.0513	-0.0513	0.1660	-1	-1.0000
86	3	41	0.0810	-0.0810	0.1816	-1	-1.0000
86	3	42	0.1352	-0.1352	0.2143	-1	-1.0000
86	3	43	0.2017	-0.2017	0.2627	-1	-1.0000
86	3	44	0.2864	-0.2864	0.3308	-1	-1.0000
86	3	45	0.3805	-0.3805	0.4118	-1	-1.0000
86	3	46	0.4757	-0.4757	0.4899	-1	-1.0000
86	3	47	0.5693	-0.5693	0.5689	-1	-1.0000
86	3	48	0.6596	-0.6596	0.6452	-1	-1.0000
86	3	49	0.7418	-0.7418	0.7098	-1	-1.0000
86	3	50	0.8061	-0.8061	0.7577	-1	-1.0000
86	3	51	0.8464	-0.8464	0.7861	-1	-1.0000
86	3	52	0.8725	-0.8725	0.8067	-1	-1.0000
86	3	53	0.8982	-0.8982	0.8297	-1	-1.0000
86	3	54	0.9174	-0.9174	0.8472	-1	-1.0000
86	3	55	0.9317	-0.9317	0.8582	-1	-1.0000
86	3	56	0.9447	-0.9447	0.8659	-1	-1.0000
86	3	57	0.9536	-0.9536	0.8716	-1	-1.0000
86	3	58	0.9601	-0.9601	0.8773	-1	-1.0000
86	3	59	0.9630	-0.9630	0.8790	-1	-1.0000
86	3	60	0.9686	-0.9686	0.8837	-1	-1.0000
86	3	61	0.9751	-0.9751	0.8919	-1	-1.0000
86	3	62	0.9833	-0.9833	0.9037	-1	-1.0000
86	3	63	0.9930	-0.9930	0.9190	-1	-1.0000
86	3	64	1.0004	-1.0004	0.9360	-1	-1.0000
86	3	65	1.0043	-1.0043	0.9402	-1	-1.0000
86	3	66	1.0046	-1.0046	0.9418	-1	-1.0000
86	3	67	1.0046	-1.0046	0.9444	-1	-1.0000
86	3	68	1.0046	-1.0046	0.9472	-1	-1.0000
86	3	69	1.0046	-1.0046	0.9519	-1	-1.0000
86	3	70	1.0046	-1.0046	0.9590	-1	-1.0000
86	3	71	1.0046	-1.0046	0.9665	-1	-1.0000
86	3	72	1.0046	-1.0046	0.9764	-1	-1.0000
86	3	73	1.0046	-1.0046	0.9823	-1	-1.0000
86	3	74	1.0035	-1.0035	0.9891	-1	-1.0000
86	3	75	1.0022	-1.0022	0.9944	-1	-1.0000
86	3	76	1.0009	-1.0009	0.9980	-1	-1.0000
86	3	77	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	78	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	79	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	80	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	81	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	82	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	83	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	84	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	85	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	86	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	87	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	88	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	89	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	90	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	91	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	92	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	93	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	94	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	95	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	96	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	97	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	98	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	99	1.0000	-1.0000	1.0000	-1	-1.0000
86	3	100	1.0000	-1.0000	1.0000	-1	-1.0000
86	4	1	-0.0000	0.0000	0.0000	1	0.0377
86	4	2	-0.0009	0.0009	0.0312	1	0.1237
86	4	3	-0.0026	0.0026	0.0575	1	0.1909
86	4	4	-0.0054	0.0054	0.0772	1	0.2331
86	4	5	-0.0090	0.0090	0.0961	1	0.2538
86	4	6	-0.0119	0.0119	0.1107	1	0.3088
86	4	7	-0.0128	0.0128	0.1148	1	0.4584
86	4	8	-0.0144	0.0144	0.1190	1	0.4315
86	4	9	-0.0161	0.0161	0.1230	1	0.3171
86	4	10	-0.0170	0.0170	0.1261	1	0.1022
86	4	11	-0.0174	0.0174	0.1286	1	0.0101
86	4	12	-0.0174	0.0174	0.1307	1	0.0101
86	4	13	-0.0174	0.0174	0.1307	1	0.0101
86	4	14	-0.0174	0.0174	0.1307	1	0.2417
86	4	15	-0.0174	0.0174	0.1307	1	0.7822
86	4	16	-0.0182	0.0182	0.1316	1	0.8594
86	4	17	-0.0189	0.0189	0.1324	1	0.8593
86	4	18	-0.0189	0.0189	0.1324	1	0.8593
86	4	19	-0.0189	0.0189	0.1324	1	0.8593
86	4	20	-0.0189	0.0189	0.1324	1	0.8593
86	4	21	-0.0189	0.0189	0.1324	1	0.8593
86	4	22	-0.0189	0.0189	0.1324	1	0.8593
