Subject	Trial	TimePt	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
100	1	1	0.0000	0.0000	0.0000	-1	-0.1774
100	1	2	0.0092	-0.0092	0.0656	-1	-0.1340
100	1	3	0.0151	-0.0151	0.1189	-1	-0.1311
100	1	4	0.0192	-0.0192	0.1598	-1	-0.1255
100	1	5	0.0225	-0.0225	0.1906	-1	-0.1085
100	1	6	0.0248	-0.0248	0.2203	-1	-0.1728
100	1	7	0.0281	-0.0281	0.2436	-1	-0.0708
100	1	8	0.0296	-0.0296	0.2617	-1	-0.0151
100	1	9	0.0296	-0.0296	0.2730	-1	-0.0149
100	1	10	0.0296	-0.0296	0.2755	-1	-0.0149
100	1	11	0.0296	-0.0296	0.2755	-1	-0.0149
100	1	12	0.0296	-0.0296	0.2755	-1	-0.0149
100	1	13	0.0296	-0.0296	0.2755	-1	-0.0149
100	1	14	0.0296	-0.0296	0.2755	-1	-0.0149
100	1	15	0.0296	-0.0296	0.2755	-1	-0.0149
100	1	16	0.0296	-0.0296	0.2755	-1	-0.0149
100	1	17	0.0296	-0.0296	0.2755	-1	-0.0149
100	1	18	0.0296	-0.0296	0.2755	-1	-0.0149
100	1	19	0.0296	-0.0296	0.2755	-1	-0.0149
100	1	20	0.0296	-0.0296	0.2755	1.717172e-01	0.0939
100	1	21	0.0288	-0.0288	0.2817	1	0.3218
100	1	22	0.0251	-0.0251	0.2925	1	0.5242
100	1	23	0.0169	-0.0169	0.3075	1	0.6199
100	1	24	0.0008	-0.0008	0.3310	1	0.6604
100	1	25	-0.0202	0.0202	0.3588	1	0.7499
100	1	26	-0.0572	0.0572	0.3986	1	0.8150
100	1	27	-0.1134	0.1134	0.4522	1	0.8602
100	1	28	-0.1893	0.1893	0.5191	1	0.9167
100	1	29	-0.2883	0.2883	0.5909	1	0.9045
100	1	30	-0.3733	0.3733	0.6530	1	0.8935
100	1	31	-0.4448	0.4448	0.7054	1	0.8951
100	1	32	-0.5043	0.5043	0.7484	1	0.9046
100	1	33	-0.5549	0.5549	0.7818	1	0.8657
100	1	34	-0.5868	0.5868	0.8047	1	0.9534
100	1	35	-0.5998	0.5998	0.8137	1	0.7599
