Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
32	1	1	0.000	-0.0000	0.0000	0.0000	1	0.0000
32	1	2	0.017	-0.0000	0.0000	0.0119	1	0.2782
32	1	3	0.034	-0.0053	0.0053	0.0356	1	0.2773
32	1	4	0.050	-0.0119	0.0119	0.0652	1	0.5211
32	1	5	0.067	-0.0239	0.0239	0.0919	1	0.4163
32	1	6	0.084	-0.0332	0.0332	0.1185	1	0.4249
32	1	7	0.101	-0.0411	0.0411	0.1407	1	0.3146
32	1	8	0.118	-0.0464	0.0464	0.1615	1	0.3133
32	1	9	0.134	-0.0517	0.0517	0.1822	1	0.0961
32	1	10	0.151	-0.0531	0.0531	0.2044	1	0.0874
32	1	11	0.168	-0.0544	0.0544	0.2296	1	0.0288
32	1	12	0.185	-0.0544	0.0544	0.2444	1	0.0284
32	1	13	0.202	-0.0544	0.0544	0.2533	1	0.1349
32	1	14	0.218	-0.0557	0.0557	0.2667	1	0.2633
32	1	15	0.235	-0.0570	0.0570	0.2726	1	0.0289
32	1	16	0.252	-0.0570	0.0570	0.2756	1	0.0288
32	1	17	0.269	-0.0570	0.0570	0.2756	1	0.0288
32	1	18	0.286	-0.0570	0.0570	0.2770	1	0.0287
32	1	19	0.302	-0.0570	0.0570	0.2770	1	0.0287
32	1	20	0.319	-0.0570	0.0570	0.2770	1	0.0287
32	1	21	0.336	-0.0570	0.0570	0.2770	1	0.0287
32	1	22	0.353	-0.0570	0.0570	0.2770	1	0.0287
32	1	23	0.370	-0.0570	0.0570	0.2770	1	0.0287
32	1	24	0.386	-0.0570	0.0570	0.2770	1	0.8024
32	1	25	0.403	-0.0584	0.0584	0.2785	1	0.8022
32	1	26	0.420	-0.0584	0.0584	0.2785	1	0.8022
32	1	27	0.437	-0.0584	0.0584	0.2785	1	0.8022
32	1	28	0.454	-0.0597	0.0597	0.2785	1	0.8029
32	1	29	0.470	-0.0610	0.0610	0.2785	1	0.8037
32	1	30	0.487	-0.0610	0.0610	0.2785	1	0.8037
32	1	31	0.504	-0.0610	0.0610	0.2785	1	0.8037
32	1	32	0.521	-0.0637	0.0637	0.2785	1	0.8051
32	1	33	0.538	-0.0637	0.0637	0.2785	1	0.8051
32	1	34	0.554	-0.0637	0.0637	0.2785	1	0.8051
32	1	35	0.571	-0.0637	0.0637	0.2785	1	0.8051
32	1	36	0.588	-0.0637	0.0637	0.2785	1	0.8051
32	1	37	0.605	-0.0650	0.0650	0.2785	1	0.8058
32	1	38	0.622	-0.0650	0.0650	0.2785	1	0.8058
32	1	39	0.638	-0.0650	0.0650	0.2785	1	0.8058
32	1	40	0.655	-0.0650	0.0650	0.2785	1	0.8058
32	1	41	0.672	-0.0650	0.0650	0.2785	1	0.8058
32	1	42	0.689	-0.0663	0.0663	0.2800	1	0.4208
32	1	43	0.706	-0.0703	0.0703	0.2904	1	0.3395
32	1	44	0.722	-0.0729	0.0729	0.2993	1	0.6151
32	1	45	0.739	-0.0849	0.0849	0.3185	1	0.5954
32	1	46	0.756	-0.0981	0.0981	0.3407	1	0.5465
32	1	47	0.773	-0.1141	0.1141	0.3704	1	0.6461
32	1	48	0.790	-0.1393	0.1393	0.4074	1	0.5686
32	1	49	0.807	-0.1658	0.1658	0.4533	1	0.6085
32	1	50	0.823	-0.1936	0.1936	0.4963	1	0.6500
32	1	51	0.840	-0.2228	0.2228	0.5363	1	0.5404
32	1	52	0.857	-0.2507	0.2507	0.5852	1	0.4930
32	1	53	0.874	-0.2653	0.2653	0.6133	1	0.4601
32	1	54	0.891	-0.2745	0.2745	0.6326	1	0.2268
32	1	55	0.907	-0.2759	0.2759	0.6400	-1	0.0775
32	1	56	0.924	-0.2759	0.2759	0.6430	-1	-0.2723
32	1	57	0.941	-0.2745	0.2745	0.6459	-1	-0.8765
32	1	58	0.958	-0.2613	0.2613	0.6519	-1	-1.0000
32	1	59	0.975	-0.1857	0.1857	0.6726	-1	-1.0000
32	1	60	0.991	-0.0186	0.0186	0.7141	-1	-1.0000
32	1	61	1.008	0.2215	-0.2215	0.7733	-1	-1.0000
32	1	62	1.025	0.6286	-0.6286	0.8696	-1	-1.0000
32	1	63	1.042	0.8422	-0.8422	0.9363	-1	-1.0000
32	1	64	1.059	0.9629	-0.9629	0.9763	-1	-1.0000
32	1	65	1.076	0.9960	-0.9960	0.9941	-1	-1.0000
32	1	66	1.092	1.0000	-1.0000	0.9985	-1	-1.0000
32	1	67	1.109	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	68	1.126	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	69	1.143	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	70	1.160	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	71	1.176	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	72	1.193	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	73	1.210	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	74	1.227	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	75	1.244	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	76	1.260	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	77	1.277	1.0000	-1.0000	1.0000	-1	-1.0000
32	1	78	1.294	1.0000	-1.0000	1.0000	-1	-1.0000
32	2	1	0.000	0.0000	0.0000	0.0000	1	0.0000
32	2	2	0.017	0.0791	0.0791	0.0744	1	1.0000
32	2	3	0.034	0.1488	0.1488	0.1336	1	0.9904
32	2	4	0.051	0.2023	0.2023	0.1889	1	0.9240
32	2	5	0.067	0.2302	0.2302	0.2214	1	0.7397
32	2	6	0.084	0.2488	0.2488	0.2519	1	0.7726
32	2	7	0.101	0.2651	0.2651	0.2767	1	0.9164
32	2	8	0.118	0.2767	0.2767	0.2901	1	0.8790
32	2	9	0.135	0.2814	0.2814	0.2958	1	1.0000
32	2	10	0.151	0.2884	0.2884	0.3015	1	0.8796
32	2	11	0.168	0.2930	0.2930	0.3073	1	1.0000
32	2	12	0.185	0.2977	0.2977	0.3092	1	1.0000
32	2	13	0.202	0.3023	0.3023	0.3130	1	1.0000
32	2	14	0.219	0.3070	0.3070	0.3168	1	0.7393
32	2	15	0.236	0.3093	0.3093	0.3206	1	1.0000
32	2	16	0.252	0.3140	0.3140	0.3244	1	1.0000
32	2	17	0.269	0.3186	0.3186	0.3263	1	1.0000
32	2	18	0.286	0.3186	0.3186	0.3263	1	1.0000
32	2	19	0.303	0.3186	0.3186	0.3263	1	1.0000
32	2	20	0.320	0.3186	0.3186	0.3263	1	1.0000
32	2	21	0.336	0.3186	0.3186	0.3263	1	1.0000
32	2	22	0.353	0.3186	0.3186	0.3263	1	1.0000
32	2	23	0.370	0.3186	0.3186	0.3263	1	1.0000
32	2	24	0.387	0.3186	0.3186	0.3263	1	1.0000
32	2	25	0.403	0.3186	0.3186	0.3263	1	1.0000
32	2	26	0.420	0.3186	0.3186	0.3263	1	1.0000
32	2	27	0.437	0.3186	0.3186	0.3263	1	1.0000
32	2	28	0.454	0.3186	0.3186	0.3263	1	1.0000
32	2	29	0.471	0.3186	0.3186	0.3263	1	1.0000
32	2	30	0.487	0.3186	0.3186	0.3263	1	1.0000
32	2	31	0.504	0.3186	0.3186	0.3263	1	1.0000
32	2	32	0.521	0.3186	0.3186	0.3263	1	1.0000
32	2	33	0.538	0.3186	0.3186	0.3263	1	1.0000
32	2	34	0.555	0.3186	0.3186	0.3263	1	1.0000
32	2	35	0.571	0.3186	0.3186	0.3263	1	1.0000
32	2	36	0.588	0.3186	0.3186	0.3263	1	0.8848
32	2	37	0.605	0.3279	0.3279	0.3378	1	0.7416
32	2	38	0.622	0.3442	0.3442	0.3645	1	0.8002
32	2	39	0.639	0.3721	0.3721	0.4046	1	0.8368
32	2	40	0.655	0.4186	0.4186	0.4656	1	0.8785
32	2	41	0.672	0.5093	0.5093	0.5725	1	0.8503
32	2	42	0.689	0.5442	0.5442	0.6145	1	0.9208
32	2	43	0.706	0.5953	0.5953	0.6660	1	1.0000
32	2	44	0.723	0.6791	0.6791	0.7328	1	1.0000
32	2	45	0.740	0.7651	0.7651	0.7844	1	1.0000
32	2	46	0.756	0.8372	0.8372	0.8244	1	1.0000
32	2	47	0.773	0.8837	0.8837	0.8569	1	1.0000
32	2	48	0.790	0.9116	0.9116	0.8855	1	1.0000
32	2	49	0.807	0.9302	0.9302	0.9103	1	1.0000
32	2	50	0.824	0.9488	0.9488	0.9370	1	1.0000
32	2	51	0.840	0.9628	0.9628	0.9637	1	1.0000
32	2	52	0.857	0.9698	0.9698	0.9771	1	1.0000
32	2	53	0.874	0.9791	0.9791	0.9847	1	1.0000
32	2	54	0.891	0.9884	0.9884	0.9924	1	1.0000
32	2	55	0.908	0.9930	0.9930	0.9943	1	1.0000
32	2	56	0.925	0.9977	0.9977	0.9981	1	1.0000
32	2	57	0.941	1.0000	1.0000	1.0000	1	1.0000
32	2	58	0.958	1.0000	1.0000	1.0000	1	1.0000
32	2	59	0.975	1.0000	1.0000	1.0000	1	1.0000
