Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
73.0000	1.0000	Decrease Desire	ClifBar	5.0000	6.0000	2.0000	2	1.0000	8.8513	5.6762	0.5670	0.0000	5.6762	0.1728	1.0000	0.3120	0.3120	-0.0000	0.4431
73.0000	2.0000	Decrease Desire	Orange	5.0000	6.0000	6.0000	5	1.0000	6.8025	0.4369	-0.1001	0.0000	0.4369	0.1878	1.0000	0.0085	0.0304	-0.0219	1.0476
73.0000	3.0000	Decrease Desire	Cheerios	2.0000	6.0000	2.0000	2	-1.0000	2.7723	1.1931	-0.1962	0.0000	1.1931	0.1595	-1.0000	0.1339	0.1420	-0.0081	0.3473
73.0000	4.0000	Decrease Desire	TofuDessert	2.0000	6.0000	2.0000	4	1.0000	3.2443	0.1009	-0.8768	12.0000	2.2527	0.7545	1.0000	2.0326	2.0326	-0.0000	3.4160
73.0000	5.0000	Decrease Desire	OatBran	2.0000	6.0000	6.0000	2	-1.0000	1.5297	0.1008	-0.3962	4.0000	0.8237	0.2086	-1.0000	-0.0211	0.0861	-0.1072	-0.5479
73.0000	6.0000	Decrease Desire	Fritos	2.0000	6.0000	2.0000	5	-1.0000	1.0926	0.4539	-0.3979	0.0000	0.4539	0.2073	-1.0000	0.1021	0.1306	-0.0285	0.5188
73.0000	7.0000	Decrease Desire	FrozenPeas	2.0000	6.0000	6.0000	2	-1.0000	1.3620	0.1179	0.2750	3.0000	0.6729	2.5735	1.0000	-3.3948	0.0170	-3.4118	-9.3075
73.0000	8.0000	Decrease Desire	MangoChunks	6.0000	6.0000	6.0000	5	1.0000	1.5129	0.3363	-0.9269	3.0000	0.8910	1.4747	-1.0000	-2.1228	0.0023	-2.1251	-5.6013
73.0000	9.0000	Decrease Desire	CheeseNips	2.0000	6.0000	2.0000	5	-1.0000	1.2102	0.1177	0.5328	3.0000	0.9917	0.5094	1.0000	-0.3355	0.0017	-0.3372	-1.1356
73.0000	10.0000	Decrease Desire	AppleChips	6.0000	6.0000	6.0000	5	1.0000	1.5128	0.1009	-0.3951	4.0000	0.7901	0.9543	1.0000	-1.3523	0.0001	-1.3523	-3.7444
73.0000	11.0000	Respond Naturally	GreenGrapes	5.0000	6.0000	6.0000	4	1.0000	0.9582	0.1177	-1.1302	2.0000	0.4371	0.3957	1.0000	-0.4756	0.0267	-0.5023	-1.4716
73.0000	12.0000	Respond Naturally	SlicedTurkey	2.0000	6.0000	2.0000	5	1.0000	1.2439	0.1009	-1.0883	4.0000	0.8237	0.5839	1.0000	-0.6767	0.0117	-0.6883	-2.3306
73.0000	13.0000	Respond Naturally	Starburst	2.0000	6.0000	2.0000	6	-1.0000	1.6471	0.2351	0.0233	6.0000	1.1765	35.8003	-1.0000	-49.0276	0.0000	-49.0276	-132.9234
73.0000	14.0000	Respond Naturally	FrozenPeas	2.0000	6.0000	6.0000	6	-1.0000	1.0254	0.2185	0.6505	2.0000	0.5043	2.0453	-1.0000	-2.0185	0.0000	-2.0185	-6.4827
73.0000	15.0000	Respond Naturally	WaterChestnuts	4.0000	6.0000	6.0000	5	1.0000	1.2608	0.2017	-0.1892	3.0000	0.7229	0.9198	-1.0000	-1.2706	0.0000	-1.2706	-3.6889
73.0000	16.0000	Respond Naturally	GreenBeans	2.0000	6.0000	6.0000	4	-1.0000	3.1268	0.1177	1.3820	13.0000	2.6225	1.2737	1.0000	1.4871	1.6158	-0.1287	4.7059
73.0000	17.0000	Respond Naturally	Aero	6.0000	6.0000	2.0000	1	1.0000	1.1429	0.2185	-0.2196	1.0000	0.3530	1.4627	-1.0000	-1.7916	0.1123	-1.9040	-5.6864
73.0000	18.0000	Respond Naturally	Onion	2.0000	6.0000	6.0000	2	-1.0000	0.9918	0.2185	1.1176	2.0000	0.4875	0.6119	-1.0000	-0.2696	0.1330	-0.4026	-1.1401
73.0000	19.0000	Respond Naturally	GreenPepper	2.0000	6.0000	6.0000	2	-1.0000	1.1430	0.1849	0.5615	2.0000	0.4539	0.8909	-1.0000	-0.7678	0.0058	-0.7736	-3.0130
73.0000	20.0000	Respond Naturally	Broccoli	2.0000	2.0000	6.0000	4	-1.0000	0.9414	0.1849	0.7189	2.0000	0.4707	0.9694	-1.0000	-0.0292	0.2501	-0.2793	-1.4555
73.0000	21.0000	Decrease Desire	CannedArtichoke	2.0000	6.0000	6.0000	5	-1.0000	1.3280	0.7565	0.1969	0.0000	0.7565	10.5276	-1.0000	-10.2159	0.0004	-10.2163	-29.7994
73.0000	22.0000	Decrease Desire	SlimStyles	2.0000	6.0000	2.0000	2	-1.0000	1.1598	0.2017	0.5711	4.0000	0.7733	3.8078	-1.0000	5.4589	5.4925	-0.0336	15.2720
73.0000	23.0000	Decrease Desire	Beets	6.0000	6.0000	6.0000	2	-1.0000	1.2440	0.1009	0.9474	5.0000	0.9582	2.5899	1.0000	3.1569	3.1805	-0.0236	10.1839
73.0000	24.0000	Decrease Desire	FrozenBroccoli	2.0000	6.0000	6.0000	6	-1.0000	0.8574	0.1009	0.9058	1.0000	0.2186	5.9275	1.0000	6.3958	6.4554	-0.0595	17.0768
73.0000	25.0000	Decrease Desire	Twizzlers	2.0000	6.0000	2.0000	4	-1.0000	1.8154	0.2017	1.2917	4.0000	0.7733	1.0905	-1.0000	0.2527	0.3975	-0.1448	1.6598
