Subject	Trial	TimePt	Time	ChoiceX	ChoiceSignedX	ChoiceY	Drx	Trajectory
50	1	1	0.000	0.0000	0.0000	0.0000	1	0.6273
50	1	2	0.017	0.0033	0.0033	0.0061	1	0.0021
50	1	3	0.034	0.0033	0.0033	0.0091	1	0.0021
50	1	4	0.051	0.0033	0.0033	0.0091	1	0.0021
50	1	5	0.067	0.0033	0.0033	0.0091	1	0.0021
50	1	6	0.084	0.0033	0.0033	0.0091	1	0.0021
50	1	7	0.101	0.0033	0.0033	0.0091	1	0.0021
50	1	8	0.118	0.0033	0.0033	0.0091	1	0.0021
50	1	9	0.134	0.0033	0.0033	0.0091	1	0.0021
50	1	10	0.151	0.0033	0.0033	0.0091	1	-0.6216
50	1	11	0.168	0.0016	0.0016	0.0122	1	-0.6214
50	1	12	0.185	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	13	0.202	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	14	0.218	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	15	0.235	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	16	0.252	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	17	0.269	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	18	0.286	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	19	0.302	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	20	0.319	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	21	0.336	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	22	0.353	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	23	0.369	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	24	0.386	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	25	0.403	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	26	0.420	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	27	0.437	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	28	0.453	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	29	0.470	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	30	0.487	-0.0016	-0.0016	0.0122	1	-0.6235
50	1	31	0.504	-0.0065	-0.0065	0.0213	1	-0.1827
50	1	32	0.521	-0.0098	-0.0098	0.0442	1	-0.0061
50	1	33	0.537	-0.0098	-0.0098	0.0869	1	-0.0059
50	1	34	0.554	-0.0098	-0.0098	0.1509	1	0.1131
50	1	35	0.571	-0.0016	-0.0016	0.2302	1	0.2304
50	1	36	0.588	0.0196	0.0196	0.3293	1	0.3367
50	1	37	0.605	0.0622	0.0622	0.4573	1	0.2844
50	1	38	0.621	0.0949	0.0949	0.5716	1	0.3006
50	1	39	0.638	0.1227	0.1227	0.6570	1	0.1422
50	1	40	0.655	0.1293	0.1293	0.7043	1	0.1115
50	1	41	0.672	0.1309	0.1309	0.7195	1	0.3404
50	1	42	0.689	0.1375	0.1375	0.7348	1	0.3113
50	1	43	0.705	0.1440	0.1440	0.7515	1	0.2242
50	1	44	0.722	0.1457	0.1457	0.7576	1	0.4933
50	1	45	0.739	0.1489	0.1489	0.7622	1	0.4919
50	1	46	0.756	0.1489	0.1489	0.7622	1	0.4919
50	1	47	0.773	0.1489	0.1489	0.7622	1	0.0257
50	1	48	0.789	0.1489	0.1489	0.7637	-1	0.0255
50	1	49	0.806	0.1489	0.1489	0.7668	-1	0.0251
50	1	50	0.823	0.1080	0.1080	0.7744	-1	-1.0000
50	1	51	0.840	0.0229	0.0229	0.7851	-1	-1.0000
50	1	52	0.857	-0.1211	-0.1211	0.7988	-1	-1.0000
50	1	53	0.873	-0.2570	-0.2570	0.8155	-1	-1.0000
50	1	54	0.890	-0.3388	-0.3388	0.8277	-1	-0.9909
50	1	55	0.907	-0.3666	-0.3666	0.8354	-1	-0.9905
50	1	56	0.924	-0.3699	-0.3699	0.8354	1	-0.9915
50	1	57	0.941	-0.3699	-0.3699	0.8354	1	-0.9915
50	1	58	0.957	-0.3682	-0.3682	0.8354	1	1.0000
50	1	59	0.974	-0.3322	-0.3322	0.8354	1	1.0000
50	1	60	0.991	-0.2537	-0.2537	0.8293	1	1.0000
50	1	61	1.008	-0.2160	-0.2160	0.8232	1	1.0000
50	1	62	1.025	-0.1653	-0.1653	0.8186	1	1.0000
50	1	63	1.041	-0.0786	-0.0786	0.8186	1	1.0000
50	1	64	1.058	0.0671	0.0671	0.8186	1	1.0000
50	1	65	1.075	0.2111	0.2111	0.8354	1	1.0000
50	1	66	1.092	0.3617	0.3617	0.8552	1	1.0000
50	1	67	1.109	0.5057	0.5057	0.8872	1	0.9987
50	1	68	1.125	0.6448	0.6448	0.9192	1	0.9759
50	1	69	1.142	0.7545	0.7545	0.9482	1	0.9184
50	1	70	1.159	0.8265	0.8265	0.9726	1	0.7506
50	1	71	1.176	0.8396	0.8396	0.9802	1	0.8816
50	1	72	1.193	0.8445	0.8445	0.9817	1	0.5802
50	1	73	1.209	0.8462	0.8462	0.9832	1	0.5758
50	1	74	1.226	0.8462	0.8462	0.9832	1	0.5758
50	1	75	1.243	0.8462	0.8462	0.9832	1	0.0329
50	1	76	1.260	0.8462	0.8462	0.9848	1	0.7778
50	1	77	1.277	0.8494	0.8494	0.9863	1	0.7733
50	1	78	1.293	0.8592	0.8592	0.9863	1	1.0000
50	1	79	1.310	0.8674	0.8674	0.9893	1	1.0000
50	1	80	1.327	0.8773	0.8773	0.9909	1	1.0000
50	1	81	1.344	0.8773	0.8773	0.9909	1	1.0000
50	1	82	1.361	0.8822	0.8822	0.9939	1	1.0000
50	1	83	1.377	0.8887	0.8887	0.9970	1	1.0000
50	1	84	1.394	0.9067	0.9067	0.9970	1	1.0000
50	1	85	1.411	0.9394	0.9394	0.9970	1	1.0000
50	1	86	1.428	0.9705	0.9705	0.9970	1	1.0000
50	1	87	1.445	0.9902	0.9902	0.9970	1	1.0000
50	1	88	1.461	0.9967	0.9967	0.9985	1	1.0000
50	1	89	1.478	1.0000	1.0000	1.0000	1	1.0000
50	1	90	1.495	1.0000	1.0000	1.0000	1	1.0000
50	1	91	1.512	1.0000	1.0000	1.0000	1	1.0000
50	1	92	1.528	1.0000	1.0000	1.0000	1	1.0000
50	2	1	0.000	0.0000	0.0000	0.0000	1	0.1179
50	2	2	0.017	0.0156	0.0156	0.1685	1	0.2008
50	2	3	0.034	0.0391	0.0391	0.3066	1	0.1808
50	2	4	0.051	0.0548	0.0548	0.4061	1	0.1701
50	2	5	0.067	0.0673	0.0673	0.4880	1	0.1323
50	2	6	0.084	0.0798	0.0798	0.5939	1	0.1519
50	2	7	0.101	0.0923	0.0923	0.6758	1	0.0217
50	2	8	0.118	0.0923	0.0923	0.7143	1	0.0190
50	2	9	0.135	0.0923	0.0923	0.7384	1	0.0173
50	2	10	0.151	0.0923	0.0923	0.7560	1	0.0161
50	2	11	0.168	0.0923	0.0923	0.7560	1	0.0161
50	2	12	0.185	0.0923	0.0923	0.7560	1	0.0161
50	2	13	0.202	0.0923	0.0923	0.7560	1	0.0161
50	2	14	0.219	0.0923	0.0923	0.7560	1	0.0161
50	2	15	0.235	0.0923	0.0923	0.7560	1	0.0161
50	2	16	0.252	0.0923	0.0923	0.7560	1	0.0161
50	2	17	0.269	0.0923	0.0923	0.7560	1	0.0161
50	2	18	0.286	0.0923	0.0923	0.7560	1	0.0161
50	2	19	0.303	0.0923	0.0923	0.7560	1	0.0161
50	2	20	0.319	0.0923	0.0923	0.7560	1	0.0161
50	2	21	0.336	0.0923	0.0923	0.7560	1	0.0161
50	2	22	0.353	0.0923	0.0923	0.7560	1	0.0161
50	2	23	0.370	0.0923	0.0923	0.7560	1	0.0161
50	2	24	0.386	0.0923	0.0923	0.7560	1	0.0161
50	2	25	0.403	0.0923	0.0923	0.7480	1	0.0167
50	2	26	0.420	0.0923	0.0923	0.7416	1	0.0171
50	2	27	0.437	0.0923	0.0923	0.7384	1	0.0173
50	2	28	0.454	0.0923	0.0923	0.7352	1	0.0176
50	2	29	0.471	0.0923	0.0923	0.7303	1	0.0179
50	2	30	0.487	0.0923	0.0923	0.7207	1	0.0186
50	2	31	0.504	0.0892	0.0892	0.7143	1	0.0184
50	2	32	0.521	0.0892	0.0892	0.7095	1	0.0187
50	2	33	0.538	0.0892	0.0892	0.7063	1	0.0189
50	2	34	0.555	0.0892	0.0892	0.7047	1	0.0190
50	2	35	0.572	0.0892	0.0892	0.7014	1	1.0000
50	2	36	0.588	0.1017	0.1017	0.7014	1	1.0000
50	2	37	0.605	0.1330	0.1330	0.7063	1	0.9174
50	2	38	0.622	0.2269	0.2269	0.7496	1	0.9305
50	2	39	0.639	0.4069	0.4069	0.8266	1	0.9439
50	2	40	0.656	0.6620	0.6620	0.9230	1	0.9729
50	2	41	0.673	0.7872	0.7872	0.9567	1	0.9295
50	2	42	0.689	0.8435	0.8435	0.9743	1	0.9174
50	2	43	0.706	0.8764	0.8764	0.9839	1	1.0000
50	2	44	0.723	0.8967	0.8967	0.9888	1	1.0000
