Subject	Trial	Instruction	Food	Liking	Taste	Health	Amount	Choice	ChoiceRT	FirstDevTimeChoice	InitAngleChoice	NumChangeMindChoice	FinalDevTimeChoice	MaxVelocityChoice	DrxFirstDevChoice	TotalAUCChoice	AUCtoNonChosenChoice	AUCtoChosenChoice	MaxDevChoice
86.0000	1.0000	Respond Naturally	SunChips	5.0000	6.0000	4.0000	2	1.0000	1.0586	0.4537	0.2171	0.0000	0.4537	0.2605	1.0000	0.1776	0.1776	-0.0000	0.4388
86.0000	2.0000	Respond Naturally	RufflesSourCreamOnion	3.0000	5.0000	3.0000	5	1.0000	1.0583	0.3190	-0.1771	0.0000	0.3190	0.1274	1.0000	0.1455	0.1455	-0.0000	0.2505
86.0000	3.0000	Respond Naturally	Butternut	2.0000	1.0000	4.0000	3	-1.0000	1.4271	0.4864	-0.0000	0.0000	0.4864	0.1465	-1.0000	0.0307	0.0420	-0.0113	0.1097
86.0000	4.0000	Respond Naturally	PureFit	2.0000	2.0000	3.0000	2	-1.0000	1.0580	0.4368	-0.0899	0.0000	0.4368	0.2530	-1.0000	0.1017	0.1017	-0.0000	0.1846
86.0000	5.0000	Respond Naturally	Celery	3.0000	6.0000	6.0000	4	1.0000	1.3104	0.6213	0.1259	1.0000	0.7725	0.3141	-1.0000	0.2166	0.2342	-0.0176	0.4905
86.0000	6.0000	Respond Naturally	ClamJuice	1.0000	1.0000	5.0000	3	-1.0000	0.9071	0.5037	-0.1183	0.0000	0.5037	0.1937	-1.0000	0.1739	0.1742	-0.0003	0.2768
86.0000	7.0000	Respond Naturally	Prunes	2.0000	2.0000	5.0000	2	-1.0000	1.5631	0.8739	-0.1999	0.0000	0.8739	0.2499	-1.0000	0.1503	0.1743	-0.0241	0.3079
86.0000	8.0000	Respond Naturally	SlicedTurkey	5.0000	6.0000	5.0000	2	1.0000	1.2770	0.5877	0.2467	1.0000	0.7725	0.1496	-1.0000	0.1079	0.1116	-0.0038	0.4110
86.0000	9.0000	Respond Naturally	FrozenBroccoli	1.0000	6.0000	6.0000	2	-1.0000	1.5115	0.7053	0.1017	0.0000	0.7053	0.1441	-1.0000	0.1262	0.1361	-0.0099	0.2081
86.0000	10.0000	Respond Naturally	DriedHerring	1.0000	1.0000	5.0000	3	-1.0000	1.0244	0.4028	0.2386	1.0000	0.5538	0.1791	1.0000	0.1695	0.1695	-0.0000	0.3898
86.0000	11.0000	Focus on Health	Pringles	5.0000	6.0000	3.0000	5	-1.0000	1.1089	0.5712	0.0158	0.0000	0.5712	0.1186	-1.0000	0.1091	0.1121	-0.0030	0.1978
86.0000	12.0000	Focus on Health	Mars	6.0000	6.0000	2.0000	4	-1.0000	0.8732	0.4364	-0.2014	0.0000	0.4364	0.1527	-1.0000	0.1085	0.1085	-0.0000	0.1993
86.0000	13.0000	Focus on Health	Broccoli	2.0000	2.0000	6.0000	1	1.0000	1.1592	0.6719	0.1014	0.0000	0.6719	0.1129	1.0000	0.1418	0.1492	-0.0074	0.2801
86.0000	14.0000	Focus on Health	Raspberries	4.0000	4.0000	6.0000	4	1.0000	1.1921	0.3189	-0.3073	1.0000	0.7050	0.1297	-1.0000	0.2551	0.2551	-0.0000	0.4966
86.0000	15.0000	Focus on Health	CornFlakes	4.0000	4.0000	5.0000	6	1.0000	1.1249	0.4366	0.2678	0.0000	0.4366	0.1289	1.0000	0.1758	0.1758	-0.0000	0.2485
86.0000	16.0000	Focus on Health	RitzCrackers	5.0000	6.0000	3.0000	5	-1.0000	1.1755	0.6211	0.8854	0.0000	0.6211	0.1344	-1.0000	-0.0675	0.0001	-0.0676	-0.1688
86.0000	17.0000	Focus on Health	NatureValleyChocolate	4.0000	6.0000	3.0000	4	-1.0000	2.8730	0.1343	0.0834	1.0000	1.0921	0.2868	1.0000	0.0971	0.1773	-0.0802	0.6787
86.0000	18.0000	Focus on Health	AllBranBar	2.0000	2.0000	4.0000	3	1.0000	1.3101	0.5373	0.1793	1.0000	0.7389	0.1173	-1.0000	0.1523	0.1523	-0.0000	0.2812
86.0000	19.0000	Focus on Health	Strawberries	6.0000	6.0000	6.0000	3	1.0000	1.3437	0.8229	0.1642	0.0000	0.8229	0.1135	1.0000	0.1485	0.1511	-0.0026	0.2748
86.0000	20.0000	Focus on Health	FrozenPeaches	6.0000	6.0000	6.0000	5	1.0000	1.1087	0.5542	0.1333	0.0000	0.5542	0.1310	1.0000	0.0998	0.1046	-0.0047	0.1924
86.0000	21.0000	Respond Naturally	AlmondMilk	4.0000	1.0000	3.0000	2	-1.0000	1.0583	0.2016	-0.3859	1.0000	0.5878	0.1932	1.0000	0.2677	0.2826	-0.0149	0.7208
86.0000	22.0000	Respond Naturally	EnglishCucumber	5.0000	6.0000	6.0000	5	1.0000	1.2597	0.6548	0.2807	0.0000	0.6548	0.2660	1.0000	0.0656	0.0656	-0.0000	0.1457
86.0000	23.0000	Respond Naturally	Shreddies	4.0000	5.0000	4.0000	2	1.0000	1.2595	0.6045	0.2728	0.0000	0.6045	0.1049	1.0000	0.0962	0.0963	-0.0001	0.1988
86.0000	24.0000	Respond Naturally	Onion	2.0000	2.0000	5.0000	4	-1.0000	1.2600	0.5209	-0.0088	0.0000	0.5209	0.1371	-1.0000	0.1425	0.1425	-0.0000	0.2639
86.0000	25.0000	Respond Naturally	Smartfood	5.0000	6.0000	3.0000	4	1.0000	0.9737	0.5369	-0.0816	0.0000	0.5369	0.1462	1.0000	0.2285	0.2285	-0.0000	0.3489
86.0000	26.0000	Respond Naturally	AlmondMilk	1.0000	1.0000	5.0000	4	-1.0000	0.8065	0.4032	0.1580	0.0000	0.4032	0.1612	-1.0000	0.1031	0.1043	-0.0012	0.1750
86.0000	27.0000	Respond Naturally	MangoChunks	6.0000	6.0000	6.0000	5	1.0000	1.2428	0.7554	-0.0042	0.0000	0.7554	0.1636	1.0000	0.3400	0.3400	-0.0000	0.4378
86.0000	28.0000	Respond Naturally	BBQCrisps	3.0000	3.0000	3.0000	6	1.0000	0.9231	0.4191	0.0000	0.0000	0.4191	0.2205	1.0000	0.1408	0.1408	-0.0000	0.2491
86.0000	29.0000	Respond Naturally	Reese	5.0000	6.0000	2.0000	1	1.0000	0.9074	0.4702	-0.0347	0.0000	0.4702	0.2773	1.0000	0.1173	0.1204	-0.0030	0.2020
86.0000	30.0000	Respond Naturally	BrusselsSprouts	1.0000	1.0000	6.0000	4	-1.0000	1.2261	0.4872	0.1318	1.0000	0.6717	0.1663	1.0000	0.1494	0.1886	-0.0392	0.6772
86.0000	31.0000	Focus on Health	IceCreamVanilla	6.0000	6.0000	4.0000	4	1.0000	0.8733	0.4364	-0.0267	0.0000	0.4364	0.1752	1.0000	0.2406	0.2406	-0.0000	0.3956
86.0000	32.0000	Focus on Health	GreenBeans	4.0000	4.0000	6.0000	2	-1.0000	1.3605	0.9404	-0.0073	0.0000	0.9404	0.1210	-1.0000	0.1780	0.1780	-0.0000	0.2321
86.0000	33.0000	Focus on Health	ProMax	2.0000	2.0000	3.0000	2	-1.0000	1.2093	0.6043	0.1577	0.0000	0.6043	0.1494	-1.0000	0.1336	0.1336	-0.0000	0.2181
86.0000	34.0000	Focus on Health	PopTartStrawberry	5.0000	6.0000	3.0000	5	1.0000	1.0752	0.4535	0.1033	0.0000	0.4535	0.1314	1.0000	0.1095	0.1106	-0.0011	0.1937
86.0000	35.0000	Focus on Health	Onion	2.0000	1.0000	4.0000	2	-1.0000	0.9238	0.4870	0.0627	0.0000	0.4870	0.1995	-1.0000	0.2682	0.2714	-0.0032	0.4725
86.0000	36.0000	Focus on Health	SlimStyles	1.0000	1.0000	2.0000	6	-1.0000	0.9573	0.5540	-0.0035	0.0000	0.5540	0.1737	-1.0000	0.2416	0.2416	-0.0000	0.3812
86.0000	37.0000	Focus on Health	OatBran	2.0000	1.0000	5.0000	4	-1.0000	1.0581	0.7052	-0.0241	0.0000	0.7052	0.2822	-1.0000	0.1630	0.1630	-0.0000	0.2296
86.0000	38.0000	Focus on Health	Cheerios	4.0000	6.0000	5.0000	2	1.0000	1.0412	0.5204	-0.0024	0.0000	0.5204	0.1485	1.0000	0.1787	0.1787	-0.0000	0.2558
86.0000	39.0000	Focus on Health	Mars	6.0000	6.0000	2.0000	2	1.0000	0.8564	0.4868	0.0129	0.0000	0.4868	0.1736	1.0000	0.2133	0.2133	-0.0000	0.3226
