date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,0,2.732,0,1,-5.44,faceMorph026.jpg,-0.48,10.00,-4.80,houseMorph066.jpg,-0.32,2.00,-0.64,0,0.583,weights,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,0,2.732,0,1,-5.44,faceMorph026.jpg,-0.48,10.00,-4.80,houseMorph066.jpg,-0.32,2.00,-0.64,1,0.899,left,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,0,2.732,0,1,-5.44,faceMorph026.jpg,-0.48,10.00,-4.80,houseMorph066.jpg,-0.32,2.00,-0.64,2,0.283,weights,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,0,2.732,0,1,-5.44,faceMorph026.jpg,-0.48,10.00,-4.80,houseMorph066.jpg,-0.32,2.00,-0.64,3,0.900,right,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,0,2.732,0,1,-5.44,faceMorph026.jpg,-0.48,10.00,-4.80,houseMorph066.jpg,-0.32,2.00,-0.64,4,0.067,weights,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,1,1.855,0,1,-5.44,faceMorph026.jpg,-0.48,10.00,-4.80,houseMorph066.jpg,-0.32,2.00,-0.64,0,0.365,weights,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,1,1.855,0,1,-5.44,faceMorph026.jpg,-0.48,10.00,-4.80,houseMorph066.jpg,-0.32,2.00,-0.64,1,0.590,left,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,1,1.855,0,1,-5.44,faceMorph026.jpg,-0.48,10.00,-4.80,houseMorph066.jpg,-0.32,2.00,-0.64,2,0.149,weights,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,1,1.855,0,1,-5.44,faceMorph026.jpg,-0.48,10.00,-4.80,houseMorph066.jpg,-0.32,2.00,-0.64,3,0.650,right,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,1,1.855,0,1,-5.44,faceMorph026.jpg,-0.48,10.00,-4.80,houseMorph066.jpg,-0.32,2.00,-0.64,4,0.100,weights,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,2,2.332,0,1,-0.14,faceMorph047.jpg,-0.06,2.00,-0.12,houseMorph059.jpg,-0.18,0.10,-0.02,0,0.482,weights,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,2,2.332,0,1,-0.14,faceMorph047.jpg,-0.06,2.00,-0.12,houseMorph059.jpg,-0.18,0.10,-0.02,1,0.651,left,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,2,2.332,0,1,-0.14,faceMorph047.jpg,-0.06,2.00,-0.12,houseMorph059.jpg,-0.18,0.10,-0.02,2,0.233,weights,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,2,2.332,0,1,-0.14,faceMorph047.jpg,-0.06,2.00,-0.12,houseMorph059.jpg,-0.18,0.10,-0.02,3,0.850,right,5,1.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,0,2,2.332,0,1,-0.14,faceMorph047.jpg,-0.06,2.00,-0.12,houseMorph059.jpg,-0.18,0.10,-0.02,4,0.116,weights,5,1.00,0
