date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0110,3.0.2,3.1.0,0,1,face,999,0,0,2.816,1,1,1.18,faceMorph089.jpg,0.78,1.00,0.78,houseMorph030.jpg,0.40,1.00,0.40,0,0.483,weights,5,1.00,50
2019_Mar_13_0110,3.0.2,3.1.0,0,1,face,999,0,0,2.816,1,1,1.18,faceMorph089.jpg,0.78,1.00,0.78,houseMorph030.jpg,0.40,1.00,0.40,1,1.000,left,5,1.00,50
2019_Mar_13_0110,3.0.2,3.1.0,0,1,face,999,0,0,2.816,1,1,1.18,faceMorph089.jpg,0.78,1.00,0.78,houseMorph030.jpg,0.40,1.00,0.40,2,0.334,weights,5,1.00,50
2019_Mar_13_0110,3.0.2,3.1.0,0,1,face,999,0,0,2.816,1,1,1.18,faceMorph089.jpg,0.78,1.00,0.78,houseMorph030.jpg,0.40,1.00,0.40,3,0.833,right,5,1.00,50
2019_Mar_13_0110,3.0.2,3.1.0,0,1,face,999,0,0,2.816,1,1,1.18,faceMorph089.jpg,0.78,1.00,0.78,houseMorph030.jpg,0.40,1.00,0.40,4,0.167,weights,5,1.00,50
2019_Mar_13_0110,3.0.2,3.1.0,0,1,face,999,0,1,4.120,1,1,0.82,faceMorph097.jpg,0.94,1.00,0.94,houseMorph056.jpg,-0.12,1.00,-0.12,0,0.483,weights,7,1.00,50
2019_Mar_13_0110,3.0.2,3.1.0,0,1,face,999,0,1,4.120,1,1,0.82,faceMorph097.jpg,0.94,1.00,0.94,houseMorph056.jpg,-0.12,1.00,-0.12,1,0.884,left,7,1.00,50
2019_Mar_13_0110,3.0.2,3.1.0,0,1,face,999,0,1,4.120,1,1,0.82,faceMorph097.jpg,0.94,1.00,0.94,houseMorph056.jpg,-0.12,1.00,-0.12,2,0.466,weights,7,1.00,50
2019_Mar_13_0110,3.0.2,3.1.0,0,1,face,999,0,1,4.120,1,1,0.82,faceMorph097.jpg,0.94,1.00,0.94,houseMorph056.jpg,-0.12,1.00,-0.12,3,1.134,right,7,1.00,50
2019_Mar_13_0110,3.0.2,3.1.0,0,1,face,999,0,1,4.120,1,1,0.82,faceMorph097.jpg,0.94,1.00,0.94,houseMorph056.jpg,-0.12,1.00,-0.12,4,0.167,weights,7,1.00,50
