date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,0,2.298,0,1,-0.40,faceMorph026.jpg,-0.48,1.00,-0.48,houseMorph046.jpg,0.08,1.00,0.08,0,0.648,weights,5,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,0,2.298,0,1,-0.40,faceMorph026.jpg,-0.48,1.00,-0.48,houseMorph046.jpg,0.08,1.00,0.08,1,0.633,left,5,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,0,2.298,0,1,-0.40,faceMorph026.jpg,-0.48,1.00,-0.48,houseMorph046.jpg,0.08,1.00,0.08,2,0.100,weights,5,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,0,2.298,0,1,-0.40,faceMorph026.jpg,-0.48,1.00,-0.48,houseMorph046.jpg,0.08,1.00,0.08,3,0.734,right,5,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,0,2.298,0,1,-0.40,faceMorph026.jpg,-0.48,1.00,-0.48,houseMorph046.jpg,0.08,1.00,0.08,4,0.184,weights,5,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,1,3.861,0,1,-0.42,faceMorph012.jpg,-0.76,1.00,-0.76,houseMorph033.jpg,0.34,1.00,0.34,0,1.233,weights,7,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,1,3.861,0,1,-0.42,faceMorph012.jpg,-0.76,1.00,-0.76,houseMorph033.jpg,0.34,1.00,0.34,1,0.767,left,7,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,1,3.861,0,1,-0.42,faceMorph012.jpg,-0.76,1.00,-0.76,houseMorph033.jpg,0.34,1.00,0.34,2,0.300,weights,7,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,1,3.861,0,1,-0.42,faceMorph012.jpg,-0.76,1.00,-0.76,houseMorph033.jpg,0.34,1.00,0.34,3,1.084,right,7,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,1,3.861,0,1,-0.42,faceMorph012.jpg,-0.76,1.00,-0.76,houseMorph033.jpg,0.34,1.00,0.34,4,0.078,weights,7,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,1,3.861,0,1,-0.42,faceMorph012.jpg,-0.76,1.00,-0.76,houseMorph033.jpg,0.34,1.00,0.34,5,0.284,left,7,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,0,1,3.861,0,1,-0.42,faceMorph012.jpg,-0.76,1.00,-0.76,houseMorph033.jpg,0.34,1.00,0.34,6,0.116,weights,7,1.00,50
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,1,2,2.400,1,0,-0.03,faceMorph060.jpg,0.20,0.10,0.02,houseMorph074.jpg,-0.48,0.10,-0.05,0,0.632,weights,5,0.67,5
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,1,2,2.400,1,0,-0.03,faceMorph060.jpg,0.20,0.10,0.02,houseMorph074.jpg,-0.48,0.10,-0.05,1,0.801,left,5,0.67,5
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,1,2,2.400,1,0,-0.03,faceMorph060.jpg,0.20,0.10,0.02,houseMorph074.jpg,-0.48,0.10,-0.05,2,0.098,weights,5,0.67,5
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,1,2,2.400,1,0,-0.03,faceMorph060.jpg,0.20,0.10,0.02,houseMorph074.jpg,-0.48,0.10,-0.05,3,0.785,right,5,0.67,5
2019_Mar_01_1305,3.0.2,3.0.2,0,1,face,999,1,2,2.400,1,0,-0.03,faceMorph060.jpg,0.20,0.10,0.02,houseMorph074.jpg,-0.48,0.10,-0.05,4,0.083,weights,5,0.67,5
