date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,0,2.637,1,0,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,0,0.550,weights,5,0.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,0,2.637,1,0,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,1,0.749,left,5,0.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,0,2.637,1,0,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,2,0.183,weights,5,0.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,0,2.637,1,0,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,3,0.954,right,5,0.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,0,2.637,1,0,-3.06,faceMorph047.jpg,-0.06,1.00,-0.06,houseMorph100.jpg,-1.00,3.00,-3.00,4,0.201,weights,5,0.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,2.587,0,0,2.16,faceMorph084.jpg,0.68,1.00,0.68,houseMorph013.jpg,0.74,2.00,1.48,0,0.466,weights,5,0.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,2.587,0,0,2.16,faceMorph084.jpg,0.68,1.00,0.68,houseMorph013.jpg,0.74,2.00,1.48,1,0.984,left,5,0.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,2.587,0,0,2.16,faceMorph084.jpg,0.68,1.00,0.68,houseMorph013.jpg,0.74,2.00,1.48,2,0.150,weights,5,0.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,2.587,0,0,2.16,faceMorph084.jpg,0.68,1.00,0.68,houseMorph013.jpg,0.74,2.00,1.48,3,0.853,right,5,0.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,0,1,2.587,0,0,2.16,faceMorph084.jpg,0.68,1.00,0.68,houseMorph013.jpg,0.74,2.00,1.48,4,0.134,weights,5,0.00,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,1,2,2.926,0,1,-5.78,faceMorph071.jpg,0.42,1.00,0.42,houseMorph081.jpg,-0.62,10.00,-6.20,0,0.759,weights,5,0.33,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,1,2,2.926,0,1,-5.78,faceMorph071.jpg,0.42,1.00,0.42,houseMorph081.jpg,-0.62,10.00,-6.20,1,0.884,left,5,0.33,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,1,2,2.926,0,1,-5.78,faceMorph071.jpg,0.42,1.00,0.42,houseMorph081.jpg,-0.62,10.00,-6.20,2,0.149,weights,5,0.33,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,1,2,2.926,0,1,-5.78,faceMorph071.jpg,0.42,1.00,0.42,houseMorph081.jpg,-0.62,10.00,-6.20,3,0.950,right,5,0.33,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,1,2,2.926,0,1,-5.78,faceMorph071.jpg,0.42,1.00,0.42,houseMorph081.jpg,-0.62,10.00,-6.20,4,0.183,weights,5,0.33,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,1,3,2.404,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,0,0.453,weights,5,0.50,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,1,3,2.404,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,1,0.817,left,5,0.50,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,1,3,2.404,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,2,0.099,weights,5,0.50,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,1,3,2.404,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,3,0.917,right,5,0.50,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,1,3,2.404,1,1,0.84,faceMorph087.jpg,0.74,1.00,0.74,houseMorph001.jpg,0.98,0.10,0.10,4,0.118,weights,5,0.50,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,2,4,3.222,2,0,-2.14,faceMorph016.jpg,-0.68,3.00,-2.04,houseMorph065.jpg,-0.30,0.33,-0.10,0,0.571,weights,6,0.40,0
2019_Mar_13_0054,3.0.2,3.1.0,0,1,face,999,2,4,3.222,2,0,-2.14,faceMorph016.jpg,-0.68,3.00,-2.04,houseMorph065.jpg,-0.30,0.33,-0.10,1,0.868,left,6,0.40,0
