date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,4,2.871,2,0,-0.54,faceMorph040.jpg,-0.20,3.00,-0.60,houseMorph020.jpg,0.60,0.10,0.06,0,0.566,weights,4,0.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,4,2.871,2,0,-0.54,faceMorph040.jpg,-0.20,3.00,-0.60,houseMorph020.jpg,0.60,0.10,0.06,1,0.900,left,4,0.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,4,2.871,2,0,-0.54,faceMorph040.jpg,-0.20,3.00,-0.60,houseMorph020.jpg,0.60,0.10,0.06,2,0.369,weights,4,0.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,4,2.871,2,0,-0.54,faceMorph040.jpg,-0.20,3.00,-0.60,houseMorph020.jpg,0.60,0.10,0.06,3,1.036,right,4,0.00,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,5,1.817,0,1,-1.04,faceMorph034.jpg,-0.32,1.00,-0.32,houseMorph086.jpg,-0.72,1.00,-0.72,0,0.366,weights,5,0.50,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,5,1.817,0,1,-1.04,faceMorph034.jpg,-0.32,1.00,-0.32,houseMorph086.jpg,-0.72,1.00,-0.72,1,0.634,left,5,0.50,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,5,1.817,0,1,-1.04,faceMorph034.jpg,-0.32,1.00,-0.32,houseMorph086.jpg,-0.72,1.00,-0.72,2,0.116,weights,5,0.50,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,5,1.817,0,1,-1.04,faceMorph034.jpg,-0.32,1.00,-0.32,houseMorph086.jpg,-0.72,1.00,-0.72,3,0.634,right,5,0.50,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,5,1.817,0,1,-1.04,faceMorph034.jpg,-0.32,1.00,-0.32,houseMorph086.jpg,-0.72,1.00,-0.72,4,0.067,weights,5,0.50,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,6,2.250,0,0,0.50,faceMorph052.jpg,0.04,2.00,0.08,houseMorph043.jpg,0.14,3.00,0.42,0,0.433,weights,5,0.33,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,6,2.250,0,0,0.50,faceMorph052.jpg,0.04,2.00,0.08,houseMorph043.jpg,0.14,3.00,0.42,1,0.717,left,5,0.33,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,6,2.250,0,0,0.50,faceMorph052.jpg,0.04,2.00,0.08,houseMorph043.jpg,0.14,3.00,0.42,2,0.067,weights,5,0.33,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,6,2.250,0,0,0.50,faceMorph052.jpg,0.04,2.00,0.08,houseMorph043.jpg,0.14,3.00,0.42,3,0.916,right,5,0.33,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,6,2.250,0,0,0.50,faceMorph052.jpg,0.04,2.00,0.08,houseMorph043.jpg,0.14,3.00,0.42,4,0.117,weights,5,0.33,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,7,2.671,0,1,-0.10,faceMorph001.jpg,-0.98,1.00,-0.98,houseMorph006.jpg,0.88,1.00,0.88,0,0.336,weights,5,0.50,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,7,2.671,0,1,-0.10,faceMorph001.jpg,-0.98,1.00,-0.98,houseMorph006.jpg,0.88,1.00,0.88,1,0.783,left,5,0.50,0
2019_Mar_13_0158,3.0.2,3.1.0,0,1,face,999,1,7,2.671,0,1,-0.10,faceMorph001.jpg,-0.98,1.00,-0.98,houseMorph006.jpg,0.88,1.00,0.88,2,0.049,weights,5,0.50,0
