date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,0,4.304,0,1,-1.62,faceMorph004.jpg,-0.92,2.00,-1.84,houseMorph016.jpg,0.68,0.33,0.22,0,0.584,weights,9,1.00,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,0,4.304,0,1,-1.62,faceMorph004.jpg,-0.92,2.00,-1.84,houseMorph016.jpg,0.68,0.33,0.22,1,0.484,left,9,1.00,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,0,4.304,0,1,-1.62,faceMorph004.jpg,-0.92,2.00,-1.84,houseMorph016.jpg,0.68,0.33,0.22,2,0.283,weights,9,1.00,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,0,4.304,0,1,-1.62,faceMorph004.jpg,-0.92,2.00,-1.84,houseMorph016.jpg,0.68,0.33,0.22,3,0.583,right,9,1.00,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,0,4.304,0,1,-1.62,faceMorph004.jpg,-0.92,2.00,-1.84,houseMorph016.jpg,0.68,0.33,0.22,4,0.183,weights,9,1.00,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,0,4.304,0,1,-1.62,faceMorph004.jpg,-0.92,2.00,-1.84,houseMorph016.jpg,0.68,0.33,0.22,5,0.600,left,9,1.00,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,0,4.304,0,1,-1.62,faceMorph004.jpg,-0.92,2.00,-1.84,houseMorph016.jpg,0.68,0.33,0.22,6,0.434,weights,9,1.00,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,0,4.304,0,1,-1.62,faceMorph004.jpg,-0.92,2.00,-1.84,houseMorph016.jpg,0.68,0.33,0.22,7,0.437,right,9,1.00,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,0,4.304,0,1,-1.62,faceMorph004.jpg,-0.92,2.00,-1.84,houseMorph016.jpg,0.68,0.33,0.22,8,0.717,weights,9,1.00,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,0,0.516,weights,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,1,1.068,left,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,2,0.284,weights,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,3,1.050,right,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,4,0.217,weights,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,5,1.901,left,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,6,0.365,weights,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,7,1.201,right,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,8,0.099,weights,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,9,1.134,left,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,10,0.033,weights,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,11,1.017,right,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,12,0.116,weights,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,13,1.001,left,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,1,10.134,0,0,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,14,0.133,weights,15,0.50,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,2,5.220,1,1,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,0,0.601,weights,5,0.67,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,2,5.220,1,1,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,1,1.101,left,5,0.67,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,2,5.220,1,1,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,2,0.283,weights,5,0.67,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,2,5.220,1,1,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,3,1.050,right,5,0.67,0
2019_Mar_13_0108,3.0.2,3.1.0,0,1,face,999,0,2,5.220,1,1,0.14,faceMorph068.jpg,0.36,3.00,1.08,houseMorph097.jpg,-0.94,1.00,-0.94,4,2.186,weights,5,0.67,0
