date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,0,5.318,0,1,-0.79,faceMorph010.jpg,-0.80,0.50,-0.40,houseMorph089.jpg,-0.78,0.50,-0.39,0,1.966,weights,9,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,0,5.318,0,1,-0.79,faceMorph010.jpg,-0.80,0.50,-0.40,houseMorph089.jpg,-0.78,0.50,-0.39,1,0.601,left,9,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,0,5.318,0,1,-0.79,faceMorph010.jpg,-0.80,0.50,-0.40,houseMorph089.jpg,-0.78,0.50,-0.39,2,0.332,weights,9,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,0,5.318,0,1,-0.79,faceMorph010.jpg,-0.80,0.50,-0.40,houseMorph089.jpg,-0.78,0.50,-0.39,3,0.701,right,9,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,0,5.318,0,1,-0.79,faceMorph010.jpg,-0.80,0.50,-0.40,houseMorph089.jpg,-0.78,0.50,-0.39,4,0.200,weights,9,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,0,5.318,0,1,-0.79,faceMorph010.jpg,-0.80,0.50,-0.40,houseMorph089.jpg,-0.78,0.50,-0.39,5,0.618,left,9,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,0,5.318,0,1,-0.79,faceMorph010.jpg,-0.80,0.50,-0.40,houseMorph089.jpg,-0.78,0.50,-0.39,6,0.132,weights,9,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,0,5.318,0,1,-0.79,faceMorph010.jpg,-0.80,0.50,-0.40,houseMorph089.jpg,-0.78,0.50,-0.39,7,0.634,right,9,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,0,5.318,0,1,-0.79,faceMorph010.jpg,-0.80,0.50,-0.40,houseMorph089.jpg,-0.78,0.50,-0.39,8,0.133,weights,9,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,0,0.429,weights,11,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,1,0.667,left,11,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,2,0.333,weights,11,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,3,0.834,right,11,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,4,0.199,weights,11,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,5,0.734,left,11,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,6,0.317,weights,11,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,7,0.817,right,11,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,8,0.284,weights,11,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,9,0.517,left,11,1.00,50
2019_Mar_13_0146,3.0.2,3.1.0,0,1,face,999,0,1,5.382,0,1,-0.02,faceMorph097.jpg,0.94,1.00,0.94,houseMorph098.jpg,-0.96,1.00,-0.96,10,0.251,weights,11,1.00,50
