date, psychopy_version, exp_version, face_version, house_version, left, subject, block, trial, rt, response, correct, summed_val_total, face_image, face_val_base, face_mult, face_val_total, house_image, house_val_base, house_mult, house_val_total, fix_num, fix_rt, fix_stim, fix_num_total, accuracy, payout
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,0,0,2.967,2,0,-0.36,faceMorph039.jpg,-0.22,3.00,-0.66,houseMorph004.jpg,0.92,0.33,0.30,0,1.016,weights,5,0.00,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,0,0,2.967,2,0,-0.36,faceMorph039.jpg,-0.22,3.00,-0.66,houseMorph004.jpg,0.92,0.33,0.30,1,0.783,left,5,0.00,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,0,0,2.967,2,0,-0.36,faceMorph039.jpg,-0.22,3.00,-0.66,houseMorph004.jpg,0.92,0.33,0.30,2,0.166,weights,5,0.00,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,0,0,2.967,2,0,-0.36,faceMorph039.jpg,-0.22,3.00,-0.66,houseMorph004.jpg,0.92,0.33,0.30,3,0.868,right,5,0.00,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,0,0,2.967,2,0,-0.36,faceMorph039.jpg,-0.22,3.00,-0.66,houseMorph004.jpg,0.92,0.33,0.30,4,0.134,weights,5,0.00,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,0,1,2.236,0,1,-1.32,faceMorph016.jpg,-0.68,3.00,-2.04,houseMorph038.jpg,0.24,3.00,0.72,0,0.384,weights,5,0.50,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,0,1,2.236,0,1,-1.32,faceMorph016.jpg,-0.68,3.00,-2.04,houseMorph038.jpg,0.24,3.00,0.72,1,0.685,left,5,0.50,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,0,1,2.236,0,1,-1.32,faceMorph016.jpg,-0.68,3.00,-2.04,houseMorph038.jpg,0.24,3.00,0.72,2,0.198,weights,5,0.50,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,0,1,2.236,0,1,-1.32,faceMorph016.jpg,-0.68,3.00,-2.04,houseMorph038.jpg,0.24,3.00,0.72,3,0.868,right,5,0.50,0
2019_Mar_13_0156,3.0.2,3.1.0,0,1,face,999,0,1,2.236,0,1,-1.32,faceMorph016.jpg,-0.68,3.00,-2.04,houseMorph038.jpg,0.24,3.00,0.72,4,0.101,weights,5,0.50,0
