date, psychopy_version, exp_version, face_version, house_version, subject, block, trial, image, actual_val, input_val, rt, error, total_error, accuracy, min_accuracy
2019_Mar_01_1258,3.0.2,3.0.2,0,1,999,1,0,faceMorph027.jpg,-0.46,-0.65,2.868,0.19,0.19,81.00,70.00
2019_Mar_01_1258,3.0.2,3.0.2,0,1,999,1,1,houseMorph051.jpg,-0.02,-0.35,4.547,0.33,0.52,74.00,70.00
2019_Mar_01_1258,3.0.2,3.0.2,0,1,999,1,2,faceMorph004.jpg,-0.92,-0.77,5.114,0.15,0.67,77.67,70.00
